model_id,target,head_kind,label_seed,label_budget_per_class,head_updates,split,classes,labeled_examples,selected_nodes_fingerprint,split_fingerprint,head_initialization_fingerprint,optimizer,learning_rate,weight_decay,training_loss,training_roc_auc,training_accuracy,training_macro_f1,roc_auc,accuracy,macro_f1,family
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,3,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5225647687911987,1.0,1.0,1.0,0.5741687942530793,0.5578490432317506,0.5577982322936141,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,10,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.2785934507846832,1.0,1.0,1.0,0.5781596228766404,0.5656064498981129,0.5656047995584786,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,10,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.2785934507846832,1.0,1.0,1.0,0.5728917118220059,0.5580262225372077,0.5579702693382402,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,30,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.0618917271494865,1.0,1.0,1.0,0.5783180665834712,0.565429254895012,0.5654265805208242,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,30,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.0618917271494865,1.0,1.0,1.0,0.5737928516955327,0.5581148121899362,0.5580561957075036,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,100,val,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.0122519647702574,1.0,1.0,1.0,0.5785049249893753,0.5653406573934615,0.5653373785654817,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,1,100,test,2,2,d73d3d76b81fffb6f14dba64a89f45ae3cb6ec170ba2f809a798c78d912bfa77,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.0122519647702574,1.0,1.0,1.0,0.5735605525734974,0.5581148121899362,0.5580561957075036,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,0,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6687176823616028,0.6849999999999999,0.65,0.6266666666666667,0.5941184563939055,0.5338885443430496,0.5314153473207582,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,0,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6687176823616028,0.6849999999999999,0.65,0.6266666666666667,0.5937891466145748,0.5318036853295535,0.5301927108217515,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,1,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6148338913917542,0.755,0.65,0.6266666666666667,0.5640589209258323,0.5190041640825729,0.518682026992068,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,1,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6148338913917542,0.755,0.65,0.6266666666666667,0.557520979916416,0.5117824238128986,0.5114350306121552,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,3,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5424774885177612,0.835,0.75,0.7333333333333334,0.5964556015743963,0.560379197306636,0.5603381943961654,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,3,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.5424774885177612,0.835,0.75,0.7333333333333334,0.5877055239470681,0.5545712260807938,0.5544476369014535,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,10,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4667536318302154,0.855,0.7,0.696969696969697,0.5970378858151698,0.548152742092673,0.5474867792248466,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,10,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4667536318302154,0.855,0.7,0.696969696969697,0.5853733359453052,0.5416371367824239,0.5410492484864806,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,30,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4556778073310852,0.855,0.7,0.7,0.562443608802504,0.5589616372818287,0.5589234661092566,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,30,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4556778073310852,0.855,0.7,0.7,0.5533333251870002,0.54987597448618,0.5497360353004803,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,100,val,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4424555897712707,0.8649999999999999,0.7,0.7,0.5613231980819388,0.5588730397802782,0.5586129258049555,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,10,100,test,2,20,0799d70a753227d471335ad303c0239095fe54cbc93c2961ebd67a3fb8c8bf71,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.4424555897712707,0.8649999999999999,0.7,0.7,0.5527665976500745,0.5510276399716513,0.5505602921687311,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,0,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.693815290927887,0.5302,0.55,0.5349317899958661,0.5941184563939055,0.5338885443430496,0.5314153473207582,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,0,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.693815290927887,0.5302,0.55,0.5349317899958661,0.5937891466145748,0.5318036853295535,0.5301927108217515,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,1,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.7084525227546692,0.528,0.53,0.5242433444680635,0.546069119857028,0.5237884291662975,0.5070476941454336,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,1,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.7084525227546692,0.528,0.53,0.5242433444680635,0.5431760910952131,0.5194897236002834,0.5036904333551324,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,3,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.7032439708709717,0.4814,0.515,0.4783684224678013,0.4832324973333279,0.4538850004429875,0.4340116455205539,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,3,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.7032439708709717,0.4814,0.515,0.4783684224678013,0.4746502296815765,0.447289156626506,0.4271400317178059,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,10,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6898815035820007,0.5551999999999999,0.535,0.5316159250585479,0.5752360767813732,0.5344201293523523,0.5341168066132853,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,10,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6898815035820007,0.5551999999999999,0.535,0.5316159250585479,0.555971515188388,0.5185152374202693,0.5182081123975528,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,30,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.680095911026001,0.5804,0.56,0.5306666666666666,0.5816802475098786,0.5651634623903606,0.5150294771640487,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,30,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.680095911026001,0.5804,0.56,0.5306666666666666,0.5711615110453345,0.5601523742026931,0.5098237212684638,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,100,val,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6744201183319092,0.5871999999999999,0.545,0.5077755240027045,0.5827192252728278,0.5699477274740853,0.5130230004691013,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,1,100,100,test,2,200,1728296263c97d6583bec3f11c800c3d719473b87756114e79f69c4d870069e2,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,8a8ac6a74ff16f70c26373d03c9e72726890aaba776363757688178d530a945d,AdamW,0.01,0.0,0.6744201183319092,0.5871999999999999,0.545,0.5077755240027045,0.5702335686637489,0.5645818568391212,0.5070260349212979,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,0,0,val,2,0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,none,0.0,0.0,,,,,0.5680082585626338,0.542925489501196,0.4214456726064325,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,0,0,test,2,0,af5570f5a1810b7af78caf4bc70a660f0df51e42baf91d4de5b2328de0e83dfc,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,none,0.0,0.0,,,,,0.561593996443997,0.5419029057406095,0.4234197562894468,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,0,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.7215069532394409,0.0,0.5,0.3333333333333333,0.5680082585626338,0.542925489501196,0.4214456726064325,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,0,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.7215069532394409,0.0,0.5,0.3333333333333333,0.561593996443997,0.5419029057406095,0.4234197562894468,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,1,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5232299566268921,1.0,1.0,1.0,0.4528771724058569,0.4830335784530876,0.4829607038674599,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,1,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5232299566268921,1.0,1.0,1.0,0.4557547348310667,0.4849397590361445,0.4849296531929583,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,3,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.2594979703426361,1.0,1.0,1.0,0.4485666287868335,0.4769203508461061,0.4764536292413429,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,3,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.2594979703426361,1.0,1.0,1.0,0.452537662106135,0.479181431608788,0.4788854915722395,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,10,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0280157793313264,1.0,1.0,1.0,0.4477461402804266,0.473199255780987,0.4723791215395068,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,10,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0280157793313264,1.0,1.0,1.0,0.4520752344311032,0.4779411764705882,0.4773394719846835,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,30,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0022637508809566,1.0,1.0,1.0,0.4477325198785504,0.4756799858243997,0.4751067522759412,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,30,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0022637508809566,1.0,1.0,1.0,0.4520262117274012,0.4782955350815024,0.4779143749985421,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,100,val,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0009347565937787,1.0,1.0,1.0,0.4483845946082763,0.4732878532825374,0.4724492970647822,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,1,100,test,2,2,aad26da52850ca862f2ded49b2710985a734f1e075c85c658bab395f51c94f19,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.0009347565937787,1.0,1.0,1.0,0.4523101382359853,0.4776754075124025,0.4770639177129231,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,0,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.671291172504425,0.49,0.65,0.6011396011396011,0.5680082585626338,0.542925489501196,0.4214456726064325,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,0,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.671291172504425,0.49,0.65,0.6011396011396011,0.561593996443997,0.5419029057406095,0.4234197562894468,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,1,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5847285985946655,0.82,0.6,0.5604395604395604,0.4303160139068966,0.5321165943120404,0.4280787470387786,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,1,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5847285985946655,0.82,0.6,0.5604395604395604,0.4359908837386627,0.5286144578313253,0.426403258583529,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,3,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5204291939735413,0.8700000000000001,0.75,0.7493734335839599,0.4179928950066095,0.435722512625144,0.4192307299236666,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,3,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.5204291939735413,0.8700000000000001,0.75,0.7493734335839599,0.4227523419957582,0.4425939050318923,0.4284127352792576,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,10,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.4832465052604675,0.8700000000000001,0.7,0.696969696969697,0.418032292863276,0.4367856826437494,0.4167094966615854,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,10,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.4832465052604675,0.8700000000000001,0.7,0.696969696969697,0.4225351243089712,0.4447200566973777,0.4271296902202525,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,30,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.4034816324710846,0.92,0.75,0.7493734335839599,0.4125285730945379,0.4217241073801718,0.4102553486445001,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,30,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.4034816324710846,0.92,0.75,0.7493734335839599,0.4217141025504154,0.4312544294826364,0.4220831366909825,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,100,val,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.3136449456214905,0.95,0.85,0.849624060150376,0.4129157495006442,0.4210153273677682,0.4130360016594342,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,10,100,test,2,20,ebf0dfe0820787f8d79027650ee848f503045e56e273aae6c793bbd29d911716,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.3136449456214905,0.95,0.85,0.849624060150376,0.4216220061100071,0.4273564847625797,0.4213294690600121,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,100,0,val,2,200,43631ca67a92fed54e454d00c6f590f21eb883aa513846af2e549f7403669eed,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.6939817667007446,0.5974999999999999,0.47,0.369047619047619,0.5680082585626338,0.542925489501196,0.4214456726064325,GraphSAGE
graphsage_pilot_v1,ukr_rus_suspended,linear,2,100,0,test,2,200,43631ca67a92fed54e454d00c6f590f21eb883aa513846af2e549f7403669eed,0c2e028dcb3262ef92e92564f4c55cdddd6f64945b22ac315f10631df10ccb82,203ffea723cb4cf0d5b2da185e1677d1c082fd4475784ccb7c3a518868d42cce,AdamW,0.01,0.0,0.6939817667007446,0.5974999999999999,0.47,0.369047619047619,0.561593996443997,0.5419029057406095,0.4234197562894468,GraphSAGE
