model_id,target,head_kind,label_seed,label_budget_per_class,head_updates,split,classes,labeled_examples,selected_nodes_fingerprint,split_fingerprint,head_initialization_fingerprint,optimizer,learning_rate,weight_decay,training_loss,training_roc_auc,training_accuracy,training_macro_f1,roc_auc,accuracy,macro_f1
graphsage_pilot_v1,twibot20,linear,0,1,100,test,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0198426358401775,1.0,1.0,1.0,0.4445355847976925,0.4940828402366864,0.4900269832995254
graphsage_pilot_v1,twibot20,linear,0,1,300,val,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0045006768777966,1.0,1.0,1.0,0.4192924940541152,0.4659619450317124,0.4615532708935977
graphsage_pilot_v1,twibot20,linear,0,1,300,test,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0045006768777966,1.0,1.0,1.0,0.4480617029040067,0.4940828402366864,0.4900269832995254
graphsage_pilot_v1,twibot20,linear,0,1,1000,val,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0007150000892579,1.0,1.0,1.0,0.4247235036733321,0.4659619450317124,0.4615532708935977
graphsage_pilot_v1,twibot20,linear,0,1,1000,test,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.0007150000892579,1.0,1.0,1.0,0.4537532289265483,0.4940828402366864,0.4900269832995254
graphsage_pilot_v1,twibot20,linear,0,1,3000,val,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,9.500529267825186e-05,1.0,1.0,1.0,0.4272721541277702,0.4659619450317124,0.4615532708935977
graphsage_pilot_v1,twibot20,linear,0,1,3000,test,2,2,14051f1842d654a1fc699db552fc13e8f1585d77ac0a7966c7bdf4a0cbf33455,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,9.500529267825186e-05,1.0,1.0,1.0,0.4552663357620267,0.4940828402366864,0.4900269832995254
graphsage_pilot_v1,twibot20,linear,0,10,0,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7153230905532837,0.3349999999999999,0.45,0.4133333333333333,0.3085388848549146,0.3644820295983086,0.3643797526073681
graphsage_pilot_v1,twibot20,linear,0,10,0,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7153230905532837,0.3349999999999999,0.45,0.4133333333333333,0.3232828771328291,0.3774302620456466,0.3774248125236807
graphsage_pilot_v1,twibot20,linear,0,10,1,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.651466965675354,0.7050000000000001,0.6,0.5604395604395604,0.6326370742043529,0.6207188160676532,0.6075011253741764
graphsage_pilot_v1,twibot20,linear,0,10,1,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.651466965675354,0.7050000000000001,0.6,0.5604395604395604,0.618516083818879,0.6162299239222316,0.6045866831581117
graphsage_pilot_v1,twibot20,linear,0,10,3,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6245942711830139,0.715,0.65,0.6419437340153453,0.643036756510762,0.6608879492600422,0.6560320652039873
graphsage_pilot_v1,twibot20,linear,0,10,3,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6245942711830139,0.715,0.65,0.6419437340153453,0.6193030441682401,0.6356720202874049,0.6312877481834591
graphsage_pilot_v1,twibot20,linear,0,10,10,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5910586714744568,0.765,0.7,0.6875,0.6121420693273505,0.6215644820295984,0.6092406529655288
graphsage_pilot_v1,twibot20,linear,0,10,10,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5910586714744568,0.765,0.7,0.6875,0.5871831887314808,0.592138630600169,0.580687134704297
graphsage_pilot_v1,twibot20,linear,0,10,30,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5118080973625183,0.825,0.8,0.797979797979798,0.5612581941612207,0.586046511627907,0.5811387000969122
graphsage_pilot_v1,twibot20,linear,0,10,30,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5118080973625183,0.825,0.8,0.797979797979798,0.5395449385490392,0.5633981403212173,0.5599645318245856
graphsage_pilot_v1,twibot20,linear,0,10,100,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4258792400360107,0.825,0.8,0.797979797979798,0.519476849094095,0.5839323467230444,0.5788817663817664
graphsage_pilot_v1,twibot20,linear,0,10,100,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.4258792400360107,0.825,0.8,0.797979797979798,0.5073997440025947,0.5718512256973796,0.5687387709163472
graphsage_pilot_v1,twibot20,linear,0,10,300,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3876910805702209,0.865,0.8,0.797979797979798,0.5326208416851094,0.587737843551797,0.5821288986578652
graphsage_pilot_v1,twibot20,linear,0,10,300,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3876910805702209,0.865,0.8,0.797979797979798,0.5258676111156159,0.5756551141166526,0.5722206254911748
graphsage_pilot_v1,twibot20,linear,0,10,1000,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3405613303184509,0.885,0.85,0.8465473145780051,0.5484518959437542,0.5906976744186047,0.5858065674044033
graphsage_pilot_v1,twibot20,linear,0,10,1000,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3405613303184509,0.885,0.85,0.8465473145780051,0.54604369620869,0.5815722738799662,0.57868097000831
graphsage_pilot_v1,twibot20,linear,0,10,3000,val,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3015996217727661,0.935,0.85,0.8465473145780051,0.5497131771822955,0.5864693446088795,0.5828927171005744
graphsage_pilot_v1,twibot20,linear,0,10,3000,test,2,20,46185d6d47cb175e619dec79be06f57e3b0186517497320f951227e139a80310,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.3015996217727661,0.935,0.85,0.8465473145780051,0.5498326170811663,0.5790363482671175,0.5767472268521179
graphsage_pilot_v1,twibot20,linear,0,100,0,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.742586612701416,0.30865,0.36,0.3506493506493506,0.3085388848549146,0.3644820295983086,0.3643797526073681
graphsage_pilot_v1,twibot20,linear,0,100,0,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.742586612701416,0.30865,0.36,0.3506493506493506,0.3232828771328291,0.3774302620456466,0.3774248125236807
graphsage_pilot_v1,twibot20,linear,0,100,1,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6626502871513367,0.66325,0.62,0.6124031007751938,0.6321979265855331,0.6304439746300211,0.6241936656848841
graphsage_pilot_v1,twibot20,linear,0,100,1,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6626502871513367,0.66325,0.62,0.6124031007751938,0.6201537142790952,0.6204564666103127,0.6155234800761183
graphsage_pilot_v1,twibot20,linear,0,100,3,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6208116412162781,0.70965,0.67,0.6694711538461539,0.7163584662008513,0.6642706131078224,0.6631068636991236
graphsage_pilot_v1,twibot20,linear,0,100,3,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6208116412162781,0.70965,0.67,0.6694711538461539,0.6930456451482121,0.636094674556213,0.6353206858124891
graphsage_pilot_v1,twibot20,linear,0,100,10,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6296560764312744,0.70955,0.68,0.6744990336690062,0.728866926676841,0.7099365750528541,0.7004440928924458
graphsage_pilot_v1,twibot20,linear,0,100,10,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6296560764312744,0.70955,0.68,0.6744990336690062,0.6989923722040101,0.6762468300929839,0.6648663242021797
graphsage_pilot_v1,twibot20,linear,0,100,30,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6033182740211487,0.72045,0.68,0.6753246753246753,0.7344570004913236,0.7133192389006342,0.7042114001106807
graphsage_pilot_v1,twibot20,linear,0,100,30,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6033182740211487,0.72045,0.68,0.6753246753246753,0.706565870101588,0.6859678782755706,0.6755989590013114
graphsage_pilot_v1,twibot20,linear,0,100,100,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5701207518577576,0.7729499999999999,0.695,0.6884496539748206,0.7613268925015907,0.7133192389006342,0.6999620524888178
graphsage_pilot_v1,twibot20,linear,0,100,100,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5701207518577576,0.7729499999999999,0.695,0.6884496539748206,0.7449937159007981,0.6893491124260355,0.6743980001898554
graphsage_pilot_v1,twibot20,linear,0,100,300,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5549571514129639,0.77855,0.72,0.7135549872122762,0.7527620646025279,0.7145877378435518,0.6965902358836891
graphsage_pilot_v1,twibot20,linear,0,100,300,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5549571514129639,0.77855,0.72,0.7135549872122762,0.737509266874399,0.6914623837700761,0.6720241237481439
graphsage_pilot_v1,twibot20,linear,0,100,1000,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5458991527557373,0.7862499999999999,0.735,0.7284766515535746,0.7545454677212007,0.7103594080338267,0.6922298156694022
graphsage_pilot_v1,twibot20,linear,0,100,1000,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5458991527557373,0.7862499999999999,0.735,0.7284766515535746,0.7391106986064937,0.6956889264581573,0.6760895887460374
graphsage_pilot_v1,twibot20,linear,0,100,3000,val,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5349807143211365,0.80865,0.735,0.7284766515535746,0.7482343511992497,0.7086680761099365,0.6909680479450562
graphsage_pilot_v1,twibot20,linear,0,100,3000,test,2,200,25fe39fe3accdb737c2ca133aad37bddb0a345ef2f9d6d1d90a71aa14b8b7951,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5349807143211365,0.80865,0.735,0.7284766515535746,0.7363842104043832,0.7016060862214708,0.6828068922824515
graphsage_pilot_v1,twibot20,linear,0,1000,0,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7408624291419983,0.3305455,0.3745,0.3721252206156736,0.3085388848549146,0.3644820295983086,0.3643797526073681
graphsage_pilot_v1,twibot20,linear,0,1000,0,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.7408624291419983,0.3305455,0.3745,0.3721252206156736,0.3232828771328291,0.3774302620456466,0.3774248125236807
graphsage_pilot_v1,twibot20,linear,0,1000,1,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6744765043258667,0.6272804999999999,0.6035,0.6018947400656296,0.6390242806602577,0.6169133192389006,0.6100836794500566
graphsage_pilot_v1,twibot20,linear,0,1000,1,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6744765043258667,0.6272804999999999,0.6035,0.6018947400656296,0.6256827080123712,0.6128486897717667,0.6077404464316742
graphsage_pilot_v1,twibot20,linear,0,1000,3,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6312096118927002,0.6896805,0.655,0.6505377160968406,0.7261740676809093,0.7103594080338267,0.7002656308598784
graphsage_pilot_v1,twibot20,linear,0,1000,3,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6312096118927002,0.6896805,0.655,0.6505377160968406,0.7039588377022785,0.6817413355874894,0.6708178474722364
graphsage_pilot_v1,twibot20,linear,0,1000,10,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6400929689407349,0.6918124999999999,0.6625,0.6588454673577026,0.7293350609371672,0.7099365750528541,0.7011732851985559
graphsage_pilot_v1,twibot20,linear,0,1000,10,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6400929689407349,0.6918124999999999,0.6625,0.6588454673577026,0.700361408101565,0.6787827557058326,0.6684338785432746
graphsage_pilot_v1,twibot20,linear,0,1000,30,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6212663054466248,0.6951835,0.6675,0.6640388441824789,0.7330562210405335,0.7133192389006342,0.7045697747944939
graphsage_pilot_v1,twibot20,linear,0,1000,30,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6212663054466248,0.6951835,0.6675,0.6640388441824789,0.7053901354122022,0.6842772612003382,0.6745520584457734
graphsage_pilot_v1,twibot20,linear,0,1000,100,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6021361351013184,0.7325524999999999,0.67,0.6650966804991887,0.7656277854350821,0.7183932346723044,0.7077659678683386
graphsage_pilot_v1,twibot20,linear,0,1000,100,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.6021361351013184,0.7325524999999999,0.67,0.6650966804991887,0.7459254711626453,0.687658495350803,0.6756638139126618
graphsage_pilot_v1,twibot20,linear,0,1000,300,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5932664275169373,0.7331664999999999,0.6725,0.6659048787834041,0.7651726951634339,0.7209302325581395,0.7068106923843284
graphsage_pilot_v1,twibot20,linear,0,1000,300,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5932664275169373,0.7331664999999999,0.6725,0.6659048787834041,0.7453535312583257,0.6931530008453085,0.6768131746558563
graphsage_pilot_v1,twibot20,linear,0,1000,1000,val,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5877379179000854,0.7383945,0.678,0.6711816221162016,0.7715758442721672,0.7192389006342494,0.7056022484582344
graphsage_pilot_v1,twibot20,linear,0,1000,1000,test,2,2000,8f6513c79ca67ced838c890263a9c955f418d486f19fbae650ce5026e41edd02,c914c5f482673ce0dc5d5512f45c0eaf22d1c0663629aa594d02d724b1b643bb,f89e55d9cfacf91222600ee60a2ba36a7e5c6eb5bd4c3c753e6136ad5559fc67,AdamW,0.01,0.0,0.5877379179000854,0.7383945,0.678,0.6711816221162016,0.7518750941166931,0.6990701606086221,0.6827904629556402
