case,state,group,left,right,cosine,conflict_fraction,norm_left,norm_right,norm_ratio
0,rank1_final,first_layer,train_A,train_B,-0.18158639188995168,1.0,0.17827878916328382,0.15958010553854318,0.9495348429055359
0,rank1_final,first_layer,train_A,val_A,0.7916452780138407,0.0,0.17827878916328382,0.1967353582938751,1.1770459760097052
0,rank1_final,first_layer,train_A,val_B,0.5228588074463142,0.0,0.17827878916328382,0.3817020718232682,2.2836814468450974
0,rank1_final,first_layer,train_A_with_rank,val_A,0.798223479742826,0.0,0.23549491600550565,0.1967353582938751,0.8799128328881651
0,rank1_final,first_layer,train_A_with_rank,val_B,0.47136436019372946,0.0,0.23549491600550565,0.3817020718232682,1.7071895680063434
0,rank1_final,first_layer,train_B,val_A,-0.31754807224253595,1.0,0.15958010553854318,0.1967353582938751,1.3031974257848444
0,rank1_final,first_layer,train_B,val_B,-0.581960094068505,1.0,0.15958010553854318,0.3817020718232682,2.5284380079445605
0,rank1_final,second_layer,train_A,train_B,-0.2449956157642897,0.875,0.05392122237632356,0.05561165820103212,1.1297563384234843
0,rank1_final,second_layer,train_A,val_A,0.8706822713369085,0.0,0.05392122237632356,0.0656424517241059,1.3548157336157867
0,rank1_final,second_layer,train_A,val_B,0.5042993649744854,0.0,0.05392122237632356,0.1269792817473206,2.620766352200795
0,rank1_final,second_layer,train_A_with_rank,val_A,0.8457279556246736,0.0,0.06870982191093082,0.0656424517241059,1.0312604267994145
0,rank1_final,second_layer,train_A_with_rank,val_B,0.414746610487556,0.0,0.06870982191093082,0.1269792817473206,1.9948783881473546
0,rank1_final,second_layer,train_B,val_A,-0.3585614040700856,0.875,0.05561165820103212,0.0656424517241059,1.3257999849972921
0,rank1_final,second_layer,train_B,val_B,-0.665887491427445,1.0,0.05561165820103212,0.1269792817473206,2.5646380568345175
1,initial,all,train_A,train_B,-0.46410451554970766,1.0,0.36368162644758684,2.891337315670324,8.235810000677159
1,initial,all,train_A,val_A,-0.7786442680649286,1.0,0.36368162644758684,0.3912207117323585,1.1153247239890252
1,initial,all,train_A,val_B,-0.46657993133983533,1.0,0.36368162644758684,2.889667053017932,8.23810450642057
1,initial,all,train_B,val_A,0.7512272423426121,0.0,2.891337315670324,0.3912207117323585,0.13541450926893092
1,initial,all,train_B,val_B,0.9973593642000158,0.0,2.891337315670324,2.889667053017932,1.0002099433905194
1,initial,decoder_bias,train_A,train_B,-1.0,1.0,0.009533911477774324,0.0673442361876368,7.37085452548079
1,initial,decoder_bias,train_A,val_A,-1.0,1.0,0.009533911477774324,0.0085830688476562,0.9385317587376164
1,initial,decoder_bias,train_A,val_B,-1.0,1.0,0.009533911477774324,0.0674823746085167,7.378986799391305
1,initial,decoder_bias,train_B,val_A,1.0,0.0,0.0673442361876368,0.0085830688476562,0.127517823875364
1,initial,decoder_bias,train_B,val_B,1.0,0.0,0.0673442361876368,0.0674823746085167,1.00257911392264
1,initial,first_layer,train_A,train_B,-0.46299613144067664,1.0,0.35871400509089735,2.846683052075649,8.219146439663364
1,initial,first_layer,train_A,val_A,-0.7766258229929772,1.0,0.35871400509089735,0.3854382502097629,1.113849828320489
1,initial,first_layer,train_A,val_B,-0.46555478378661463,1.0,0.35871400509089735,2.844826728591774,8.221056839893324
1,initial,first_layer,train_B,val_A,0.7516248846771652,0.0,2.846683052075649,0.3854382502097629,0.1355060912530852
1,initial,first_layer,train_B,val_B,0.9973017075603777,0.0,2.846683052075649,2.844826728591774,1.000137765450058
1,initial,second_layer,train_A,train_B,-0.49250362608367093,1.0,0.05909782524110763,0.501679435421142,8.875725514585097
1,initial,second_layer,train_A,val_A,-0.8478212820026055,1.0,0.05909782524110763,0.0664630084540694,1.175750644176654
1,initial,second_layer,train_A,val_B,-0.49236334821351246,1.0,0.05909782524110763,0.50257605464682,8.890721827723404
1,initial,second_layer,train_B,val_A,0.7340531862684591,0.0,0.501679435421142,0.0664630084540694,0.13258128931428975
1,initial,second_layer,train_B,val_B,0.9991858992673209,0.0,0.501679435421142,0.50257605464682,1.0025453685204733
1,rank0_best,all,train_A,train_B,0.6481436050802905,0.0,0.38995464500921295,0.26949231224383335,0.7226881188378663
1,rank0_best,all,train_A,val_A,-0.18890618506311302,0.875,0.38995464500921295,0.5246677798455509,1.3878289305245874
1,rank0_best,all,train_A,val_B,-0.5053482180220242,1.0,0.38995464500921295,0.1645169497059979,0.4351732489287879
1,rank0_best,all,train_B,val_A,-0.44504479152506216,1.0,0.26949231224383335,0.5246677798455509,1.9800451652633408
