baseline,model_id,sources,seed,training_updates,feature_view,topology_used,support_fit,task,dataset,n_way,n_shot,n_query,episodes,queries,episode_fingerprint,roc_auc,accuracy,f1
raw_cosine_prototype,raw_cosine_prototype,,0,0,l2_normalized_raw_768d_center,False,none,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8228242662217882,0.7350260416666666,0.5855397148676171
raw_cosine_prototype,raw_cosine_prototype,,0,0,l2_normalized_raw_768d_center,False,none,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.83538818359375,0.77734375,0.7832699619771863
raw_cosine_prototype,raw_cosine_prototype,,0,0,l2_normalized_raw_768d_center,False,none,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.51190185546875,0.5234375,0.5158730158730159
raw_cosine_prototype,raw_cosine_prototype,,0,0,l2_normalized_raw_768d_center,False,none,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5608620113796658,0.5426432291666666,0.5339966832504146
raw_logistic,raw_logistic,,0,0,l2_normalized_raw_768d_center,False,logistic_c1,classification,covid_political,2,10,12,128,3072,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.8241633662471066,0.732421875,0.5869346733668341
raw_logistic,raw_logistic,,0,0,l2_normalized_raw_768d_center,False,logistic_c1,classification,election2020,2,10,1,128,256,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.8369140625,0.76953125,0.7756653992395437
raw_logistic,raw_logistic,,0,0,l2_normalized_raw_768d_center,False,logistic_c1,classification,ukr_rus_suspended,2,10,1,128,256,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.51654052734375,0.515625,0.504
raw_logistic,raw_logistic,,0,0,l2_normalized_raw_768d_center,False,logistic_c1,classification,twibot20,2,10,12,128,3072,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5542441474066839,0.5403645833333334,0.5327597617471873
