dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
ukr_rus_twitter,mtr_CL,hard_2hop,encoder_cosine,0.8784377551020408,0.8497321077100308,0.9,-1,2800,1400,0.498999,1.0,0.0
ukr_rus_twitter,mtr_FP,degree_matched,encoder_cosine,0.5021492346938775,0.6393574901800053,1.0,-1,2800,1400,0.491012625,0.46625,0.0
ukr_rus_twitter,mtr_FP,random,encoder_cosine,0.5053920918367347,0.7843137318543214,1.0,1,2800,1400,0.496648375,0.449,0.0
ukr_rus_twitter,mtr_FP,hard_2hop,encoder_cosine,0.5246145408163265,0.662886121402963,1.0,-1,2800,1400,0.497878,0.4425,0.0
ukr_rus_twitter,mtr_MIX,degree_matched,encoder_cosine,0.6727625,0.6241340699601831,0.74,1,2800,1400,0.490536375,1.0,0.0
ukr_rus_twitter,mtr_MIX,random,encoder_cosine,0.8151647959183673,0.7996516708573479,0.96,1,2800,1400,0.505177625,0.99975,0.0
ukr_rus_twitter,mtr_MIX,hard_2hop,encoder_cosine,0.7910765306122449,0.7413604819854531,0.86,-1,2800,1400,0.493788125,1.0,0.0
ukr_rus_twitter,mtr_NM,degree_matched,encoder_cosine,0.8032479591836734,0.7839563220325189,0.9,1,2800,1400,0.490485375,1.0,0.0
ukr_rus_twitter,mtr_NM,random,encoder_cosine,0.8893107142857143,0.8983680150975275,1.0,1,2800,1400,0.5026455,0.99975,0.0
ukr_rus_twitter,mtr_NM,hard_2hop,encoder_cosine,0.6068413265306123,0.5674758756209681,0.78,-1,2800,1400,0.491363875,1.0,0.0
ukr_rus_twitter,mtp_CLFP,degree_matched,encoder_cosine,0.5721977040816326,0.5188842422612668,0.3,-1,2800,1400,0.484080875,1.0,0.0
ukr_rus_twitter,mtp_CLFP,random,encoder_cosine,0.7224867346938776,0.7107794696501165,0.48,-1,2800,1400,0.490788625,0.99975,0.0
ukr_rus_twitter,mtp_CLFP,hard_2hop,encoder_cosine,0.8790066326530612,0.8589421950183942,0.94,-1,2800,1400,0.496050125,1.0,0.0
ukr_rus_twitter,mtp_NMCL,degree_matched,encoder_cosine,0.6694561224489796,0.6144392826548718,0.74,1,2800,1400,0.491238375,1.0,0.0
ukr_rus_twitter,mtp_NMCL,random,encoder_cosine,0.8027298469387755,0.7748519449759145,0.94,1,2800,1400,0.507206875,0.99975,0.0
ukr_rus_twitter,mtp_NMCL,hard_2hop,encoder_cosine,0.8019091836734694,0.7449386388858443,0.7,-1,2800,1400,0.497790375,1.0,0.0
ukr_rus_twitter,mtp_NMFP,degree_matched,encoder_cosine,0.7594714285714286,0.7234452301622489,0.86,1,2800,1400,0.494584375,1.0,0.0
ukr_rus_twitter,mtp_NMFP,random,encoder_cosine,0.8750183673469388,0.8757079610108491,0.98,1,2800,1400,0.51005775,0.99975,0.0
ukr_rus_twitter,mtp_NMFP,hard_2hop,encoder_cosine,0.7061204081632653,0.6427769239010213,0.78,-1,2800,1400,0.495227,1.0,0.0
ukr_rus_twitter,msc_all8_CL,degree_matched,encoder_cosine,0.5826923469387755,0.5342555730922582,0.4,-1,2800,1400,0.489225625,1.0,0.0
ukr_rus_twitter,msc_all8_CL,random,encoder_cosine,0.7508091836734694,0.7630721978047138,0.72,-1,2800,1400,0.493961625,0.99975,0.0
ukr_rus_twitter,msc_all8_CL,hard_2hop,encoder_cosine,0.894390306122449,0.8693956417958665,0.88,-1,2800,1400,0.500865375,1.0,0.0
ukr_rus_twitter,msc_all8_FP,degree_matched,encoder_cosine,0.49798341836734694,0.5986925107821902,1.0,-1,2800,1400,0.4919735,0.6505,0.0
ukr_rus_twitter,msc_all8_FP,random,encoder_cosine,0.510377806122449,0.6071070223958114,1.0,-1,2800,1400,0.494157,0.57625,0.0
ukr_rus_twitter,msc_all8_FP,hard_2hop,encoder_cosine,0.5400130102040817,0.6312084058542314,1.0,-1,2800,1400,0.496895875,0.65875,0.0
ukr_rus_twitter,msc_all8_MIX,degree_matched,encoder_cosine,0.683340306122449,0.6281154250855314,0.78,1,2800,1400,0.489732875,1.0,0.0
ukr_rus_twitter,msc_all8_MIX,random,encoder_cosine,0.7993163265306122,0.772122173199911,0.96,1,2800,1400,0.508668875,0.99975,0.0
ukr_rus_twitter,msc_all8_MIX,hard_2hop,encoder_cosine,0.7951959183673469,0.7243207555697676,0.68,-1,2800,1400,0.494556375,1.0,0.0
ukr_rus_twitter,msc_all8_NM,degree_matched,encoder_cosine,0.7716130102040817,0.7435759224312681,0.82,1,2800,1400,0.49098075,1.0,0.0
ukr_rus_twitter,msc_all8_NM,random,encoder_cosine,0.8756831632653062,0.8813136760260938,0.98,1,2800,1400,0.50738925,0.99975,0.0
ukr_rus_twitter,msc_all8_NM,hard_2hop,encoder_cosine,0.6717788265306123,0.6185063141855304,0.76,-1,2800,1400,0.495651375,1.0,0.0
ukr_rus_twitter,msc_cov_CL,degree_matched,encoder_cosine,0.5812081632653061,0.5285201062719108,0.3,-1,2800,1400,0.487047375,1.0,0.0
ukr_rus_twitter,msc_cov_CL,random,encoder_cosine,0.7407061224489796,0.7527260003111064,0.72,-1,2800,1400,0.494467625,0.99975,0.0
ukr_rus_twitter,msc_cov_CL,hard_2hop,encoder_cosine,0.8744408163265306,0.8522038119832464,0.92,-1,2800,1400,0.49940175,1.0,0.0
ukr_rus_twitter,msc_cov_FP,degree_matched,encoder_cosine,0.5303308673469388,0.7948703475906415,1.0,-1,2800,1400,0.497116625,0.65475,0.0
ukr_rus_twitter,msc_cov_FP,random,encoder_cosine,0.6083897959183674,0.8084274431868419,1.0,-1,2800,1400,0.491288625,0.5805,0.0
ukr_rus_twitter,msc_cov_FP,hard_2hop,encoder_cosine,0.7150954081632653,0.8422800688053227,1.0,-1,2800,1400,0.506490875,0.70325,0.0
ukr_rus_twitter,msc_cov_MIX,degree_matched,encoder_cosine,0.6010913265306123,0.5526836562864075,0.7,1,2800,1400,0.485943125,1.0,0.0
ukr_rus_twitter,msc_cov_MIX,random,encoder_cosine,0.6686428571428571,0.6410957072511034,0.94,1,2800,1400,0.503104875,0.99975,0.0
ukr_rus_twitter,msc_cov_MIX,hard_2hop,encoder_cosine,0.8362102040816326,0.7745026277524985,0.76,-1,2800,1400,0.49287625,1.0,0.0
ukr_rus_twitter,msc_cov_NM,degree_matched,encoder_cosine,0.7297943877551021,0.6929198424327655,0.84,1,2800,1400,0.490384375,1.0,0.0
ukr_rus_twitter,msc_cov_NM,random,encoder_cosine,0.8541397959183673,0.8453017782969169,1.0,1,2800,1400,0.506626375,0.99975,0.0
ukr_rus_twitter,msc_cov_NM,hard_2hop,encoder_cosine,0.7195494897959184,0.6603327071222532,0.76,-1,2800,1400,0.4956135,1.0,0.0
