order,rung,model_id,seed,checkpoint_update,n_sources,sources,aliases,loss,accuracy,positive_probability,negative_probability,probability_margin
A,5,ordA_r5,39,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.007091629343322994,0.9984921084509956,0.9968460996945699,0.0001298754690550494,0.9967162277963426
A,5,ordA_r5,40,20,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,1.1477151115735371,0.6785386006037394,0.8402431673473783,0.624494774474038,0.2157483928733402
A,5,ordA_r5,40,60,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.029234945903428726,0.993281172381507,0.9894106189409891,0.023046588344085548,0.9663640326923795
A,5,ordA_r5,40,180,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.014994770573038194,0.9979400568538241,0.9951931569311354,0.004746521098746194,0.9904466337627835
A,5,ordA_r5,40,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.013494471134486553,0.9982347819540236,0.9967845148510404,0.0036324058380867224,0.9931521150800917
A,5,ordA_r5,41,20,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,1.1422482464048598,0.7290985650486417,0.871450748708513,0.5490564505259196,0.32239429818259346
A,5,ordA_r5,41,60,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.02706558702306615,0.9947480890485976,0.9785342348946465,0.010143592164644765,0.9683906369739108
A,5,ordA_r5,41,180,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.011197596453914431,0.997970720132192,0.9947144124242995,0.00028753621922482527,0.9944268729951646
A,5,ordA_r5,41,500,5,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",ladder:A:5,0.009657872555256594,0.9984670215182834,0.9966825511720445,3.31592168297195e-05,0.9966493911213345
B,5,ordB_r5,39,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.3363114893436432,0.7270912594265408,0.8400436970922682,0.5557184633281496,0.284325232108434
B,5,ordB_r5,39,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.20614815461966726,0.9264645046657987,0.9080999361144172,0.16329335131578976,0.7448065810733371
B,5,ordB_r5,39,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.001232108150563565,0.9999992847442627,0.9990072382820977,0.0014103970654812453,0.9975968400637308
B,5,ordB_r5,39,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.00021171498883632012,0.9999999933772616,0.9996763865152994,9.625131728164938e-05,0.9995801316367255
B,5,ordB_r5,40,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.157496968905131,0.6577403942743937,0.8231634100278219,0.6509654422601064,0.17219796776771545
B,5,ordB_r5,40,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.07384007734556992,0.98731353547838,0.9405602216720581,0.03611097370998727,0.9044492377175225
B,5,ordB_r5,40,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0029224174245933276,0.998511360751258,0.9967467255062528,0.0017123411564373076,0.995034376780192
B,5,ordB_r5,40,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0002455148517381329,0.9999999933772616,0.9995645218425326,4.525995256285695e-05,0.9995192554261949
B,5,ordB_r5,41,20,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,1.1133064528306325,0.7731823060247633,0.8903973433706496,0.4757527709007263,0.4146445691585541
B,5,ordB_r5,41,60,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.1407257573058208,0.9512588845358955,0.8376634981897142,0.022985837331766054,0.8146776689423455
B,5,ordB_r5,41,180,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.0031171438911567545,0.9985011352433099,0.9961727725134956,0.0006068239210637532,0.9955659508705139
B,5,ordB_r5,41,500,5,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter",ladder:B:5,0.00025233557028059295,0.9999999933772616,0.9995326201121012,2.3057160094393698e-05,0.9995095597373115
C,5,ordC_r5,39,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.121571699778239,0.5475072463353475,0.7183108396000333,0.7801408304108514,-0.06182999081081814
C,5,ordC_r5,39,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.03236563291607632,0.9941877391603258,0.9657685955365499,0.009816453274753358,0.9559521410200331
C,5,ordC_r5,39,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011189127570307593,0.9983155859841241,0.995237860414717,0.0004639877362125036,0.9947738713688321
C,5,ordC_r5,39,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011712245116541453,0.9984787835015191,0.9966475500000848,0.00011127505508233703,0.9965362747510275
C,5,ordC_r5,40,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.5386583010355632,0.6636945340368483,0.8439247873094347,0.6438719928264618,0.2000527944829729
C,5,ordC_r5,40,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.04706801624140806,0.9910839133792453,0.9879256221983168,0.024538229297225673,0.9633873899777731
C,5,ordC_r5,40,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.01442789642411905,0.9978187746471829,0.9947839048173692,0.0021317200452257465,0.9926521844334073
C,5,ordC_r5,40,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.012645180111879503,0.9984585973951552,0.9965885016653273,0.0013813518836387731,0.9952071375317044
C,5,ordC_r5,41,20,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,1.7810017400317721,0.565315822760264,0.8480243484179179,0.8116798533333672,0.03634449508455065
C,5,ordC_r5,41,60,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.06100750735236539,0.9793818659252591,0.938228170077006,0.006563696583422522,0.9316644734806485
C,5,ordC_r5,41,180,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.012626839396034484,0.9982428484492831,0.9949937926398383,0.0002457432019582484,0.9947480493121676
C,5,ordC_r5,41,500,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ladder:C:5,0.011791438283706965,0.9984663393762376,0.9966319468286302,3.2850603904282456e-05,0.9965990980466207
A,6,ordA_r6,39,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.728063742319743,0.5276505086157057,0.818159732553694,0.8849210805363126,-0.06676134798261854
A,6,ordA_r6,39,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.07233716857930024,0.9814417428440518,0.9425176448292203,0.04278300961272584,0.899734636147817
A,6,ordA_r6,39,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.001740362505895771,0.9999999933772616,0.9976009527842203,0.0005538326881327925,0.997047119670444
A,6,ordA_r6,39,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.00016467636078232317,0.9999999933772616,0.9997297790315416,5.613679715881719e-05,0.9996736513243781
A,6,ordA_r6,40,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.1929694679048326,0.6968149542808533,0.8459922737545438,0.5941757824685838,0.2518164912859599
A,6,ordA_r6,40,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.043155092228617936,0.9882542954550849,0.9587114651997884,0.016711977116453152,0.9419994884067111
A,6,ordA_r6,40,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0036025204559943327,0.9984833730591668,0.9966369006368849,0.0003954937346861698,0.9962414171960619
A,6,ordA_r6,40,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0001974971875648003,0.9999999933772616,0.9996527433395386,3.990498790547766e-05,0.9996128347184923
A,6,ordA_r6,41,20,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,1.3575785822338529,0.6946849558088515,0.8938961426417033,0.6059575875600179,0.28793855508168537
A,6,ordA_r6,41,60,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.04231862910091877,0.9923483398225572,0.9701849752002292,0.027340255755310256,0.9428447286287943
A,6,ordA_r6,41,180,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.0011687901634205547,0.9999999933772616,0.9981572694248624,0.0003128289471432153,0.9978444443808662
A,6,ordA_r6,41,500,6,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",ladder:A:6,0.00017474813092930062,0.9999999933772616,0.999687565697564,3.3159125299183266e-05,0.9996543990241157
B,6,ordB_r6,39,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.1038170324431524,0.6157143976953294,0.7251245048311021,0.6925888657569885,0.03253563907411364
B,6,ordB_r6,39,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.08210484621425469,0.9780771401193407,0.9220474693510268,0.030749398438880842,0.8912980755170187
B,6,ordB_r6,39,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0023709532061831043,0.9985098507669237,0.9967129760318332,0.00033069534250292537,0.9963822762171427
B,6,ordB_r6,39,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.00021434765709374106,0.9999999933772616,0.9996225833892822,4.599423852387948e-05,0.9995765950944688
B,6,ordB_r6,40,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.1015017496214972,0.6480189628071256,0.801164276070065,0.64983821577496,0.15132606029510498
B,6,ordB_r6,40,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.10831946134567261,0.960602429178026,0.8847292727894254,0.02516817070621376,0.8595611055692037
B,6,ordB_r6,40,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0008741524150082114,0.9999999933772616,0.9987523953119913,0.0001996136807823253,0.9985527926021152
B,6,ordB_r6,40,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0002098296453014983,0.9999999933772616,0.9996401535140144,4.798154090697911e-05,0.9995921850204468
B,6,ordB_r6,41,20,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,1.2974566221237183,0.5474064151446024,0.7816474437713623,0.8075095547570122,-0.025862110985649958
B,6,ordB_r6,41,60,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.4976450403531392,0.8088874949349297,0.9519109924634298,0.385338662399186,0.5665723416540358
B,6,ordB_r6,41,180,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.0032848291545330235,0.9984981417655945,0.9961747328440348,0.0007900365362982282,0.9953847063912286
B,6,ordB_r6,41,500,6,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political",ladder:B:6,0.00017547154377300304,0.9999999933772616,0.9997209111849467,6.839299002968523e-05,0.9996525115436978
C,6,ordC_r6,39,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.9123990601963468,0.8038010001182556,0.8477135565545824,0.41522147092554307,0.43249208397335476
C,6,ordC_r6,39,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.1748365503218439,0.9371549089749655,0.943172812461853,0.14802837599482802,0.7951444387435913
C,6,ordC_r6,39,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.012022289445061082,0.9982554184065925,0.9941321412722269,0.0003598381039687916,0.9937723080317179
C,6,ordC_r6,39,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.010290469744783573,0.9984734323289659,0.996505167749193,5.1665737185797094e-05,0.996453497144911
C,6,ordC_r6,40,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,1.1602512001991272,0.6396403577592638,0.7813469039069282,0.660011327928967,0.12133557597796123
C,6,ordC_r6,40,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.04940371593046519,0.987727165222168,0.9516441888279386,0.024442842074980337,0.9272013439072503
C,6,ordC_r6,40,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.009289518411403859,0.9983225994639926,0.9947571357091268,0.00020245816252402923,0.994554685221778
C,6,ordC_r6,40,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.00841903554762919,0.9984791808658176,0.9964647160636054,0.00021534594634431414,0.9962493777275085
C,6,ordC_r6,41,20,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,1.3403547936015658,0.6286776993009779,0.85739709271325,0.699574887752533,0.15782220496071708
C,6,ordC_r6,41,60,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.059130020957026214,0.985761457019382,0.9789336191283332,0.04326390971740087,0.9356697069274055
C,6,ordC_r6,41,180,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.011061085413530236,0.9979121883710226,0.9930863645341661,0.0002630958062784177,0.9928232762548659
C,6,ordC_r6,41,500,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ladder:C:6,0.007329498318843737,0.998482174343533,0.996737433804406,2.0806714455072022e-05,0.9967166251606412
A,7,ordA_r7,39,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.6443476676940918,0.5606515804926554,0.7419322530428568,0.8265216019418504,-0.0845893488989936
A,7,ordA_r7,39,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.16514260404639775,0.9398799869749281,0.9345030188560486,0.14084919024672773,0.79365383916431
A,7,ordA_r7,39,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.001868164915423323,0.9985098507669237,0.9975625938839383,0.000590312495155053,0.9969722827275594
A,7,ordA_r7,39,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00021897095158844118,0.9999999933772616,0.9996388223436143,7.014282209638623e-05,0.9995686742994521
A,7,ordA_r7,40,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.2652022308773465,0.6665858891275194,0.8466594682799445,0.6449963218635983,0.20166314641634622
A,7,ordA_r7,40,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.0649598077353504,0.9823346204227872,0.9598141312599182,0.016064750560973253,0.9437493880589803
A,7,ordA_r7,40,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.004383085824277562,0.9984947774145339,0.9964893592728509,0.0007186646333947363,0.9957706928253174
A,7,ordA_r7,40,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00025874321465203646,0.9999999933772616,0.9995203018188477,1.997185964026155e-05,0.9995003408855863
A,7,ordA_r7,41,20,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,1.0877431631088257,0.7392370303471884,0.8524519668685065,0.5351042151451111,0.31734775172339547
A,7,ordA_r7,41,60,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.07552235149261025,0.9774368868933784,0.969265513949924,0.06317408294934365,0.9060914317766825
A,7,ordA_r7,41,180,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.0019863557693800735,0.998511360751258,0.9970764782693651,0.00036324976867439947,0.9967132343186272
A,7,ordA_r7,41,500,7,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20",ladder:A:7,0.00016982425573688588,0.9999999933772616,0.9996883273124695,2.3002248017039368e-05,0.9996653199195862
B,7,ordB_r7,39,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,1.4518698453903198,0.5744572612974379,0.7411650021870931,0.767170959048801,-0.0260059568617079
B,7,ordB_r7,39,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.11581655508942074,0.9712547130054898,0.8619311716821458,0.04229149905343851,0.8196396629015604
B,7,ordB_r7,39,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0015237078073874323,0.9999996225039164,0.9982567893134223,0.001010232621208868,0.9972465568118625
B,7,ordB_r7,39,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00018414972537862518,0.9999999933772616,0.9996902611520555,5.4809719845789256e-05,0.9996354447470771
B,7,ordB_r7,40,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.8926930626233419,0.690381646156311,0.8144828412267897,0.5968226227495406,0.21766021847724915
B,7,ordB_r7,40,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.031675458368327886,0.9953345192803277,0.9773954815334744,0.023489264357421134,0.9539062049653795
B,7,ordB_r7,40,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0038707066119564437,0.9984894593556722,0.9956850608189901,0.0006354936742556876,0.9950495693418715
B,7,ordB_r7,40,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00019782795650118915,0.9999999933772616,0.999630974398719,1.7984736802626838e-05,0.9996129870414734
B,7,ordB_r7,41,20,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,1.1607052352693346,0.517844001452128,0.7508093449804518,0.8024107350243462,-0.05160139004389445
B,7,ordB_r7,41,60,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.33471643014086616,0.8740789890289307,0.9547966718673706,0.2627105042338371,0.6920861734284295
B,7,ordB_r7,41,180,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.0030527871252464442,0.998502274354299,0.9962752262751261,0.0007204401753268838,0.995554784933726
B,7,ordB_r7,41,500,7,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter",ladder:B:7,0.00031266661653717165,0.9999999933772616,0.999456352657742,6.52072816428194e-05,0.9993911451763577
C,7,ordC_r7,39,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,1.0434512098630269,0.6719447175661722,0.8173724214235941,0.6246728069252439,0.19269961449835035
C,7,ordC_r7,39,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.06215332138041655,0.9923345314131843,0.9573086963759528,0.0579727693564362,0.8993359274334378
C,7,ordC_r7,39,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.012281886063647107,0.9983952972624037,0.9955453409088982,0.00010777908523746444,0.9954375690884061
C,7,ordC_r7,39,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.010636713004209418,0.998467332786984,0.9966348078515794,8.899771934365062e-05,0.9965458114941915
C,7,ordC_r7,40,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.9920017123222351,0.6866493357552422,0.8102081086900499,0.6073656015925937,0.2028425070974562
C,7,ordC_r7,40,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.055034012663074665,0.9829676614867316,0.9493487344847785,0.01729417905314929,0.9320545461442735
C,7,ordC_r7,40,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.010967624777751754,0.9983658393224081,0.99461340241962,0.0006026332279260613,0.9940107729699876
C,7,ordC_r7,40,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00889401188252729,0.9984795517391629,0.9967067042986552,4.428286377233803e-05,0.9966624246703254
C,7,ordC_r7,41,20,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,2.163895514276293,0.5394143594635857,0.8323879639307658,0.8750488426950243,-0.04266087876425849
C,7,ordC_r7,41,60,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.1669053691956732,0.9619123140970866,0.9690723684098985,0.10002024399323596,0.8690521253479851
C,7,ordC_r7,41,180,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00868767240758138,0.9984218411975436,0.9956874516275194,0.00017293678999724053,0.9955145186848111
C,7,ordC_r7,41,500,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ladder:C:7,0.00889768775042891,0.9984658294253879,0.9966807232962714,2.659468404747006e-05,0.996654126379225
A,8,ordA_r8,39,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,1.711901929643419,0.5444962845908271,0.7380974888801575,0.8365369174215529,-0.0984394285413954
A,8,ordA_r8,39,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.08818832132965326,0.9642236166530185,0.9653149313396878,0.07393216866896385,0.8913827670945061
A,8,ordA_r8,39,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.001970036116189375,0.9999981390105354,0.9979651901457045,0.0014362976702007775,0.9965288903978136
A,8,ordA_r8,39,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0001889091614025852,0.9999999933772616,0.9996578229798211,3.018231706796036e-05,0.9996276431613498
A,8,ordA_r8,40,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,1.0722035765647888,0.7157698207431369,0.8337420556280348,0.5640992124875387,0.26964284314049614
A,8,ordA_r8,40,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.2728333111024565,0.9310058355331421,0.9617979592747159,0.13080331856488353,0.8309946457544962
A,8,ordA_r8,40,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.00210552378040221,0.9985042148166232,0.9971685409545898,0.00012114043622407028,0.9970474110709296
A,8,ordA_r8,40,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0002380806325340422,0.9999999933772616,0.9995476404825846,1.082692324416712e-05,0.9995368123054504
A,8,ordA_r8,41,20,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.847101049290763,0.8730033371183608,0.8735092216067843,0.27972753677103257,0.5937816898028055
A,8,ordA_r8,41,60,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.41817351223693955,0.9040272831916809,0.9496334062682258,0.20269743560089004,0.7469359636306763
A,8,ordA_r8,41,180,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.003574648063982345,0.9984925587972006,0.9964161051644219,0.00032329811721057113,0.996092802948422
A,8,ordA_r8,41,500,8,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter",ladder:A:8,0.0002875517317180412,0.9999999933772616,0.999469624625312,2.594259704361927e-05,0.9994436833593581
B,8,ordB_r8,39,20,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ladder:B:8,0.8155297537644705,0.8407164745860629,0.8954641487863328,0.35123976568380993,0.544224394692315
