seed,target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
1,election2020,original,ss_cp_hk,256,0.921875,0.96746826171875,0.95703125,0.91015625,0.94921875,0.9629629629629628,0.1538461538461538,22.84615384615381
1,election2020,original,ss_election2020,256,0.97265625,0.986083984375,0.9765625,0.91015625,0.99609375,0.976470588235294,0.0,42.49999999999995
1,election2020,original,ss_facebook_page_reference,256,0.96875,0.97900390625,0.96875,0.91015625,0.96875,0.9838709677419356,0.5,31.00000000000003
1,election2020,original,ss_midterm,256,0.984375,0.98211669921875,0.984375,0.91015625,1.0,0.984375,,
1,election2020,original,ss_twibot20,256,0.97265625,0.989990234375,0.984375,0.91015625,0.98828125,0.984189723320158,0.0,63.24999999999992
1,election2020,original,ss_ukr_rus,256,0.98046875,0.9853515625,0.984375,0.91015625,0.99609375,0.984313725490196,0.0,63.74999999999977
1,election2020,original,ss_ukr_rus_suspended,256,0.92578125,0.97344970703125,0.94140625,0.91015625,0.90625,0.978448275862069,0.4166666666666667,27.066666666666645
1,election2020,fresh,ss_covid,256,0.9765625,0.98956298828125,0.9765625,0.87890625,1.0,0.9765625,,
1,election2020,fresh,ss_covid_political,256,0.97265625,0.9791259765625,0.96875,0.87890625,0.99609375,0.9725490196078432,1.0,0.0
1,election2020,fresh,ss_cp_hk,256,0.91796875,0.95892333984375,0.90625,0.87890625,0.93359375,0.9414225941422594,0.5882352941176471,7.029411764705877
1,election2020,fresh,ss_election2020,256,0.96875,0.97296142578125,0.96875,0.87890625,0.9921875,0.9724409448818898,0.5,18.14285714285717
1,election2020,fresh,ss_facebook_page_reference,256,0.94921875,0.971923828125,0.94921875,0.87890625,0.984375,0.9563492063492064,0.5,11.454545454545466
1,election2020,fresh,ss_midterm,256,0.9765625,0.98272705078125,0.9765625,0.87890625,1.0,0.9765625,,
1,election2020,fresh,ss_twibot20,256,0.9765625,0.98193359375,0.9765625,0.87890625,0.9921875,0.9803149606299212,0.5,25.400000000000045
1,election2020,fresh,ss_ukr_rus,256,0.9765625,0.988525390625,0.98046875,0.87890625,0.99609375,0.9803921568627452,0.0,50.99999999999989
1,election2020,fresh,ss_ukr_rus_suspended,256,0.90625,0.95086669921875,0.875,0.87890625,0.859375,0.9545454545454546,0.6111111111111112,8.555555555555562
1,facebook_page_reference,original,ss_covid,1024,0.6787109375,0.7590980529785156,0.7265625,0.82421875,0.8642578125,0.7344632768361582,0.3237410071942446,2.5467625899280577
1,facebook_page_reference,original,ss_covid_political,1024,0.6484375,0.6887168884277344,0.705078125,0.82421875,0.705078125,0.7506925207756233,0.4039735099337748,2.390728476821192
1,facebook_page_reference,original,ss_cp_hk,1024,0.62890625,0.6828460693359375,0.716796875,0.82421875,0.80078125,0.7158536585365853,0.2794117647058823,2.5359757636960363
1,facebook_page_reference,original,ss_election2020,1024,0.599609375,0.6411781311035156,0.6845703125,0.82421875,0.7099609375,0.7001375515818432,0.3535353535353535,2.155870632934853
1,facebook_page_reference,original,ss_facebook_page_reference,1024,0.654296875,0.716400146484375,0.728515625,0.82421875,0.69140625,0.7768361581920904,0.379746835443038,2.779362281685627
1,facebook_page_reference,original,ss_midterm,1024,0.6435546875,0.7097396850585938,0.728515625,0.82421875,0.7490234375,0.7483702737940026,0.3307392996108949,2.6597044414427127
1,facebook_page_reference,original,ss_twibot20,1024,0.708984375,0.783599853515625,0.734375,0.82421875,0.880859375,0.7516629711751663,0.3934426229508196,2.4424765807962534
1,facebook_page_reference,original,ss_ukr_rus,1024,0.669921875,0.7413578033447266,0.7041015625,0.82421875,0.8837890625,0.7116022099447514,0.3529411764705882,2.2436330854180757
1,facebook_page_reference,original,ss_ukr_rus_suspended,1024,0.607421875,0.6451835632324219,0.634765625,0.82421875,0.7734375,0.6565656565656566,0.4396551724137931,1.6315922920892494
1,facebook_page_reference,fresh,ss_covid,1024,0.6845703125,0.7441787719726562,0.7197265625,0.83203125,0.880859375,0.729490022172949,0.3524590163934426,2.3937785541521093
1,facebook_page_reference,fresh,ss_covid_political,1024,0.6416015625,0.6878948211669922,0.6865234375,0.83203125,0.712890625,0.7301369863013699,0.4217687074829932,2.1426844849614977
1,facebook_page_reference,fresh,ss_cp_hk,1024,0.6220703125,0.6685523986816406,0.7119140625,0.83203125,0.798828125,0.7090464547677262,0.2766990291262136,2.485967202414947
1,facebook_page_reference,fresh,ss_election2020,1024,0.607421875,0.6425933837890625,0.66796875,0.83203125,0.7265625,0.6895161290322581,0.3892857142857143,1.966975881261596
1,facebook_page_reference,fresh,ss_facebook_page_reference,1024,0.6318359375,0.6910285949707031,0.736328125,0.83203125,0.6884765625,0.7673758865248227,0.3322884012539185,2.8703455921706555
1,facebook_page_reference,fresh,ss_midterm,1024,0.6328125,0.6785316467285156,0.7177734375,0.83203125,0.7646484375,0.7292464878671775,0.3195020746887966,2.513348469427699
1,facebook_page_reference,fresh,ss_twibot20,1024,0.6943359375,0.7570953369140625,0.734375,0.83203125,0.8720703125,0.7458006718924972,0.3435114503816794,2.582573897837711
1,facebook_page_reference,fresh,ss_ukr_rus,1024,0.666015625,0.7344894409179688,0.7099609375,0.83203125,0.8623046875,0.7180067950169875,0.3404255319148936,2.338972912928309
1,facebook_page_reference,fresh,ss_ukr_rus_suspended,1024,0.611328125,0.6469917297363281,0.6611328125,0.83203125,0.7998046875,0.6703296703296703,0.375609756097561,1.893983739837398
1,twibot20,original,ss_covid,3072,0.5859375,0.6124015384250218,0.6233723958333334,0.5413411458333334,0.7900390625,0.6324680675731356,0.4108527131782946,1.602982584211075
1,twibot20,original,ss_covid_political,3072,0.521484375,0.5379094017876519,0.6067708333333334,0.5413411458333334,0.59375,0.6080043859649122,0.3950320512820512,1.5433028509951583
1,twibot20,original,ss_cp_hk,3072,0.5930989583333334,0.6243377261691623,0.6549479166666666,0.5413411458333334,0.7662760416666666,0.6618521665250637,0.3676880222841225,1.8699276325919287
1,twibot20,original,ss_election2020,3072,0.6087239583333334,0.6488181220160592,0.6266276041666666,0.5413411458333334,0.7626953125,0.6542893725992317,0.4622770919067215,1.5554133008179645
1,twibot20,original,ss_facebook_page_reference,3072,0.4951171875,0.5024952358669705,0.6438802083333334,0.5413411458333334,0.5419921875,0.6282282282282282,0.3375977256574271,1.781744405137938
1,twibot20,original,ss_midterm,3072,0.5413411458333334,0.5484962463378906,0.6490885416666666,0.5413411458333334,0.6650390625,0.6431718061674009,0.3391642371234208,1.8519718292960925
1,twibot20,original,ss_twibot20,3072,0.5862630208333334,0.6146477593315972,0.6240234375,0.5413411458333334,0.8118489583333334,0.6295108259823576,0.3996539792387543,1.620414475950808
1,twibot20,original,ss_ukr_rus,3072,0.5856119791666666,0.6085323757595487,0.62109375,0.5413411458333334,0.8297526041666666,0.6245586504511573,0.395793499043977,1.609323271616408
