first,second,rank_weight,target,checkpoint_step,n_pairs,n_positive,n_negative,positive_fraction,bce,positive_bce,negative_bce,brier,ece_15_equal_width,calibration_bins,logit_quantiles,at_probability_0_5,roc_auc,average_precision
ukr_rus_twitter,facebook_page_reference,0,ukr_rus_twitter,18000,8400,1400,7000,0.16666666666666666,0.07789020621966156,0.245514333577867,0.044365380748020454,0.02069313916499541,0.007054534355363139,"[{'bin': 0, 'n': 6464, 'mean_probability': 0.008528304547187511, 'positive_fraction': 0.005569306930693069}, {'bin': 1, 'n': 245, 'mean_probability': 0.09511062301811038, 'positive_fraction': 0.08163265306122448}, {'bin': 2, 'n': 114, 'mean_probability': 0.16380998630296797, 'positive_fraction': 0.10526315789473684}, {'bin': 3, 'n': 61, 'mean_probability': 0.2332778042548923, 'positive_fraction': 0.21311475409836064}, {'bin': 4, 'n': 44, 'mean_probability': 0.3004232070843141, 'positive_fraction': 0.2727272727272727}, {'bin': 5, 'n': 47, 'mean_probability': 0.36670918156258964, 'positive_fraction': 0.2978723404255319}, {'bin': 6, 'n': 39, 'mean_probability': 0.43600077911705665, 'positive_fraction': 0.38461538461538464}, {'bin': 7, 'n': 34, 'mean_probability': 0.4997926613102126, 'positive_fraction': 0.3235294117647059}, {'bin': 8, 'n': 32, 'mean_probability': 0.5624025600954743, 'positive_fraction': 0.40625}, {'bin': 9, 'n': 36, 'mean_probability': 0.6299823064032514, 'positive_fraction': 0.6666666666666666}, {'bin': 10, 'n': 34, 'mean_probability': 0.699983747176241, 'positive_fraction': 0.6470588235294118}, {'bin': 11, 'n': 40, 'mean_probability': 0.7680440361747516, 'positive_fraction': 0.85}, {'bin': 12, 'n': 69, 'mean_probability': 0.8335104141337204, 'positive_fraction': 0.8405797101449275}, {'bin': 13, 'n': 95, 'mean_probability': 0.907508606303829, 'positive_fraction': 0.8947368421052632}, {'bin': 14, 'n': 1046, 'mean_probability': 0.9888886266405977, 'positive_fraction': 0.98565965583174}]","{'min': -14.672426223754883, 'p01': -10.6617786693573, 'median': -5.081824541091919, 'p99': 10.20041042327881, 'max': 28.696556091308594}","{'accuracy': 0.9738095238095238, 'balanced_accuracy': 0.9482857142857143, 'precision': 0.9312865497076024, 'recall': 0.91, 'specificity': 0.9865714285714285, 'f1': 0.9205202312138728, 'mcc': 0.9049309729831991, 'tp': 1274, 'tn': 6906, 'fp': 94, 'fn': 126}",0.9906149999999999,0.971043894619543
ukr_rus_twitter,facebook_page_reference,0,covid19_twitter,18000,8400,1400,7000,0.16666666666666666,0.170171013698729,0.8321314104768268,0.03777893434310946,0.046158461987863865,0.03190212532055298,"[{'bin': 0, 'n': 6523, 'mean_probability': 0.008759985387114233, 'positive_fraction': 0.022229035719760846}, {'bin': 1, 'n': 354, 'mean_probability': 0.09635633895869068, 'positive_fraction': 0.192090395480226}, {'bin': 2, 'n': 138, 'mean_probability': 0.16329219653241206, 'positive_fraction': 0.2246376811594203}, {'bin': 3, 'n': 101, 'mean_probability': 0.234827230664794, 'positive_fraction': 0.4158415841584158}, {'bin': 4, 'n': 77, 'mean_probability': 0.29991559934323625, 'positive_fraction': 0.44155844155844154}, {'bin': 5, 'n': 69, 'mean_probability': 0.3647764462737437, 'positive_fraction': 0.5217391304347826}, {'bin': 6, 'n': 49, 'mean_probability': 0.4282499168054651, 'positive_fraction': 0.8163265306122449}, {'bin': 7, 'n': 68, 'mean_probability': 0.5050928695379345, 'positive_fraction': 0.8235294117647058}, {'bin': 8, 'n': 82, 'mean_probability': 0.5700667967081495, 'positive_fraction': 0.7439024390243902}, {'bin': 9, 'n': 48, 'mean_probability': 0.6326884074235792, 'positive_fraction': 0.8125}, {'bin': 10, 'n': 60, 'mean_probability': 0.70217058790611, 'positive_fraction': 0.8}, {'bin': 11, 'n': 92, 'mean_probability': 0.7682266335873852, 'positive_fraction': 0.8369565217391305}, {'bin': 12, 'n': 87, 'mean_probability': 0.8334783291045212, 'positive_fraction': 0.9195402298850575}, {'bin': 13, 'n': 136, 'mean_probability': 0.9035676631402669, 'positive_fraction': 0.9779411764705882}, {'bin': 14, 'n': 516, 'mean_probability': 0.9798559785908423, 'positive_fraction': 0.9883720930232558}]","{'min': -14.997926712036133, 'p01': -11.094380292892456, 'median': -5.072995662689209, 'p99': 5.885634870529178, 'max': 16.331565856933594}","{'accuracy': 0.9413095238095238, 'balanced_accuracy': 0.8467857142857143, 'precision': 0.9250234301780693, 'recall': 0.705, 'specificity': 0.9885714285714285, 'f1': 0.8001621402513174, 'mcc': 0.7762134787197528, 'tp': 987, 'tn': 6920, 'fp': 80, 'fn': 413}",0.9631331632653062,0.9011120732460658
ukr_rus_twitter,facebook_page_reference,0,midterm,18000,8400,1400,7000,0.16666666666666666,0.2365412770511273,0.9715666862548775,0.08953619521037727,0.06456695978304851,0.03704644689658419,"[{'bin': 0, 'n': 6262, 'mean_probability': 0.009672279846985444, 'positive_fraction': 0.027786649632705204}, {'bin': 1, 'n': 430, 'mean_probability': 0.09437322716063103, 'positive_fraction': 0.22093023255813954}, {'bin': 2, 'n': 228, 'mean_probability': 0.16396628584061546, 'positive_fraction': 0.2543859649122807}, {'bin': 3, 'n': 126, 'mean_probability': 0.2298311534975814, 'positive_fraction': 0.35714285714285715}, {'bin': 4, 'n': 91, 'mean_probability': 0.29356160302894485, 'positive_fraction': 0.43956043956043955}, {'bin': 5, 'n': 77, 'mean_probability': 0.36527397154640806, 'positive_fraction': 0.4935064935064935}, {'bin': 6, 'n': 69, 'mean_probability': 0.4323412641498947, 'positive_fraction': 0.5362318840579711}, {'bin': 7, 'n': 69, 'mean_probability': 0.5022793852699681, 'positive_fraction': 0.5652173913043478}, {'bin': 8, 'n': 63, 'mean_probability': 0.5686715026291344, 'positive_fraction': 0.6031746031746031}, {'bin': 9, 'n': 58, 'mean_probability': 0.6331334682518668, 'positive_fraction': 0.6724137931034483}, {'bin': 10, 'n': 57, 'mean_probability': 0.7061405094582917, 'positive_fraction': 0.7543859649122807}, {'bin': 11, 'n': 63, 'mean_probability': 0.7664408196684015, 'positive_fraction': 0.746031746031746}, {'bin': 12, 'n': 83, 'mean_probability': 0.8346827349041288, 'positive_fraction': 0.7108433734939759}, {'bin': 13, 'n': 134, 'mean_probability': 0.9024608834621656, 'positive_fraction': 0.8208955223880597}, {'bin': 14, 'n': 590, 'mean_probability': 0.983583696377151, 'positive_fraction': 0.911864406779661}]","{'min': -14.421957969665527, 'p01': -10.813198127746581, 'median': -4.805893421173096, 'p99': 7.177624301910407, 'max': 15.573283195495605}","{'accuracy': 0.9185714285714286, 'balanced_accuracy': 0.8082857142857143, 'precision': 0.8302583025830258, 'recall': 0.6428571428571429, 'specificity': 0.9737142857142858, 'f1': 0.7246376811594203, 'mcc': 0.6854013323828634, 'tp': 900, 'tn': 6816, 'fp': 184, 'fn': 500}",0.9408622448979591,0.8072989404590847
ukr_rus_twitter,facebook_page_reference,0,covid_political,18000,8400,1400,7000,0.16666666666666666,0.1959460191663759,0.7229058029936875,0.09055406240091364,0.05311402676013548,0.012521508042004022,"[{'bin': 0, 'n': 5804, 'mean_probability': 0.015720277056546196, 'positive_fraction': 0.021192281185389388}, {'bin': 1, 'n': 639, 'mean_probability': 0.0937473503152082, 'positive_fraction': 0.12050078247261346}, {'bin': 2, 'n': 274, 'mean_probability': 0.16421222685771378, 'positive_fraction': 0.14233576642335766}, {'bin': 3, 'n': 170, 'mean_probability': 0.22996325869814088, 'positive_fraction': 0.2}, {'bin': 4, 'n': 127, 'mean_probability': 0.2990754178725671, 'positive_fraction': 0.23622047244094488}, {'bin': 5, 'n': 79, 'mean_probability': 0.36676159757967247, 'positive_fraction': 0.3670886075949367}, {'bin': 6, 'n': 79, 'mean_probability': 0.4302583700501314, 'positive_fraction': 0.4050632911392405}, {'bin': 7, 'n': 75, 'mean_probability': 0.49738316921637704, 'positive_fraction': 0.56}, {'bin': 8, 'n': 66, 'mean_probability': 0.5676894646999274, 'positive_fraction': 0.5303030303030303}, {'bin': 9, 'n': 68, 'mean_probability': 0.631911416662474, 'positive_fraction': 0.6764705882352942}, {'bin': 10, 'n': 66, 'mean_probability': 0.699751444300097, 'positive_fraction': 0.6818181818181818}, {'bin': 11, 'n': 84, 'mean_probability': 0.7659125027088035, 'positive_fraction': 0.7619047619047619}, {'bin': 12, 'n': 101, 'mean_probability': 0.8345467213714244, 'positive_fraction': 0.801980198019802}, {'bin': 13, 'n': 148, 'mean_probability': 0.902055072886081, 'positive_fraction': 0.8783783783783784}, {'bin': 14, 'n': 620, 'mean_probability': 0.9834380312336253, 'positive_fraction': 0.9564516129032258}]","{'min': -14.316511154174805, 'p01': -8.841286401748658, 'median': -3.8425471782684326, 'p99': 7.202569732666026, 'max': 13.370833396911621}","{'accuracy': 0.934047619047619, 'balanced_accuracy': 0.851, 'precision': 0.8560606060606061, 'recall': 0.7264285714285714, 'specificity': 0.9755714285714285, 'f1': 0.785935085007728, 'mcc': 0.7507823781882291, 'tp': 1017, 'tn': 6829, 'fp': 171, 'fn': 383}",0.9451549489795918,0.8477923341938851
ukr_rus_twitter,facebook_page_reference,0,ukr_rus_suspended,18000,8400,1400,7000,0.16666666666666666,0.20783707868750198,0.6052112640931125,0.12836224160637988,0.05855276221723878,0.030933215611530326,"[{'bin': 0, 'n': 5796, 'mean_probability': 0.010805945394861509, 'positive_fraction': 0.01828847481021394}, {'bin': 1, 'n': 437, 'mean_probability': 0.09600631975510633, 'positive_fraction': 0.07093821510297482}, {'bin': 2, 'n': 210, 'mean_probability': 0.16361667190783857, 'positive_fraction': 0.15714285714285714}, {'bin': 3, 'n': 163, 'mean_probability': 0.2311563229933832, 'positive_fraction': 0.22699386503067484}, {'bin': 4, 'n': 122, 'mean_probability': 0.30095283470946876, 'positive_fraction': 0.2540983606557377}, {'bin': 5, 'n': 93, 'mean_probability': 0.3642653737320421, 'positive_fraction': 0.26881720430107525}, {'bin': 6, 'n': 95, 'mean_probability': 0.4335361926647381, 'positive_fraction': 0.3368421052631579}, {'bin': 7, 'n': 72, 'mean_probability': 0.49859152674634327, 'positive_fraction': 0.3055555555555556}, {'bin': 8, 'n': 85, 'mean_probability': 0.5684348451218388, 'positive_fraction': 0.36470588235294116}, {'bin': 9, 'n': 84, 'mean_probability': 0.6348469489620658, 'positive_fraction': 0.42857142857142855}, {'bin': 10, 'n': 95, 'mean_probability': 0.69911812627649, 'positive_fraction': 0.49473684210526314}, {'bin': 11, 'n': 83, 'mean_probability': 0.766052991602607, 'positive_fraction': 0.6265060240963856}, {'bin': 12, 'n': 123, 'mean_probability': 0.8358731846174964, 'positive_fraction': 0.6504065040650406}, {'bin': 13, 'n': 159, 'mean_probability': 0.9011862612741464, 'positive_fraction': 0.6918238993710691}, {'bin': 14, 'n': 783, 'mean_probability': 0.984746271066931, 'positive_fraction': 0.9284802043422733}]","{'min': -13.625883102416992, 'p01': -10.494111738204957, 'median': -4.359731912612915, 'p99': 9.365534934997566, 'max': 19.779346466064453}","{'accuracy': 0.9217857142857143, 'balanced_accuracy': 0.8659285714285714, 'precision': 0.7567380787836904, 'recall': 0.7821428571428571, 'specificity': 0.9497142857142857, 'f1': 0.7692307692307693, 'mcc': 0.7223022595617942, 'tp': 1095, 'tn': 6648, 'fp': 352, 'fn': 305}",0.9497768367346938,0.8543190038279415
ukr_rus_twitter,facebook_page_reference,0,twibot20,18000,8400,1400,7000,0.16666666666666666,0.2353628467471225,0.5773833215989879,0.1669587517767494,0.06746540501158645,0.03914005331611838,"[{'bin': 0, 'n': 5132, 'mean_probability': 0.013316140576532874, 'positive_fraction': 0.015003897116134061}, {'bin': 1, 'n': 671, 'mean_probability': 0.09590621542116409, 'positive_fraction': 0.05961251862891207}, {'bin': 2, 'n': 361, 'mean_probability': 0.16663235518374753, 'positive_fraction': 0.09418282548476455}, {'bin': 3, 'n': 233, 'mean_probability': 0.23399168651224567, 'positive_fraction': 0.1759656652360515}, {'bin': 4, 'n': 171, 'mean_probability': 0.2981949889679239, 'positive_fraction': 0.23391812865497075}, {'bin': 5, 'n': 143, 'mean_probability': 0.3665550960088017, 'positive_fraction': 0.21678321678321677}, {'bin': 6, 'n': 114, 'mean_probability': 0.4290899771927793, 'positive_fraction': 0.32456140350877194}, {'bin': 7, 'n': 116, 'mean_probability': 0.5007555818047229, 'positive_fraction': 0.3448275862068966}, {'bin': 8, 'n': 121, 'mean_probability': 0.5653713445345322, 'positive_fraction': 0.4049586776859504}, {'bin': 9, 'n': 105, 'mean_probability': 0.6332598743713078, 'positive_fraction': 0.5238095238095238}, {'bin': 10, 'n': 105, 'mean_probability': 0.7018833224292802, 'positive_fraction': 0.5142857142857142}, {'bin': 11, 'n': 105, 'mean_probability': 0.7686226834323127, 'positive_fraction': 0.580952380952381}, {'bin': 12, 'n': 153, 'mean_probability': 0.8359396268508673, 'positive_fraction': 0.6339869281045751}, {'bin': 13, 'n': 218, 'mean_probability': 0.9037129226213708, 'positive_fraction': 0.7064220183486238}, {'bin': 14, 'n': 652, 'mean_probability': 0.9807688814156459, 'positive_fraction': 0.9049079754601227}]","{'min': -16.161361694335938, 'p01': -10.009948072433472, 'median': -3.6010823249816895, 'p99': 6.8090464210510255, 'max': 15.348917961120605}","{'accuracy': 0.9105952380952381, 'balanced_accuracy': 0.8566428571428572, 'precision': 0.7130663164806303, 'recall': 0.7757142857142857, 'specificity': 0.9375714285714286, 'f1': 0.7430721861101608, 'mcc': 0.6899650624357023, 'tp': 1086, 'tn': 6563, 'fp': 437, 'fn': 314}",0.9400907142857142,0.8063337884486581
ukr_rus_twitter,facebook_page_reference,0,cp_hk_twitter,18000,8400,1400,7000,0.16666666666666666,0.15684424795280913,0.6610160413488403,0.056009889273602884,0.04425369316528513,0.018616173083110685,"[{'bin': 0, 'n': 6272, 'mean_probability': 0.011327195959723289, 'positive_fraction': 0.01594387755102041}, {'bin': 1, 'n': 410, 'mean_probability': 0.09333773525639066, 'positive_fraction': 0.11707317073170732}, {'bin': 2, 'n': 202, 'mean_probability': 0.16471323843888683, 'positive_fraction': 0.2871287128712871}, {'bin': 3, 'n': 131, 'mean_probability': 0.23230649283119362, 'positive_fraction': 0.3511450381679389}, {'bin': 4, 'n': 86, 'mean_probability': 0.2962853463116594, 'positive_fraction': 0.4418604651162791}, {'bin': 5, 'n': 69, 'mean_probability': 0.3715881727296473, 'positive_fraction': 0.5652173913043478}, {'bin': 6, 'n': 78, 'mean_probability': 0.434855618672013, 'positive_fraction': 0.5256410256410257}, {'bin': 7, 'n': 67, 'mean_probability': 0.5006991284456903, 'positive_fraction': 0.6417910447761194}, {'bin': 8, 'n': 56, 'mean_probability': 0.5730683484467171, 'positive_fraction': 0.5535714285714286}, {'bin': 9, 'n': 53, 'mean_probability': 0.6323710478141379, 'positive_fraction': 0.7547169811320755}, {'bin': 10, 'n': 54, 'mean_probability': 0.7006041020137532, 'positive_fraction': 0.8148148148148148}, {'bin': 11, 'n': 78, 'mean_probability': 0.7708965224836398, 'positive_fraction': 0.8076923076923077}, {'bin': 12, 'n': 101, 'mean_probability': 0.832968423777493, 'positive_fraction': 0.8712871287128713}, {'bin': 13, 'n': 152, 'mean_probability': 0.9048320219105607, 'positive_fraction': 0.9605263157894737}, {'bin': 14, 'n': 591, 'mean_probability': 0.9831287531592796, 'positive_fraction': 0.9729272419627749}]","{'min': -15.26678466796875, 'p01': -9.714902572631836, 'median': -4.554790496826172, 'p99': 6.724190874099734, 'max': 12.44770336151123}","{'accuracy': 0.9404761904761905, 'balanced_accuracy': 0.8528571428571429, 'precision': 0.9017857142857143, 'recall': 0.7214285714285714, 'specificity': 0.9842857142857143, 'f1': 0.8015873015873016, 'mcc': 0.773690467031558, 'tp': 1010, 'tn': 6890, 'fp': 110, 'fn': 390}",0.9682098979591836,0.8990926685607245
ukr_rus_twitter,facebook_page_reference,0,facebook_page_reference,18000,8400,1400,7000,0.16666666666666666,0.17611760385632572,0.7162471391333148,0.06809169680092789,0.04868163615742608,0.013681060164158465,"[{'bin': 0, 'n': 6059, 'mean_probability': 0.01106004675619287, 'positive_fraction': 0.019970292127413764}, {'bin': 1, 'n': 501, 'mean_probability': 0.09491473064457574, 'positive_fraction': 0.10778443113772455}, {'bin': 2, 'n': 220, 'mean_probability': 0.1631491212905783, 'positive_fraction': 0.22272727272727272}, {'bin': 3, 'n': 158, 'mean_probability': 0.232132187169664, 'positive_fraction': 0.2468354430379747}, {'bin': 4, 'n': 113, 'mean_probability': 0.3014623121793436, 'positive_fraction': 0.2920353982300885}, {'bin': 5, 'n': 81, 'mean_probability': 0.3642843656295355, 'positive_fraction': 0.37037037037037035}, {'bin': 6, 'n': 84, 'mean_probability': 0.43225491781214015, 'positive_fraction': 0.4880952380952381}, {'bin': 7, 'n': 60, 'mean_probability': 0.5015074662061386, 'positive_fraction': 0.5666666666666667}, {'bin': 8, 'n': 59, 'mean_probability': 0.5680665526183846, 'positive_fraction': 0.6440677966101694}, {'bin': 9, 'n': 69, 'mean_probability': 0.628627588465587, 'positive_fraction': 0.6666666666666666}, {'bin': 10, 'n': 81, 'mean_probability': 0.6975507502335058, 'positive_fraction': 0.7160493827160493}, {'bin': 11, 'n': 80, 'mean_probability': 0.7667711252506851, 'positive_fraction': 0.8375}, {'bin': 12, 'n': 86, 'mean_probability': 0.8294734308697868, 'positive_fraction': 0.8604651162790697}, {'bin': 13, 'n': 120, 'mean_probability': 0.9018985656810645, 'positive_fraction': 0.8833333333333333}, {'bin': 14, 'n': 629, 'mean_probability': 0.9852762679862287, 'positive_fraction': 0.9697933227344993}]","{'min': -16.13031768798828, 'p01': -10.932546453475952, 'median': -4.473116636276245, 'p99': 8.278856716156007, 'max': 20.027164459228516}","{'accuracy': 0.9380952380952381, 'balanced_accuracy': 0.8537142857142856, 'precision': 0.8806228373702422, 'recall': 0.7271428571428571, 'specificity': 0.9802857142857143, 'f1': 0.7965571205007824, 'mcc': 0.7652925683576525, 'tp': 1018, 'tn': 6862, 'fp': 138, 'fn': 382}",0.956924336734694,0.878775093793525
ukr_rus_twitter,facebook_page_reference,1,ukr_rus_twitter,22000,8400,1400,7000,0.16666666666666666,0.07575147668222783,0.24312601537462641,0.042276568943748115,0.020063095343772444,0.006739307133910215,"[{'bin': 0, 'n': 6481, 'mean_probability': 0.008345010427371655, 'positive_fraction': 0.005554698349020213}, {'bin': 1, 'n': 239, 'mean_probability': 0.09414496386844959, 'positive_fraction': 0.07531380753138076}, {'bin': 2, 'n': 103, 'mean_probability': 0.16029011545007568, 'positive_fraction': 0.13592233009708737}, {'bin': 3, 'n': 67, 'mean_probability': 0.2321427184615359, 'positive_fraction': 0.1791044776119403}, {'bin': 4, 'n': 49, 'mean_probability': 0.3011607885733996, 'positive_fraction': 0.2653061224489796}, {'bin': 5, 'n': 52, 'mean_probability': 0.37233626625373384, 'positive_fraction': 0.3269230769230769}, {'bin': 6, 'n': 35, 'mean_probability': 0.43443737757772505, 'positive_fraction': 0.3142857142857143}, {'bin': 7, 'n': 26, 'mean_probability': 0.4976061591683327, 'positive_fraction': 0.4230769230769231}, {'bin': 8, 'n': 35, 'mean_probability': 0.5652128425095866, 'positive_fraction': 0.42857142857142855}, {'bin': 9, 'n': 27, 'mean_probability': 0.6318327446132116, 'positive_fraction': 0.5925925925925926}, {'bin': 10, 'n': 40, 'mean_probability': 0.6996468357093331, 'positive_fraction': 0.85}, {'bin': 11, 'n': 43, 'mean_probability': 0.7675677129380565, 'positive_fraction': 0.7441860465116279}, {'bin': 12, 'n': 61, 'mean_probability': 0.8367078685002457, 'positive_fraction': 0.8688524590163934}, {'bin': 13, 'n': 109, 'mean_probability': 0.9052891697889556, 'positive_fraction': 0.908256880733945}, {'bin': 14, 'n': 1033, 'mean_probability': 0.9889204954293107, 'positive_fraction': 0.9864472410454985}]","{'min': -14.224987983703613, 'p01': -10.53387113571167, 'median': -5.102374076843262, 'p99': 9.935945892333988, 'max': 28.606006622314453}","{'accuracy': 0.9746428571428571, 'balanced_accuracy': 0.9487857142857143, 'precision': 0.9360764144011756, 'recall': 0.91, 'specificity': 0.9875714285714285, 'f1': 0.922854038391887, 'mcc': 0.9078153301624465, 'tp': 1274, 'tn': 6913, 'fp': 87, 'fn': 126}",0.9912274489795918,0.9722920846164029
ukr_rus_twitter,facebook_page_reference,1,covid19_twitter,22000,8400,1400,7000,0.16666666666666666,0.16881582882467486,0.8395515995886844,0.034668674671872915,0.045957959755447426,0.034550936594138514,"[{'bin': 0, 'n': 6565, 'mean_probability': 0.008463269700333209, 'positive_fraction': 0.02178217821782178}, {'bin': 1, 'n': 329, 'mean_probability': 0.0966034865897087, 'positive_fraction': 0.2006079027355623}, {'bin': 2, 'n': 141, 'mean_probability': 0.16122790422828842, 'positive_fraction': 0.2695035460992908}, {'bin': 3, 'n': 98, 'mean_probability': 0.2339347636825545, 'positive_fraction': 0.3469387755102041}, {'bin': 4, 'n': 89, 'mean_probability': 0.30298716155894445, 'positive_fraction': 0.5730337078651685}, {'bin': 5, 'n': 61, 'mean_probability': 0.3674539953385214, 'positive_fraction': 0.639344262295082}, {'bin': 6, 'n': 61, 'mean_probability': 0.43629234517726473, 'positive_fraction': 0.7540983606557377}, {'bin': 7, 'n': 48, 'mean_probability': 0.5002256395798307, 'positive_fraction': 0.7916666666666666}, {'bin': 8, 'n': 74, 'mean_probability': 0.5647840012626979, 'positive_fraction': 0.8108108108108109}, {'bin': 9, 'n': 51, 'mean_probability': 0.632836699697117, 'positive_fraction': 0.803921568627451}, {'bin': 10, 'n': 80, 'mean_probability': 0.6996553941418713, 'positive_fraction': 0.8}, {'bin': 11, 'n': 92, 'mean_probability': 0.7700183593539991, 'positive_fraction': 0.9347826086956522}, {'bin': 12, 'n': 62, 'mean_probability': 0.8344371106871084, 'positive_fraction': 0.8709677419354839}, {'bin': 13, 'n': 153, 'mean_probability': 0.9019549142641966, 'positive_fraction': 0.9803921568627451}, {'bin': 14, 'n': 496, 'mean_probability': 0.980135589992907, 'positive_fraction': 0.9879032258064516}]","{'min': -14.90921401977539, 'p01': -10.96135570526123, 'median': -5.148496150970459, 'p99': 5.799025039672859, 'max': 14.619690895080566}","{'accuracy': 0.9403571428571429, 'balanced_accuracy': 0.8399285714285714, 'precision': 0.9359844810863239, 'recall': 0.6892857142857143, 'specificity': 0.9905714285714285, 'f1': 0.7939119703825586, 'mcc': 0.7721418498647973, 'tp': 965, 'tn': 6934, 'fp': 66, 'fn': 435}",0.9649638775510204,0.9051245208743006
