first,second,target,checkpoint_step,n_pairs,n_positive,n_negative,positive_fraction,bce,positive_bce,negative_bce,brier,ece_15_equal_width,calibration_bins,logit_quantiles,at_probability_0_5,roc_auc,average_precision
ukr_rus_twitter,covid19_twitter,ukr_rus_twitter,48000,8400,1400,7000,0.16666666666666666,0.07765501595315732,0.27224108332846386,0.038737802478096016,0.02028771221319443,0.008646345971905485,"[{'bin': 0, 'n': 6459, 'mean_probability': 0.009226619303459704, 'positive_fraction': 0.006347731847035145}, {'bin': 1, 'n': 274, 'mean_probability': 0.09229550262591207, 'positive_fraction': 0.058394160583941604}, {'bin': 2, 'n': 111, 'mean_probability': 0.1646426711291799, 'positive_fraction': 0.16216216216216217}, {'bin': 3, 'n': 77, 'mean_probability': 0.23077213965793053, 'positive_fraction': 0.18181818181818182}, {'bin': 4, 'n': 49, 'mean_probability': 0.2988900493569246, 'positive_fraction': 0.30612244897959184}, {'bin': 5, 'n': 35, 'mean_probability': 0.365668984403249, 'positive_fraction': 0.2}, {'bin': 6, 'n': 42, 'mean_probability': 0.43144597671810514, 'positive_fraction': 0.4523809523809524}, {'bin': 7, 'n': 43, 'mean_probability': 0.5002155879029145, 'positive_fraction': 0.5813953488372093}, {'bin': 8, 'n': 34, 'mean_probability': 0.5699297968736013, 'positive_fraction': 0.5882352941176471}, {'bin': 9, 'n': 28, 'mean_probability': 0.6297158172218972, 'positive_fraction': 0.5714285714285714}, {'bin': 10, 'n': 48, 'mean_probability': 0.7020465778027175, 'positive_fraction': 0.8125}, {'bin': 11, 'n': 39, 'mean_probability': 0.7761949122845156, 'positive_fraction': 0.8974358974358975}, {'bin': 12, 'n': 66, 'mean_probability': 0.8362664192478108, 'positive_fraction': 0.803030303030303}, {'bin': 13, 'n': 153, 'mean_probability': 0.9021058574712418, 'positive_fraction': 0.9477124183006536}, {'bin': 14, 'n': 942, 'mean_probability': 0.9854330865937558, 'positive_fraction': 0.994692144373673}]","{'min': -13.054288864135742, 'p01': -9.859924173355102, 'median': -4.873081684112549, 'p99': 8.387808971405034, 'max': 19.198959350585938}","{'accuracy': 0.9746428571428571, 'balanced_accuracy': 0.9447857142857143, 'precision': 0.9452363090772693, 'recall': 0.9, 'specificity': 0.9895714285714285, 'f1': 0.9220636663007684, 'mcc': 0.9073215858557289, 'tp': 1260, 'tn': 6927, 'fp': 73, 'fn': 140}",0.9907414285714286,0.9707581032144967
ukr_rus_twitter,covid19_twitter,covid19_twitter,48000,8400,1400,7000,0.16666666666666666,0.1119167248266847,0.46551619081622025,0.041196831628777575,0.03043552932479452,0.009591491694410427,"[{'bin': 0, 'n': 6484, 'mean_probability': 0.009617914685793235, 'positive_fraction': 0.011721159777914868}, {'bin': 1, 'n': 328, 'mean_probability': 0.0948033618475485, 'positive_fraction': 0.14939024390243902}, {'bin': 2, 'n': 118, 'mean_probability': 0.16369118992642767, 'positive_fraction': 0.211864406779661}, {'bin': 3, 'n': 77, 'mean_probability': 0.23019851690449478, 'positive_fraction': 0.3246753246753247}, {'bin': 4, 'n': 60, 'mean_probability': 0.30007224290929285, 'positive_fraction': 0.36666666666666664}, {'bin': 5, 'n': 42, 'mean_probability': 0.36688489513641875, 'positive_fraction': 0.4523809523809524}, {'bin': 6, 'n': 32, 'mean_probability': 0.4323814422200049, 'positive_fraction': 0.40625}, {'bin': 7, 'n': 57, 'mean_probability': 0.5032812237908683, 'positive_fraction': 0.6491228070175439}, {'bin': 8, 'n': 32, 'mean_probability': 0.5643618896222029, 'positive_fraction': 0.6875}, {'bin': 9, 'n': 39, 'mean_probability': 0.6313169463655942, 'positive_fraction': 0.7692307692307693}, {'bin': 10, 'n': 45, 'mean_probability': 0.7033973121134088, 'positive_fraction': 0.7555555555555555}, {'bin': 11, 'n': 52, 'mean_probability': 0.7691861361731023, 'positive_fraction': 0.7884615384615384}, {'bin': 12, 'n': 58, 'mean_probability': 0.833516442450828, 'positive_fraction': 0.8275862068965517}, {'bin': 13, 'n': 113, 'mean_probability': 0.9034763193272379, 'positive_fraction': 0.9469026548672567}, {'bin': 14, 'n': 863, 'mean_probability': 0.9856174604239616, 'positive_fraction': 0.9872537659327926}]","{'min': -14.47402572631836, 'p01': -10.074127368927002, 'median': -4.8722498416900635, 'p99': 8.040266265869151, 'max': 16.368675231933594}","{'accuracy': 0.9620238095238095, 'balanced_accuracy': 0.9077857142857142, 'precision': 0.9383617193836172, 'recall': 0.8264285714285714, 'specificity': 0.9891428571428571, 'f1': 0.8788454234713254, 'mcc': 0.8588647930174951, 'tp': 1157, 'tn': 6924, 'fp': 76, 'fn': 243}",0.9814497959183673,0.9449968347973372
ukr_rus_twitter,covid19_twitter,midterm,48000,8400,1400,7000,0.16666666666666666,0.21347723989287173,0.9088122528151786,0.0744102373084104,0.06096101117037383,0.03861695510855112,"[{'bin': 0, 'n': 6431, 'mean_probability': 0.010096605753295145, 'positive_fraction': 0.023013528222671435}, {'bin': 1, 'n': 386, 'mean_probability': 0.09398268550342732, 'positive_fraction': 0.25647668393782386}, {'bin': 2, 'n': 169, 'mean_probability': 0.16585113770277227, 'positive_fraction': 0.3727810650887574}, {'bin': 3, 'n': 113, 'mean_probability': 0.23258924267623793, 'positive_fraction': 0.5486725663716814}, {'bin': 4, 'n': 79, 'mean_probability': 0.298619900491984, 'positive_fraction': 0.5063291139240507}, {'bin': 5, 'n': 79, 'mean_probability': 0.36431167091187056, 'positive_fraction': 0.6455696202531646}, {'bin': 6, 'n': 48, 'mean_probability': 0.4323374043836106, 'positive_fraction': 0.4791666666666667}, {'bin': 7, 'n': 62, 'mean_probability': 0.5016248633305873, 'positive_fraction': 0.5806451612903226}, {'bin': 8, 'n': 46, 'mean_probability': 0.5646446343610654, 'positive_fraction': 0.6304347826086957}, {'bin': 9, 'n': 56, 'mean_probability': 0.6321970778955779, 'positive_fraction': 0.7857142857142857}, {'bin': 10, 'n': 73, 'mean_probability': 0.702023374828183, 'positive_fraction': 0.6986301369863014}, {'bin': 11, 'n': 81, 'mean_probability': 0.7667093465167043, 'positive_fraction': 0.7283950617283951}, {'bin': 12, 'n': 85, 'mean_probability': 0.833690562174821, 'positive_fraction': 0.8117647058823529}, {'bin': 13, 'n': 113, 'mean_probability': 0.9031852992368291, 'positive_fraction': 0.8053097345132744}, {'bin': 14, 'n': 579, 'mean_probability': 0.9831241077744743, 'positive_fraction': 0.924006908462867}]","{'min': -13.418611526489258, 'p01': -10.087368412017822, 'median': -4.738515377044678, 'p99': 6.763064670562749, 'max': 11.51562213897705}","{'accuracy': 0.9203571428571429, 'balanced_accuracy': 0.8087857142857142, 'precision': 0.8431924882629108, 'recall': 0.6414285714285715, 'specificity': 0.9761428571428571, 'f1': 0.7286004056795132, 'mcc': 0.6917120961859118, 'tp': 898, 'tn': 6833, 'fp': 167, 'fn': 502}",0.9532927551020408,0.8385888289024616
ukr_rus_twitter,covid19_twitter,covid_political,48000,8400,1400,7000,0.16666666666666666,0.14495241083766114,0.45389695719551176,0.08316350156609104,0.038409729883610966,0.01801123001161031,"[{'bin': 0, 'n': 6042, 'mean_probability': 0.016980178064433873, 'positive_fraction': 0.009433962264150943}, {'bin': 1, 'n': 511, 'mean_probability': 0.09356154272426336, 'positive_fraction': 0.05870841487279843}, {'bin': 2, 'n': 193, 'mean_probability': 0.16435071837163684, 'positive_fraction': 0.21761658031088082}, {'bin': 3, 'n': 125, 'mean_probability': 0.2291662723252522, 'positive_fraction': 0.256}, {'bin': 4, 'n': 90, 'mean_probability': 0.2998431232357571, 'positive_fraction': 0.4111111111111111}, {'bin': 5, 'n': 65, 'mean_probability': 0.36657047202803617, 'positive_fraction': 0.3384615384615385}, {'bin': 6, 'n': 58, 'mean_probability': 0.4341851578714062, 'positive_fraction': 0.5517241379310345}, {'bin': 7, 'n': 58, 'mean_probability': 0.5013302198132134, 'positive_fraction': 0.5689655172413793}, {'bin': 8, 'n': 68, 'mean_probability': 0.5659404931406021, 'positive_fraction': 0.7352941176470589}, {'bin': 9, 'n': 75, 'mean_probability': 0.6361459815586114, 'positive_fraction': 0.6}, {'bin': 10, 'n': 45, 'mean_probability': 0.6956512109138016, 'positive_fraction': 0.6666666666666666}, {'bin': 11, 'n': 58, 'mean_probability': 0.7679291386300295, 'positive_fraction': 0.6724137931034483}, {'bin': 12, 'n': 81, 'mean_probability': 0.8375900473425579, 'positive_fraction': 0.8765432098765432}, {'bin': 13, 'n': 128, 'mean_probability': 0.9022923979454549, 'positive_fraction': 0.875}, {'bin': 14, 'n': 803, 'mean_probability': 0.9862446951237062, 'positive_fraction': 0.9564134495641345}]","{'min': -13.096973419189453, 'p01': -8.28362579345703, 'median': -3.849914073944092, 'p99': 8.46762907028199, 'max': 15.248446464538574}","{'accuracy': 0.9497619047619048, 'balanced_accuracy': 0.8935714285714286, 'precision': 0.8796583850931677, 'recall': 0.8092857142857143, 'specificity': 0.9778571428571429, 'f1': 0.8430059523809523, 'mcc': 0.8141656796808587, 'tp': 1133, 'tn': 6845, 'fp': 155, 'fn': 267}",0.9715866326530611,0.90786381840349
ukr_rus_twitter,covid19_twitter,ukr_rus_suspended,48000,8400,1400,7000,0.16666666666666666,0.1995536795576665,0.6723384605607012,0.10499672335705958,0.05575150497960436,0.01946712428170821,"[{'bin': 0, 'n': 5926, 'mean_probability': 0.01120890887312447, 'positive_fraction': 0.01873101586230172}, {'bin': 1, 'n': 432, 'mean_probability': 0.09434623593406272, 'positive_fraction': 0.10416666666666667}, {'bin': 2, 'n': 219, 'mean_probability': 0.16362840418777222, 'positive_fraction': 0.1689497716894977}, {'bin': 3, 'n': 175, 'mean_probability': 0.23050978781619427, 'positive_fraction': 0.2571428571428571}, {'bin': 4, 'n': 110, 'mean_probability': 0.301655963229955, 'positive_fraction': 0.2636363636363636}, {'bin': 5, 'n': 117, 'mean_probability': 0.3639457442535039, 'positive_fraction': 0.3418803418803419}, {'bin': 6, 'n': 77, 'mean_probability': 0.43398223007530234, 'positive_fraction': 0.42857142857142855}, {'bin': 7, 'n': 85, 'mean_probability': 0.4987282801108835, 'positive_fraction': 0.43529411764705883}, {'bin': 8, 'n': 60, 'mean_probability': 0.5713398750971591, 'positive_fraction': 0.48333333333333334}, {'bin': 9, 'n': 75, 'mean_probability': 0.6332119859212755, 'positive_fraction': 0.5733333333333334}, {'bin': 10, 'n': 69, 'mean_probability': 0.7011755819956655, 'positive_fraction': 0.4927536231884058}, {'bin': 11, 'n': 100, 'mean_probability': 0.7690616674543257, 'positive_fraction': 0.69}, {'bin': 12, 'n': 91, 'mean_probability': 0.8338871057335323, 'positive_fraction': 0.6373626373626373}, {'bin': 13, 'n': 160, 'mean_probability': 0.9025912870078503, 'positive_fraction': 0.825}, {'bin': 14, 'n': 704, 'mean_probability': 0.9828835167652148, 'positive_fraction': 0.9346590909090909}]","{'min': -14.561724662780762, 'p01': -9.513524284362793, 'median': -4.366179943084717, 'p99': 7.585775566101076, 'max': 13.843928337097168}","{'accuracy': 0.9275, 'balanced_accuracy': 0.8550714285714286, 'precision': 0.8044649730561971, 'recall': 0.7464285714285714, 'specificity': 0.9637142857142857, 'f1': 0.7743608743979251, 'mcc': 0.731971933807646, 'tp': 1045, 'tn': 6746, 'fp': 254, 'fn': 355}",0.9493495918367347,0.8521025043652604
ukr_rus_twitter,covid19_twitter,twibot20,48000,8400,1400,7000,0.16666666666666666,0.21025700760525065,0.44244727375061316,0.1638189543761781,0.059913174871475225,0.042976652196064204,"[{'bin': 0, 'n': 5189, 'mean_probability': 0.014516729324250861, 'positive_fraction': 0.011370206205434573}, {'bin': 1, 'n': 631, 'mean_probability': 0.09407029718011332, 'positive_fraction': 0.05071315372424723}, {'bin': 2, 'n': 334, 'mean_probability': 0.16412482332286363, 'positive_fraction': 0.10479041916167664}, {'bin': 3, 'n': 250, 'mean_probability': 0.23140891420695636, 'positive_fraction': 0.156}, {'bin': 4, 'n': 148, 'mean_probability': 0.2997922241859251, 'positive_fraction': 0.19594594594594594}, {'bin': 5, 'n': 125, 'mean_probability': 0.3617718184404266, 'positive_fraction': 0.208}, {'bin': 6, 'n': 104, 'mean_probability': 0.43437563564402215, 'positive_fraction': 0.18269230769230768}, {'bin': 7, 'n': 114, 'mean_probability': 0.4993320678254358, 'positive_fraction': 0.23684210526315788}, {'bin': 8, 'n': 105, 'mean_probability': 0.5652233494580402, 'positive_fraction': 0.4095238095238095}, {'bin': 9, 'n': 97, 'mean_probability': 0.6294582292877221, 'positive_fraction': 0.38144329896907214}, {'bin': 10, 'n': 87, 'mean_probability': 0.6998294570241473, 'positive_fraction': 0.45977011494252873}, {'bin': 11, 'n': 105, 'mean_probability': 0.7696645472291601, 'positive_fraction': 0.5333333333333333}, {'bin': 12, 'n': 117, 'mean_probability': 0.8380749932238166, 'positive_fraction': 0.6495726495726496}, {'bin': 13, 'n': 186, 'mean_probability': 0.9020277709226825, 'positive_fraction': 0.7903225806451613}, {'bin': 14, 'n': 808, 'mean_probability': 0.9826990901541522, 'positive_fraction': 0.9096534653465347}]","{'min': -13.832709312438965, 'p01': -9.230619640350342, 'median': -3.553408622741699, 'p99': 7.340712261199951, 'max': 13.525906562805176}","{'accuracy': 0.9208333333333333, 'balanced_accuracy': 0.8802142857142857, 'precision': 0.7357280307889673, 'recall': 0.8192857142857143, 'specificity': 0.9411428571428572, 'f1': 0.7752619128083812, 'mcc': 0.7289346772512622, 'tp': 1147, 'tn': 6588, 'fp': 412, 'fn': 253}",0.9555847959183673,0.8447975162308987
ukr_rus_twitter,covid19_twitter,cp_hk_twitter,48000,8400,1400,7000,0.16666666666666666,0.14216652294957988,0.5134101144633153,0.0679178046468328,0.038916132190241925,0.009719467508252772,"[{'bin': 0, 'n': 6229, 'mean_probability': 0.012056218764217377, 'positive_fraction': 0.012682613581634292}, {'bin': 1, 'n': 402, 'mean_probability': 0.09271115885768952, 'positive_fraction': 0.09950248756218906}, {'bin': 2, 'n': 183, 'mean_probability': 0.16445620204261135, 'positive_fraction': 0.18579234972677597}, {'bin': 3, 'n': 109, 'mean_probability': 0.2295526838077096, 'positive_fraction': 0.30275229357798167}, {'bin': 4, 'n': 104, 'mean_probability': 0.2992212763996447, 'positive_fraction': 0.38461538461538464}, {'bin': 5, 'n': 62, 'mean_probability': 0.3665687743457039, 'positive_fraction': 0.4838709677419355}, {'bin': 6, 'n': 56, 'mean_probability': 0.43245716348052887, 'positive_fraction': 0.4642857142857143}, {'bin': 7, 'n': 50, 'mean_probability': 0.5017554990658922, 'positive_fraction': 0.64}, {'bin': 8, 'n': 54, 'mean_probability': 0.5668745323970386, 'positive_fraction': 0.7407407407407407}, {'bin': 9, 'n': 50, 'mean_probability': 0.635409939310596, 'positive_fraction': 0.66}, {'bin': 10, 'n': 58, 'mean_probability': 0.6986885167588446, 'positive_fraction': 0.6379310344827587}, {'bin': 11, 'n': 48, 'mean_probability': 0.772660716375496, 'positive_fraction': 0.7708333333333334}, {'bin': 12, 'n': 71, 'mean_probability': 0.8364611489267051, 'positive_fraction': 0.7746478873239436}, {'bin': 13, 'n': 115, 'mean_probability': 0.9014007612788222, 'positive_fraction': 0.8956521739130435}, {'bin': 14, 'n': 809, 'mean_probability': 0.9888754316693895, 'positive_fraction': 0.965389369592089}]","{'min': -11.78952693939209, 'p01': -9.158330116271973, 'median': -4.381830215454102, 'p99': 9.068650455474854, 'max': 14.929997444152832}","{'accuracy': 0.9497619047619048, 'balanced_accuracy': 0.8858571428571429, 'precision': 0.8962722852512156, 'recall': 0.79, 'specificity': 0.9817142857142858, 'f1': 0.8397873955960516, 'mcc': 0.8124068861316799, 'tp': 1106, 'tn': 6872, 'fp': 128, 'fn': 294}",0.9727970408163266,0.913849973966103
ukr_rus_twitter,covid19_twitter,facebook_page_reference,48000,8400,1400,7000,0.16666666666666666,0.30702476471722506,1.5533146765407966,0.05776678235251081,0.08453232403042034,0.05977775358256764,"[{'bin': 0, 'n': 6355, 'mean_probability': 0.011926598677022561, 'positive_fraction': 0.04846577498033045}, {'bin': 1, 'n': 554, 'mean_probability': 0.09442121884471343, 'positive_fraction': 0.2545126353790614}, {'bin': 2, 'n': 277, 'mean_probability': 0.1633092049500853, 'positive_fraction': 0.35018050541516244}, {'bin': 3, 'n': 169, 'mean_probability': 0.23095013348248278, 'positive_fraction': 0.46153846153846156}, {'bin': 4, 'n': 125, 'mean_probability': 0.297213949125141, 'positive_fraction': 0.44}, {'bin': 5, 'n': 91, 'mean_probability': 0.3659219981947807, 'positive_fraction': 0.46153846153846156}, {'bin': 6, 'n': 68, 'mean_probability': 0.43339740934027005, 'positive_fraction': 0.6029411764705882}, {'bin': 7, 'n': 74, 'mean_probability': 0.49802977181583846, 'positive_fraction': 0.6216216216216216}, {'bin': 8, 'n': 63, 'mean_probability': 0.5656454769121079, 'positive_fraction': 0.7301587301587301}, {'bin': 9, 'n': 66, 'mean_probability': 0.6353118047299129, 'positive_fraction': 0.7121212121212122}, {'bin': 10, 'n': 59, 'mean_probability': 0.6988736569685382, 'positive_fraction': 0.7966101694915254}, {'bin': 11, 'n': 72, 'mean_probability': 0.767155110766957, 'positive_fraction': 0.8194444444444444}, {'bin': 12, 'n': 79, 'mean_probability': 0.8344051850991375, 'positive_fraction': 0.9113924050632911}, {'bin': 13, 'n': 85, 'mean_probability': 0.8996914582530476, 'positive_fraction': 0.8823529411764706}, {'bin': 14, 'n': 263, 'mean_probability': 0.9762673317373899, 'positive_fraction': 0.935361216730038}]","{'min': -14.929094314575195, 'p01': -9.977791538238526, 'median': -4.495544910430908, 'p99': 4.944885501861574, 'max': 17.937793731689453}","{'accuracy': 0.8933333333333333, 'balanced_accuracy': 0.7108571428571429, 'precision': 0.85, 'recall': 0.43714285714285717, 'specificity': 0.9845714285714285, 'f1': 0.5773584905660377, 'mcc': 0.5614156214427952, 'tp': 612, 'tn': 6892, 'fp': 108, 'fn': 788}",0.9003758163265305,0.731056198250486
ukr_rus_twitter,midterm,ukr_rus_twitter,44000,8400,1400,7000,0.16666666666666666,0.08251741681535202,0.2841668517926093,0.04218752981990058,0.021449491266345953,0.007140774341092253,"[{'bin': 0, 'n': 6458, 'mean_probability': 0.00894231362643873, 'positive_fraction': 0.006348714772375349}, {'bin': 1, 'n': 259, 'mean_probability': 0.09613648681683706, 'positive_fraction': 0.06563706563706563}, {'bin': 2, 'n': 124, 'mean_probability': 0.16767388592211, 'positive_fraction': 0.12096774193548387}, {'bin': 3, 'n': 74, 'mean_probability': 0.23019325453054473, 'positive_fraction': 0.2702702702702703}, {'bin': 4, 'n': 50, 'mean_probability': 0.2997712067871665, 'positive_fraction': 0.34}, {'bin': 5, 'n': 42, 'mean_probability': 0.36333735268426154, 'positive_fraction': 0.2619047619047619}, {'bin': 6, 'n': 40, 'mean_probability': 0.43427527764020474, 'positive_fraction': 0.375}, {'bin': 7, 'n': 35, 'mean_probability': 0.4977442808107523, 'positive_fraction': 0.5714285714285714}, {'bin': 8, 'n': 34, 'mean_probability': 0.5731505801349928, 'positive_fraction': 0.6470588235294118}, {'bin': 9, 'n': 35, 'mean_probability': 0.633087476170744, 'positive_fraction': 0.6}, {'bin': 10, 'n': 34, 'mean_probability': 0.69716927465191, 'positive_fraction': 0.7352941176470589}, {'bin': 11, 'n': 56, 'mean_probability': 0.7676826344298292, 'positive_fraction': 0.7678571428571429}, {'bin': 12, 'n': 62, 'mean_probability': 0.836634447575918, 'positive_fraction': 0.8709677419354839}, {'bin': 13, 'n': 137, 'mean_probability': 0.9035497122265213, 'positive_fraction': 0.948905109489051}, {'bin': 14, 'n': 960, 'mean_probability': 0.9864213026458662, 'positive_fraction': 0.9885416666666667}]","{'min': -16.121131896972656, 'p01': -10.612648801803589, 'median': -4.915547609329224, 'p99': 8.942187995910647, 'max': 19.79283905029297}","{'accuracy': 0.9729761904761904, 'balanced_accuracy': 0.9420714285714286, 'precision': 0.9393258426966292, 'recall': 0.8957142857142857, 'specificity': 0.9884285714285714, 'f1': 0.9170018281535649, 'mcc': 0.9012364839909321, 'tp': 1254, 'tn': 6919, 'fp': 81, 'fn': 146}",0.988801530612245,0.9665808107508758
ukr_rus_twitter,midterm,covid19_twitter,44000,8400,1400,7000,0.16666666666666666,0.1771457369821531,0.8451400639087764,0.04354687159682841,0.04809611899918027,0.032313806603984314,"[{'bin': 0, 'n': 6533, 'mean_probability': 0.008936257673178268, 'positive_fraction': 0.020664319608143272}, {'bin': 1, 'n': 307, 'mean_probability': 0.0940297649502573, 'positive_fraction': 0.21172638436482086}, {'bin': 2, 'n': 159, 'mean_probability': 0.16144541264350765, 'positive_fraction': 0.27044025157232704}, {'bin': 3, 'n': 109, 'mean_probability': 0.23291509859999382, 'positive_fraction': 0.44954128440366975}, {'bin': 4, 'n': 85, 'mean_probability': 0.29794666284511245, 'positive_fraction': 0.5176470588235295}, {'bin': 5, 'n': 71, 'mean_probability': 0.3622727715953271, 'positive_fraction': 0.6056338028169014}, {'bin': 6, 'n': 66, 'mean_probability': 0.43491075179720984, 'positive_fraction': 0.6515151515151515}, {'bin': 7, 'n': 51, 'mean_probability': 0.5019932201144938, 'positive_fraction': 0.6666666666666666}, {'bin': 8, 'n': 71, 'mean_probability': 0.5670865648089296, 'positive_fraction': 0.7746478873239436}, {'bin': 9, 'n': 56, 'mean_probability': 0.6343429225661517, 'positive_fraction': 0.8392857142857143}, {'bin': 10, 'n': 69, 'mean_probability': 0.7038877160512258, 'positive_fraction': 0.8695652173913043}, {'bin': 11, 'n': 73, 'mean_probability': 0.7692273762378772, 'positive_fraction': 0.9041095890410958}, {'bin': 12, 'n': 100, 'mean_probability': 0.8341330113676351, 'positive_fraction': 0.93}, {'bin': 13, 'n': 174, 'mean_probability': 0.9032762108017033, 'positive_fraction': 0.896551724137931}, {'bin': 14, 'n': 476, 'mean_probability': 0.9793166195070357, 'positive_fraction': 0.9810924369747899}]","{'min': -15.552620887756348, 'p01': -11.041757669448852, 'median': -4.983010768890381, 'p99': 6.001311521530155, 'max': 19.064102172851562}","{'accuracy': 0.9373809523809524, 'balanced_accuracy': 0.837, 'precision': 0.9169847328244275, 'recall': 0.6864285714285714, 'specificity': 0.9875714285714285, 'f1': 0.7851307189542484, 'mcc': 0.7601329242183839, 'tp': 961, 'tn': 6913, 'fp': 87, 'fn': 439}",0.9609989795918366,0.890128475470676
