stream,occurrence_index,label,pred_b,pred_c,correct_b,correct_c,outcome,loss_b_raw,loss_c_raw,loss_b_cal,loss_c_cal,c_minus_b_loss,prob1_b_cal,prob1_c_cal,global_node_id,context_nodes,incoming,outgoing,center_context_cosine,raw_center_prediction,raw_context_prediction,episode_id
original,596,1,1,0,True,False,b_only,0.49711015863344366,0.7499233661965973,0.6320138125839787,0.7149170722434393,0.08290325965946055,0.5315203401586791,0.4892326810828267,146515,2,0,1,0.68542945,0,1,74
original,597,1,1,0,True,False,b_only,0.18510543300953927,1.2550443315247377,0.4905612509763301,0.8883392616724137,0.39777801069608365,0.6122826534939768,0.4113383111189276,10605,9,1,0,0.6347148,1,1,74
original,598,1,1,1,True,True,both_correct,0.2947170488888703,0.27152481692157543,0.5513168390299897,0.49165737881768923,-0.05965946021230051,0.5761905603665741,0.6116118811239967,130663,33,0,4,0.57349163,0,1,74
original,599,1,1,1,True,True,both_correct,0.4332200941111389,0.02131479584805131,0.6092049964420652,0.20214149534672468,-0.4070635010953405,0.5437830067013361,0.8169793209912162,149251,5,2,0,0.68003416,1,1,74
original,600,0,1,0,False,True,c_only,2.323118458773876,0.41119278796965625,1.0614173353213847,0.570031962741686,-0.4913853725796987,0.6540348859045255,0.43449263675510486,2696,26,2,1,0.6348236,0,1,75
original,601,0,0,0,True,True,both_correct,7.205897722698075e-05,0.1622075727832348,0.06281294709726173,0.4108774934398519,0.3480645463425902,0.060880877781334636,0.3369318431756492,17041,4,0,1,0.6844484,0,0,75
original,602,0,0,0,True,True,both_correct,0.0005114325253758279,0.5819617688165702,0.10772772215037764,0.6481503230119149,0.5404226008615373,0.1021279661819144,0.4769877135892135,25472,1,1,0,0.58614683,0,0,75
original,603,0,0,1,True,False,b_only,0.0003327971300613315,1.3887841400728145,0.09581159352734403,0.9308158947720587,0.8350043012447147,0.09136480730560567,0.6057680726495945,745,1,0,1,0.76049566,0,0,75
original,604,1,1,1,True,True,both_correct,0.17644935530598063,0.2131122353372591,0.48476567899001005,0.45171238993890483,-0.03305328905110522,0.6158414844574377,0.6365372179087077,99647,0,0,0,0.0,1,0,75
original,605,1,0,1,False,True,c_only,3.9343394364946014,0.3693192298868443,1.4045804406799862,0.5483780065419636,-0.8562024341380227,0.24547002408729038,0.5778863785469268,31245,4,0,1,0.72945225,1,1,75
original,606,1,0,0,False,False,both_wrong,2.8020712074128205,3.2400264558446086,1.1613458597516202,1.4999576349356536,0.3386117751840334,0.31306455623652907,0.2231396132722618,76841,1,1,0,0.4289583,1,1,75
original,607,1,1,0,True,False,b_only,0.0034984032363459946,1.0995728705062404,0.18027283250210466,0.8376667181201831,0.6573938856180784,0.8350423536344763,0.43271900184540035,121884,24,0,3,0.67051375,1,1,75
original,608,0,0,1,True,False,b_only,0.48966805699427607,0.9867677732977664,0.6294494758678341,0.799695295917191,0.17024582004935696,0.4671149136311274,0.5505341026518898,80495,19,0,2,0.65927565,0,1,76
original,609,0,0,0,True,True,both_correct,0.01753624939599863,0.36725023955933234,0.2733115965080592,0.5472737645835366,0.2739621680754774,0.23914432928168072,0.42147514261399394,146649,82,1,14,0.7158088,0,1,76
original,610,0,0,0,True,True,both_correct,0.03658022087492281,0.41646666211602135,0.3287101307608892,0.5726723926475765,0.24396226188668735,0.2801483506426015,0.435983849720984,139914,2,1,0,0.5236642,0,1,76
original,611,0,1,0,False,True,c_only,3.7743365709525536,0.6859113204004241,1.369404029808612,0.6903202041228915,-0.6790838256857206,0.7457415551380013,0.4985845119484797,125851,1,1,0,0.5431731,1,1,76
original,612,1,1,1,True,True,both_correct,0.0010037110561215516,0.1237622556043105,0.1292943691561106,0.3741736161999064,0.24487924704379582,0.8787152608003193,0.6878574782600255,17112,9,0,1,0.6763995,1,1,76
original,613,1,0,1,False,True,c_only,1.8428949887356667,0.6127194327740951,0.961174661118469,0.6609579972118643,-0.30021666390660473,0.3824433806493197,0.5163564294509827,2329,52,0,7,0.7826842,1,1,76
original,614,1,0,1,False,True,c_only,1.8302042469319326,0.4483497908566507,0.9585025112976033,0.5882680997591059,-0.37023441153849745,0.3834666932738325,0.555288156118988,10821,24,0,3,0.7341541,1,1,76
original,615,1,0,0,False,False,both_wrong,2.6225979700094264,1.0779535821048127,1.1237910605095873,0.8304794241022411,-0.29331163640734625,0.325045189887855,0.4358402838883132,8619,1,1,0,0.47117475,1,1,76
original,616,0,1,1,False,False,both_wrong,1.9215898022402325,1.3954237736665036,0.9777036306313072,0.9329038152309708,-0.044799815400336396,0.62382605791325,0.6065903388443441,95163,0,0,0,0.0,0,0,77
original,617,0,0,0,True,True,both_correct,0.07943869914606454,0.2512193272750896,0.39821098484696144,0.47842567332482266,0.08021468847786123,0.3284796678997724,0.3802416737627062,132176,0,0,0,0.0,0,0,77
original,618,0,1,1,False,False,both_wrong,2.0092150734530416,0.9066192847794469,0.9960399937038638,0.7719009400593446,-0.22413905364451914,0.6306608656357153,0.5378662557423737,76347,3,1,2,0.65015066,0,1,77
original,619,0,0,1,True,False,b_only,0.032417400385668226,0.8097191219213934,0.3189578587347477,0.7371424539553644,0.4181845952206167,0.27309381859289983,0.5215207596866523,95099,5,0,3,0.7459488,0,1,77
original,620,1,1,1,True,True,both_correct,0.012064068730274581,0.2639748113634276,0.24850716174002532,0.4868094578912511,0.23830229615122575,0.7799642749137643,0.614584125944064,14577,20,0,2,0.7957143,1,1,77
original,621,1,0,0,False,False,both_wrong,0.806154067590097,0.7898775225945721,0.7243900242270619,0.7298403537886898,0.005450329561627942,0.4846200853284152,0.48198593117617966,57293,0,0,0,0.0,0,0,77
original,622,1,1,1,True,True,both_correct,0.003177103236972033,0.35334888969988787,0.1757591144650427,0.5397624640767066,0.3640033496116639,0.8388200186113256,0.5828866924597608,3984,10,0,1,0.6468638,0,1,77
original,623,1,1,1,True,True,both_correct,0.0187350673468088,0.17109264413312977,0.2779225776076596,0.41853857291482505,0.14061599530716545,0.757355455515732,0.6580077478258468,14801,4,0,1,0.78011006,1,1,77
original,624,0,1,0,False,True,c_only,1.5329322962248486,0.20626355177159725,0.8951396561653746,0.4466052137066486,-0.44853444245872603,0.5914494619449965,0.36020355871120957,59422,83,0,12,0.79978746,0,1,78
original,625,0,0,0,True,True,both_correct,0.019360683560822718,0.6223430809936206,0.28023905116725184,0.6649044654025632,0.38466541423531136,0.2443969079367751,0.4856773390320004,103914,9,0,1,0.7120985,0,1,78
original,626,0,1,0,False,True,c_only,1.1764759782670875,0.24164148531106522,0.8157019534311981,0.471959333709551,-0.3437426197216471,0.55767127580604,0.37622112082495063,20536,0,0,0,0.0,0,0,78
original,627,0,1,0,False,True,c_only,1.8729962486494647,0.5071185521170097,0.9675050513222019,0.6155700588957583,-0.35193499242644355,0.6199699883379196,0.45966721401389116,96047,0,0,0,0.0,0,0,78
original,628,1,1,1,True,True,both_correct,0.343579829384405,0.37255525353506647,0.573417528362976,0.5500982181406829,-0.023319310222293055,0.5635960382410612,0.5768931462256133,43329,10,0,1,0.5871697,1,1,78
original,629,1,1,1,True,True,both_correct,0.37181061122153625,0.3589837447851265,0.5852642763304982,0.5428267807898081,-0.042437495540690096,0.5569586513722894,0.5811032768967979,42245,26,3,1,0.7341021,1,1,78
original,630,1,0,1,False,True,c_only,1.344954441285144,0.6304235805720415,0.8539071727847238,0.6681968718584224,-0.18571030092630147,0.42574820617198156,0.5126320862752939,34550,2,0,1,0.76420504,1,1,78
original,631,1,1,1,True,True,both_correct,0.022275920561495778,0.6779315534327054,0.29032853619327165,0.6871878207590582,0.3968592845657865,0.7480177762923866,0.50298857605577,121291,10,0,1,0.6792238,1,1,78
original,632,0,1,1,False,False,both_wrong,1.7687729281709061,0.7266437959434178,0.945537389971529,0.7060758125212946,-0.23946157745023444,0.6115292454888454,0.5064227081035736,88979,21,3,1,0.72406286,0,0,79
original,633,0,0,1,True,False,b_only,6.99790472169391e-05,1.7200044519783768,0.06230343813054587,1.0333478803773688,0.971044442246823,0.06040226624967029,0.6441862575384864,96939,1,1,0,0.606559,0,0,79
original,634,0,0,1,True,False,b_only,0.00014355482773872075,1.8991922868838178,0.07603500789015596,1.087967672668858,1.0119326647787021,0.07321623875264739,0.6630995095066728,46831,2,2,0,0.59009016,0,0,79
original,635,0,0,0,True,True,both_correct,3.060360419293208e-05,0.13100814937740446,0.049463690130505576,0.38160715158587866,0.3321434614553731,0.04826028494607387,0.31723677702372666,35111,19,13,0,0.82803744,0,0,79
original,636,1,1,0,True,False,b_only,0.003595632837209547,2.3668478191011877,0.18157658820974867,1.2299934336911043,1.0484168454813556,0.8339543717851845,0.2922944969705137,78087,0,0,0,0.0,1,0,79
original,637,1,1,1,True,True,both_correct,0.007919348096760944,0.5467589431754689,0.22304293321233454,0.6330954741573795,0.410052540945045,0.800080498531237,0.5309457258563782,95168,0,0,0,0.0,1,0,79
original,638,1,0,1,False,True,c_only,1.4842902020426842,0.25835508537358665,0.88458118028042,0.48314662835213734,-0.40143455192828265,0.41288706231551076,0.6168393706017943,136031,0,0,0,0.0,1,0,79
original,639,1,1,0,True,False,b_only,0.15241968682150878,0.8560898044071585,0.4675172484822605,0.7539519099890575,0.286434661506797,0.6265559214822229,0.4705034864026941,140137,26,3,2,0.7358611,1,0,79
original,640,0,0,0,True,True,both_correct,0.009063139981689146,0.5738499317834131,0.23093413520915018,0.6447203782864481,0.41378624307729794,0.20620825275911117,0.475190730341198,33779,0,0,0,0.0,0,0,80
original,641,0,0,0,True,True,both_correct,0.21018093538938698,0.45026838506621225,0.5063231582698818,0.5891876021876561,0.08286444391777426,0.3972924299059023,0.4452221980172168,38526,20,0,2,0.6775284,0,1,80
original,642,0,1,1,False,False,both_wrong,1.268977030966056,0.9601459334791203,0.8368542213429229,0.7905472675692375,-0.04630695377368532,0.5669292724915065,0.546403511304301,34302,9,1,0,0.6716248,0,1,80
original,643,0,0,0,True,True,both_correct,0.20401250542501279,0.6563864914989538,0.5025755062772097,0.6786501722800661,0.17607466600285637,0.39502945390518585,0.4926987002300768,63158,22,9,1,0.8511152,0,0,80
original,644,1,1,0,True,False,b_only,0.4129635928562186,1.3506090047004622,0.6015547070036075,0.9187759679895462,0.3172212609859387,0.5479590577262411,0.39900713981086827,51048,0,0,0,0.0,1,0,80
original,645,1,1,0,True,False,b_only,0.14613348071126214,1.3088325597639308,0.4626801406064356,0.9055261643041974,0.4428460236977618,0.629593981853934,0.40432908559218755,7528,3,0,1,0.65065813,1,1,80
original,646,1,1,0,True,False,b_only,0.33381909698321394,0.9795836901642082,0.5691759756855473,0.7972343795285259,0.2280584038429786,0.5659916374646462,0.45057335746550836,348,9,0,1,0.6688156,1,1,80
original,647,1,0,0,False,False,both_wrong,2.2304878602168983,0.9131663342250257,1.0421499529986094,0.7742009410082642,-0.26794901199034515,0.35269558730673883,0.46107205761547543,20680,4,0,1,0.65056306,1,1,80
original,648,0,1,0,False,True,c_only,1.1153784010550043,0.48942920757338837,0.8014518298416897,0.6075303574763062,-0.19392147236538348,0.5513229117606905,0.45530559016411914,130434,3,0,1,0.7661716,1,0,81
original,649,0,0,0,True,True,both_correct,0.017936405548359517,0.3332375864962862,0.2748770186941355,0.5285940345762594,0.2537170158821239,0.24033445785914664,0.41056689005416236,120118,5,1,0,0.61404914,0,0,81
original,650,0,0,0,True,True,both_correct,0.10375940734814193,0.5108759724992421,0.4252560915209816,0.6172595919748899,0.1920035004539083,0.3463976183325798,0.46057935336777156,117005,1,1,0,0.34898496,0,0,81
original,651,0,0,0,True,True,both_correct,0.003859312287362474,0.2064776593139975,0.1849824446531509,0.44676646534128406,0.26178402068813317,0.16888112569583363,0.3603067186156262,88555,10,1,0,0.64603895,0,0,81
original,652,1,0,0,False,False,both_wrong,3.4478756440329805,1.474281074589259,1.2985108653044568,0.9575765104445753,-0.34093435485988155,0.2729379319053486,0.3838219482167167,96889,29,5,0,0.7782898,1,0,81
original,653,1,0,1,False,True,c_only,2.267676083678923,0.16444264687069043,1.049885831469551,0.41282944896205603,-0.6370563825074949,0.34997770327043043,0.6617751396406027,34150,10,0,1,0.6599751,1,0,81
original,654,1,1,0,True,False,b_only,0.002647973787234967,2.7317807970498564,0.1675069143374475,1.3416765207301835,1.174169606392736,0.8457707693241244,0.2614070466709412,135707,1,0,1,0.52408075,1,0,81
original,655,1,1,0,True,False,b_only,0.010920138835845028,1.6051189631300484,0.24225346176526882,0.9980912922993199,0.7558378305340511,0.7848572210422312,0.3685822860430559,127758,38,5,0,0.7418534,1,0,81
original,656,0,0,0,True,True,both_correct,0.3518605818993089,0.5884417776223692,0.5769552090488774,0.6508742191790011,0.0739190101301237,0.43839426197900344,0.4784104062383279,125487,24,3,2,0.73069364,1,0,82
original,657,0,0,1,True,False,b_only,0.3693248252342706,1.0165067203169882,0.5842447185603159,0.809824320251427,0.22557960169111113,0.4424732075299134,0.5550637743585218,85988,3,0,1,0.5123794,1,0,82
original,658,0,1,1,False,False,both_wrong,1.4480048136664063,0.854673681439419,0.8766583577385529,0.7534435669920635,-0.12321479074648944,0.5838287137778462,0.5292572756426142,128995,10,0,1,0.67056197,0,0,82
original,659,0,0,0,True,True,both_correct,0.3657430664927993,0.45769827120419043,0.582767943209017,0.5927292693009505,0.009961326091933453,0.4416492574602718,0.4471835610160892,2521,0,0,0,0.0,1,0,82
original,660,1,0,0,False,False,both_wrong,1.7441880039601614,0.7863784160282323,0.9403333136281007,0.7285453668800308,-0.2117879467480699,0.39049765547405063,0.48261050096477737,137274,1,0,1,0.4830971,1,0,82
original,661,1,0,0,False,False,both_wrong,0.710842431716181,0.7653097110735199,0.6981916868576419,0.7207001858037662,0.022508498946124278,0.49748409792826126,0.4864115582301734,89315,39,6,0,0.7222831,1,0,82
original,662,1,0,0,False,False,both_wrong,1.0050620675890583,0.8796206557934299,0.7750355923660271,0.7623553736718311,-0.012680218694196,0.46068738375317253,0.46656619405904803,22785,24,3,1,0.68338776,1,0,82
original,663,1,1,0,True,False,b_only,0.271990946528268,1.0929596154861674,0.5401996656054087,0.8354723005853716,0.2952726349799629,0.5826319092066296,0.43366961064553705,69024,0,0,0,0.0,1,0,82
original,664,0,0,1,True,False,b_only,0.35686587426328525,1.6515410663271184,0.5790676290462687,1.0123671015514768,0.43329947250520806,0.43957935702072704,0.6366421441543588,62437,9,0,1,0.91252077,0,0,83
original,665,0,1,0,False,True,c_only,2.0004610239241063,0.5788739797379499,0.9942108006362476,0.6468473702770196,-0.347363430359228,0.6299846547799791,0.4763058091520967,4941,23,3,0,0.7047352,0,1,83
original,666,0,0,1,True,False,b_only,0.00218548014629126,0.8669976238899789,0.15919984776765544,0.7578574299119826,0.5986575821443272,0.14717409341619508,0.531330490689072,2901,2,1,0,0.6357529,0,1,83
original,667,0,1,0,False,True,c_only,4.763022461597564,0.3332743451118813,1.5915135114040733,0.5286147931140323,-1.062898718290041,0.7963827985546109,0.41057912569664207,16226,9,0,1,0.5745596,0,1,83
original,668,1,1,1,True,True,both_correct,0.0322328444970182,0.6680621326249461,0.31850360201102745,0.6832916903997024,0.36478808838867494,0.7272364584371196,0.5049521077211772,129190,1,1,0,0.60402954,1,1,83
original,669,1,1,1,True,True,both_correct,0.07929535302134323,0.14166976457162797,0.3980339906007557,0.3920726369131543,-0.005961353687601423,0.6716391978541864,0.6756550346820875,88555,10,1,0,0.62928104,1,1,83
original,670,1,1,0,True,False,b_only,0.04843254829784012,0.7345277827251907,0.3524343149607013,0.7090827321864942,0.3566484172257929,0.7029747432178848,0.4920953737521037,136340,17,0,2,0.6069848,1,1,83
original,671,1,1,1,True,True,both_correct,0.20289679510779193,0.5827666720286273,0.5018891025495493,0.6484894350892259,0.14660033253967653,0.6053859426813517,0.5228349566969058,95692,6,5,0,0.6997473,1,1,83
original,672,0,0,0,True,True,both_correct,0.22600362840827573,0.4876773369012656,0.5155937884849994,0.6067262220132131,0.09113243352821376,0.40285408904066955,0.4548674059164871,127561,3,0,1,0.73411995,0,0,84
original,673,0,0,1,True,False,b_only,0.07347363930311655,0.8884268483087667,0.390630678501694,0.7654798646299796,0.37484918612828566,0.3233699960938037,0.5348893127526225,134621,8,0,1,0.74640733,0,0,84
original,674,0,0,1,True,False,b_only,0.25113120832679486,1.235046880414008,0.5294255406089895,0.8819092843674508,0.35248374375846125,0.4110568035297406,0.5860082713105726,131476,69,0,14,0.71369356,0,0,84
original,675,0,0,1,True,False,b_only,0.3728620626219988,1.2159540787716856,0.5856942328796707,0.8757482605629772,0.29005402768330646,0.4432807651744419,0.583449785060877,131903,15,0,3,0.76926184,0,0,84
original,676,1,1,0,True,False,b_only,0.5676737650687498,0.7607148485426818,0.6553119783923206,0.718978033634852,0.06366605524253144,0.5192800331636123,0.4872499546660744,135033,1,1,0,0.69799834,1,1,84
original,677,1,0,0,False,False,both_wrong,2.1635824528841634,2.3112538968956917,1.02822647145863,1.2130790024889941,0.18485253103036414,0.35764068440072605,0.2972805413080335,134880,7,0,1,0.8035498,0,0,84
original,678,1,0,1,False,True,c_only,0.7643339190995905,0.08295252482670895,0.7130835525298799,0.32579274047386964,-0.38729081205601024,0.49013052170081634,0.7219548039370087,98133,2,0,1,0.7818186,0,0,84
original,679,1,1,0,True,False,b_only,0.1662084520082674,1.5051870903063183,0.4776375876670559,0.9671894955619584,0.48955190789490255,0.6202469413954931,0.3801499512441435,141850,9,0,1,0.7677279,1,0,84
original,680,0,0,1,True,False,b_only,0.07808207158748412,0.7123860332777099,0.39652607974021864,0.700603737172237,0.30407765743201837,0.32734726613607634,0.503714412731569,31861,10,0,1,0.6572452,1,0,85
original,681,0,0,0,True,True,both_correct,0.03695535482395881,0.6542656695275003,0.32954611681947066,0.6778032081618379,0.34825709134236726,0.2807498851134625,0.49226885222481864,38819,8,0,2,0.7160188,1,1,85
original,682,0,1,0,False,True,c_only,0.9643479145625914,0.4492439936362851,0.7650233528347558,0.5886969097484035,-0.17632644308635226,0.5346769357651978,0.4449499059439514,63412,10,0,1,0.6467203,0,1,85
original,683,0,1,1,False,False,both_wrong,2.1036342719739882,0.7132761397928574,1.0157399725722702,0.7009466735279468,-0.3147932990443234,0.6378656388317483,0.5038845779226753,38030,7,0,1,0.8685522,1,1,85
original,684,1,0,0,False,False,both_wrong,2.098323057846812,0.7665666128729894,1.0146330390909084,0.7211705603493855,-0.29346247874152287,0.3625354417611952,0.48618281641586786,40292,1,0,1,0.49224028,1,0,85
original,685,1,1,0,True,False,b_only,0.2529943536858401,0.7244851865681996,0.5304122672899654,0.705250205412035,0.1748379381220696,0.5883623571166937,0.4939849610817174,38421,2,0,1,0.69495195,1,0,85
original,686,1,0,0,False,False,both_wrong,2.6584561900279278,0.8206143774808344,1.1312804102128824,0.741123322343259,-0.39015708786962344,0.3226199060271352,0.4765782637105994,41694,5,0,1,0.71881306,1,0,85
original,687,1,0,1,False,True,c_only,0.9630673057164123,0.6917448334730398,0.764705845125315,0.6926002793105304,-0.07210556581478467,0.46547083135243544,0.500273525413585,143008,8,0,1,0.80517983,1,0,85
original,688,0,0,0,True,True,both_correct,0.009992678736549162,0.39913553107604993,0.23680226361986198,0.5639257437835812,0.32712348016371917,0.21085268427546866,0.4310289607528621,31957,2,2,0,0.74956745,0,0,86
original,689,0,0,0,True,True,both_correct,0.014242498141063474,0.2830406587910068,0.25925254368724604,0.4988990731491453,0.23964652946189924,0.22837187137772366,0.39280122669360656,68118,14,6,0,0.78768504,0,0,86
original,690,0,0,0,True,True,both_correct,0.05624515233706503,0.195088322813268,0.36571559198546394,0.4380389540870606,0.07232336210159668,0.30629993298481867,0.3546993547298242,45162,1,1,0,0.551896,0,0,86
original,691,0,0,0,True,True,both_correct,0.48364416031307755,0.44737030873901973,0.6273571660167225,0.5877978799985595,-0.03955928601816305,0.465998785679832,0.44445067501863983,76357,37,0,8,0.7463815,0,0,86
original,692,1,1,1,True,True,both_correct,0.2970769332193873,0.44515648891794557,0.5524377892369488,0.5867330985977202,0.03429530936077141,0.5755450413036398,0.5561411786112995,3042,22,10,0,0.68743956,1,1,86
original,693,1,1,0,True,False,b_only,0.13063001479240743,1.0253675645491869,0.4500590214257482,0.8128248841277061,0.36276586270195793,0.6375905190097435,0.4436031670394832,519,1,0,1,0.5965177,1,1,86
original,694,1,1,0,True,False,b_only,0.4403354589295982,0.7289484322756226,0.6118404649065827,0.70695616285021,0.09511569794362729,0.542351770552912,0.49314296217436804,62371,19,0,2,0.7544007,1,1,86
original,695,1,1,0,True,False,b_only,0.6296506084666771,0.7109695620999867,0.6744924443508399,0.7000576381737968,0.025565193822956966,0.5094149114188212,0.49655668234621647,1205,4,1,0,0.4958203,1,0,86
original,696,0,0,0,True,True,both_correct,0.24310852538510833,0.30412556904422733,0.5251180741772086,0.5117189873232606,-0.013399086853947972,0.4085144789226803,0.4005357787761115,15827,10,0,1,0.6608288,0,1,87
original,697,0,0,0,True,True,both_correct,0.4293998703915534,0.4403881117307311,0.6077791814164898,0.5844301570142222,-0.023349024402267604,0.4554411063128402,0.4425765848509589,16055,4,0,1,0.79714483,0,0,87
original,698,0,1,1,False,False,both_wrong,1.0951366309866826,0.8016297000437077,0.7966750708853546,0.7341737049538983,-0.06250136593145628,0.5491745624725711,0.5200981643002669,3984,10,0,1,0.63423526,1,0,87
original,699,0,0,0,True,True,both_correct,0.0022928621664599076,0.5710504183909273,0.16123904638756562,0.6435313625692244,0.4822923161816588,0.14891140286638213,0.47456635274720255,15848,8,0,1,0.802664,0,0,87
original,700,1,1,0,True,False,b_only,0.0008588155728669119,1.3657898516459157,0.1239732003602814,0.9235711787663159,0.7995979784060345,0.8834035154614549,0.39709839654465545,78040,11,2,3,0.75688815,1,1,87
original,701,1,1,0,True,False,b_only,0.1284748808153011,1.2696761592672685,0.44821814702132234,0.8930297282367257,0.4448115812154033,0.6387653240792177,0.40941346027722925,105744,10,0,2,0.7932386,1,1,87
original,702,1,0,1,False,True,c_only,1.6157187711317396,0.41043905515417,0.9129651383485751,0.5696531097021853,-0.34331202864638977,0.4013324517787075,0.5657216480169761,31754,2,0,1,0.62089324,1,0,87
original,703,1,1,1,True,True,both_correct,0.009150775882612648,0.6714434194213158,0.23150658191839193,0.6846292917028559,0.453122709784464,0.79333747380343,0.5042771346469282,80563,2,1,0,0.7165605,1,1,87
original,704,0,0,0,True,True,both_correct,2.337498517101606e-06,0.11818124409984268,0.023957077111229977,0.36825158470086516,0.3442945075896352,0.02367238433980825,0.3080569225034945,121973,5,0,1,0.8034254,0,0,88
original,705,0,0,0,True,True,both_correct,4.220700903410866e-05,0.028792357567417402,0.0541149130636765,0.22494326331358583,0.17082835024990933,0.052676759568998664,0.20143847479106583,137376,10,0,1,0.7881079,0,0,88
original,706,0,0,0,True,True,both_correct,8.858384662686654e-05,0.6613396689987826,0.06652083052855703,0.6806236070544196,0.6141027765258625,0.06435657429376193,0.4936988390771453,125256,10,0,1,0.6867859,0,0,88
original,707,0,1,0,False,True,c_only,2.6167965831561517,0.5101366571319526,1.1225799576770843,0.6169276476193336,-0.5056523100577507,0.6745609084824375,0.4604002660069767,30171,2,1,0,0.6162915,0,1,88
original,708,1,1,0,True,False,b_only,0.6810876635821256,1.4100049584339562,0.6896727866944061,0.9374830019267789,0.2478102152323728,0.5017402182840609,0.39161228327448955,58306,1,1,0,0.59055775,1,1,88
original,709,1,1,1,True,True,both_correct,0.00115338795695296,0.027100630553217434,0.1342185959652752,0.2201674506927453,0.0859488547274701,0.874398903638211,0.8023844268843976,79456,1,1,0,0.72733676,1,1,88
original,710,1,1,1,True,True,both_correct,0.0011060572467079177,0.4815733499211407,0.13271596032534114,0.6039128722392418,0.4711969119139007,0.8757137942476741,0.5466684021134639,7026,1,0,1,0.54723316,1,1,88
original,711,1,1,0,True,False,b_only,0.0005330398727654054,0.7991748194962662,0.10894680580595732,0.7332705391664429,0.6243237333604856,0.8967781196187945,0.48033546240800185,84422,5,0,1,0.7788315,1,1,88
original,712,0,1,0,False,True,c_only,0.9221029627762005,0.29970163189965,0.7544603628536666,0.5090735879364117,-0.2453867749172549,0.5297356816347866,0.39894785707534247,113983,21,11,0,0.7390673,0,1,89
original,713,0,0,0,True,True,both_correct,0.015574748377944068,0.6043498025208945,0.26521332136002335,0.657502768467952,0.3922894471079286,0.23295769398581434,0.4818563551309036,138998,1,1,0,0.7254298,0,0,89
original,714,0,0,0,True,True,both_correct,0.5673211182524005,0.6417256046676366,0.6551996930322714,0.6727703532385326,0.01757066020626119,0.48066165601723326,0.48970707389609147,64635,2,0,1,0.45766857,0,1,89
original,715,0,1,0,False,True,c_only,0.9150469998735928,0.18484621929713638,0.7526774735878783,0.4299126530752044,-0.3227648205126739,0.5288965045718916,0.3494340828261107,97059,1,0,1,0.6473063,0,0,89
original,716,1,1,0,True,False,b_only,0.21297352921416965,1.2781015582439281,0.507994252797667,0.8957253506752278,0.3877310978775609,0.6017012298508841,0.4083113223083801,20448,10,0,1,0.64283735,1,0,89
original,717,1,0,1,False,True,c_only,3.6242877438011556,0.5856219935159569,1.336676496847636,0.6496906418988543,-0.6869858549487816,0.26271736121953354,0.5222073008343281,53649,36,1,4,0.7870166,1,0,89
original,718,1,1,0,True,False,b_only,0.1100517892490199,0.7556917716801937,0.43146054445561854,0.7170906645979991,0.28563012014238054,0.6495596907638052,0.4881704435215573,8720,3,1,1,0.62805516,1,1,89
original,719,1,0,0,False,False,both_wrong,2.359982128113473,0.9997255798563247,1.069084943036851,0.8041200100664192,-0.2649649329704318,0.3433225334003341,0.44748153259342793,38509,74,0,11,0.6792706,0,1,89
original,720,0,0,1,True,False,b_only,0.40643418344309445,0.9967668679148205,0.599039777666535,0.8031112601928382,0.20407148252630314,0.4506611296255754,0.5520668427172614,67570,10,0,1,0.7163358,0,0,90
original,721,0,0,1,True,False,b_only,0.07151705825576482,0.7412097667965952,0.3880422090043283,0.7116209523057047,0.32357874330137637,0.32161629124110785,0.5091520887891264,109533,9,0,1,0.6898792,0,1,90
original,722,0,0,0,True,True,both_correct,0.1386703481060766,0.27158417913014904,0.4567346713242666,0.49169517370073784,0.03496050237647125,0.3666516367464114,0.38841123423869756,90563,1,0,1,0.6241548,0,0,90
original,723,0,0,0,True,True,both_correct,0.2618205005537496,0.1894068210384798,0.5350199930081353,0.4335653222498012,-0.10145467075833409,0.41434241902903746,0.3518060502544306,69893,10,0,1,0.7817027,0,0,90
original,724,1,0,0,False,False,both_wrong,0.8798979874033169,0.8911624781322073,0.7437109956544238,0.7664482867036952,0.02273729104927147,0.4753466290782054,0.46466048182074765,121164,12,0,2,0.71867555,1,1,90
original,725,1,1,0,True,False,b_only,0.18130719898116288,0.6990021384303962,0.4880427426342101,0.6954255240596748,0.20738278142546474,0.6138266359147317,0.4988621249774272,2706,0,0,0,0.0,1,0,90
original,726,1,0,0,False,False,both_wrong,1.006560330439815,0.8007654925340104,0.7754011007848904,0.7338558778766145,-0.04154522290827589,0.46051902940528666,0.4800543857385391,9192,10,0,1,0.71062094,1,1,90
original,727,1,1,1,True,True,both_correct,0.19742690098872187,0.6335195923942597,0.4984845542037013,0.6694533192919472,0.17096876508824588,0.6074505208750428,0.5119883954726601,1703,10,0,1,0.6820805,1,1,90
original,728,0,0,1,True,False,b_only,0.484986181400877,1.0477592563963016,0.6278246071401455,0.8203735266779337,0.1925489195377882,0.466248341476498,0.5597328277455983,51219,1,1,0,0.8535119,1,1,91
original,729,0,1,1,False,False,both_wrong,1.5269042702518705,1.1459135272197618,0.8938348359701135,0.8529464335765121,-0.040888402393601364,0.5909160290108083,0.5738425642835662,136255,0,0,0,0.0,1,0,91
original,730,0,0,0,True,True,both_correct,0.44306981296731723,0.46576008615090647,0.6128463977738573,0.5965385149778116,-0.01630788279604567,0.4581935246075675,0.4492853689534896,53000,0,0,0,0.0,0,0,91
