model_source,ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference
ukr_rus,0.9249102733601099,0.9616704716079535,0.8484728462394628,0.834235409073446,0.8329168096356008,0.8272473443513628,0.8949483361737481,0.7079505261333507,0.8653116090544337
covid,0.8938139555097994,0.9643869872750908,0.8399906183111258,0.8332345381550404,0.8390897005453878,0.8239423291436556,0.903573845446795,0.7066877962528975,0.8313604807031567
midterm,0.790750877336524,0.8726910654155687,0.8688822721612866,0.8154244638037407,0.8272383676178154,0.7370995062521134,0.8404349491514009,0.6913078883598591,0.7490143433384512
covid_political,0.6548661482745203,0.7448162369344425,0.7290723456733527,0.8704331476112892,0.7895424705812302,0.6933321548604418,0.7762805705783011,0.5998471129899736,0.6184052639994129
election2020,0.7142405616826025,0.761194929309275,0.7434333099716011,0.8303894504733468,0.8892819437487371,0.7394147741383521,0.8040071283263721,0.6305971425155115,0.681032067605819
ukr_rus_suspended,0.7954349883671465,0.8575648381792264,0.7681587781029187,0.7521951475362667,0.7673419896213487,0.9233941431703238,0.7314604511206176,0.6710115061409173,0.7624432915928719
twibot20,0.8556827406773623,0.9381729695988797,0.8500617476715439,0.8304930980178132,0.840477347922051,0.8017680517558394,0.9132535968703785,0.7182031156002792,0.8026382777882718
cp_hk,0.7674512021843043,0.8523559926570148,0.8194248944863506,0.7519687168899625,0.7514805310073939,0.7297012575741472,0.7923475253170935,0.8138179351543559,0.7838993169795507
facebook_page_reference,0.7905924564120413,0.8504585086614237,0.7454406002472186,0.7763300422964423,0.8079966069638045,0.7447214391039706,0.8064448566272341,0.6505505818060074,0.8178284275120703
