target,stream,model,n,accuracy,auc,u1_accuracy,raw_accuracy,u1_agreement_rate,accuracy_when_healthy,accuracy_when_unhealthy,error_rate_ratio_unhealthy_to_healthy
election2020,fresh,ss_cp_hk,256,0.8984375,0.9586181640625,0.921875,0.87890625,0.9140625,0.9487179487179487,0.36363636363636365,12.4090909090909
election2020,fresh,ss_election2020,256,0.96484375,0.977783203125,0.97265625,0.87890625,0.9921875,0.9724409448818898,0.0,36.28571428571435
election2020,fresh,ss_facebook_page_reference,256,0.9140625,0.97161865234375,0.9296875,0.87890625,0.90625,0.9655172413793104,0.4166666666666667,16.916666666666686
election2020,fresh,ss_midterm,256,0.9765625,0.983489990234375,0.97265625,0.87890625,0.99609375,0.9764705882352941,1.0,0.0
election2020,fresh,ss_twibot20,256,0.97265625,0.9837646484375,0.9765625,0.87890625,0.99609375,0.9764705882352941,0.0,42.49999999999995
election2020,fresh,ss_ukr_rus,256,0.9765625,0.9871826171875,0.9765625,0.87890625,1.0,0.9765625,,
election2020,fresh,ss_ukr_rus_suspended,256,0.94140625,0.97076416015625,0.890625,0.87890625,0.89453125,0.9650655021834061,0.7407407407407407,7.421296296296304
facebook_page_reference,original,ss_covid,1024,0.6943359375,0.7663536071777344,0.73046875,0.82421875,0.8857421875,0.7398015435501654,0.3418803418803419,2.5292988555700417
facebook_page_reference,original,ss_covid_political,1024,0.6474609375,0.7047500610351562,0.6953125,0.82421875,0.7861328125,0.7180124223602484,0.3881278538812785,2.169854967513528
facebook_page_reference,original,ss_cp_hk,1024,0.6298828125,0.6773834228515625,0.705078125,0.82421875,0.7783203125,0.7151819322459222,0.3303964757709251,2.3509868229540647
facebook_page_reference,original,ss_election2020,1024,0.59375,0.6424598693847656,0.69140625,0.82421875,0.71484375,0.6994535519125683,0.3287671232876712,2.2333748443337487
facebook_page_reference,original,ss_facebook_page_reference,1024,0.6474609375,0.7076454162597656,0.7294921875,0.82421875,0.705078125,0.7673130193905817,0.3609271523178808,2.746491643014822
facebook_page_reference,original,ss_midterm,1024,0.6513671875,0.7226409912109375,0.736328125,0.82421875,0.8388671875,0.7310826542491269,0.23636363636363636,2.8396694214876033
facebook_page_reference,original,ss_twibot20,1024,0.6943359375,0.7738265991210938,0.7392578125,0.82421875,0.86328125,0.751131221719457,0.3357142857142857,2.6692207792207796
facebook_page_reference,original,ss_ukr_rus,1024,0.6923828125,0.7720451354980469,0.7255859375,0.82421875,0.87890625,0.7377777777777778,0.3629032258064516,2.429606342263532
facebook_page_reference,original,ss_ukr_rus_suspended,1024,0.5927734375,0.6333580017089844,0.66015625,0.82421875,0.7763671875,0.6628930817610063,0.34934497816593885,1.930114710291338
facebook_page_reference,fresh,ss_covid,1024,0.669921875,0.7330970764160156,0.7099609375,0.83203125,0.8681640625,0.718785151856018,0.34814814814814815,2.317985185185185
facebook_page_reference,fresh,ss_covid_political,1024,0.654296875,0.7167625427246094,0.71484375,0.83203125,0.755859375,0.7441860465116279,0.376,2.4392727272727273
facebook_page_reference,fresh,ss_cp_hk,1024,0.5888671875,0.6489372253417969,0.705078125,0.83203125,0.7763671875,0.6893081761006289,0.24017467248908297,2.4455916411788623
facebook_page_reference,fresh,ss_election2020,1024,0.599609375,0.6567001342773438,0.685546875,0.83203125,0.72265625,0.6972972972972973,0.34507042253521125,2.1636066398390343
facebook_page_reference,fresh,ss_facebook_page_reference,1024,0.634765625,0.6783199310302734,0.7294921875,0.83203125,0.6650390625,0.7738619676945668,0.358600583090379,2.836318200749688
facebook_page_reference,fresh,ss_midterm,1024,0.66015625,0.72650146484375,0.7255859375,0.83203125,0.8427734375,0.7288528389339514,0.2919254658385093,2.6114030896639595
facebook_page_reference,fresh,ss_twibot20,1024,0.6806640625,0.7541389465332031,0.712890625,0.83203125,0.8740234375,0.7251396648044692,0.37209302325581395,2.284458309699376
facebook_page_reference,fresh,ss_ukr_rus,1024,0.7001953125,0.767974853515625,0.73046875,0.83203125,0.8837890625,0.7436464088397791,0.3697478991596639,2.4585265140538977
facebook_page_reference,fresh,ss_ukr_rus_suspended,1024,0.5859375,0.62640380859375,0.6552734375,0.83203125,0.7705078125,0.6565272496831432,0.34893617021276596,1.895532700007851
twibot20,original,ss_covid,3072,0.5738932291666666,0.5972186194525825,0.6171875,0.5413411458333334,0.8004557291666666,0.6193574623830825,0.3915171288743883,1.5985677137797853
twibot20,original,ss_covid_political,3072,0.5341796875,0.5382707383897569,0.6018880208333334,0.5413411458333334,0.65234375,0.6042914171656687,0.40262172284644193,1.5096419513439223
twibot20,original,ss_cp_hk,3072,0.5774739583333334,0.5914118025037978,0.6595052083333334,0.5413411458333334,0.7356770833333334,0.6610619469026549,0.3448275862068966,1.9330152156297828
twibot20,original,ss_election2020,3072,0.5950520833333334,0.6303022172715929,0.63671875,0.5413411458333334,0.7239583333333334,0.6600719424460432,0.42452830188679247,1.692922032544674
twibot20,original,ss_facebook_page_reference,3072,0.5042317708333334,0.5155537923177084,0.6520182291666666,0.5413411458333334,0.548828125,0.6423487544483986,0.3362193362193362,1.8559439454961844
twibot20,original,ss_midterm,3072,0.521484375,0.5385095808241102,0.6533203125,0.5413411458333334,0.6468098958333334,0.6351283341721188,0.31336405529953915,1.8818560305100906
twibot20,original,ss_twibot20,3072,0.5859375,0.622754626803928,0.6318359375,0.5413411458333334,0.8108723958333334,0.6342834203131272,0.37865748709122204,1.6989727767900833
twibot20,original,ss_ukr_rus,3072,0.6048177083333334,0.6355737050374348,0.6311848958333334,0.5413411458333334,0.8193359375,0.644020659515296,0.42702702702702705,1.6095680501930498
twibot20,original,ss_ukr_rus_suspended,3072,0.5908203125,0.62209595574273,0.6341145833333334,0.5413411458333334,0.7633463541666666,0.6473347547974414,0.40852819807427787,1.6771479752307359
twibot20,fresh,ss_covid,3072,0.5667317708333334,0.5942134857177734,0.6243489583333334,0.5361328125,0.7887369791666666,0.6211308295501444,0.36363636363636365,1.679639532580709
twibot20,fresh,ss_covid_political,3072,0.5227864583333334,0.5157833099365234,0.5921223958333334,0.5361328125,0.6396484375,0.5898218829516539,0.4037940379403794,1.4535294236317053
twibot20,fresh,ss_cp_hk,3072,0.5807291666666666,0.5975053575303819,0.6360677083333334,0.5361328125,0.728515625,0.6487935656836461,0.3980815347721823,1.71385944679371
twibot20,fresh,ss_election2020,3072,0.611328125,0.6417335934109158,0.6399739583333334,0.5361328125,0.7109375,0.6767399267399268,0.45045045045045046,1.7000229691447821
twibot20,fresh,ss_facebook_page_reference,3072,0.5120442708333334,0.5168745252821181,0.6233723958333334,0.5361328125,0.546875,0.6238095238095238,0.3771551724137931,1.6556634657354865
twibot20,fresh,ss_midterm,3072,0.501953125,0.5071283976236979,0.630859375,0.5361328125,0.6354166666666666,0.6045081967213115,0.32321428571428573,1.7112509252405628
twibot20,fresh,ss_twibot20,3072,0.5709635416666666,0.6005001068115234,0.6103515625,0.5361328125,0.8004557291666666,0.6132574217161447,0.401305057096248,1.5480450731864628
twibot20,fresh,ss_ukr_rus,3072,0.5856119791666666,0.6151565975613065,0.6233723958333334,0.5361328125,0.8125,0.6286057692307693,0.3993055555555556,1.617403811578569
twibot20,fresh,ss_ukr_rus_suspended,3072,0.5758463541666666,0.5986332363552518,0.6139322916666666,0.5361328125,0.7373046875,0.6286975717439294,0.4275092936802974,1.54184476791216
ukr_rus_suspended,original,ss_covid,256,0.50390625,0.49700927734375,0.53125,0.54296875,0.80859375,0.5217391304347826,0.42857142857142855,1.1948051948051948
ukr_rus_suspended,original,ss_covid_political,256,0.51171875,0.52362060546875,0.51171875,0.54296875,0.6796875,0.5172413793103449,0.5,1.0357142857142858
ukr_rus_suspended,original,ss_cp_hk,256,0.43359375,0.46270751953125,0.484375,0.54296875,0.73828125,0.4444444444444444,0.40298507462686567,1.0746268656716416
ukr_rus_suspended,original,ss_election2020,256,0.48046875,0.4840087890625,0.4921875,0.54296875,0.67578125,0.4797687861271676,0.4819277108433735,0.9958500669344041
ukr_rus_suspended,original,ss_facebook_page_reference,256,0.50390625,0.474273681640625,0.5,0.54296875,0.59765625,0.5032679738562091,0.5048543689320388,0.9968063362289218
ukr_rus_suspended,original,ss_midterm,256,0.53125,0.520751953125,0.51953125,0.54296875,0.68359375,0.5371428571428571,0.5185185185185185,1.0402377686328304
ukr_rus_suspended,original,ss_twibot20,256,0.52734375,0.51171875,0.51171875,0.54296875,0.765625,0.5255102040816326,0.5333333333333333,0.9835125448028673
ukr_rus_suspended,original,ss_ukr_rus,256,0.47265625,0.49755859375,0.53125,0.54296875,0.71484375,0.5027322404371585,0.3972602739726027,1.212102965527623
ukr_rus_suspended,original,ss_ukr_rus_suspended,256,0.46875,0.47119140625,0.46875,0.54296875,0.7421875,0.45789473684210524,0.5,0.9223300970873786
ukr_rus_suspended,fresh,ss_covid,256,0.49609375,0.50592041015625,0.46484375,0.546875,0.8046875,0.47572815533980584,0.58,0.8011111111111112
ukr_rus_suspended,fresh,ss_covid_political,256,0.53125,0.5057373046875,0.54296875,0.546875,0.67578125,0.5549132947976878,0.4819277108433735,1.1639805977155373
ukr_rus_suspended,fresh,ss_cp_hk,256,0.50390625,0.50018310546875,0.4921875,0.546875,0.70703125,0.4972375690607735,0.52,0.9547252747252748
ukr_rus_suspended,fresh,ss_election2020,256,0.515625,0.52227783203125,0.51171875,0.546875,0.68359375,0.52,0.5061728395061729,1.02880658436214
ukr_rus_suspended,fresh,ss_facebook_page_reference,256,0.453125,0.438446044921875,0.53515625,0.546875,0.61328125,0.49044585987261147,0.3939393939393939,1.1893939393939394
ukr_rus_suspended,fresh,ss_midterm,256,0.515625,0.5272216796875,0.49609375,0.546875,0.72265625,0.5081081081081081,0.5352112676056338,0.9449001702522831
ukr_rus_suspended,fresh,ss_twibot20,256,0.49609375,0.4969482421875,0.48828125,0.546875,0.765625,0.4897959183673469,0.5166666666666667,0.9473333333333332
ukr_rus_suspended,fresh,ss_ukr_rus,256,0.515625,0.5401611328125,0.5390625,0.546875,0.6875,0.5397727272727273,0.4625,1.1679012345679012
ukr_rus_suspended,fresh,ss_ukr_rus_suspended,256,0.5,0.4893798828125,0.48046875,0.546875,0.73046875,0.48663101604278075,0.5362318840579711,0.9033816425120771
