dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
twibot20,msc_all8_FP,degree_matched,encoder_cosine,0.49815,0.692522091901763,1.0,1,2800,1400,0.49696025,0.608,0.0
twibot20,msc_all8_FP,random,encoder_cosine,0.5379670918367347,0.5841109267630447,1.0,-1,2800,1400,0.490942125,0.4875,0.0
twibot20,msc_all8_FP,hard_2hop,encoder_cosine,0.5710150510204082,0.6217373873702645,1.0,-1,2800,1400,0.5059055,0.56825,0.0
twibot20,msc_all8_MIX,degree_matched,encoder_cosine,0.7527734693877551,0.7080848102612665,0.88,1,2800,1400,0.483498375,1.0,0.0
twibot20,msc_all8_MIX,random,encoder_cosine,0.7930637755102041,0.7394076617091724,0.88,1,2800,1400,0.4925785,0.99975,0.0
twibot20,msc_all8_MIX,hard_2hop,encoder_cosine,0.7306505102040817,0.6785233723580504,0.62,-1,2800,1400,0.488204625,1.0,0.0
twibot20,msc_all8_NM,degree_matched,encoder_cosine,0.8236204081632653,0.7766351267097099,0.82,1,2800,1400,0.483828,1.0,0.0
twibot20,msc_all8_NM,random,encoder_cosine,0.8641951530612245,0.8209907955918787,0.84,1,2800,1400,0.49316075,0.99975,0.0
twibot20,msc_all8_NM,hard_2hop,encoder_cosine,0.621590306122449,0.565638573114249,0.58,-1,2800,1400,0.494585375,1.0,0.0
twibot20,msc_cov_CL,degree_matched,encoder_cosine,0.5643357142857143,0.5249717652783041,0.38,-1,2800,1400,0.491348375,1.0,0.0
twibot20,msc_cov_CL,random,encoder_cosine,0.7260326530612244,0.7137971181500964,0.76,-1,2800,1400,0.49227825,0.99975,0.0
twibot20,msc_cov_CL,hard_2hop,encoder_cosine,0.8263066326530613,0.7955069517052616,0.88,-1,2800,1400,0.49360975,1.0,0.0
twibot20,msc_cov_FP,degree_matched,encoder_cosine,0.5196035714285714,0.8246672483306952,1.0,-1,2800,1400,0.4863075,0.61725,0.0
twibot20,msc_cov_FP,random,encoder_cosine,0.6147482142857142,0.845454865503656,1.0,-1,2800,1400,0.490194625,0.516,0.0
twibot20,msc_cov_FP,hard_2hop,encoder_cosine,0.6948571428571428,0.8628075147930481,1.0,-1,2800,1400,0.497431875,0.64225,0.0
twibot20,msc_cov_MIX,degree_matched,encoder_cosine,0.7127076530612245,0.6660809723380365,0.84,1,2800,1400,0.485183,1.0,0.0
twibot20,msc_cov_MIX,random,encoder_cosine,0.7220147959183674,0.6691373022646818,0.9,1,2800,1400,0.49741825,0.99975,0.0
twibot20,msc_cov_MIX,hard_2hop,encoder_cosine,0.7641313775510205,0.7151034595258797,0.64,-1,2800,1400,0.492014625,1.0,0.0
twibot20,msc_cov_NM,degree_matched,encoder_cosine,0.8034076530612245,0.7620371017416453,0.88,1,2800,1400,0.482056125,1.0,0.0
twibot20,msc_cov_NM,random,encoder_cosine,0.8488433673469388,0.8055395124811529,0.9,1,2800,1400,0.489824,0.99975,0.0
twibot20,msc_cov_NM,hard_2hop,encoder_cosine,0.648284693877551,0.6000764520908085,0.68,-1,2800,1400,0.48822775,1.0,0.0
