source,covid19_twitter,ukr_rus_twitter,cp_hk_twitter,midterm,twibot20,election2020,covid_political,ukr_rus_suspended,facebook_page_reference
covid19_twitter,0.5799774333765175,0.38436090674198337,0.11697989489328293,0.21357675749932192,0.3099680341845765,0.1458699214081535,0.14333919800540096,0.18147561197085427,0.2796701018887356
ukr_rus_twitter,0.5556824863535986,0.44060581496434503,0.11544674051078563,0.21442912037803255,0.30012058361268784,0.14580443376921112,0.1404769768598367,0.20116586167366515,0.3110224285353696
cp_hk_twitter,0.26632171373145636,0.18014670109679454,0.1813412151115796,0.16573796655793177,0.1661863259868321,0.1080761771374611,0.10765277770893637,0.11160892609852675,0.17753986955877765
midterm,0.3301805693000533,0.21652359477381708,0.10022903561506503,0.2550447113396555,0.2204769980590764,0.13748758548188247,0.14036636612751993,0.12330531970441577,0.18030047090233467
twibot20,0.48224590217527075,0.3146895931983588,0.10839057043372059,0.20883589396671198,0.3326247328754501,0.14834339604723834,0.1433312038604935,0.15369997966815174,0.24931453827628638
election2020,0.13777800875470095,0.1064738297194205,0.0677283159160119,0.12376137724089205,0.14509582132975388,0.23431731863592378,0.13210828624087148,0.09317743193896554,0.0964187177234449
covid_political,0.1476636457060238,0.10383033161679973,0.06349786629856163,0.10237133683739273,0.13376483999308936,0.11300743920419003,0.1919937526647297,0.08427756497859923,0.09737571002705296
ukr_rus_suspended,0.2955167836968581,0.2270191630516817,0.10080232816186858,0.13375068329245696,0.15718886975757815,0.10429992698574726,0.10736459435528978,0.3669262808880154,0.17554775487558916
facebook_page_reference,0.3218042767533364,0.24107469227102163,0.08013253873532816,0.14307502464971586,0.1874619227673887,0.12091576467896724,0.11540427225558114,0.12092807573441837,0.2679189833038685
