target,kd_extended_selected,kd_fixed,ukraine_exposure,ukraine_only_selected,ukraine_updates,original_async_kd,original_extended_bce,original_extended_bce_matched,singleton_ukr_rus_twitter,singleton_facebook_page_reference,kd_extended_selected_minus_original_async_kd_pp,kd_extended_selected_minus_original_extended_bce_pp,kd_extended_selected_minus_singleton_ukr_rus_twitter_pp,kd_fixed_minus_original_async_kd_pp,kd_fixed_minus_original_extended_bce_pp,kd_fixed_minus_singleton_ukr_rus_twitter_pp,ukraine_exposure_minus_original_async_kd_pp,ukraine_exposure_minus_original_extended_bce_pp,ukraine_exposure_minus_singleton_ukr_rus_twitter_pp,ukraine_only_selected_minus_original_async_kd_pp,ukraine_only_selected_minus_original_extended_bce_pp,ukraine_only_selected_minus_singleton_ukr_rus_twitter_pp,ukraine_updates_minus_original_async_kd_pp,ukraine_updates_minus_original_extended_bce_pp,ukraine_updates_minus_singleton_ukr_rus_twitter_pp,graph_role
covid19_twitter,96.5492142857143,96.30027551020407,96.51487755102039,96.6441224489796,96.59787755102042,96.64211224489796,96.03283673469389,96.02935714285717,96.45024489795915,92.2419336734694,-0.0928979591836594,0.5163775510204118,0.09896938775514741,-0.3418367346938851,0.26743877551018613,-0.1499693877550783,-0.12723469387756836,0.48204081632650286,0.06463265306123844,0.0020102040816425415,0.6112857142857138,0.19387755102044935,-0.04423469387754153,0.5650408163265297,0.14763265306126527,transfer graph test
covid_political,96.53297959183672,96.34070408163265,96.34247959183674,96.38022448979592,95.68092857142855,96.12871428571428,95.4319081632653,94.37076020408163,96.10995918367348,87.39727551020408,0.40426530612243994,1.1010714285714158,0.4230204081632394,0.2119897959183703,0.9087959183673462,0.23074489795916975,0.21376530612245404,0.9105714285714299,0.23252040816325348,0.25151020408164015,0.948316326530616,0.2702653061224396,-0.4477857142857289,0.249020408163247,-0.42903061224492944,transfer graph test
cp_hk_twitter,96.99509693877548,96.78409183673472,96.74404081632656,97.16246938775508,96.86369897959185,96.99145918367348,96.12811224489796,95.74065306122448,97.45355102040816,88.69581632653059,0.003637755101991047,0.8669846938775123,-0.45845408163268075,-0.20736734693876713,0.6559795918367541,-0.6694591836734389,-0.24741836734692413,0.6159285714285971,-0.7095102040815959,0.17101020408159684,1.034357142857118,-0.29108163265307496,-0.12776020408163902,0.7355867346938822,-0.5898520408163108,transfer graph test
facebook_page_reference,95.66794897959184,95.53891836734694,92.29510204081632,95.02701020408165,91.59521428571428,95.6778775510204,94.93964285714284,95.3728163265306,88.86569387755102,95.20388775510203,-0.009928571428559962,0.7283061224489984,6.802255102040817,-0.13895918367346383,0.5992755102040945,6.673224489795913,-3.382775510204084,-2.6445408163265256,3.4294081632652933,-0.6508673469387531,0.08736734693880521,6.161316326530624,-4.082663265306124,-3.3444285714285655,2.7295204081632534,training graph test
midterm,94.55559693877552,94.34710714285715,94.49857142857144,94.45966326530613,95.05991836734694,94.28330612244899,93.60345918367348,93.4123163265306,94.77927551020407,83.70626530612245,0.2722908163265316,0.9521377551020436,-0.2236785714285503,0.06380102040816382,0.7436479591836758,-0.4321683673469181,0.215265306122447,0.8951122448979589,-0.28070408163263494,0.17635714285714243,0.8562040816326544,-0.3196122448979395,0.7766122448979473,1.4564591836734593,0.2806428571428654,transfer graph test
twibot20,94.64910204081633,94.57586734693876,94.4102142857143,94.44203061224488,94.44107653061225,94.38184693877551,93.76297959183674,93.73485714285717,94.39454081632653,86.90514285714286,0.2672551020408207,0.8861224489795916,0.2545612244898052,0.1940204081632544,0.8128877551020253,0.1813265306122389,0.028367346938793503,0.6472346938775644,0.015673469387778027,0.060183673469367704,0.6790510204081386,0.04748979591835223,0.059229591836739814,0.6780969387755107,0.04653571428572434,transfer graph test
ukr_rus_suspended,94.97354081632653,94.84816326530611,95.14293877551022,95.06526530612244,95.14707142857142,94.90757142857143,94.62387244897957,94.34778061224488,95.39764285714286,89.12747959183673,0.06596938775510353,0.3496683673469647,-0.4241020408163223,-0.05940816326531717,0.22429081632654402,-0.549479591836743,0.23536734693878714,0.5190663265306483,-0.2547040816326387,0.1576938775510115,0.4413928571428727,-0.33237755102041433,0.2394999999999925,0.5231989795918537,-0.25057142857143333,transfer graph test
ukr_rus_twitter,99.05686734693879,99.0274387755102,99.14815306122449,98.98797959183673,99.20829591836734,98.92741836734696,98.87395918367348,98.6341224489796,99.27416326530611,95.22508163265307,0.1294489795918281,0.18290816326531,-0.2172959183673271,0.10002040816324609,0.153479591836728,-0.2467244897959091,0.22073469387753164,0.27419387755101354,-0.12601020408162356,0.06056122448977419,0.11402040816325609,-0.286183673469381,0.2808775510203816,0.3343367346938635,-0.06586734693877361,training graph test
