state,trial,action,source,gradient_cosine,conflict,update_norm,matched_scale,train_bce_delta,bce_before,bce_delta,auc_before,auc_delta_pp
initial,4,mixed_norm_matched,ukr_rus_suspended,-0.3897053470295662,True,0.07718230431142473,1.0709557229476518,0.013091929256916046,0.159637475758791,0.0018666379153728097,0.9597534322738648,0.19657447338103928
initial,4,mixed_norm_matched,covid_political,-0.3897053470295662,True,0.07718230431142473,1.0709557229476518,-0.06139788031578064,0.3257745638489724,-0.06320915445685393,0.8787058432102204,2.42208330631255
initial,5,mixed,ukr_rus_suspended,-0.43542651838013635,True,0.07044590127684985,1.160413078495186,0.012072302401065826,0.159637475758791,0.0016229614615440313,0.9597534322738648,0.2025020599365157
initial,5,mixed,covid_political,-0.43542651838013635,True,0.07044590127684985,1.160413078495186,-0.05859029293060303,0.3257745638489724,-0.06213404834270486,0.8787058432102204,2.307468199729912
initial,5,corrected,ukr_rus_suspended,-0.43542651838013635,True,0.08174634516803729,1.160413078495186,0.0013590529561042786,0.159637475758791,0.0006639674305915777,0.9597534322738648,0.0548816442489497
initial,5,corrected,covid_political,-0.43542651838013635,True,0.08174634516803729,1.160413078495186,-0.053565382957458496,0.3257745638489724,-0.05704264491796501,0.8787058432102204,1.9865933418273807
initial,5,mixed_norm_matched,ukr_rus_suspended,-0.43542651838013635,True,0.08174634154444586,1.160413078495186,0.016019999980926514,0.159637475758791,0.0038301013410091123,0.9597534322738648,0.21703367233275594
initial,5,mixed_norm_matched,covid_political,-0.43542651838013635,True,0.08174634154444586,1.160413078495186,-0.06032305955886841,0.3257745638489724,-0.06488814800977716,0.8787058432102204,2.592794632911688
initial,6,mixed,ukr_rus_suspended,-0.5720801759114805,True,0.07064341797467608,1.2337301347592575,0.012109905481338501,0.159637475758791,0.0013879500329493921,0.9597534322738648,0.20244195461273096
initial,6,mixed,covid_political,-0.5720801759114805,True,0.07064341797467608,1.2337301347592575,-0.06583866477012634,0.3257745638489724,-0.06153789907693874,0.8787058432102204,2.2796465873718197
initial,6,corrected,ukr_rus_suspended,-0.5720801759114805,True,0.08715491357775167,1.2337301347592575,-0.0017072632908821106,0.159637475758791,0.0011918127536773293,0.9597534322738648,-0.01938822269440532
initial,6,corrected,covid_political,-0.5720801759114805,True,0.08715491357775167,1.2337301347592575,-0.05535498261451721,0.3257745638489724,-0.051846115291118766,0.8787058432102204,1.6905733108520504
initial,6,mixed_norm_matched,ukr_rus_suspended,-0.5720801759114805,True,0.08715490954036681,1.2337301347592575,0.017463132739067078,0.159637475758791,0.004603532701730695,0.9597534322738648,0.2234485387802132
initial,6,mixed_norm_matched,covid_political,-0.5720801759114805,True,0.08715490954036681,1.2337301347592575,-0.0692489743232727,0.3257745638489724,-0.06449087932705888,0.8787058432102204,2.682027149200439
initial,7,mixed,ukr_rus_suspended,-0.6530572751532937,True,0.07090891401470546,1.2515423999066804,0.01427210122346878,0.159637475758791,0.0012466214597224856,0.9597534322738648,0.18990964889525896
initial,7,mixed,covid_political,-0.6530572751532937,True,0.07090891401470546,1.2515423999066804,-0.05990564823150635,0.3257745638489724,-0.06149750128388409,0.8787058432102204,2.258504557609564
initial,7,corrected,ukr_rus_suspended,-0.6530572751532937,True,0.08874551242074091,1.2515423999066804,-0.0007541924715042114,0.159637475758791,0.0033865772187709475,0.9597534322738648,-0.10925788879394549
initial,7,corrected,covid_political,-0.6530572751532937,True,0.08874551242074091,1.2515423999066804,-0.0490185022354126,0.3257745638489724,-0.049337641894817486,0.8787058432102204,1.5599969387054324
initial,7,mixed_norm_matched,ukr_rus_suspended,-0.6530572751532937,True,0.08874551590165353,1.2515423999066804,0.020854473114013672,0.159637475758791,0.004642065614461871,0.9597534322738648,0.20842702388763623
initial,7,mixed_norm_matched,covid_political,-0.6530572751532937,True,0.08874551590165353,1.2515423999066804,-0.06177434325218201,0.3257745638489724,-0.06426490247249611,0.8787058432102204,2.684250164031976
best,0,mixed,ukr_rus_suspended,0.6275062091869907,False,0.04330469110609887,1.0,-0.0012997016310691833,0.1650052860379219,-0.0019424140453338234,0.9614033589363098,0.06143774986266948
best,0,mixed,covid_political,0.6275062091869907,False,0.04330469110609887,1.0,-0.0021948739886283875,0.0869590949267149,0.0007402841001749039,0.9847317311763762,-0.018252682685848676
best,0,corrected,ukr_rus_suspended,0.6275062091869907,False,0.04330469110609887,1.0,-0.0012997016310691833,0.1650052860379219,-0.0019424140453338234,0.9614033589363098,0.06143774986266948
best,0,corrected,covid_political,0.6275062091869907,False,0.04330469110609887,1.0,-0.0021948739886283875,0.0869590949267149,0.0007402841001749039,0.9847317311763762,-0.018252682685848676
best,0,mixed_norm_matched,ukr_rus_suspended,0.6275062091869907,False,0.04330469110609887,1.0,-0.0012997016310691833,0.1650052860379219,-0.0019424140453338234,0.9614033589363098,0.06143774986266948
best,0,mixed_norm_matched,covid_political,0.6275062091869907,False,0.04330469110609887,1.0,-0.0021948739886283875,0.0869590949267149,0.0007402841001749039,0.9847317311763762,-0.018252682685848676
best,1,mixed,ukr_rus_suspended,0.5705974578390108,False,0.044464727647606804,1.0,-0.004671730101108551,0.1650052860379219,-0.001132543385028828,0.9614033589363098,0.041250896453859376
best,1,mixed,covid_political,0.5705974578390108,False,0.044464727647606804,1.0,-0.0006192997097969055,0.0869590949267149,0.0009421028196811704,0.9847317311763762,-0.021705222129808632
best,1,corrected,ukr_rus_suspended,0.5705974578390108,False,0.044464727647606804,1.0,-0.004671730101108551,0.1650052860379219,-0.001132543385028828,0.9614033589363098,0.041250896453859376
best,1,corrected,covid_political,0.5705974578390108,False,0.044464727647606804,1.0,-0.0006192997097969055,0.0869590949267149,0.0009421028196811704,0.9847317311763762,-0.021705222129808632
best,1,mixed_norm_matched,ukr_rus_suspended,0.5705974578390108,False,0.044464727647606804,1.0,-0.004671730101108551,0.1650052860379219,-0.001132543385028828,0.9614033589363098,0.041250896453859376
best,1,mixed_norm_matched,covid_political,0.5705974578390108,False,0.044464727647606804,1.0,-0.0006192997097969055,0.0869590949267149,0.0009421028196811704,0.9847317311763762,-0.021705222129808632
best,2,mixed,ukr_rus_suspended,0.5134706484107308,False,0.046688128931242114,1.0,-0.002195984125137329,0.1650052860379219,-0.004051681607961627,0.9614033589363098,0.12388520240782519
best,2,mixed,covid_political,0.5134706484107308,False,0.046688128931242114,1.0,-0.0012278743088245392,0.0869590949267149,-0.00018768720328807276,0.9847317311763762,0.017876052856447
best,2,corrected,ukr_rus_suspended,0.5134706484107308,False,0.046688128931242114,1.0,-0.002195984125137329,0.1650052860379219,-0.004051681607961627,0.9614033589363098,0.12388520240782519
best,2,corrected,covid_political,0.5134706484107308,False,0.046688128931242114,1.0,-0.0012278743088245392,0.0869590949267149,-0.00018768720328807276,0.9847317311763762,0.017876052856447
best,2,mixed_norm_matched,ukr_rus_suspended,0.5134706484107308,False,0.046688128931242114,1.0,-0.002195984125137329,0.1650052860379219,-0.004051681607961627,0.9614033589363098,0.12388520240782519
best,2,mixed_norm_matched,covid_political,0.5134706484107308,False,0.046688128931242114,1.0,-0.0012278743088245392,0.0869590949267149,-0.00018768720328807276,0.9847317311763762,0.017876052856447
best,3,mixed,ukr_rus_suspended,0.043348825057896646,False,0.04226343623822557,1.0,-0.0012340769171714783,0.1650052860379219,-0.003337633609771712,0.9614033589363098,0.09415819644927881
best,3,mixed,covid_political,0.043348825057896646,False,0.04226343623822557,1.0,-0.00021199509501457214,0.0869590949267149,-0.00026117824018001556,0.9847317311763762,0.014982175827038535
best,3,corrected,ukr_rus_suspended,0.043348825057896646,False,0.04226343623822557,1.0,-0.0012340769171714783,0.1650052860379219,-0.003337633609771712,0.9614033589363098,0.09415819644927881
best,3,corrected,covid_political,0.043348825057896646,False,0.04226343623822557,1.0,-0.00021199509501457214,0.0869590949267149,-0.00026117824018001556,0.9847317311763762,0.014982175827038535
best,3,mixed_norm_matched,ukr_rus_suspended,0.043348825057896646,False,0.04226343623822557,1.0,-0.0012340769171714783,0.1650052860379219,-0.003337633609771712,0.9614033589363098,0.09415819644927881
best,3,mixed_norm_matched,covid_political,0.043348825057896646,False,0.04226343623822557,1.0,-0.00021199509501457214,0.0869590949267149,-0.00026117824018001556,0.9847317311763762,0.014982175827038535
best,4,mixed,ukr_rus_suspended,0.41301771172515456,False,0.04586332448847008,1.0,-0.0025283321738243103,0.1650052860379219,-0.003512379527091991,0.9614033589363098,0.09906716346741451
best,4,mixed,covid_political,0.41301771172515456,False,0.04586332448847008,1.0,-0.000722099095582962,0.0869590949267149,2.3480504751205444e-05,0.9847317311763762,0.0005121469497715303
best,4,corrected,ukr_rus_suspended,0.41301771172515456,False,0.04586332448847008,1.0,-0.0025283321738243103,0.1650052860379219,-0.003512379527091991,0.9614033589363098,0.09906716346741451
best,4,corrected,covid_political,0.41301771172515456,False,0.04586332448847008,1.0,-0.000722099095582962,0.0869590949267149,2.3480504751205444e-05,0.9847317311763762,0.0005121469497715303
best,4,mixed_norm_matched,ukr_rus_suspended,0.41301771172515456,False,0.04586332448847008,1.0,-0.0025283321738243103,0.1650052860379219,-0.003512379527091991,0.9614033589363098,0.09906716346741451
best,4,mixed_norm_matched,covid_political,0.41301771172515456,False,0.04586332448847008,1.0,-0.000722099095582962,0.0869590949267149,2.3480504751205444e-05,0.9847317311763762,0.0005121469497715303
best,5,mixed,ukr_rus_suspended,0.47006993320018137,False,0.04532955507827088,1.0,-0.002373911440372467,0.1650052860379219,-0.0031034298241138236,0.9614033589363098,0.08936655521392112
best,5,mixed,covid_political,0.47006993320018137,False,0.04532955507827088,1.0,-0.0013601146638393402,0.0869590949267149,0.0002566386014223321,0.9847317311763762,-0.003926825523370425
best,5,corrected,ukr_rus_suspended,0.47006993320018137,False,0.04532955507827088,1.0,-0.002373911440372467,0.1650052860379219,-0.0031034298241138236,0.9614033589363098,0.08936655521392112
best,5,corrected,covid_political,0.47006993320018137,False,0.04532955507827088,1.0,-0.0013601146638393402,0.0869590949267149,0.0002566386014223321,0.9847317311763762,-0.003926825523370425
best,5,mixed_norm_matched,ukr_rus_suspended,0.47006993320018137,False,0.04532955507827088,1.0,-0.002373911440372467,0.1650052860379219,-0.0031034298241138236,0.9614033589363098,0.08936655521392112
best,5,mixed_norm_matched,covid_political,0.47006993320018137,False,0.04532955507827088,1.0,-0.0013601146638393402,0.0869590949267149,0.0002566386014223321,0.9847317311763762,-0.003926825523370425
best,6,mixed,ukr_rus_suspended,0.6055257867138331,False,0.04753005124478621,1.0,-0.0032622963190078735,0.1650052860379219,-0.0031582884490490015,0.9614033589363098,0.08966193199158035
best,6,mixed,covid_political,0.6055257867138331,False,0.04753005124478621,1.0,-0.0023630261421203613,0.0869590949267149,0.00034291259944439767,0.9847317311763762,-0.008023142814628237
best,6,corrected,ukr_rus_suspended,0.6055257867138331,False,0.04753005124478621,1.0,-0.0032622963190078735,0.1650052860379219,-0.0031582884490490015,0.9614033589363098,0.08966193199158035
best,6,corrected,covid_political,0.6055257867138331,False,0.04753005124478621,1.0,-0.0023630261421203613,0.0869590949267149,0.00034291259944439767,0.9847317311763762,-0.008023142814628237
best,6,mixed_norm_matched,ukr_rus_suspended,0.6055257867138331,False,0.04753005124478621,1.0,-0.0032622963190078735,0.1650052860379219,-0.0031582884490490015,0.9614033589363098,0.08966193199158035
best,6,mixed_norm_matched,covid_political,0.6055257867138331,False,0.04753005124478621,1.0,-0.0023630261421203613,0.0869590949267149,0.00034291259944439767,0.9847317311763762,-0.008023142814628237
best,7,mixed,ukr_rus_suspended,0.5797892838043103,False,0.04544775574924861,1.0,-0.0033727064728736877,0.1650052860379219,-0.002375395596027341,0.9614033589363098,0.07258248329162775
best,7,mixed,covid_political,0.5797892838043103,False,0.04544775574924861,1.0,-0.0015686601400375366,0.0869590949267149,0.0006667658686637795,0.9847317311763762,-0.013572573661801979
best,7,corrected,ukr_rus_suspended,0.5797892838043103,False,0.04544775574924861,1.0,-0.0033727064728736877,0.1650052860379219,-0.002375395596027341,0.9614033589363098,0.07258248329162775
best,7,corrected,covid_political,0.5797892838043103,False,0.04544775574924861,1.0,-0.0015686601400375366,0.0869590949267149,0.0006667658686637795,0.9847317311763762,-0.013572573661801979
best,7,mixed_norm_matched,ukr_rus_suspended,0.5797892838043103,False,0.04544775574924861,1.0,-0.0033727064728736877,0.1650052860379219,-0.002375395596027341,0.9614033589363098,0.07258248329162775
best,7,mixed_norm_matched,covid_political,0.5797892838043103,False,0.04544775574924861,1.0,-0.0015686601400375366,0.0869590949267149,0.0006667658686637795,0.9847317311763762,-0.013572573661801979
final,0,mixed,ukr_rus_suspended,0.38178264771529696,False,0.03808089061679944,1.0,-0.0017948336899280548,0.1863498732447624,-0.005573704093694648,0.9583122985363006,0.06072897911072461
final,0,mixed,covid_political,0.38178264771529696,False,0.03808089061679944,1.0,-0.000891759991645813,0.09595849551260471,-0.0036373771727084975,0.9821684670448304,0.07548809051511896
final,0,corrected,ukr_rus_suspended,0.38178264771529696,False,0.03808089061679944,1.0,-0.0017948336899280548,0.1863498732447624,-0.005573704093694648,0.9583122985363006,0.06072897911072461
final,0,corrected,covid_political,0.38178264771529696,False,0.03808089061679944,1.0,-0.000891759991645813,0.09595849551260471,-0.0036373771727084975,0.9821684670448304,0.07548809051511896
final,0,mixed_norm_matched,ukr_rus_suspended,0.38178264771529696,False,0.03808089061679944,1.0,-0.0017948336899280548,0.1863498732447624,-0.005573704093694648,0.9583122985363006,0.06072897911072461
final,0,mixed_norm_matched,covid_political,0.38178264771529696,False,0.03808089061679944,1.0,-0.000891759991645813,0.09595849551260471,-0.0036373771727084975,0.9821684670448304,0.07548809051511896
final,1,mixed,ukr_rus_suspended,0.1742647540787412,False,0.03846597766695612,1.0,-0.0019126459956169128,0.1863498732447624,-0.00426108986139298,0.9583122985363006,0.04014170169830411
final,1,mixed,covid_political,0.1742647540787412,False,0.03846597766695612,1.0,-0.0010413900017738342,0.09595849551260471,-0.0029017068445682526,0.9821684670448304,0.06068506240843874
final,1,corrected,ukr_rus_suspended,0.1742647540787412,False,0.03846597766695612,1.0,-0.0019126459956169128,0.1863498732447624,-0.00426108986139298,0.9583122985363006,0.04014170169830411
final,1,corrected,covid_political,0.1742647540787412,False,0.03846597766695612,1.0,-0.0010413900017738342,0.09595849551260471,-0.0029017068445682526,0.9821684670448304,0.06068506240843874
final,1,mixed_norm_matched,ukr_rus_suspended,0.1742647540787412,False,0.03846597766695612,1.0,-0.0019126459956169128,0.1863498732447624,-0.00426108986139298,0.9583122985363006,0.04014170169830411
final,1,mixed_norm_matched,covid_political,0.1742647540787412,False,0.03846597766695612,1.0,-0.0010413900017738342,0.09595849551260471,-0.0029017068445682526,0.9821684670448304,0.06068506240843874
final,2,mixed,ukr_rus_suspended,0.5305916785941919,False,0.04304202557201949,1.0,-0.004438631236553192,0.1863498732447624,-0.009080915153026586,0.9583122985363006,0.11889765262604879
final,2,mixed,covid_political,0.5305916785941919,False,0.04304202557201949,1.0,-0.001547098159790039,0.09595849551260471,-0.004325300827622405,0.9821684670448304,0.09652018547057217
final,2,corrected,ukr_rus_suspended,0.5305916785941919,False,0.04304202557201949,1.0,-0.004438631236553192,0.1863498732447624,-0.009080915153026586,0.9583122985363006,0.11889765262604879
final,2,corrected,covid_political,0.5305916785941919,False,0.04304202557201949,1.0,-0.001547098159790039,0.09595849551260471,-0.004325300827622405,0.9821684670448304,0.09652018547057217
final,2,mixed_norm_matched,ukr_rus_suspended,0.5305916785941919,False,0.04304202557201949,1.0,-0.004438631236553192,0.1863498732447624,-0.009080915153026586,0.9583122985363006,0.11889765262604879
final,2,mixed_norm_matched,covid_political,0.5305916785941919,False,0.04304202557201949,1.0,-0.001547098159790039,0.09595849551260471,-0.004325300827622405,0.9821684670448304,0.09652018547057217
final,3,mixed,ukr_rus_suspended,0.4829957574381058,False,0.04245355435412584,1.0,-0.0021634772419929504,0.1863498732447624,-0.007599849998950942,0.9583122985363006,0.07744212150574414
final,3,mixed,covid_political,0.4829957574381058,False,0.04245355435412584,1.0,-0.0030405186116695404,0.09595849551260471,-0.0052752349525689995,0.9821684670448304,0.11415889263152179
final,3,corrected,ukr_rus_suspended,0.4829957574381058,False,0.04245355435412584,1.0,-0.0021634772419929504,0.1863498732447624,-0.007599849998950942,0.9583122985363006,0.07744212150574414
final,3,corrected,covid_political,0.4829957574381058,False,0.04245355435412584,1.0,-0.0030405186116695404,0.09595849551260471,-0.0052752349525689995,0.9821684670448304,0.11415889263152179
final,3,mixed_norm_matched,ukr_rus_suspended,0.4829957574381058,False,0.04245355435412584,1.0,-0.0021634772419929504,0.1863498732447624,-0.007599849998950942,0.9583122985363006,0.07744212150574414
final,3,mixed_norm_matched,covid_political,0.4829957574381058,False,0.04245355435412584,1.0,-0.0030405186116695404,0.09595849551260471,-0.0052752349525689995,0.9821684670448304,0.11415889263152179
final,4,mixed,ukr_rus_suspended,0.304067687592726,False,0.04371211572701459,1.0,-0.005817197263240814,0.1863498732447624,-0.008653085678815814,0.9583122985363006,0.11147642135619362
final,4,mixed,covid_political,0.304067687592726,False,0.04371211572701459,1.0,-0.0006102323532104492,0.09595849551260471,-0.004257241636514655,0.9821684670448304,0.09014790058136102
final,4,corrected,ukr_rus_suspended,0.304067687592726,False,0.04371211572701459,1.0,-0.005817197263240814,0.1863498732447624,-0.008653085678815814,0.9583122985363006,0.11147642135619362
final,4,corrected,covid_political,0.304067687592726,False,0.04371211572701459,1.0,-0.0006102323532104492,0.09595849551260471,-0.004257241636514655,0.9821684670448304,0.09014790058136102
final,4,mixed_norm_matched,ukr_rus_suspended,0.304067687592726,False,0.04371211572701459,1.0,-0.005817197263240814,0.1863498732447624,-0.008653085678815814,0.9583122985363006,0.11147642135619362
final,4,mixed_norm_matched,covid_political,0.304067687592726,False,0.04371211572701459,1.0,-0.0006102323532104492,0.09595849551260471,-0.004257241636514655,0.9821684670448304,0.09014790058136102
final,5,mixed,ukr_rus_suspended,0.3361061017342804,False,0.04056488332081372,1.0,-0.0041141510009765625,0.1863498732447624,-0.007955256849527359,0.9583122985363006,0.09972264766693328
final,5,mixed,covid_political,0.3361061017342804,False,0.04056488332081372,1.0,-0.000474587082862854,0.09595849551260471,-0.004118352755904192,0.9821684670448304,0.08686687946318772
final,5,corrected,ukr_rus_suspended,0.3361061017342804,False,0.04056488332081372,1.0,-0.0041141510009765625,0.1863498732447624,-0.007955256849527359,0.9583122985363006,0.09972264766693328
final,5,corrected,covid_political,0.3361061017342804,False,0.04056488332081372,1.0,-0.000474587082862854,0.09595849551260471,-0.004118352755904192,0.9821684670448304,0.08686687946318772
final,5,mixed_norm_matched,ukr_rus_suspended,0.3361061017342804,False,0.04056488332081372,1.0,-0.0041141510009765625,0.1863498732447624,-0.007955256849527359,0.9583122985363006,0.09972264766693328
final,5,mixed_norm_matched,covid_political,0.3361061017342804,False,0.04056488332081372,1.0,-0.000474587082862854,0.09595849551260471,-0.004118352755904192,0.9821684670448304,0.08686687946318772
final,6,mixed,ukr_rus_suspended,0.07910155826409791,False,0.039614332019247404,1.0,-0.003544263541698456,0.1863498732447624,-0.005403964221477514,0.9583122985363006,0.06821982860565345
final,6,mixed,covid_political,0.07910155826409791,False,0.039614332019247404,1.0,-0.0009392797946929932,0.09595849551260471,-0.001991567388176921,0.9821684670448304,0.039449191093421376
final,6,corrected,ukr_rus_suspended,0.07910155826409791,False,0.039614332019247404,1.0,-0.003544263541698456,0.1863498732447624,-0.005403964221477514,0.9583122985363006,0.06821982860565345
final,6,corrected,covid_political,0.07910155826409791,False,0.039614332019247404,1.0,-0.0009392797946929932,0.09595849551260471,-0.001991567388176921,0.9821684670448304,0.039449191093421376
final,6,mixed_norm_matched,ukr_rus_suspended,0.07910155826409791,False,0.039614332019247404,1.0,-0.003544263541698456,0.1863498732447624,-0.005403964221477514,0.9583122985363006,0.06821982860565345
final,6,mixed_norm_matched,covid_political,0.07910155826409791,False,0.039614332019247404,1.0,-0.0009392797946929932,0.09595849551260471,-0.001991567388176921,0.9821684670448304,0.039449191093421376
final,7,mixed,ukr_rus_suspended,0.2912288571969792,False,0.041929649504723256,1.0,-0.0044657886028289795,0.1863498732447624,-0.0066696457564830725,0.9583122985363006,0.0878197669982983
final,7,mixed,covid_political,0.2912288571969792,False,0.041929649504723256,1.0,-0.0007930956780910492,0.09595849551260471,-0.003024930506944662,0.9821684670448304,0.07132172584533025
final,7,corrected,ukr_rus_suspended,0.2912288571969792,False,0.041929649504723256,1.0,-0.0044657886028289795,0.1863498732447624,-0.0066696457564830725,0.9583122985363006,0.0878197669982983
final,7,corrected,covid_political,0.2912288571969792,False,0.041929649504723256,1.0,-0.0007930956780910492,0.09595849551260471,-0.003024930506944662,0.9821684670448304,0.07132172584533025
final,7,mixed_norm_matched,ukr_rus_suspended,0.2912288571969792,False,0.041929649504723256,1.0,-0.0044657886028289795,0.1863498732447624,-0.0066696457564830725,0.9583122985363006,0.0878197669982983
final,7,mixed_norm_matched,covid_political,0.2912288571969792,False,0.041929649504723256,1.0,-0.0007930956780910492,0.09595849551260471,-0.003024930506944662,0.9821684670448304,0.07132172584533025
