target	model_a	model_b	error_spearman	hardest_20pct_jaccard	shared_hard_fraction	independent_expected_shared_hard_fraction	shared_hard_lift
midterm	ss_election2020	ss_ukr_rus_suspended	0.9248496064032867	0.9851116625310173	0.1985	0.04000000000000001	4.9624999999999995
midterm	ss_election2020	ss_twibot20	0.9197222850295914	0.9870839542970691	0.1987	0.04000000000000001	4.9674999999999985
midterm	ss_election2020	ss_cp_hk_twitter	0.8509215658582925	0.9821605550049554	0.1982	0.04000000000000001	4.954999999999998
midterm	ss_election2020	ss_facebook_page_reference	0.8714574946062338	0.9811788013868251	0.1981	0.04000000000000001	4.952499999999999
midterm	ss_ukr_rus_suspended	ss_twibot20	0.9546468511647553	0.9890601690701144	0.1989	0.04000000000000001	4.972499999999999
midterm	ss_ukr_rus_suspended	ss_cp_hk_twitter	0.9141576845263182	0.9851116625310173	0.1985	0.04000000000000001	4.9624999999999995
midterm	ss_ukr_rus_suspended	ss_facebook_page_reference	0.9102649531347106	0.9821605550049554	0.1982	0.04000000000000001	4.954999999999998
midterm	ss_twibot20	ss_cp_hk_twitter	0.9155227995818519	0.9851116625310173	0.1985	0.04000000000000001	4.9624999999999995
midterm	ss_twibot20	ss_facebook_page_reference	0.9327398758681332	0.9860973187686196	0.1986	0.04000000000000001	4.964999999999999
midterm	ss_cp_hk_twitter	ss_facebook_page_reference	0.8368540955756192	0.9821605550049554	0.1982	0.04000000000000001	4.954999999999998
twibot20	ss_ukr_rus_twitter	ss_covid19_twitter	0.9881194911781007	0.9029495718363464	0.1898	0.04000000000000001	4.744999999999999
twibot20	ss_ukr_rus_twitter	ss_midterm	0.9687513078427681	0.8788163457022076	0.1871	0.04000000000000001	4.677499999999998
twibot20	ss_ukr_rus_twitter	ss_covid_political	0.9154730646859759	0.7897091722595079	0.1765	0.04000000000000001	4.412499999999999
twibot20	ss_ukr_rus_twitter	ss_election2020	0.8366438895650655	0.7271157167530224	0.1684	0.04000000000000001	4.209999999999999
twibot20	ss_ukr_rus_twitter	ss_ukr_rus_suspended	0.9696811574533377	0.8788163457022076	0.1871	0.04000000000000001	4.677499999999998
twibot20	ss_ukr_rus_twitter	ss_twibot20	0.9563185963181297	0.8157058556513844	0.1797	0.04000000000000001	4.492499999999999
twibot20	ss_ukr_rus_twitter	ss_cp_hk_twitter	0.9574351010448096	0.8331805682859762	0.1818	0.04000000000000001	4.544999999999999
twibot20	ss_ukr_rus_twitter	ss_facebook_page_reference	0.8400709543236463	0.680672268907563	0.162	0.04000000000000001	4.049999999999999
twibot20	ss_covid19_twitter	ss_midterm	0.9685132670079579	0.8709073900841908	0.1862	0.04000000000000001	4.654999999999999
twibot20	ss_covid19_twitter	ss_covid_political	0.914341033371166	0.7817371937639198	0.1755	0.04000000000000001	4.387499999999999
twibot20	ss_covid19_twitter	ss_election2020	0.8358662020965748	0.725625539257981	0.1682	0.04000000000000001	4.204999999999999
twibot20	ss_covid19_twitter	ss_ukr_rus_suspended	0.953868981306808	0.8373909049150207	0.1823	0.04000000000000001	4.557499999999999
twibot20	ss_covid19_twitter	ss_twibot20	0.9522339416298142	0.8018018018018018	0.178	0.04000000000000001	4.449999999999999
twibot20	ss_covid19_twitter	ss_cp_hk_twitter	0.9627198802072324	0.8484288354898336	0.1836	0.04000000000000001	4.59
twibot20	ss_covid19_twitter	ss_facebook_page_reference	0.8286255025386198	0.6743407283382168	0.1611	0.04000000000000001	4.027499999999999
twibot20	ss_midterm	ss_covid_political	0.9593336673455012	0.8264840182648402	0.181	0.04000000000000001	4.524999999999999
twibot20	ss_midterm	ss_election2020	0.9013307450564868	0.7644464049404499	0.1733	0.04000000000000001	4.3325
twibot20	ss_midterm	ss_ukr_rus_suspended	0.9690497908206048	0.8433179723502304	0.183	0.04000000000000001	4.574999999999999
twibot20	ss_midterm	ss_twibot20	0.9551426605472045	0.8214936247723132	0.1804	0.04000000000000001	4.509999999999999
twibot20	ss_midterm	ss_cp_hk_twitter	0.9534388440400683	0.8264840182648402	0.181	0.04000000000000001	4.524999999999999
twibot20	ss_midterm	ss_facebook_page_reference	0.8273816381445266	0.6827934371055953	0.1623	0.04000000000000001	4.057499999999999
twibot20	ss_covid_political	ss_election2020	0.9282768228569669	0.8099547511312217	0.179	0.04000000000000001	4.474999999999999
twibot20	ss_covid_political	ss_ukr_rus_suspended	0.9289034698858813	0.7857142857142857	0.176	0.04000000000000001	4.399999999999999
twibot20	ss_covid_political	ss_twibot20	0.9511056661286663	0.8399264029438822	0.1826	0.04000000000000001	4.5649999999999995
twibot20	ss_covid_political	ss_cp_hk_twitter	0.8869514484343511	0.733102253032929	0.1692	0.04000000000000001	4.229999999999999
twibot20	ss_covid_political	ss_facebook_page_reference	0.8266149807429636	0.687051876845213	0.1629	0.04000000000000001	4.072499999999999
twibot20	ss_election2020	ss_ukr_rus_suspended	0.8732831832128392	0.7286084701815039	0.1686	0.04000000000000001	4.214999999999999
twibot20	ss_election2020	ss_twibot20	0.8434731378753039	0.7414018284719199	0.1703	0.04000000000000001	4.257499999999999
twibot20	ss_election2020	ss_cp_hk_twitter	0.8480107986931379	0.7043033659991479	0.1653	0.04000000000000001	4.132499999999999
twibot20	ss_election2020	ss_facebook_page_reference	0.7532943538021311	0.638001638001638	0.1558	0.04000000000000001	3.894999999999999
twibot20	ss_ukr_rus_suspended	ss_twibot20	0.9336062793227724	0.7801513128615932	0.1753	0.04000000000000001	4.382499999999999
twibot20	ss_ukr_rus_suspended	ss_cp_hk_twitter	0.9426284726510115	0.8066847335140018	0.1786	0.04000000000000001	4.464999999999999
twibot20	ss_ukr_rus_suspended	ss_facebook_page_reference	0.8354682810276081	0.6632016632016632	0.1595	0.04000000000000001	3.9874999999999994
twibot20	ss_twibot20	ss_cp_hk_twitter	0.9006620821442382	0.7301038062283737	0.1688	0.04000000000000001	4.22
twibot20	ss_twibot20	ss_facebook_page_reference	0.8808907330090242	0.737619461337967	0.1698	0.04000000000000001	4.244999999999999
twibot20	ss_cp_hk_twitter	ss_facebook_page_reference	0.7855113242340506	0.6293279022403259	0.1545	0.04000000000000001	3.8624999999999994
ukr_rus_suspended	ss_ukr_rus_twitter	ss_covid19_twitter	0.9831965297833022	0.8574561403508771	0.18473895582329317	0.04003780718125486	4.614112730673855
ukr_rus_suspended	ss_ukr_rus_twitter	ss_midterm	0.9731037460337821	0.8493449781659389	0.18379399952752185	0.04003780718125486	4.590511131028465
ukr_rus_suspended	ss_ukr_rus_twitter	ss_covid_political	0.93250176550285	0.8564383561643836	0.18462083628632175	0.04003780718125486	4.611162530718182
ukr_rus_suspended	ss_ukr_rus_twitter	ss_election2020	0.8903689286372982	0.8605161998901703	0.18509331443420743	0.04003780718125486	4.622963330540878
ukr_rus_suspended	ss_ukr_rus_twitter	ss_ukr_rus_suspended	0.967029924642206	0.8564383561643836	0.18462083628632175	0.04003780718125486	4.611162530718182
ukr_rus_suspended	ss_ukr_rus_twitter	ss_twibot20	0.9702067448370235	0.8533916849015317	0.18426647767540752	0.04003780718125486	4.602311930851161
ukr_rus_suspended	ss_ukr_rus_twitter	ss_cp_hk_twitter	0.9652227832972552	0.8749308245711124	0.18674698795180722	0.04003780718125486	4.6642661299203105
ukr_rus_suspended	ss_ukr_rus_twitter	ss_facebook_page_reference	0.9149582763865096	0.8574561403508771	0.18473895582329317	0.04003780718125486	4.614112730673855
ukr_rus_suspended	ss_covid19_twitter	ss_midterm	0.9649907916894818	0.8811771238200999	0.18745570517363572	0.04003780718125486	4.681967329654354
ukr_rus_suspended	ss_covid19_twitter	ss_covid_political	0.9335064269089516	0.899103139013453	0.18946373730214977	0.04003780718125486	4.732120728900808
ukr_rus_suspended	ss_covid19_twitter	ss_election2020	0.8876086869745687	0.842305600870038	0.18296716276872194	0.04003780718125486	4.569859731338748
ukr_rus_suspended	ss_covid19_twitter	ss_ukr_rus_suspended	0.9362476543385291	0.841304347826087	0.18284904323175052	0.04003780718125486	4.566909531383074
ukr_rus_suspended	ss_covid19_twitter	ss_twibot20	0.9722310183246905	0.8594950603732162	0.184975194897236	0.04003780718125486	4.620013130585203
ukr_rus_suspended	ss_covid19_twitter	ss_cp_hk_twitter	0.9717741960112483	0.8533916849015317	0.18426647767540752	0.04003780718125486	4.602311930851161
ukr_rus_suspended	ss_covid19_twitter	ss_facebook_page_reference	0.8901147777115803	0.8666666666666667	0.1858020316560359	0.04003780718125486	4.64066453027492
ukr_rus_suspended	ss_midterm	ss_covid_political	0.9701349199157221	0.8728579325594251	0.1865107488778644	0.04003780718125486	4.658365730008963
ukr_rus_suspended	ss_midterm	ss_election2020	0.9409859028229063	0.8801331853496115	0.1873375856366643	0.04003780718125486	4.67901712969868
ukr_rus_suspended	ss_midterm	ss_ukr_rus_suspended	0.959342166722706	0.8728579325594251	0.1865107488778644	0.04003780718125486	4.658365730008963
ukr_rus_suspended	ss_midterm	ss_twibot20	0.9735217228770007	0.8564383561643836	0.18462083628632175	0.04003780718125486	4.611162530718182
ukr_rus_suspended	ss_midterm	ss_cp_hk_twitter	0.9590369701472776	0.844311377245509	0.1832034018426648	0.04003780718125486	4.575760131250096
ukr_rus_suspended	ss_midterm	ss_facebook_page_reference	0.8996173547228717	0.8523783488244943	0.1841483581384361	0.04003780718125486	4.599361730895487
ukr_rus_suspended	ss_covid_political	ss_election2020	0.9686840779499275	0.8676957001102535	0.1859201511930073	0.04003780718125486	4.643614730230594
ukr_rus_suspended	ss_covid_political	ss_ukr_rus_suspended	0.9228709991726795	0.8564383561643836	0.18462083628632175	0.04003780718125486	4.611162530718182
ukr_rus_suspended	ss_covid_political	ss_twibot20	0.9676346588213193	0.8718232044198895	0.18639262934089298	0.04003780718125486	4.655415530053289
ukr_rus_suspended	ss_covid_political	ss_cp_hk_twitter	0.9250012624293522	0.8574561403508771	0.18473895582329317	0.04003780718125486	4.614112730673855
ukr_rus_suspended	ss_covid_political	ss_facebook_page_reference	0.8809549696433758	0.8554216867469879	0.18450271674935034	0.04003780718125486	4.608212330762508
ukr_rus_suspended	ss_election2020	ss_ukr_rus_suspended	0.8974257046448343	0.8707896189950304	0.18627450980392157	0.04003780718125486	4.652465330097615
ukr_rus_suspended	ss_election2020	ss_twibot20	0.9196294007247334	0.875968992248062	0.18686510748877863	0.04003780718125486	4.667216329875984
ukr_rus_suspended	ss_election2020	ss_cp_hk_twitter	0.8940011485824416	0.8453159041394336	0.1833215213796362	0.04003780718125486	4.57871033120577
ukr_rus_suspended	ss_election2020	ss_facebook_page_reference	0.8422107802314268	0.842305600870038	0.18296716276872194	0.04003780718125486	4.569859731338748
ukr_rus_suspended	ss_ukr_rus_suspended	ss_twibot20	0.9320723783130218	0.8574561403508771	0.18473895582329317	0.04003780718125486	4.614112730673855
ukr_rus_suspended	ss_ukr_rus_suspended	ss_cp_hk_twitter	0.9307538095498608	0.8615384615384616	0.18521143397117884	0.04003780718125486	4.625913530496551
ukr_rus_suspended	ss_ukr_rus_suspended	ss_facebook_page_reference	0.911349587668157	0.841304347826087	0.18284904323175052	0.04003780718125486	4.566909531383074
ukr_rus_suspended	ss_twibot20	ss_cp_hk_twitter	0.9465562635456538	0.8687258687258688	0.18603827072997875	0.04003780718125486	4.646564930186268
ukr_rus_suspended	ss_twibot20	ss_facebook_page_reference	0.921102412407218	0.8533916849015317	0.18426647767540752	0.04003780718125486	4.602311930851161
ukr_rus_suspended	ss_cp_hk_twitter	ss_facebook_page_reference	0.8663586490647005	0.8493449781659389	0.18379399952752185	0.04003780718125486	4.590511131028465
ukr_rus_twitter	ss_ukr_rus_twitter	ss_covid19_twitter	0.9875827320478344	0.8050541516245487	0.1784	0.04000000000000001	4.459999999999999
ukr_rus_twitter	ss_ukr_rus_twitter	ss_midterm	0.9811496711230583	0.8173557473875511	0.1799	0.04000000000000001	4.4975
ukr_rus_twitter	ss_ukr_rus_twitter	ss_covid_political	0.9471087569407706	0.9617459538989701	0.1961	0.04000000000000001	4.902499999999999
ukr_rus_twitter	ss_ukr_rus_twitter	ss_election2020	0.9087816164001838	0.7937219730941704	0.177	0.04000000000000001	4.424999999999999
ukr_rus_twitter	ss_ukr_rus_twitter	ss_ukr_rus_suspended	0.978934945741351	0.6949152542372882	0.164	0.04000000000000001	4.1
ukr_rus_twitter	ss_ukr_rus_twitter	ss_twibot20	0.9762436161408379	0.863932898415657	0.1854	0.04000000000000001	4.634999999999999
ukr_rus_twitter	ss_ukr_rus_twitter	ss_cp_hk_twitter	0.9642426092533335	0.8190086402910414	0.1801	0.04000000000000001	4.5024999999999995
ukr_rus_twitter	ss_ukr_rus_twitter	ss_facebook_page_reference	0.906915305986743	0.7398869073510221	0.1701	0.04000000000000001	4.2524999999999995
ukr_rus_twitter	ss_covid19_twitter	ss_midterm	0.9776663858346888	0.8075011296882061	0.1787	0.04000000000000001	4.467499999999999
ukr_rus_twitter	ss_covid19_twitter	ss_covid_political	0.9441259233440878	0.797752808988764	0.1775	0.04000000000000001	4.437499999999999
ukr_rus_twitter	ss_covid19_twitter	ss_election2020	0.9026355924624366	0.7881090746535538	0.1763	0.04000000000000001	4.4075
ukr_rus_twitter	ss_covid19_twitter	ss_ukr_rus_suspended	0.9577630819710373	0.733102253032929	0.1692	0.04000000000000001	4.229999999999999
ukr_rus_twitter	ss_covid19_twitter	ss_twibot20	0.9718153018608829	0.797752808988764	0.1775	0.04000000000000001	4.437499999999999
ukr_rus_twitter	ss_covid19_twitter	ss_cp_hk_twitter	0.9700754070465241	0.8298261665141812	0.1814	0.04000000000000001	4.534999999999999
ukr_rus_twitter	ss_covid19_twitter	ss_facebook_page_reference	0.8913538478539161	0.737619461337967	0.1698	0.04000000000000001	4.244999999999999
ukr_rus_twitter	ss_midterm	ss_covid_political	0.9677858453165713	0.8331805682859762	0.1818	0.04000000000000001	4.544999999999999
ukr_rus_twitter	ss_midterm	ss_election2020	0.9376673379510051	0.8399264029438822	0.1826	0.04000000000000001	4.5649999999999995
ukr_rus_twitter	ss_midterm	ss_ukr_rus_suspended	0.9659493144303731	0.7528483786152498	0.1718	0.04000000000000001	4.294999999999999
ukr_rus_twitter	ss_midterm	ss_twibot20	0.973943162758872	0.8501387604070305	0.1838	0.04000000000000001	4.594999999999999
ukr_rus_twitter	ss_midterm	ss_cp_hk_twitter	0.9655659130811766	0.849283402681461	0.1837	0.04000000000000001	4.592499999999999
ukr_rus_twitter	ss_midterm	ss_facebook_page_reference	0.8951991550565633	0.7241379310344828	0.168	0.04000000000000001	4.199999999999999
ukr_rus_twitter	ss_covid_political	ss_election2020	0.9617658787264997	0.8058690744920993	0.1785	0.04000000000000001	4.462499999999999
ukr_rus_twitter	ss_covid_political	ss_ukr_rus_suspended	0.9401016586213583	0.6992353440951572	0.1646	0.04000000000000001	4.114999999999999
ukr_rus_twitter	ss_covid_political	ss_twibot20	0.9719626032732935	0.8501387604070305	0.1838	0.04000000000000001	4.594999999999999
ukr_rus_twitter	ss_covid_political	ss_cp_hk_twitter	0.9184462198060858	0.8165304268846503	0.1798	0.04000000000000001	4.494999999999999
ukr_rus_twitter	ss_covid_political	ss_facebook_page_reference	0.8970793746760889	0.733102253032929	0.1692	0.04000000000000001	4.229999999999999
ukr_rus_twitter	ss_election2020	ss_ukr_rus_suspended	0.9122318243479568	0.7286084701815039	0.1686	0.04000000000000001	4.214999999999999
ukr_rus_twitter	ss_election2020	ss_twibot20	0.9226211941759205	0.8107741059302852	0.1791	0.04000000000000001	4.477499999999999
ukr_rus_twitter	ss_election2020	ss_cp_hk_twitter	0.8961838277422786	0.8331805682859762	0.1818	0.04000000000000001	4.544999999999999
ukr_rus_twitter	ss_election2020	ss_facebook_page_reference	0.8588624380649207	0.7667844522968198	0.1736	0.04000000000000001	4.339999999999999
ukr_rus_twitter	ss_ukr_rus_suspended	ss_twibot20	0.9520318416495965	0.6999575010624735	0.1647	0.04000000000000001	4.1175
ukr_rus_twitter	ss_ukr_rus_suspended	ss_cp_hk_twitter	0.9384972876238626	0.7613386173491854	0.1729	0.04000000000000001	4.322499999999999
ukr_rus_twitter	ss_ukr_rus_suspended	ss_facebook_page_reference	0.9083112399019874	0.7490161783996502	0.1713	0.04000000000000001	4.2825
ukr_rus_twitter	ss_twibot20	ss_cp_hk_twitter	0.9342675164903976	0.8115942028985508	0.1792	0.04000000000000001	4.479999999999999
ukr_rus_twitter	ss_twibot20	ss_facebook_page_reference	0.9298038989214148	0.7286084701815039	0.1686	0.04000000000000001	4.214999999999999
ukr_rus_twitter	ss_cp_hk_twitter	ss_facebook_page_reference	0.8471827973247047	0.725625539257981	0.1682	0.04000000000000001	4.204999999999999
