seed	model_id	source_left	source_right	target	target_seen	accuracy	f1_macro	roc_auc_ovr_macro	checkpoint_step	episode_count	episode_plan_fingerprint	observed_episode_fingerprint
0	nmpair_covid__election2020	covid	election2020	covid_political	0	0.14471028645833334	0.14470173710597883	0.8202459650478142	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid__election2020	covid	election2020	cp_hk	0	0.11201171875	0.11200177303616866	0.7116263749955716	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid__election2020	covid	election2020	election2020	1	0.220947265625	0.22091563862836147	0.8799935434056425	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid__election2020	covid	election2020	facebook_page_reference	0	0.2706705729166667	0.27064019717529797	0.8427225369146498	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid__election2020	covid	election2020	midterm	0	0.20966796875	0.20961868196417	0.8433228191288038	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid__election2020	covid	election2020	twibot20	0	0.2989420572916667	0.2989152761193767	0.9014763307297369	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid__election2020	covid	election2020	ukr_rus	0	0.372216796875	0.3722055114471486	0.8854507265419795	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid__election2020	covid	election2020	ukr_rus_suspended	0	0.17154947916666666	0.1715189716348249	0.8128968407367839	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	covid	1	0.545703125	0.5457131324518405	0.9536382233959504	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	covid_political	0	0.14285481770833333	0.14286131044356332	0.8265232616457446	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	cp_hk	0	0.10944010416666666	0.10942243661075338	0.6972286417566498	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	election2020	0	0.142578125	0.14253492826464978	0.8358520370790328	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	facebook_page_reference	1	0.30782877604166664	0.3078820162021928	0.8623212389562322	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	midterm	0	0.191064453125	0.19102506982319065	0.8246986241176211	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	twibot20	0	0.2978515625	0.29778043396822257	0.8980473299136105	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	ukr_rus	0	0.37140299479166666	0.3713768720974544	0.8852139903211047	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid__facebook_page_reference	covid	facebook_page_reference	ukr_rus_suspended	0	0.16964518229166667	0.16953539452320035	0.7973547954668944	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid__midterm	covid	midterm	covid	1	0.5609375	0.5609212409677736	0.9621762364760212	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid__midterm	covid	midterm	covid_political	0	0.15501302083333332	0.15496168551936812	0.8413338309046865	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid__midterm	covid	midterm	cp_hk	0	0.11686197916666667	0.11683029888314621	0.7126178196106835	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid__midterm	covid	midterm	election2020	0	0.14708658854166667	0.14710681837120404	0.8341837785709864	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid__midterm	covid	midterm	facebook_page_reference	0	0.2720540364583333	0.2720437188269179	0.8397671854358981	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid__midterm	covid	midterm	midterm	1	0.24527994791666666	0.2452501403301187	0.8631525871397437	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid__midterm	covid	midterm	twibot20	0	0.298095703125	0.29808947387726625	0.9006330095488451	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid__midterm	covid	midterm	ukr_rus	0	0.3729654947916667	0.3729544440266351	0.8883188288787315	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid__midterm	covid	midterm	ukr_rus_suspended	0	0.179638671875	0.17956574563909986	0.8126213579342284	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid__twibot20	covid	twibot20	covid	1	0.5647786458333334	0.5648028388222579	0.9615835752980463	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid__twibot20	covid	twibot20	covid_political	0	0.146533203125	0.14649932583297687	0.8349873396171922	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid__twibot20	covid	twibot20	cp_hk	0	0.11624348958333333	0.11622605647537672	0.7222671216931836	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid__twibot20	covid	twibot20	election2020	0	0.15056966145833334	0.1505881358862615	0.8404344639558903	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid__twibot20	covid	twibot20	facebook_page_reference	0	0.28243815104166664	0.28239861912842545	0.8451789461333177	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid__twibot20	covid	twibot20	midterm	0	0.2158203125	0.21579974463421597	0.8537440508261493	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid__twibot20	covid	twibot20	twibot20	1	0.3262858072916667	0.3262325533873704	0.9135083590430776	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid__twibot20	covid	twibot20	ukr_rus	0	0.3721842447916667	0.37221675912025803	0.88660879272154	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid__twibot20	covid	twibot20	ukr_rus_suspended	0	0.17898763020833333	0.17892196898358476	0.8164383690932702	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	covid	1	0.553759765625	0.5537618108352093	0.9601763782830075	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	covid_political	0	0.13982747395833334	0.13982973865174428	0.8316758580591487	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	cp_hk	0	0.116748046875	0.11669281625689623	0.7122800026816883	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	election2020	0	0.138525390625	0.1385305808804814	0.832211951277722	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	facebook_page_reference	0	0.25927734375	0.2592392370318381	0.8432043109817066	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	midterm	0	0.20208333333333334	0.2020727326645447	0.8462541230793656	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	twibot20	0	0.29396158854166665	0.29386075807661743	0.8989060655407521	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	ukr_rus	0	0.3576171875	0.3575800079490442	0.8848729691286198	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid__ukr_rus_suspended	covid	ukr_rus_suspended	ukr_rus_suspended	1	0.360791015625	0.3606838549300682	0.9228669348804429	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	covid	0	0.29075520833333335	0.2906262263650539	0.8633910309309247	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	covid_political	1	0.19586588541666666	0.1958578692932944	0.8611669532183942	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	cp_hk	1	0.16591796875	0.16587094687810924	0.800844383239746	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	election2020	0	0.12420247395833334	0.12423442064778127	0.8093650061508707	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	facebook_page_reference	0	0.15763346354166666	0.15751712540732482	0.7603538503592041	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	midterm	0	0.16298828125	0.16296866311270683	0.8123463947197487	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	twibot20	0	0.17786458333333333	0.17786645559899872	0.8322482191283128	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	ukr_rus	0	0.18904622395833334	0.18914211561552802	0.7795819821028875	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid_political__cp_hk	covid_political	cp_hk	ukr_rus_suspended	0	0.11573893229166667	0.11563214143558254	0.7494304611765106	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid_political__election2020	covid_political	election2020	covid	0	0.21671549479166666	0.21667063048936305	0.814373614185158	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid_political__election2020	covid_political	election2020	covid_political	1	0.19002278645833334	0.19003656075961045	0.8744956415275046	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid_political__election2020	covid_political	election2020	cp_hk	0	0.07434895833333334	0.07423204899400998	0.6388142206202978	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid_political__election2020	covid_political	election2020	election2020	1	0.22459309895833332	0.22459632967688742	0.8833228256510595	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid_political__election2020	covid_political	election2020	facebook_page_reference	0	0.108349609375	0.10831729008621578	0.6506834301455268	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid_political__election2020	covid_political	election2020	midterm	0	0.138623046875	0.1385927381076303	0.7496067950095253	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid_political__election2020	covid_political	election2020	twibot20	0	0.189013671875	0.18891353948335007	0.8337828377197529	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid_political__election2020	covid_political	election2020	ukr_rus	0	0.146923828125	0.14682887829354685	0.739397567716138	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid_political__election2020	covid_political	election2020	ukr_rus_suspended	0	0.09503580729166666	0.09496815684023599	0.6881098751364084	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	covid	0	0.3375	0.3374394647964044	0.8635366113706568	2500	512	58c9ae1cdca9fe2f19eec997579ac45b29f43f50ecb804d85b0503ed5a670c8d	df7eea1b7e3d6715827a53dcc6e821d1e1c1c5661083553d00420be76d4eeb15
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	covid_political	1	0.19140625	0.19138939916981185	0.8605821898613853	2500	512	4347a4089422fe620471e80f8098b3cd7635a4b53167a0f3dd3d513f6a999f93	237208e63d8b0b13e77942c576d799a46e2cb490c7af658113dc8cdfb997251c
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	cp_hk	0	0.08538411458333334	0.08527925151020553	0.6647701778631099	2500	512	bc07d99d2be2f45e4eff024dbbf6f34fa1548c3b217b30488d92759c7cbd5763	d534fcf92151230ef5a9b828123779bd797bdba3b93fdc8091500dcdbc4956e1
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	election2020	0	0.12130533854166667	0.1213070271035443	0.8072958220010517	2500	512	fc7627f954ff611634625ace30e7055aa270bc93a00920ac08663636e28ef052	c9d247d9d3ed600eb414762d1340d07eba89bfb2ba7b85c49018c5d4a0f553f9
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	facebook_page_reference	1	0.27853190104166664	0.2784911305876745	0.8134039047120631	2500	512	953c6b541994784604b966c0ae43526c6fe27809f5763c152c45738c318924bc	25535a2d58279616f6d483b560a5c5ebbe50381842e60377b09bb6aa5436b280
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	midterm	0	0.14186197916666668	0.1417839703664689	0.73793890298098	2500	512	661e8ff3189cc6b18a5657b2877902d0c3438dcc0627d66b15d63ed8fdb95d9a	b8ec4aed98688ec14461a5815b4db7523eef92bb3f25e9c2fb1ebe86ac374a9e
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	twibot20	0	0.21324869791666667	0.21320229987796338	0.8321025862090888	2500	512	182005c0dfc361a11854cd27008e6fb2dbda3ea4c86ef76401374ebc382ce8f9	1d6d65fb5b702c0331d7b7f31bb8ad190bf7ffd97b7768d1c0d244f68c699ae0
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	ukr_rus	0	0.25904947916666665	0.25903139997921965	0.8134099657508148	2500	512	c7161b74e2e7b97ecb2e65e6cea6bffb594aee907cac538849fdbcb8a8d7f49c	3bb76f47d0a9d90b0d8e9f369e97eb4f0eac58f17cb53f519ffca5b7627a5529
0	nmpair_covid_political__facebook_page_reference	covid_political	facebook_page_reference	ukr_rus_suspended	0	0.12958984375	0.12945863714967362	0.7380365205907272	2500	512	d33b2f239ca403799d2412c9794195cb6da0c1c882d00856b9c42309c2e0e918	7f8cc9b39c9cd09cd889e3b0107bd390f8ad622d8825be5634eba2533dffaa70
