model,dataset,shots,target,task,split,run,spearman,rmse,mae,r2,mse
B1_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_B1_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_10_07_2026_21_54_50,-0.06938620536587412,8.189624306954654,7.790195941925049,-9.626842498779297,67.0699462890625
B0_40k,covid19_twitter,10,followers_count,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_21_57_29,0.06983710968653244,5.5438287671330535,5.170661449432373,-6.63422966003418,30.734037399291992
B0_40k,covid19_twitter,10,favourites_count,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_21_57_31,0.028381912262288745,8.241509432268337,7.8897905349731445,-10.977684020996094,67.92247772216797
B0_40k,covid19_twitter,10,statuses_count,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_21_57_31,0.07218173890557278,8.184429961752262,7.88762903213501,-12.982684135437012,66.98489379882812
B0_40k,covid19_twitter,10,friends_count,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_21_57_31,-0.003374662102934213,5.92573490011537,5.746421813964844,-15.945232391357422,35.11433410644531
B0_40k,covid19_twitter,10,account_age_days,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_22_05_32,-0.047301361488476926,7.4616159500103745,7.376491069793701,-44.142581939697266,55.67571258544922
B1_40k,covid19_twitter,10,followers_count,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_22_05_32,-0.07430972822561364,5.595497923811683,5.21766996383667,-6.777196884155273,31.30959701538086
B0_40k,covid19_twitter,10,listed_count,regression,test,eval_B0_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_22_05_32,-0.013088377760772067,1.658113331155162,1.053558111190796,-0.6785180568695068,2.7493398189544678
B1_40k,covid19_twitter,10,friends_count,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_22_05_35,-0.09134606152880227,5.976312609665534,5.795158863067627,-16.23573112487793,35.716312408447266
B1_40k,covid19_twitter,10,account_age_days,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_22_13_27,-0.06660864961041658,7.51216029765383,7.427103519439697,-44.7562370300293,56.432552337646484
B1_40k,covid19_twitter,10,favourites_count,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_22_13_27,-0.09933809743572072,8.29664924731124,7.94224214553833,-11.138493537902832,68.83438873291016
B1_40k,covid19_twitter,10,statuses_count,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_22_13_27,-0.05847556664826714,8.238988752810949,7.939533233642578,-13.169727325439453,67.88093566894531
B1_40k,covid19_twitter,10,listed_count,regression,test,eval_B1_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_22_13_27,-0.07187217596551639,1.6754980314784496,1.0660135746002197,-0.7138997316360474,2.807293653488159
B0_40k,twibot20,10,followers_count,regression,test,eval_B0_40k_to_twibot20_reg_10shot_followers_count_10_07_2026_22_22_12,0.12137996945705122,8.308978489270281,7.744817733764648,-6.518579006195068,69.03912353515625
B0_40k,twibot20,10,statuses_count,regression,test,eval_B0_40k_to_twibot20_reg_10shot_statuses_count_10_07_2026_22_22_14,0.009227944509944717,8.44199686663004,8.095230102539062,-11.465514183044434,71.2673110961914
B0_40k,twibot20,10,friends_count,regression,test,eval_B0_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_22_22_14,-0.145192430033245,7.136057521879039,6.908242225646973,-15.40301513671875,50.923316955566406
B0_40k,twibot20,10,listed_count,regression,test,eval_B0_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_22_22_15,0.12236187103931861,3.8985056288276008,2.9718477725982666,-1.3430721759796143,15.198346138000488
B1_40k,twibot20,10,statuses_count,regression,test,eval_B1_40k_to_twibot20_reg_10shot_statuses_count_10_07_2026_22_23_01,-0.18133520487911178,8.5164071100128,8.164273262023926,-11.68623161315918,72.52919006347656
B1_40k,twibot20,10,friends_count,regression,test,eval_B1_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_22_23_01,-0.2104393595161078,7.205452168642148,6.977594375610352,-15.723588943481445,51.918540954589844
B0_40k,twibot20,10,account_age_days,regression,test,eval_B0_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_22_23_02,0.048239523971213026,7.765989483083736,7.681907653808594,-45.824668884277344,60.31059265136719
B1_40k,twibot20,10,followers_count,regression,test,eval_B1_40k_to_twibot20_reg_10shot_followers_count_10_07_2026_22_23_02,-0.1514238829816502,8.388009969156915,7.812751770019531,-6.662285804748535,70.35871124267578
B1_40k,twibot20,10,listed_count,regression,test,eval_B1_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_22_23_44,-0.15370632637902856,3.9653505198763197,3.0217597484588623,-1.4241108894348145,15.724004745483398
B1_40k,twibot20,10,account_age_days,regression,test,eval_B1_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_22_23_48,-0.08814752350626373,7.836419681154746,7.750942707061768,-46.67782974243164,61.40947341918945
E1_40k,midterm,10,followers_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_followers_count_10_07_2026_22_42_58,0.24876945732945732,5.753465023073358,5.3696794509887695,-6.295142650604248,33.102359771728516
E1_40k,midterm,10,favourites_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_favourites_count_10_07_2026_22_42_58,0.11033826121180092,9.359852671971693,9.118804931640625,-18.361448287963867,87.60684204101562
E1_40k,midterm,10,statuses_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_statuses_count_10_07_2026_22_42_58,0.1058724795307698,8.980660747186406,8.773819923400879,-20.748489379882812,80.65226745605469
E1_40k,midterm,10,friends_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_friends_count_10_07_2026_22_42_58,0.24930822425374882,6.2201419978476915,6.024930953979492,-14.316718101501465,38.69016647338867
E1_40k,midterm,10,listed_count,regression,test,eval_E1_40k_to_midterm_reg_10shot_listed_count_10_07_2026_22_43_33,0.16067695011351116,1.57700927876299,1.056215524673462,-0.18742311000823975,2.4869582653045654
E1_40k,midterm,10,account_age_days,regression,test,eval_E1_40k_to_midterm_reg_10shot_account_age_days_10_07_2026_22_43_47,0.20735182809359182,6.836447246619442,6.715735912322998,-26.696727752685547,46.73701095581055
E1_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_followers_count_10_07_2026_22_43_47,0.10592538612783721,4.812662889770711,4.297187328338623,-3.554292678833008,23.161724090576172
E1_40k,ukr_rus_twitter,10,friends_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_friends_count_10_07_2026_22_43_47,0.05823893375503302,5.435121564163614,5.194681644439697,-10.435285568237305,29.540546417236328
E1_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_10_07_2026_22_44_11,0.021820566289826402,7.536240313332819,7.102389335632324,-7.998824119567871,56.794918060302734
E1_40k,ukr_rus_twitter,10,favourites_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_favourites_count_10_07_2026_22_44_30,-0.0005317983226081251,7.876386732286764,7.417571544647217,-7.689896583557129,62.03746795654297
E1_40k,ukr_rus_twitter,10,listed_count,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_listed_count_10_07_2026_22_46_34,0.03812905693111076,1.4420832669664905,0.9787981510162354,-0.15709543228149414,2.079604148864746
E1_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E1_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_10_07_2026_22_46_35,0.03906111290143678,6.810663658215111,6.671571731567383,-24.26280975341797,46.38513946533203
E1_40k,covid19_twitter,10,followers_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_22_47_09,0.14449547049558278,4.954863522956806,4.557033061981201,-5.098302841186523,24.55067253112793
E1_40k,covid19_twitter,10,friends_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_22_47_17,0.10214394601802514,5.313191806403272,5.120912075042725,-12.623042106628418,28.23000717163086
E1_40k,covid19_twitter,10,statuses_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_22_49_19,0.011936910463462088,7.58676064422451,7.259929656982422,-11.015073776245117,57.558937072753906
E1_40k,covid19_twitter,10,favourites_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_22_49_23,0.021485032645766556,7.648509569773448,7.272937297821045,-9.316039085388184,58.499698638916016
E1_40k,covid19_twitter,10,listed_count,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_22_52_28,0.1149849872895822,1.3373727060511,0.89182049036026,-0.09194934368133545,1.788565754890442
E1_40k,covid19_twitter,10,account_age_days,regression,test,eval_E1_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_22_52_32,0.06774384339588672,6.841912009718516,6.74871826171875,-36.9555778503418,46.81175994873047
E1_40k,twibot20,10,followers_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_followers_count_10_07_2026_22_55_06,0.2664960443837312,7.681531620682869,7.084841251373291,-5.425931930541992,59.00592803955078
E1_40k,twibot20,10,friends_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_22_55_06,0.19616026290195002,6.479384669063665,6.248166084289551,-12.523046493530273,41.982425689697266
E1_40k,twibot20,10,listed_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_22_58_52,0.2507197404646542,3.396894994990959,2.5064661502838135,-0.778908371925354,11.538895606994629
E1_40k,twibot20,10,statuses_count,regression,test,eval_E1_40k_to_twibot20_reg_10shot_statuses_count_10_07_2026_22_58_52,0.24168931760154766,7.793877463074707,7.435658931732178,-9.62495231628418,60.74452590942383
E1_40k,twibot20,10,account_age_days,regression,test,eval_E1_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_22_58_52,0.15787225238296967,7.10237195864627,7.013327598571777,-38.16408157348633,50.443687438964844
E2_40k,midterm,10,followers_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_followers_count_10_07_2026_23_15_53,-0.09731021124449565,6.283486039441906,5.904775619506836,-7.701139450073242,39.48219680786133
E2_40k,midterm,10,statuses_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_statuses_count_10_07_2026_23_15_54,-0.06536267394939785,9.521110369257055,9.320112228393555,-23.444868087768555,90.65154266357422
E2_40k,midterm,10,friends_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_friends_count_10_07_2026_23_15_54,-0.1228618292314515,6.7612406067404764,6.565067768096924,-17.097471237182617,45.71437454223633
E2_40k,midterm,10,favourites_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_favourites_count_10_07_2026_23_15_54,-0.10711543028171465,9.899141185770628,9.662445068359375,-20.656829833984375,97.99299621582031
E2_40k,midterm,10,account_age_days,regression,test,eval_E2_40k_to_midterm_reg_10shot_account_age_days_10_07_2026_23_16_44,-0.14449620900289245,7.384288563587695,7.262070178985596,-31.31356430053711,54.52771759033203
E2_40k,midterm,10,listed_count,regression,test,eval_E2_40k_to_midterm_reg_10shot_listed_count_10_07_2026_23_16_44,-0.08380998570300607,1.9047740162453017,1.252551794052124,-0.7323031425476074,3.628164052963257
E2_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_followers_count_10_07_2026_23_16_44,-0.0942647704135968,5.367594207946122,4.860706806182861,-4.66512393951416,28.811067581176758
E2_40k,ukr_rus_twitter,10,friends_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_friends_count_10_07_2026_23_16_44,-0.08779589058155711,6.019108543926934,5.793749809265137,-13.024675369262695,36.22966766357422
E2_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_10_07_2026_23_17_32,-0.11620355709205685,8.114520548103007,7.707052230834961,-9.43282699584961,65.84544372558594
E2_40k,ukr_rus_twitter,10,favourites_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_favourites_count_10_07_2026_23_17_35,-0.09444766693767284,8.44904537790226,8.008621215820312,-8.999442100524902,71.38636779785156
E2_40k,ukr_rus_twitter,10,listed_count,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_listed_count_10_07_2026_23_19_30,-0.042960134331903516,1.7644498171805942,1.139973521232605,-0.7322361469268799,3.113283157348633
E2_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E2_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_10_07_2026_23_19_36,-0.07173528765245855,7.405374853523042,7.275791168212891,-28.867361068725586,54.839576721191406
E2_40k,covid19_twitter,10,followers_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_followers_count_10_07_2026_23_20_23,-0.06271824413371253,5.5140188326232105,5.128435134887695,-6.552350044250488,30.404403686523438
E2_40k,covid19_twitter,10,friends_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_friends_count_10_07_2026_23_20_24,-0.06632487361249835,5.889781132567728,5.706079006195068,-15.740230560302734,34.68952178955078
E2_40k,covid19_twitter,10,statuses_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_statuses_count_10_07_2026_23_22_25,-0.08759777534106726,8.15890284399047,7.85337495803833,-12.895596504211426,66.56769561767578
E2_40k,covid19_twitter,10,favourites_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_favourites_count_10_07_2026_23_22_25,-0.031554757855843565,8.213578254136038,7.856849670410156,-10.896636009216309,67.4628677368164
E2_40k,covid19_twitter,10,listed_count,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_listed_count_10_07_2026_23_26_06,-0.07061008520134483,1.6407059422462391,1.016910195350647,-0.6434597969055176,2.691915988922119
E2_40k,covid19_twitter,10,account_age_days,regression,test,eval_E2_40k_to_covid19_twitter_reg_10shot_account_age_days_10_07_2026_23_26_22,-0.04502619456378755,7.427102907929879,7.340456962585449,-43.72594451904297,55.16185760498047
E2_40k,twibot20,10,friends_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_friends_count_10_07_2026_23_29_48,-0.14499456145417278,7.104566486402727,6.873925685882568,-15.258563995361328,50.4748649597168
E2_40k,twibot20,10,followers_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_followers_count_10_07_2026_23_29_49,-0.018114129773602206,8.287576813723017,7.709550857543945,-6.479896545410156,68.68392944335938
E2_40k,twibot20,10,account_age_days,regression,test,eval_E2_40k_to_twibot20_reg_10shot_account_age_days_10_07_2026_23_33_05,-0.013436810299250548,7.734460572048717,7.647735595703125,-45.44523620605469,59.82188034057617
E2_40k,twibot20,10,listed_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_listed_count_10_07_2026_23_33_05,0.01899149338517952,3.880866869999368,2.935992956161499,-1.3219175338745117,15.061127662658691
E2_40k,twibot20,10,statuses_count,regression,test,eval_E2_40k_to_twibot20_reg_10shot_statuses_count_10_07_2026_23_33_05,-0.1116254690325496,8.419641655117273,8.06380558013916,-11.399581909179688,70.89036560058594
E2b_40k,midterm,10,account_age_days,regression,test,eval_E2b_40k_to_midterm_reg_10shot_account_age_days_11_07_2026_04_36_55,-0.03161746844231454,7.231741967771509,7.110734462738037,-29.99226951599121,52.298091888427734
E2b_40k,midterm,10,followers_count,regression,test,eval_E2b_40k_to_midterm_reg_10shot_followers_count_11_07_2026_04_36_55,-0.1135901038337985,6.146046194064936,5.7567362785339355,-7.32465934753418,37.77388381958008
E2b_40k,midterm,10,statuses_count,regression,test,eval_E2b_40k_to_midterm_reg_10shot_statuses_count_11_07_2026_04_36_55,-0.017250069809294777,9.37078477827977,9.168044090270996,-22.679058074951172,87.81160736083984
E2b_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E2b_40k_to_ukr_rus_twitter_reg_10shot_followers_count_11_07_2026_04_36_55,0.03401551190433249,5.18364967942698,4.669247627258301,-4.2834954261779785,26.870223999023438
E2b_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E2b_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_11_07_2026_04_38_09,0.03068129408179044,7.9162787359123605,7.50540828704834,-8.929295539855957,62.6674690246582
E2b_40k,covid19_twitter,10,followers_count,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_followers_count_11_07_2026_04_38_09,0.034177753504766976,5.320723328714119,4.930054187774658,-6.032131195068359,28.310096740722656
E2b_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E2b_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_11_07_2026_04_38_09,0.0608683350410283,7.2027288563790615,7.0731587409973145,-27.255102157592773,51.879302978515625
E2b_40k,covid19_twitter,10,statuses_count,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_statuses_count_11_07_2026_04_39_56,0.02322530213290485,7.954745084561262,7.645963668823242,-12.20888614654541,63.27796936035156
E2b_40k,covid19_twitter,10,account_age_days,regression,test,eval_E2b_40k_to_covid19_twitter_reg_10shot_account_age_days_11_07_2026_04_41_27,0.049158032235487766,7.219549489852243,7.1322526931762695,-41.26110076904297,52.12189483642578
E2b_40k,twibot20,10,followers_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_followers_count_11_07_2026_04_41_27,-0.11803539654380096,8.115712183211198,7.519729137420654,-6.172882556915283,65.86478424072266
E2b_40k,twibot20,10,statuses_count,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_statuses_count_11_07_2026_04_43_53,-0.07406083129754834,8.231993010403972,7.871983051300049,-10.853041648864746,67.76570892333984
E2b_40k,twibot20,10,account_age_days,regression,test,eval_E2b_40k_to_twibot20_reg_10shot_account_age_days_11_07_2026_04_45_56,0.11046420010655648,7.54047686498131,7.455389976501465,-43.144718170166016,56.85879135131836
E4_40k,midterm,10,statuses_count,regression,test,eval_E4_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_46_57,-0.13603698943497733,9.351541696013827,9.146604537963867,-22.581907272338867,87.45133209228516
E4_40k,midterm,10,followers_count,regression,test,eval_E4_40k_to_midterm_reg_10shot_followers_count_13_07_2026_03_46_57,-0.1591247577529559,6.122632561740414,5.734025955200195,-7.261353492736816,37.486629486083984
E4r_40k,midterm,10,followers_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_followers_count_13_07_2026_03_46_57,-0.23301989432063067,6.189008124386387,5.795641899108887,-7.4414472579956055,38.3038215637207
E4_40k,midterm,10,account_age_days,regression,test,eval_E4_40k_to_midterm_reg_10shot_account_age_days_13_07_2026_03_46_57,-0.052444934189941575,7.208512349928539,7.088034629821777,-29.79348373413086,51.962650299072266
E4r_40k,midterm,10,statuses_count,regression,test,eval_E4r_40k_to_midterm_reg_10shot_statuses_count_13_07_2026_03_47_38,-0.14280461237663286,9.411908953627165,9.206742286682129,-22.887348175048828,88.58403015136719
E4r_40k,midterm,10,account_age_days,regression,test,eval_E4r_40k_to_midterm_reg_10shot_account_age_days_13_07_2026_03_47_39,0.0850397872871743,7.268055499052322,7.1505961418151855,-30.30430030822754,52.82463073730469
E4_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_47_39,-0.16735940101662022,7.8782533253103555,7.458924293518066,-8.834135055541992,62.06687545776367
E4_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_47_39,-0.23188577823283177,5.1498191727678195,4.627004623413086,-4.214756488800049,26.52063751220703
E4_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_48_17,-0.09522006933679611,7.15910555575195,7.026359558105469,-26.91388511657715,51.25279235839844
E4r_40k,ukr_rus_twitter,10,followers_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_followers_count_13_07_2026_03_48_20,-0.18505747939429293,5.233111146393492,4.707636833190918,-4.384805202484131,27.385452270507812
E4r_40k,ukr_rus_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_account_age_days_13_07_2026_03_50_25,-0.01299653925351402,7.241236158186861,7.110541820526123,-27.558025360107422,52.43550109863281
E4r_40k,ukr_rus_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_ukr_rus_twitter_reg_10shot_statuses_count_13_07_2026_03_50_25,-0.14311128670766854,7.960848133008579,7.542365074157715,-9.04141616821289,63.37510299682617
E4_40k,covid19_twitter,10,followers_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_51_14,-0.18615749103954343,5.301343625174446,4.901504993438721,-5.980998516082764,28.104244232177734
E4_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_51_14,-0.14680965665575763,7.933095115269333,7.618485450744629,-12.1370849609375,62.933998107910156
E4_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_53_45,-0.06163703252711211,7.192759041097583,7.104313850402832,-40.948036193847656,51.735782623291016
E4r_40k,covid19_twitter,10,followers_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_followers_count_13_07_2026_03_53_45,-0.19475806201481377,5.376601047261284,4.972391605377197,-6.18060827255249,28.907838821411133
E4r_40k,covid19_twitter,10,account_age_days,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_account_age_days_13_07_2026_03_57_08,-0.0064473462081243785,7.264186528050243,7.176382064819336,-41.785301208496094,52.76840591430664
E4r_40k,covid19_twitter,10,statuses_count,regression,test,eval_E4r_40k_to_covid19_twitter_reg_10shot_statuses_count_13_07_2026_03_57_08,-0.08749528382313408,8.002232716847832,7.689793109893799,-12.367063522338867,64.03572845458984
E4_40k,twibot20,10,statuses_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_00_29,-0.10550791601492931,8.196048845315936,7.832067489624023,-10.749757766723633,67.17521667480469
E4_40k,twibot20,10,followers_count,regression,test,eval_E4_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_00_30,-0.14752184193055629,8.080417329944922,7.479846477508545,-6.110629081726074,65.29314422607422
E4_40k,twibot20,10,account_age_days,regression,test,eval_E4_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_17,-0.10621762331620636,7.50363045880165,7.4144744873046875,-42.7143440246582,56.30447006225586
E4r_40k,twibot20,10,account_age_days,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_account_age_days_13_07_2026_04_03_19,-0.08635053586001219,7.561701708818875,7.4729533195495605,-43.393585205078125,57.1793327331543
E4r_40k,twibot20,10,followers_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_followers_count_13_07_2026_04_03_20,-0.32105715599742873,8.143116633743016,7.535980701446533,-6.22140645980835,66.31034851074219
E4r_40k,twibot20,10,statuses_count,regression,test,eval_E4r_40k_to_twibot20_reg_10shot_statuses_count_13_07_2026_04_03_20,-0.1603470784039619,8.252697590308872,7.889710903167725,-10.912741661071777,68.10701751708984
E1_log,midterm,10,followers_count,regression,test,eval_E1_log_to_midterm_reg_10shot_followers_count_19_07_2026_10_49_50,-0.08410510444345794,6.118752855372323,5.7303266525268555,-7.250886917114258,37.43913650512695
E1_log,midterm,10,favourites_count,regression,test,eval_E1_log_to_midterm_reg_10shot_favourites_count_19_07_2026_10_49_50,-0.08528111897007307,9.721280176450167,9.481066703796387,-19.885589599609375,94.50328826904297
E1_log,midterm,10,statuses_count,regression,test,eval_E1_log_to_midterm_reg_10shot_statuses_count_19_07_2026_10_49_50,-0.1153782901418129,9.34458975702255,9.137491226196289,-22.546857833862305,87.32135772705078
E1_log,midterm,10,friends_count,regression,test,eval_E1_log_to_midterm_reg_10shot_friends_count_19_07_2026_10_49_50,-0.05366286092507434,6.585053263501693,6.385768413543701,-16.166576385498047,43.3629264831543
E1_log,midterm,10,listed_count,regression,test,eval_E1_log_to_midterm_reg_10shot_listed_count_19_07_2026_10_50_09,-0.12990565540817603,1.8501046151145848,1.1944258213043213,-0.6342916488647461,3.422887086868286
E1_log,midterm,10,account_age_days,regression,test,eval_E1_log_to_midterm_reg_10shot_account_age_days_19_07_2026_10_50_09,0.013888929540896358,7.202589300595768,7.0817461013793945,-29.74289894104004,51.87729263305664
E1_log,ukr_rus_twitter,10,followers_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_followers_count_19_07_2026_10_50_10,-0.0744150646064959,5.1558040541651975,4.639443874359131,-4.226883888244629,26.58231544494629
E1_log,ukr_rus_twitter,10,friends_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_friends_count_19_07_2026_10_50_14,-0.08463677088107574,5.785846594318612,5.552380084991455,-11.958725929260254,33.47602081298828
E1_log,ukr_rus_twitter,10,favourites_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_favourites_count_19_07_2026_10_50_25,-0.14277597650196797,8.222230355656814,7.770254135131836,-8.469778060913086,67.60507202148438
E1_log,ukr_rus_twitter,10,statuses_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_statuses_count_19_07_2026_10_50_25,-0.12414200022047969,7.883283103906512,7.462810039520264,-8.846695899963379,62.14615249633789
E1_log,ukr_rus_twitter,10,listed_count,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_listed_count_19_07_2026_10_52_26,-0.10417434466671834,1.6719291179133575,1.0514682531356812,-0.5553358793258667,2.795346975326538
E1_log,covid19_twitter,10,friends_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_friends_count_19_07_2026_10_52_41,-0.04106587004973049,5.668733593833928,5.479780673980713,-14.507265090942383,32.13454055786133
E1_log,covid19_twitter,10,followers_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_followers_count_19_07_2026_10_52_42,-0.05542314734044127,5.306828422157785,4.910813331604004,-5.995450496673584,28.16242790222168
E1_log,ukr_rus_twitter,10,account_age_days,regression,test,eval_E1_log_to_ukr_rus_twitter_reg_10shot_account_age_days_19_07_2026_10_52_42,0.05093272753934967,7.161906176811396,7.031820297241211,-26.93572998046875,51.29290008544922
E1_log,covid19_twitter,10,statuses_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_statuses_count_19_07_2026_10_54_35,-0.16966306676494614,7.94110289977989,7.6230669021606445,-12.163619041442871,63.06111526489258
E1_log,covid19_twitter,10,favourites_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_favourites_count_19_07_2026_10_55_05,-0.14278512636027693,7.999073928638259,7.629437446594238,-10.283368110656738,63.98518371582031
E1_log,covid19_twitter,10,listed_count,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_listed_count_19_07_2026_10_57_19,-0.06839709706942511,1.5557960123831198,0.9434889554977417,-0.4777566194534302,2.420501232147217
E1_log,covid19_twitter,10,account_age_days,regression,test,eval_E1_log_to_covid19_twitter_reg_10shot_account_age_days_19_07_2026_10_57_23,0.03190638425227415,7.198184886596141,7.110263824462891,-41.011348724365234,51.813865661621094
E1_log,twibot20,10,followers_count,regression,test,eval_E1_log_to_twibot20_reg_10shot_followers_count_19_07_2026_10_59_18,0.08935333515458378,8.105102118967208,7.523551940917969,-6.154139995574951,65.69268035888672
