graph,node_id,degree,sampled_neighbors,projection_split,raw_center_pc1,raw_center_pc2,raw_center_pc3,neighbor_mean_pc1,neighbor_mean_pc2,neighbor_mean_pc3,center_plus_neighbor_mean_pc1,center_plus_neighbor_mean_pc2,center_plus_neighbor_mean_pc3,raw_center_lda1,raw_center_lda2,raw_center_lda3,neighbor_mean_lda1,neighbor_mean_lda2,neighbor_mean_lda3,center_plus_neighbor_mean_lda1,center_plus_neighbor_mean_lda2,center_plus_neighbor_mean_lda3
midterm,58505,1,1,test,-0.006930351257324219,-0.1569395363330841,-0.09300153702497482,0.033282577991485596,-0.03561883419752121,0.09291081875562668,0.06806093454360962,0.04566328227519989,0.16399270296096802,-0.3469043970108032,0.20043277740478516,0.36693620681762695,-1.2018859386444092,1.9218136072158813,2.20220947265625,-1.6047840118408203,1.732526183128357,1.124441146850586
midterm,205593,48,48,test,-0.13835343718528748,0.12023083865642548,-0.0269046351313591,0.03373706340789795,0.17321407794952393,0.0913534164428711,0.011971831321716309,-0.2329559624195099,-0.12631633877754211,0.784899115562439,0.9360029697418213,-1.7421064376831055,-1.5115563869476318,1.0356769561767578,1.1079254150390625,-1.0004864931106567,0.39465904235839844,1.0298335552215576
midterm,69246,1,1,train,0.1310163140296936,0.008532799780368805,-0.016307629644870758,-0.041696012020111084,0.21944016218185425,0.11059335619211197,-0.04848968982696533,-0.029929593205451965,-0.05394786596298218,-1.449737787246704,0.32607877254486084,0.17651057243347168,-0.7036538124084473,-0.13063496351242065,-0.433868408203125,-1.422978401184082,0.048592209815979004,-0.5388213396072388
midterm,227957,1,1,train,-0.08198696374893188,0.07688386738300323,-0.008717186748981476,0.06780403852462769,0.09243669360876083,0.05654194951057434,0.057683348655700684,-0.14192496240139008,-0.10020898282527924,-2.332836151123047,0.9482505321502686,-1.221529483795166,-2.032196044921875,2.311572313308716,1.5773687362670898,-3.1118252277374268,2.523057222366333,0.9786176681518555
midterm,326147,1,1,train,0.0004672035574913025,-0.14040988683700562,-0.0445556715130806,-0.02065044641494751,-0.15213334560394287,0.11440470069646835,0.014686048030853271,0.1059589684009552,0.14459577202796936,0.5984375476837158,0.1531999111175537,1.289698600769043,-1.124443531036377,2.336568832397461,-0.34625864028930664,-0.9767229557037354,2.5291800498962402,-0.839911699295044
midterm,248323,3,3,train,-0.009427927434444427,-0.16139748692512512,-0.24386832118034363,0.08907479047775269,-0.0696004182100296,-0.12825849652290344,0.11598032712936401,0.045412659645080566,0.16670960187911987,0.3951398730278015,0.06116962432861328,0.6268459558486938,-1.1307075023651123,1.8592286109924316,0.3662949800491333,-0.5415606498718262,2.167799949645996,0.48737263679504395
midterm,168077,1,1,train,-0.1801917552947998,0.07378499209880829,0.12338217347860336,0.1683850884437561,-0.14594408869743347,-0.16264034807682037,0.15660899877548218,-0.07595770061016083,-0.021665379405021667,0.3726971745491028,0.7014405727386475,0.6518651247024536,-0.9656949043273926,2.546619415283203,0.12337136268615723,-0.7681083679199219,2.5119569301605225,1.089906096458435
midterm,178539,1,1,train,0.21522563695907593,-0.12211455404758453,-0.02273210883140564,0.1821974515914917,-0.11063802987337112,-0.07895722985267639,0.20257586240768433,0.2529316246509552,0.03010740876197815,-0.42494693398475647,-0.7427186369895935,0.31050825119018555,-1.4005508422851562,2.1049141883850098,1.6103343963623047,-1.7617697715759277,2.2481529712677,0.5309656858444214
midterm,27222,6,6,train,0.06822635978460312,-0.1144396960735321,-0.1953538954257965,-0.033608436584472656,-0.056008514016866684,0.04165402054786682,-0.011044442653656006,0.10378114879131317,0.11194105446338654,0.9155787229537964,0.8516054153442383,0.44306236505508423,-0.445204496383667,1.1034817695617676,-0.08665060997009277,-0.3173542022705078,1.2816462516784668,0.336830735206604
midterm,272801,1,1,train,-0.045227982103824615,0.23843932151794434,0.061979107558727264,-0.003657817840576172,0.17499643564224243,0.05996594578027725,-0.05920684337615967,-0.17232897877693176,-0.251840740442276,-0.9843566417694092,1.005856990814209,-0.6871514320373535,-1.158020257949829,2.9147164821624756,1.3408308029174805,-1.160630226135254,2.3723769187927246,0.7443728446960449
midterm,284796,1,1,test,0.048794858157634735,0.01643267646431923,0.16742320358753204,0.11525851488113403,-0.013885032385587692,0.09683389216661453,0.1238521933555603,0.06328114122152328,-0.07706978917121887,0.7722071409225464,-0.42358481884002686,0.9482772350311279,-4.276123046875,3.692331314086914,-2.751978874206543,-3.4281113147735596,3.8328733444213867,-1.5020322799682617
midterm,104556,1,1,train,0.23331335186958313,-0.09975284337997437,0.009028904139995575,0.0702325701713562,-0.18283426761627197,-0.13802570104599,0.10399669408798218,0.29454830288887024,0.029374368488788605,-0.405167818069458,-0.6297184228897095,0.40317511558532715,-1.0327744483947754,2.257080078125,2.184394359588623,-1.4059903621673584,2.0960400104522705,1.3791247606277466
midterm,5058,1,1,test,0.06903862208127975,-0.19300958514213562,-0.0784432664513588,0.0186193585395813,0.10531488806009293,0.22904522716999054,0.05408996343612671,0.017183244228363037,0.13155204057693481,-0.7381429672241211,-1.3038535118103027,0.34418320655822754,-3.0516979694366455,-3.0640602111816406,-3.6262388229370117,-2.5737335681915283,-3.1841530799865723,-4.217062950134277
midterm,61200,1,1,test,-0.15596601366996765,-0.263327956199646,-0.21013805270195007,0.12549042701721191,-0.14724114537239075,0.018047159537672997,0.17415398359298706,-0.011255588382482529,0.28795117139816284,-1.190101981163025,0.21006715297698975,1.9320082664489746,-1.2440299987792969,2.5667498111724854,-1.07888925075531,-2.096266746520996,2.9244956970214844,0.4754493236541748
midterm,253853,1,1,train,-0.11860214173793793,0.06155663728713989,0.00623784214258194,-0.00950777530670166,0.13003629446029663,0.08059212565422058,-0.023102283477783203,-0.17500421404838562,-0.032233864068984985,-0.7524306774139404,1.018361210823059,0.5899128913879395,-0.7285141348838806,1.9825363159179688,2.2071280479431152,-1.30196213722229,1.5767135620117188,1.7714829444885254
midterm,286447,1,1,train,0.030005328357219696,0.0008405596017837524,0.15827129781246185,0.06826567649841309,0.19304704666137695,-0.03779459744691849,0.07844847440719604,-0.08133687824010849,-0.0615154504776001,-1.0625760555267334,0.04099678993225098,-0.13603945076465607,-1.8976408243179321,-0.22922992706298828,0.2578411102294922,-1.3416355848312378,-0.45209836959838867,-0.30517101287841797
