batch,draw,support_slot,center,original_context_nodes,draw_context_nodes,context_jaccard,node_set_changed,graph_tensors_changed
0,0,0,9555,84,84,1.0,False,False
0,0,1,21573,78,78,1.0,False,False
0,0,2,12238,54,54,1.0,False,False
0,0,3,151,87,87,1.0,False,False
0,0,4,42333,69,69,1.0,False,False
0,0,5,40123,19,19,1.0,False,False
0,0,6,25220,10,10,1.0,False,False
0,0,7,31263,40,40,1.0,False,False
0,0,8,49497,10,10,1.0,False,False
0,0,9,9481,70,70,1.0,False,False
0,0,10,17569,10,10,1.0,False,False
0,0,11,48039,68,68,1.0,False,False
0,0,12,32866,70,70,1.0,False,False
0,0,13,29753,45,45,1.0,False,False
0,0,14,33564,20,20,1.0,False,False
0,0,15,32200,20,20,1.0,False,False
0,0,16,44149,30,30,1.0,False,False
0,0,17,29028,67,67,1.0,False,False
0,0,18,69029,0,0,1.0,False,False
0,0,19,22060,84,84,1.0,False,False
0,0,20,70807,0,0,1.0,False,False
0,0,21,9582,2,2,1.0,False,False
0,0,22,38870,30,30,1.0,False,False
0,0,23,43943,2,2,1.0,False,False
0,0,24,69444,0,0,1.0,False,False
0,0,25,5023,28,28,1.0,False,False
0,0,26,68559,0,0,1.0,False,False
0,0,27,67674,0,0,1.0,False,False
0,0,28,71732,0,0,1.0,False,False
0,0,29,526,86,86,1.0,False,False
0,0,30,33384,79,79,1.0,False,False
0,0,31,17405,3,3,1.0,False,False
0,0,32,48805,10,10,1.0,False,False
0,0,33,660,12,12,1.0,False,False
0,0,34,19429,83,83,1.0,False,False
0,0,35,15829,89,89,1.0,False,False
0,0,36,70161,0,0,1.0,False,False
0,0,37,13231,10,10,1.0,False,False
0,0,38,25698,38,38,1.0,False,False
0,0,39,39330,88,88,1.0,False,False
0,0,40,70128,0,0,1.0,False,False
0,0,41,28651,42,42,1.0,False,False
0,0,42,26411,9,9,1.0,False,False
0,0,43,9472,67,67,1.0,False,False
0,0,44,2432,89,89,1.0,False,False
0,0,45,31594,78,78,1.0,False,False
0,0,46,1244,91,91,1.0,False,False
0,0,47,25872,10,10,1.0,False,False
0,0,48,38146,31,31,1.0,False,False
0,0,49,15937,10,10,1.0,False,False
0,0,50,2144,20,20,1.0,False,False
0,0,51,36123,84,84,1.0,False,False
0,0,52,22026,90,90,1.0,False,False
0,0,53,3130,10,10,1.0,False,False
0,0,54,34889,10,10,1.0,False,False
0,0,55,70116,0,0,1.0,False,False
0,0,56,27401,82,82,1.0,False,False
0,0,57,17645,83,83,1.0,False,False
0,0,58,27300,72,72,1.0,False,False
0,0,59,18357,81,81,1.0,False,False
0,0,60,46940,79,79,1.0,False,False
0,0,61,46864,3,3,1.0,False,False
0,0,62,31582,91,91,1.0,False,False
0,0,63,15645,10,10,1.0,False,False
0,0,64,32243,9,9,1.0,False,False
0,0,65,11000,10,10,1.0,False,False
0,0,66,34983,87,87,1.0,False,False
0,0,67,30512,3,3,1.0,False,False
0,0,68,24943,1,1,1.0,False,False
0,0,69,38593,30,30,1.0,False,False
0,0,70,22401,10,10,1.0,False,False
0,0,71,69798,0,0,1.0,False,False
0,0,72,3069,90,90,1.0,False,False
0,0,73,13726,86,86,1.0,False,False
0,0,74,69609,0,0,1.0,False,False
0,0,75,41986,19,19,1.0,False,False
0,0,76,8196,86,86,1.0,False,False
0,0,77,2393,60,60,1.0,False,False
0,0,78,6957,83,83,1.0,False,False
0,0,79,4582,60,60,1.0,False,False
0,1,0,9555,84,89,0.1456953642384106,True,True
0,1,1,21573,78,72,0.1111111111111111,True,True
0,1,2,12238,54,61,0.3855421686746988,True,True
0,1,3,151,87,87,0.16778523489932887,True,True
0,1,4,42333,69,61,0.13043478260869565,True,True
0,1,5,40123,19,19,0.22580645161290322,True,True
0,1,6,25220,10,10,0.05263157894736842,True,True
0,1,7,31263,40,40,0.1111111111111111,True,True
0,1,8,49497,10,10,0.05263157894736842,True,True
0,1,9,9481,70,68,0.09523809523809523,True,True
0,1,10,17569,10,10,0.05263157894736842,True,True
0,1,11,48039,68,70,0.08661417322834646,True,True
0,1,12,32866,70,86,0.19083969465648856,True,True
0,1,13,29753,45,49,0.20512820512820512,True,True
0,1,14,33564,20,18,0.46153846153846156,True,True
0,1,15,32200,20,20,0.08108108108108109,True,True
0,1,16,44149,30,30,0.07142857142857142,True,True
0,1,17,29028,67,63,0.2871287128712871,True,True
0,1,18,69029,0,0,1.0,False,False
0,1,19,22060,84,88,0.16216216216216217,True,True
0,1,20,70807,0,0,1.0,False,False
0,1,21,9582,2,2,1.0,False,False
0,1,22,38870,30,30,0.25,True,True
0,1,23,43943,2,2,1.0,False,False
0,1,24,69444,0,0,1.0,False,False
0,1,25,5023,28,30,0.07407407407407407,True,True
0,1,26,68559,0,0,1.0,False,False
0,1,27,67674,0,0,1.0,False,False
0,1,28,71732,0,0,1.0,False,False
0,1,29,526,86,74,0.1347517730496454,True,True
0,1,30,33384,79,77,0.1386861313868613,True,True
0,1,31,17405,3,3,1.0,False,False
0,1,32,48805,10,10,0.05263157894736842,True,True
0,1,33,660,12,11,0.15,True,True
0,1,34,19429,83,85,0.18309859154929578,True,True
0,1,35,15829,89,84,0.1610738255033557,True,True
0,1,36,70161,0,0,1.0,False,False
0,1,37,13231,10,10,0.05263157894736842,True,True
0,1,38,25698,38,39,0.14925373134328357,True,True
0,1,39,39330,88,92,0.16129032258064516,True,True
0,1,40,70128,0,0,1.0,False,False
0,1,41,28651,42,46,0.2054794520547945,True,True
0,1,42,26411,9,10,0.5833333333333334,True,True
0,1,43,9472,67,66,0.10833333333333334,True,True
0,1,44,2432,89,83,0.11688311688311688,True,True
0,1,45,31594,78,77,0.17424242424242425,True,True
0,1,46,1244,91,88,0.11875,True,True
0,1,47,25872,10,10,0.05263157894736842,True,True
0,1,48,38146,31,30,0.08928571428571429,True,True
0,1,49,15937,10,10,0.05263157894736842,True,True
0,1,50,2144,20,18,0.4074074074074074,True,True
0,1,51,36123,84,84,0.14285714285714285,True,True
0,1,52,22026,90,88,0.11949685534591195,True,True
0,1,53,3130,10,10,0.1111111111111111,True,True
0,1,54,34889,10,10,0.05263157894736842,True,True
0,1,55,70116,0,0,1.0,False,False
0,1,56,27401,82,90,0.08176100628930817,True,True
0,1,57,17645,83,84,0.08441558441558442,True,True
