source,covid19_twitter,ukr_rus_twitter,cp_hk_twitter,midterm,twibot20,election2020,covid_political,ukr_rus_suspended,facebook_page_reference
covid19_twitter,0.0043191454675911385,0.0009174453048579684,0.001612149937735155,0.002303869721369474,0.001159946341314856,0.002533422220912661,0.002880920677706248,0.0021955368713702933,0.007815234800559961
ukr_rus_twitter,0.002117783436900534,0.0020458019702213866,0.0014460051655235185,0.002291340660257379,0.0014386584640330474,0.0020557055146558792,0.0025644624082633216,0.0033663219346751227,0.007051609531139993
cp_hk_twitter,0.005017308194923828,0.004780679166797689,0.002376766536850088,0.003950084993330633,0.007962966404732593,0.004432236408746337,0.005570600588886929,0.005981535734270239,0.011433012757844217
midterm,0.018259472556792385,0.012059690210803506,0.0024545544389759388,0.004022751372102523,0.00994712964063099,0.002880506859121181,0.0022679833309241833,0.006427209436246705,0.0057870655765536435
twibot20,0.005217539809622391,0.0038009465345625187,0.002320710903053073,0.0007206323518647998,0.00034539483598947167,0.0013535561774929415,0.005118989764591043,0.0044097060689688595,0.0011722140351582515
election2020,0.018488659186393367,0.009467509161483043,0.004558870556727074,0.005469428126358848,0.007237703977453315,0.0012614019796963897,0.00046522154713400275,0.005102722932597778,0.013944768814900642
covid_political,0.0025098373989953533,0.003009718400754931,0.004280763984725583,0.012182411515453361,0.007199556371577267,0.0016080641306552741,0.0012549802679362439,0.003905481333514967,0.002754083882708584
ukr_rus_suspended,0.010341376431928416,0.005112888211523339,0.002438275625896496,0.0013820586207948312,0.005955785958180963,0.008642659862424764,0.002598276895406691,0.0008152656110916823,0.0032684869145334704
facebook_page_reference,0.011808403768593328,0.010111160392315108,0.0027897629201192077,0.007212404849328746,0.006359004557077458,0.0023272083667423343,0.0028304562141207136,0.005334975956577263,0.006160239883034674
