order,rung,added,source_count,sources,target,roc_auc,accuracy,f1,execution_source
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ukr_rus_twitter,0.5977364742177522,0.0875722222222222,0.087562234137234,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",covid19_twitter,0.7184736683908046,0.1730333333333333,0.1729818805096261,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",midterm,0.7132344705779056,0.1321333333333333,0.1321056470819955,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",covid_political,0.7562382830140485,0.1748,0.1747989659791177,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",election2020,0.6824648091954024,0.1468,0.1468041163018428,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",ukr_rus_suspended,0.6848750344827585,0.1618666666666666,0.1618731124888212,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",twibot20,0.7483103662037036,0.2663833333333333,0.2664031682314252,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",cp_hk_twitter,0.6189463988505749,0.0931833333333333,0.0931382935897326,Tucker-H100
B,8,midterm,8,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm",facebook_page_reference,0.897641197270115,0.5491833333333334,0.5491908562325243,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",ukr_rus_twitter,0.5957656085249041,0.0860944444444444,0.0860819749169154,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",covid19_twitter,0.7099463188378033,0.1672666666666666,0.1672284212452788,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",midterm,0.710176085312899,0.1290444444444444,0.1290103768337694,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",covid_political,0.7530411579821198,0.1701111111111111,0.1701079543683122,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",election2020,0.675993783908046,0.1412,0.1412220402635322,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",ukr_rus_suspended,0.6810326781609195,0.1569333333333333,0.1569497204202767,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",twibot20,0.7363578302522348,0.2516888888888889,0.2516984374092589,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",cp_hk_twitter,0.6079071540229887,0.0923333333333333,0.0923092561883883,Tucker-H100
B,9,twibot20,9,"ukr_rus_suspended,election2020,ukr_rus_twitter,facebook_page_reference,cp_hk_twitter,covid_political,covid19_twitter,midterm,twibot20",facebook_page_reference,0.888357485632184,0.5403833333333333,0.5404337297935853,Tucker-H100
C,1,twibot20,1,twibot20,ukr_rus_twitter,0.5946286987867178,0.0847166666666666,0.084712938912419,CARC-V100
C,1,twibot20,1,twibot20,covid19_twitter,0.7045780706098341,0.1606777777777777,0.1606252822399778,CARC-V100
C,1,twibot20,1,twibot20,midterm,0.7059804756226054,0.1255277777777777,0.1254843781957184,CARC-V100
C,1,twibot20,1,twibot20,covid_political,0.7511661549010218,0.1683222222222222,0.1683164712506871,CARC-V100
C,1,twibot20,1,twibot20,election2020,0.6743609448275861,0.1402666666666666,0.1402077512026346,CARC-V100
C,1,twibot20,1,twibot20,ukr_rus_suspended,0.6774289908045977,0.1569333333333333,0.1569201386286353,CARC-V100
C,1,twibot20,1,twibot20,twibot20,0.7274558624840358,0.2419111111111111,0.2419224595612374,CARC-V100
C,1,twibot20,1,twibot20,cp_hk_twitter,0.6029127449712645,0.0924833333333333,0.0924572392537923,CARC-V100
C,1,twibot20,1,twibot20,facebook_page_reference,0.8826025017241379,0.5349833333333334,0.5350120805389729,CARC-V100
C,2,midterm,2,"twibot20,midterm",ukr_rus_twitter,0.5950528764846743,0.0848277777777777,0.0848183224701505,CARC-V100
C,2,midterm,2,"twibot20,midterm",covid19_twitter,0.7076805647349935,0.1627222222222222,0.1626822267613439,CARC-V100
C,2,midterm,2,"twibot20,midterm",midterm,0.7085514285121329,0.1264944444444444,0.1264590104475896,CARC-V100
C,2,midterm,2,"twibot20,midterm",covid_political,0.7505269166507025,0.1677,0.1676940175863751,CARC-V100
C,2,midterm,2,"twibot20,midterm",election2020,0.6719119103448276,0.139,0.1389834704845993,CARC-V100
C,2,midterm,2,"twibot20,midterm",ukr_rus_suspended,0.6747117425287356,0.1505333333333333,0.150561028357888,CARC-V100
C,2,midterm,2,"twibot20,midterm",twibot20,0.7281214832535122,0.2417722222222222,0.2418027992541421,CARC-V100
C,2,midterm,2,"twibot20,midterm",cp_hk_twitter,0.6050267860632185,0.0915333333333333,0.0914796117107881,CARC-V100
C,2,midterm,2,"twibot20,midterm",facebook_page_reference,0.8776717485632184,0.5274666666666666,0.5274790799651764,CARC-V100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",ukr_rus_twitter,0.5953539901819923,0.0858333333333333,0.0858126906054529,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",covid19_twitter,0.7071194422413795,0.1656055555555555,0.1655732214279056,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",midterm,0.7095989792145596,0.1269777777777777,0.1269354515429889,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",covid_political,0.7504800327426564,0.1676555555555555,0.1676464202232977,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",election2020,0.6735005149425288,0.1425333333333333,0.1425071709960668,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",ukr_rus_suspended,0.6775113172413794,0.1516666666666666,0.1516716243693774,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",twibot20,0.7347773479406129,0.2512,0.2512156125425161,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",cp_hk_twitter,0.6097366798850575,0.0911166666666666,0.0910596032749326,Tucker-H100
C,3,covid19_twitter,3,"twibot20,midterm,covid19_twitter",facebook_page_reference,0.8857126849137932,0.5345333333333333,0.5345672103363807,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",ukr_rus_twitter,0.5933403434546616,0.0845944444444444,0.0845839647651943,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",covid19_twitter,0.6985706167624521,0.1595833333333333,0.1595533301744869,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",midterm,0.7063857030332056,0.1248777777777777,0.1248477629988675,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",covid_political,0.7487979635376758,0.1649444444444444,0.164938537318048,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",election2020,0.6711446,0.1392,0.1391731305989934,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",ukr_rus_suspended,0.6746002620689654,0.1508,0.1507670346706265,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",twibot20,0.7268576665229886,0.2399555555555555,0.2399663236737101,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",cp_hk_twitter,0.6047202252873564,0.0922,0.0921637467685073,Tucker-H100
C,4,covid_political,4,"twibot20,midterm,covid19_twitter,covid_political",facebook_page_reference,0.8763568031609194,0.5291833333333333,0.529213642287396,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ukr_rus_twitter,0.5939242762771392,0.0846555555555555,0.0846458546448452,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",covid19_twitter,0.6994772376117495,0.1616333333333333,0.1615949106589807,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",midterm,0.7074683748403576,0.1260833333333333,0.1260506414793608,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",covid_political,0.7496684977490421,0.1668666666666666,0.1668613182535416,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",election2020,0.6723130919540229,0.1414,0.1413851007351546,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",ukr_rus_suspended,0.674862979310345,0.1498,0.1497865003727021,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",twibot20,0.7289216460727966,0.2425111111111111,0.2425240595514099,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",cp_hk_twitter,0.6056440708333334,0.0909333333333333,0.0909065935287539,Tucker-H100
C,5,cp_hk_twitter,5,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter",facebook_page_reference,0.8781344314655173,0.5315833333333333,0.5316106241821765,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ukr_rus_twitter,0.5952304296296295,0.0852277777777777,0.0852137609494292,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",covid19_twitter,0.7034283818167305,0.1635555555555555,0.1635212145112862,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",midterm,0.7079475405491695,0.1273388888888889,0.1273039363274349,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",covid_political,0.7518648123882501,0.1685,0.1684991405336063,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",election2020,0.6755704459770117,0.1408666666666666,0.1408511545655488,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",ukr_rus_suspended,0.6781881816091955,0.1551333333333333,0.1551718953226942,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",twibot20,0.7331380560504469,0.2465722222222222,0.2465802700163264,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",cp_hk_twitter,0.6099944745689656,0.09285,0.0928361702688891,Tucker-H100
C,6,facebook_page_reference,6,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference",facebook_page_reference,0.8817834625000001,0.5305,0.5305347555300508,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ukr_rus_twitter,0.5950158515166029,0.0849333333333333,0.0849263705530029,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",covid19_twitter,0.7027094364782887,0.1629388888888888,0.1629014097930773,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",midterm,0.7077569547892719,0.1276111111111111,0.1275783611364794,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",covid_political,0.7525308229565774,0.1694777777777777,0.1694792559018582,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",election2020,0.6763623540229883,0.1410666666666666,0.1410244380709495,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",ukr_rus_suspended,0.6767081747126437,0.1539333333333333,0.1539259432811898,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",twibot20,0.732526391347382,0.2458722222222222,0.2458705811838236,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",cp_hk_twitter,0.611853735775862,0.0924666666666666,0.092431440972763,Tucker-H100
C,7,ukr_rus_twitter,7,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter",facebook_page_reference,0.8793265997126436,0.5291666666666667,0.5291911663499745,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ukr_rus_twitter,0.5969243597062579,0.0848055555555555,0.0847889240290792,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",covid19_twitter,0.7043904498243931,0.1649444444444444,0.1648986517611431,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",midterm,0.7092426068486589,0.1285333333333333,0.1285009182593873,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",covid_political,0.7532466298052362,0.1695111111111111,0.1695135146843608,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",election2020,0.6795152551724136,0.142,0.1419979064452566,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",ukr_rus_suspended,0.6768787816091953,0.1535333333333333,0.153558730836454,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",twibot20,0.7379745541187738,0.2509055555555555,0.2508980973635236,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",cp_hk_twitter,0.620043848132184,0.0924666666666666,0.0924188200756842,Tucker-H100
C,8,election2020,8,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020",facebook_page_reference,0.8824549285919538,0.5264,0.5264207276711629,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",ukr_rus_twitter,0.5960608714240102,0.0862666666666666,0.0862542128741754,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",covid19_twitter,0.7117537047573436,0.1683277777777777,0.1682873236342366,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",midterm,0.7110535406449555,0.1292833333333333,0.1292477087227502,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",covid_political,0.7534333281130269,0.1705444444444444,0.1705438808269896,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",election2020,0.6766842896551725,0.1426666666666666,0.1426955574285089,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",ukr_rus_suspended,0.6818384896551722,0.1576666666666666,0.157631393203502,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",twibot20,0.7373964019316729,0.2534111111111111,0.2534194420624884,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",cp_hk_twitter,0.6097050265804599,0.0922166666666666,0.0921755000554769,Tucker-H100
C,9,ukr_rus_suspended,9,"twibot20,midterm,covid19_twitter,covid_political,cp_hk_twitter,facebook_page_reference,ukr_rus_twitter,election2020,ukr_rus_suspended",facebook_page_reference,0.8886702229885056,0.53915,0.539187125001856,Tucker-H100
