dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
covid19_twitter,msc_all8_CL,degree_matched,encoder_cosine,0.5522607142857143,0.5269016705835915,0.7,-1,2800,1400,0.493141,0.9995,0.0
covid19_twitter,msc_all8_CL,random,encoder_cosine,0.6698780612244898,0.7073144428527599,0.9,-1,2800,1400,0.48998775,0.99975,0.0
covid19_twitter,msc_all8_CL,hard_2hop,encoder_cosine,0.8587729591836735,0.8216711460262318,0.86,-1,2800,1400,0.486834,0.99975,0.0
covid19_twitter,msc_all8_FP,degree_matched,encoder_cosine,0.5095553571428572,0.7307000519908708,1.0,1,2800,1400,0.51127775,0.55925,0.0
covid19_twitter,msc_all8_FP,random,encoder_cosine,0.5012696428571428,0.7303061827762356,1.0,1,2800,1400,0.507022375,0.50575,0.0
covid19_twitter,msc_all8_FP,hard_2hop,encoder_cosine,0.5435676020408163,0.6371138321092494,1.0,-1,2800,1400,0.504504125,0.5875,0.0
covid19_twitter,msc_all8_MIX,degree_matched,encoder_cosine,0.8087948979591837,0.7729963447215278,0.92,1,2800,1400,0.49124075,0.9995,0.0
covid19_twitter,msc_all8_MIX,random,encoder_cosine,0.8372214285714286,0.814471364345582,0.98,1,2800,1400,0.5087135,0.99975,0.0
covid19_twitter,msc_all8_MIX,hard_2hop,encoder_cosine,0.7849954081632653,0.7082793780851362,0.58,-1,2800,1400,0.49752075,0.99975,0.0
covid19_twitter,msc_all8_NM,degree_matched,encoder_cosine,0.8685693877551021,0.8616910996339335,0.94,1,2800,1400,0.49690625,0.9995,0.0
covid19_twitter,msc_all8_NM,random,encoder_cosine,0.8913086734693878,0.8974025385750178,0.98,1,2800,1400,0.5119625,0.99975,0.0
covid19_twitter,msc_all8_NM,hard_2hop,encoder_cosine,0.6977025510204081,0.6340015592420797,0.62,-1,2800,1400,0.50892325,0.99975,0.0
covid19_twitter,msc_cov_CL,degree_matched,encoder_cosine,0.5541890306122449,0.5248037066358214,0.26,-1,2800,1400,0.489757,0.9995,0.0
covid19_twitter,msc_cov_CL,random,encoder_cosine,0.6543153061224489,0.6994267857913887,0.82,-1,2800,1400,0.490193,0.99975,0.0
covid19_twitter,msc_cov_CL,hard_2hop,encoder_cosine,0.8352688775510204,0.8077146038427203,0.88,-1,2800,1400,0.485654125,0.99975,0.0
covid19_twitter,msc_cov_FP,degree_matched,encoder_cosine,0.49920561224489796,0.7869913702089736,1.0,-1,2800,1400,0.511595125,0.59325,0.0
covid19_twitter,msc_cov_FP,random,encoder_cosine,0.5836,0.8083047377589576,1.0,-1,2800,1400,0.49578175,0.52525,0.0
covid19_twitter,msc_cov_FP,hard_2hop,encoder_cosine,0.7285956632653061,0.8515335548624676,1.0,-1,2800,1400,0.4818765,0.6745,0.0
covid19_twitter,msc_cov_MIX,degree_matched,encoder_cosine,0.7541484693877551,0.7191138950535376,0.96,1,2800,1400,0.490648875,0.9995,0.0
covid19_twitter,msc_cov_MIX,random,encoder_cosine,0.770555612244898,0.7495448392749138,0.94,1,2800,1400,0.50904375,0.99975,0.0
covid19_twitter,msc_cov_MIX,hard_2hop,encoder_cosine,0.7976357142857143,0.7277097901210249,0.7,-1,2800,1400,0.50127725,0.99975,0.0
covid19_twitter,msc_cov_NM,degree_matched,encoder_cosine,0.8667765306122449,0.8552074470962823,0.96,1,2800,1400,0.492001,0.9995,0.0
covid19_twitter,msc_cov_NM,random,encoder_cosine,0.8861571428571429,0.8887247102922239,0.98,1,2800,1400,0.5064675,0.99975,0.0
covid19_twitter,msc_cov_NM,hard_2hop,encoder_cosine,0.7133714285714285,0.6535527849443467,0.7,-1,2800,1400,0.50446125,0.99975,0.0
