objective	task	run_id	sources	mixture_size	target	auc	checkpoint_step
graphmae	cls	pair_ukr_rus_twitter__midterm	ukr_rus_twitter,midterm	2	election2020	0.9734158163175312	3750
graphmae	cls	pair_ukr_rus_twitter__midterm	ukr_rus_twitter,midterm	2	facebook_page_reference	0.6627418723497825	3750
graphmae	cls	pair_ukr_rus_twitter__midterm	ukr_rus_twitter,midterm	2	twibot20	0.6467762575863809	3750
graphmae	cls	pair_ukr_rus_twitter__midterm	ukr_rus_twitter,midterm	2	ukr_rus_suspended	0.5210404308207736	3750
graphmae	cls	pair_ukr_rus_twitter__covid_political	ukr_rus_twitter,covid_political	2	covid_political	0.851683617593652	2750
graphmae	cls	pair_ukr_rus_twitter__covid_political	ukr_rus_twitter,covid_political	2	election2020	0.9778647768708775	2750
graphmae	cls	pair_ukr_rus_twitter__covid_political	ukr_rus_twitter,covid_political	2	facebook_page_reference	0.6777636364273512	2750
graphmae	cls	pair_ukr_rus_twitter__covid_political	ukr_rus_twitter,covid_political	2	twibot20	0.6521138226914847	2750
graphmae	cls	pair_ukr_rus_twitter__covid_political	ukr_rus_twitter,covid_political	2	ukr_rus_suspended	0.5221811303990873	2750
graphmae	cls	pair_ukr_rus_twitter__election2020	ukr_rus_twitter,election2020	2	covid_political	0.8615861062621675	4500
graphmae	cls	pair_ukr_rus_twitter__election2020	ukr_rus_twitter,election2020	2	election2020	0.9813676872760206	4500
graphmae	cls	pair_ukr_rus_twitter__election2020	ukr_rus_twitter,election2020	2	facebook_page_reference	0.6855516029812365	4500
graphmae	cls	pair_ukr_rus_twitter__election2020	ukr_rus_twitter,election2020	2	twibot20	0.6397424098969557	4500
graphmae	cls	pair_ukr_rus_twitter__election2020	ukr_rus_twitter,election2020	2	ukr_rus_suspended	0.5261935031658287	4500
graphmae	cls	pair_ukr_rus_twitter__ukr_rus_suspended	ukr_rus_twitter,ukr_rus_suspended	2	covid_political	0.8006222096031841	3000
graphmae	cls	pair_ukr_rus_twitter__ukr_rus_suspended	ukr_rus_twitter,ukr_rus_suspended	2	election2020	0.9378431156452384	3000
graphmae	cls	pair_ukr_rus_twitter__ukr_rus_suspended	ukr_rus_twitter,ukr_rus_suspended	2	facebook_page_reference	0.6563470097662256	3000
graphmae	cls	pair_ukr_rus_twitter__ukr_rus_suspended	ukr_rus_twitter,ukr_rus_suspended	2	twibot20	0.6549072619854472	3000
graphmae	cls	pair_ukr_rus_twitter__ukr_rus_suspended	ukr_rus_twitter,ukr_rus_suspended	2	ukr_rus_suspended	0.5209770421736295	3000
graphmae	cls	pair_ukr_rus_twitter__twibot20	ukr_rus_twitter,twibot20	2	covid_political	0.8367144637889362	3750
graphmae	cls	pair_ukr_rus_twitter__twibot20	ukr_rus_twitter,twibot20	2	election2020	0.9781375866876436	3750
graphmae	cls	pair_ukr_rus_twitter__twibot20	ukr_rus_twitter,twibot20	2	facebook_page_reference	0.6856942083006407	3750
graphmae	cls	pair_ukr_rus_twitter__twibot20	ukr_rus_twitter,twibot20	2	twibot20	0.6595114118750336	3750
graphmae	cls	pair_ukr_rus_twitter__twibot20	ukr_rus_twitter,twibot20	2	ukr_rus_suspended	0.5209363280045862	3750
graphmae	cls	pair_ukr_rus_twitter__cp_hk_twitter	ukr_rus_twitter,cp_hk_twitter	2	covid_political	0.8059487180930662	1750
graphmae	cls	pair_ukr_rus_twitter__cp_hk_twitter	ukr_rus_twitter,cp_hk_twitter	2	election2020	0.9517231554779765	1750
graphmae	cls	pair_ukr_rus_twitter__cp_hk_twitter	ukr_rus_twitter,cp_hk_twitter	2	facebook_page_reference	0.6789989855720776	1750
graphmae	cls	pair_ukr_rus_twitter__cp_hk_twitter	ukr_rus_twitter,cp_hk_twitter	2	twibot20	0.6510188469477514	1750
graphmae	cls	pair_ukr_rus_twitter__cp_hk_twitter	ukr_rus_twitter,cp_hk_twitter	2	ukr_rus_suspended	0.5205924340060984	1750
graphmae	cls	pair_ukr_rus_twitter__facebook_page_reference	ukr_rus_twitter,facebook_page_reference	2	covid_political	0.8220303358842513	3250
graphmae	cls	pair_ukr_rus_twitter__facebook_page_reference	ukr_rus_twitter,facebook_page_reference	2	election2020	0.9713843129381823	3250
graphmae	cls	pair_ukr_rus_twitter__facebook_page_reference	ukr_rus_twitter,facebook_page_reference	2	facebook_page_reference	0.70240788808629	3250
graphmae	cls	pair_ukr_rus_twitter__facebook_page_reference	ukr_rus_twitter,facebook_page_reference	2	twibot20	0.6421055882366027	3250
graphmae	cls	pair_ukr_rus_twitter__facebook_page_reference	ukr_rus_twitter,facebook_page_reference	2	ukr_rus_suspended	0.5234078931026459	3250
graphmae	cls	pair_covid19_twitter__midterm	covid19_twitter,midterm	2	covid_political	0.8336679945170163	3000
graphmae	cls	pair_covid19_twitter__midterm	covid19_twitter,midterm	2	election2020	0.9735071164752743	3000
graphmae	cls	pair_covid19_twitter__midterm	covid19_twitter,midterm	2	facebook_page_reference	0.6707799556942169	3000
graphmae	cls	pair_covid19_twitter__midterm	covid19_twitter,midterm	2	twibot20	0.6471945813872938	3000
graphmae	cls	pair_covid19_twitter__midterm	covid19_twitter,midterm	2	ukr_rus_suspended	0.5201208172193168	3000
graphmae	cls	pair_covid19_twitter__covid_political	covid19_twitter,covid_political	2	covid_political	0.8561909378421018	2750
graphmae	cls	pair_covid19_twitter__covid_political	covid19_twitter,covid_political	2	election2020	0.9779935748057944	2750
graphmae	cls	pair_covid19_twitter__covid_political	covid19_twitter,covid_political	2	facebook_page_reference	0.6832045996434686	2750
graphmae	cls	pair_covid19_twitter__covid_political	covid19_twitter,covid_political	2	twibot20	0.6452917467917192	2750
graphmae	cls	pair_covid19_twitter__covid_political	covid19_twitter,covid_political	2	ukr_rus_suspended	0.5227299764750151	2750
graphmae	cls	pair_covid19_twitter__election2020	covid19_twitter,election2020	2	covid_political	0.8610893391273678	3750
graphmae	cls	pair_covid19_twitter__election2020	covid19_twitter,election2020	2	election2020	0.9814339582247819	3750
graphmae	cls	pair_covid19_twitter__election2020	covid19_twitter,election2020	2	facebook_page_reference	0.6870120267179317	3750
graphmae	cls	pair_covid19_twitter__election2020	covid19_twitter,election2020	2	twibot20	0.642946670469108	3750
graphmae	cls	pair_covid19_twitter__election2020	covid19_twitter,election2020	2	ukr_rus_suspended	0.5252347902656216	3750
graphmae	cls	pair_covid19_twitter__ukr_rus_suspended	covid19_twitter,ukr_rus_suspended	2	covid_political	0.8108469579238564	2500
graphmae	cls	pair_covid19_twitter__ukr_rus_suspended	covid19_twitter,ukr_rus_suspended	2	election2020	0.9415377673980478	2500
graphmae	cls	pair_covid19_twitter__ukr_rus_suspended	covid19_twitter,ukr_rus_suspended	2	facebook_page_reference	0.6568698155454936	2500
graphmae	cls	pair_covid19_twitter__ukr_rus_suspended	covid19_twitter,ukr_rus_suspended	2	twibot20	0.6519671890836084	2500
graphmae	cls	pair_covid19_twitter__ukr_rus_suspended	covid19_twitter,ukr_rus_suspended	2	ukr_rus_suspended	0.5201907277798447	2500
graphmae	cls	pair_covid19_twitter__twibot20	covid19_twitter,twibot20	2	covid_political	0.8398194796741594	3750
graphmae	cls	pair_covid19_twitter__twibot20	covid19_twitter,twibot20	2	election2020	0.9778360789726771	3750
graphmae	cls	pair_covid19_twitter__twibot20	covid19_twitter,twibot20	2	facebook_page_reference	0.6878469637623187	3750
graphmae	cls	pair_covid19_twitter__twibot20	covid19_twitter,twibot20	2	twibot20	0.6538124752587592	3750
graphmae	cls	pair_covid19_twitter__twibot20	covid19_twitter,twibot20	2	ukr_rus_suspended	0.5207209735621893	3750
graphmae	cls	pair_covid19_twitter__cp_hk_twitter	covid19_twitter,cp_hk_twitter	2	covid_political	0.8354693873627586	4000
graphmae	cls	pair_covid19_twitter__cp_hk_twitter	covid19_twitter,cp_hk_twitter	2	election2020	0.9704007785813988	4000
graphmae	cls	pair_covid19_twitter__cp_hk_twitter	covid19_twitter,cp_hk_twitter	2	facebook_page_reference	0.6691384012050127	4000
graphmae	cls	pair_covid19_twitter__cp_hk_twitter	covid19_twitter,cp_hk_twitter	2	twibot20	0.650820640766039	4000
graphmae	cls	pair_covid19_twitter__cp_hk_twitter	covid19_twitter,cp_hk_twitter	2	ukr_rus_suspended	0.5187914648761586	4000
graphmae	cls	pair_covid19_twitter__facebook_page_reference	covid19_twitter,facebook_page_reference	2	covid_political	0.82893785142525	3000
graphmae	cls	pair_covid19_twitter__facebook_page_reference	covid19_twitter,facebook_page_reference	2	election2020	0.972765349901008	3000
graphmae	cls	pair_covid19_twitter__facebook_page_reference	covid19_twitter,facebook_page_reference	2	facebook_page_reference	0.7008478040202378	3000
graphmae	cls	pair_covid19_twitter__facebook_page_reference	covid19_twitter,facebook_page_reference	2	twibot20	0.6449761174055242	3000
graphmae	cls	pair_covid19_twitter__facebook_page_reference	covid19_twitter,facebook_page_reference	2	ukr_rus_suspended	0.5213210880690439	3000
graphmae	cls	pair_midterm__covid_political	midterm,covid_political	2	covid_political	0.8762891147663986	3000
graphmae	cls	pair_midterm__covid_political	midterm,covid_political	2	election2020	0.9780393229339067	3000
graphmae	cls	pair_midterm__covid_political	midterm,covid_political	2	facebook_page_reference	0.6837654631935559	3000
graphmae	cls	pair_midterm__covid_political	midterm,covid_political	2	twibot20	0.6351757871607584	3000
graphmae	cls	pair_midterm__covid_political	midterm,covid_political	2	ukr_rus_suspended	0.523932538007633	3000
graphmae	cls	pair_midterm__election2020	midterm,election2020	2	covid_political	0.8720811067455562	2500
graphmae	cls	pair_midterm__election2020	midterm,election2020	2	election2020	0.9814756296366871	2500
graphmae	cls	pair_midterm__election2020	midterm,election2020	2	facebook_page_reference	0.6790456085247047	2500
graphmae	cls	pair_midterm__election2020	midterm,election2020	2	twibot20	0.6477518908756326	2500
graphmae	cls	pair_midterm__election2020	midterm,election2020	2	ukr_rus_suspended	0.5244245752765943	2500
graphmae	cls	pair_midterm__ukr_rus_suspended	midterm,ukr_rus_suspended	2	covid_political	0.8010621090771537	2500
graphmae	cls	pair_midterm__ukr_rus_suspended	midterm,ukr_rus_suspended	2	election2020	0.9479663870274322	2500
graphmae	cls	pair_midterm__ukr_rus_suspended	midterm,ukr_rus_suspended	2	facebook_page_reference	0.6535909319803523	2500
graphmae	cls	pair_midterm__ukr_rus_suspended	midterm,ukr_rus_suspended	2	twibot20	0.6483935310457443	2500
graphmae	cls	pair_midterm__ukr_rus_suspended	midterm,ukr_rus_suspended	2	ukr_rus_suspended	0.5229050055015201	2500
graphmae	cls	pair_midterm__twibot20	midterm,twibot20	2	covid_political	0.8425749618508749	4000
graphmae	cls	pair_midterm__twibot20	midterm,twibot20	2	election2020	0.9784342016324258	4000
graphmae	cls	pair_midterm__twibot20	midterm,twibot20	2	facebook_page_reference	0.6871818508507338	4000
graphmae	cls	pair_midterm__twibot20	midterm,twibot20	2	twibot20	0.6566289891720277	4000
graphmae	cls	pair_midterm__twibot20	midterm,twibot20	2	ukr_rus_suspended	0.5248263394296422	4000
graphmae	cls	pair_midterm__cp_hk_twitter	midterm,cp_hk_twitter	2	covid_political	0.823287105357086	2250
graphmae	cls	pair_midterm__cp_hk_twitter	midterm,cp_hk_twitter	2	election2020	0.9708099301479763	2250
graphmae	cls	pair_midterm__cp_hk_twitter	midterm,cp_hk_twitter	2	facebook_page_reference	0.6774307563416755	2250
graphmae	cls	pair_midterm__cp_hk_twitter	midterm,cp_hk_twitter	2	twibot20	0.6443393189797278	2250
graphmae	cls	pair_midterm__cp_hk_twitter	midterm,cp_hk_twitter	2	ukr_rus_suspended	0.5239997723502737	2250
graphmae	cls	pair_midterm__facebook_page_reference	midterm,facebook_page_reference	2	covid_political	0.8206383928946467	3250
graphmae	cls	pair_midterm__facebook_page_reference	midterm,facebook_page_reference	2	election2020	0.973981314263524	3250
graphmae	cls	pair_midterm__facebook_page_reference	midterm,facebook_page_reference	2	facebook_page_reference	0.7082792181500035	3250
graphmae	cls	pair_midterm__facebook_page_reference	midterm,facebook_page_reference	2	twibot20	0.6236531772180488	3250
graphmae	cls	pair_midterm__facebook_page_reference	midterm,facebook_page_reference	2	ukr_rus_suspended	0.5234074084484687	3250
graphmae	cls	pair_covid_political__election2020	covid_political,election2020	2	covid_political	0.8720949565803047	5250
graphmae	cls	pair_covid_political__election2020	covid_political,election2020	2	election2020	0.9816056933275357	5250
graphmae	cls	pair_covid_political__election2020	covid_political,election2020	2	facebook_page_reference	0.6919502381118376	5250
graphmae	cls	pair_covid_political__election2020	covid_political,election2020	2	twibot20	0.6485723120911033	5250
graphmae	cls	pair_covid_political__election2020	covid_political,election2020	2	ukr_rus_suspended	0.5104164662694588	5250
graphmae	cls	pair_covid_political__ukr_rus_suspended	covid_political,ukr_rus_suspended	2	covid_political	0.904202848092464	3000
graphmae	cls	pair_covid_political__ukr_rus_suspended	covid_political,ukr_rus_suspended	2	election2020	0.9783713186322233	3000
graphmae	cls	pair_covid_political__ukr_rus_suspended	covid_political,ukr_rus_suspended	2	facebook_page_reference	0.6678737130689958	3000
graphmae	cls	pair_covid_political__ukr_rus_suspended	covid_political,ukr_rus_suspended	2	twibot20	0.6653144241844342	3000
graphmae	cls	pair_covid_political__ukr_rus_suspended	covid_political,ukr_rus_suspended	2	ukr_rus_suspended	0.520958067286778	3000
graphmae	cls	pair_covid_political__twibot20	covid_political,twibot20	2	covid_political	0.8382449656170552	3250
graphmae	cls	pair_covid_political__twibot20	covid_political,twibot20	2	election2020	0.9786968592337386	3250
graphmae	cls	pair_covid_political__twibot20	covid_political,twibot20	2	facebook_page_reference	0.6891204895881804	3250
graphmae	cls	pair_covid_political__twibot20	covid_political,twibot20	2	twibot20	0.656097604098448	3250
graphmae	cls	pair_covid_political__twibot20	covid_political,twibot20	2	ukr_rus_suspended	0.5180453246449699	3250
graphmae	cls	pair_covid_political__cp_hk_twitter	covid_political,cp_hk_twitter	2	covid_political	0.8596454291207385	3000
graphmae	cls	pair_covid_political__cp_hk_twitter	covid_political,cp_hk_twitter	2	election2020	0.977986009022701	3000
graphmae	cls	pair_covid_political__cp_hk_twitter	covid_political,cp_hk_twitter	2	facebook_page_reference	0.6863802765524772	3000
graphmae	cls	pair_covid_political__cp_hk_twitter	covid_political,cp_hk_twitter	2	twibot20	0.6487989289887096	3000
graphmae	cls	pair_covid_political__cp_hk_twitter	covid_political,cp_hk_twitter	2	ukr_rus_suspended	0.5137017605820542	3000
graphmae	cls	pair_covid_political__facebook_page_reference	covid_political,facebook_page_reference	2	covid_political	0.8600420627118845	4250
graphmae	cls	pair_covid_political__facebook_page_reference	covid_political,facebook_page_reference	2	election2020	0.977579334370551	4250
graphmae	cls	pair_covid_political__facebook_page_reference	covid_political,facebook_page_reference	2	facebook_page_reference	0.70920760313325	4250
graphmae	cls	pair_covid_political__facebook_page_reference	covid_political,facebook_page_reference	2	twibot20	0.6261394492735392	4250
graphmae	cls	pair_covid_political__facebook_page_reference	covid_political,facebook_page_reference	2	ukr_rus_suspended	0.5196443538907626	4250
graphmae	cls	pair_election2020__ukr_rus_suspended	election2020,ukr_rus_suspended	2	covid_political	0.8825360243057867	4250
graphmae	cls	pair_election2020__ukr_rus_suspended	election2020,ukr_rus_suspended	2	election2020	0.9815442712125607	4250
graphmae	cls	pair_election2020__ukr_rus_suspended	election2020,ukr_rus_suspended	2	facebook_page_reference	0.6663334244029292	4250
graphmae	cls	pair_election2020__ukr_rus_suspended	election2020,ukr_rus_suspended	2	twibot20	0.6593514307558009	4250
graphmae	cls	pair_election2020__ukr_rus_suspended	election2020,ukr_rus_suspended	2	ukr_rus_suspended	0.5182288116270435	4250
graphmae	cls	pair_election2020__twibot20	election2020,twibot20	2	covid_political	0.8503139701180717	4250
graphmae	cls	pair_election2020__twibot20	election2020,twibot20	2	election2020	0.9814937417705674	4250
graphmae	cls	pair_election2020__twibot20	election2020,twibot20	2	facebook_page_reference	0.6997289286697314	4250
graphmae	cls	pair_election2020__twibot20	election2020,twibot20	2	twibot20	0.6551147445421546	4250
graphmae	cls	pair_election2020__twibot20	election2020,twibot20	2	ukr_rus_suspended	0.5236809207485031	4250
graphmae	cls	pair_election2020__cp_hk_twitter	election2020,cp_hk_twitter	2	covid_political	0.85827353042143	3250
graphmae	cls	pair_election2020__cp_hk_twitter	election2020,cp_hk_twitter	2	election2020	0.9815417390545743	3250
graphmae	cls	pair_election2020__cp_hk_twitter	election2020,cp_hk_twitter	2	facebook_page_reference	0.6793731086998964	3250
graphmae	cls	pair_election2020__cp_hk_twitter	election2020,cp_hk_twitter	2	twibot20	0.6501840313572882	3250
graphmae	cls	pair_election2020__cp_hk_twitter	election2020,cp_hk_twitter	2	ukr_rus_suspended	0.5227926545534849	3250
graphmae	cls	pair_election2020__facebook_page_reference	election2020,facebook_page_reference	2	covid_political	0.8559833348030478	5750
graphmae	cls	pair_election2020__facebook_page_reference	election2020,facebook_page_reference	2	election2020	0.9813717701304008	5750
graphmae	cls	pair_election2020__facebook_page_reference	election2020,facebook_page_reference	2	facebook_page_reference	0.7139608343583358	5750
graphmae	cls	pair_election2020__facebook_page_reference	election2020,facebook_page_reference	2	twibot20	0.6449955861611955	5750
graphmae	cls	pair_election2020__facebook_page_reference	election2020,facebook_page_reference	2	ukr_rus_suspended	0.5234877187994293	5750
graphmae	cls	pair_ukr_rus_suspended__twibot20	ukr_rus_suspended,twibot20	2	covid_political	0.8339293466649504	3500
graphmae	cls	pair_ukr_rus_suspended__twibot20	ukr_rus_suspended,twibot20	2	election2020	0.9775011912255861	3500
graphmae	cls	pair_ukr_rus_suspended__twibot20	ukr_rus_suspended,twibot20	2	facebook_page_reference	0.6785166263523984	3500
graphmae	cls	pair_ukr_rus_suspended__twibot20	ukr_rus_suspended,twibot20	2	twibot20	0.6593630189546584	3500
graphmae	cls	pair_ukr_rus_suspended__twibot20	ukr_rus_suspended,twibot20	2	ukr_rus_suspended	0.5172282614216188	3500
graphmae	cls	pair_ukr_rus_suspended__cp_hk_twitter	ukr_rus_suspended,cp_hk_twitter	2	covid_political	0.7670371571661301	2750
graphmae	cls	pair_ukr_rus_suspended__cp_hk_twitter	ukr_rus_suspended,cp_hk_twitter	2	election2020	0.9129403223409333	2750
graphmae	cls	pair_ukr_rus_suspended__cp_hk_twitter	ukr_rus_suspended,cp_hk_twitter	2	facebook_page_reference	0.6638456240638182	2750
graphmae	cls	pair_ukr_rus_suspended__cp_hk_twitter	ukr_rus_suspended,cp_hk_twitter	2	twibot20	0.6488692142500357	2750
graphmae	cls	pair_ukr_rus_suspended__cp_hk_twitter	ukr_rus_suspended,cp_hk_twitter	2	ukr_rus_suspended	0.5196424197794709	2750
graphmae	cls	pair_ukr_rus_suspended__facebook_page_reference	ukr_rus_suspended,facebook_page_reference	2	covid_political	0.806804056035144	3750
graphmae	cls	pair_ukr_rus_suspended__facebook_page_reference	ukr_rus_suspended,facebook_page_reference	2	election2020	0.9450170015768128	3750
graphmae	cls	pair_ukr_rus_suspended__facebook_page_reference	ukr_rus_suspended,facebook_page_reference	2	facebook_page_reference	0.6953117120588648	3750
graphmae	cls	pair_ukr_rus_suspended__facebook_page_reference	ukr_rus_suspended,facebook_page_reference	2	twibot20	0.6547820018434687	3750
graphmae	cls	pair_ukr_rus_suspended__facebook_page_reference	ukr_rus_suspended,facebook_page_reference	2	ukr_rus_suspended	0.519732743742237	3750
graphmae	cls	pair_twibot20__cp_hk_twitter	twibot20,cp_hk_twitter	2	covid_political	0.829943947810477	4000
graphmae	cls	pair_twibot20__cp_hk_twitter	twibot20,cp_hk_twitter	2	election2020	0.9778386576515554	4000
graphmae	cls	pair_twibot20__cp_hk_twitter	twibot20,cp_hk_twitter	2	facebook_page_reference	0.6942830025544634	4000
graphmae	cls	pair_twibot20__cp_hk_twitter	twibot20,cp_hk_twitter	2	twibot20	0.6544365368436532	4000
graphmae	cls	pair_twibot20__cp_hk_twitter	twibot20,cp_hk_twitter	2	ukr_rus_suspended	0.5172822961787791	4000
graphmae	cls	pair_twibot20__facebook_page_reference	twibot20,facebook_page_reference	2	covid_political	0.82856585160931	4000
graphmae	cls	pair_twibot20__facebook_page_reference	twibot20,facebook_page_reference	2	election2020	0.9775447237962256	4000
graphmae	cls	pair_twibot20__facebook_page_reference	twibot20,facebook_page_reference	2	facebook_page_reference	0.7102334944883771	4000
graphmae	cls	pair_twibot20__facebook_page_reference	twibot20,facebook_page_reference	2	twibot20	0.6587459655402153	4000
graphmae	cls	pair_twibot20__facebook_page_reference	twibot20,facebook_page_reference	2	ukr_rus_suspended	0.520115852249432	4000
graphmae	cls	pair_cp_hk_twitter__facebook_page_reference	cp_hk_twitter,facebook_page_reference	2	covid_political	0.8192719866938254	3750
graphmae	cls	pair_cp_hk_twitter__facebook_page_reference	cp_hk_twitter,facebook_page_reference	2	election2020	0.9759641920037643	3750
graphmae	cls	pair_cp_hk_twitter__facebook_page_reference	cp_hk_twitter,facebook_page_reference	2	facebook_page_reference	0.7022618346146536	3750
graphmae	cls	pair_cp_hk_twitter__facebook_page_reference	cp_hk_twitter,facebook_page_reference	2	twibot20	0.6474556866257907	3750
graphmae	cls	pair_cp_hk_twitter__facebook_page_reference	cp_hk_twitter,facebook_page_reference	2	ukr_rus_suspended	0.523265109347888	3750
graphmae	cls	loo_ukr_rus_twitter	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.8650882374908406	3500
graphmae	cls	loo_ukr_rus_twitter	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9798940482166042	3500
graphmae	cls	loo_ukr_rus_twitter	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	facebook_page_reference	0.6860543924787817	3500
graphmae	cls	loo_ukr_rus_twitter	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	twibot20	0.6490749229544713	3500
graphmae	cls	loo_ukr_rus_twitter	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	ukr_rus_suspended	0.52499526297205	3500
graphmae	cls	loo_covid19_twitter	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	covid_political	0.86164452406004	2750
graphmae	cls	loo_covid19_twitter	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	8	election2020	0.9796691539492225	2750
