architecture	pretraining_objective	model_id	n_sources	sources	target	auc	average_precision	hits_at_50	orientation	n_test_pairs	holdout_leakage_edges	endpoint_sensitivity	endpoint_permutation_auc	checkpoint_step	seed	protocol
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	election2020	0.7228229591836735				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	facebook_page_reference	0.6647464285714285				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	midterm	0.667704081632653				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	twibot20	0.7738244897959183				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_suspended	0.6421831632653061				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__midterm	2	ukr_rus_twitter,midterm	ukr_rus_twitter	0.7130788265306123				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	covid19_twitter	0.7962298469387755				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	covid_political	0.6133178571428571				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	cp_hk_twitter	0.5633295918367347				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	election2020	0.734089030612245				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	facebook_page_reference	0.6945811224489796				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	midterm	0.6702637755102041				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	twibot20	0.7733673469387755				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_suspended	0.6423854591836735				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__twibot20	2	ukr_rus_twitter,twibot20	ukr_rus_twitter	0.6881063775510204				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	covid19_twitter	0.724580612244898				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	covid_political	0.5810683673469388				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	cp_hk_twitter	0.5209793367346939				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	election2020	0.669369387755102				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	facebook_page_reference	0.6299551020408163				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	midterm	0.6066640306122449				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	twibot20	0.7172698979591837				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_suspended	0.6201204081632653				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	pair_ukr_rus_twitter__ukr_rus_suspended	2	ukr_rus_twitter,ukr_rus_suspended	ukr_rus_twitter	0.6559015306122449				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.7894334183673469				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.6993632653061225				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.577168112244898				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7649770408163266				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6833698979591837				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.6747178571428571				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7774341836734694				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6412446428571429				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid19_twitter	8	ukr_rus_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.6940359693877551				2800	0			2750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.8037602040816326				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.6496517857142857				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5742107142857142				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7523989795918368				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6851785714285714				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.6737558673469388				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7851637755102041				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.636741581632653				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_covid_political	8	ukr_rus_twitter,covid19_twitter,midterm,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.6930387755102041				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	covid19_twitter	0.7949670918367346				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	covid_political	0.698255612244898				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	cp_hk_twitter	0.5657880102040816				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	election2020	0.7629405612244898				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	facebook_page_reference	0.6942010204081632				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	midterm	0.6775969387755102				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	twibot20	0.7827831632653062				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	ukr_rus_suspended	0.6385193877551021				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_cp_hk_twitter	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,facebook_page_reference	ukr_rus_twitter	0.6943566326530612				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.8016984693877551				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.6744755102040816				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5832377551020408				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7405522959183674				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6935831632653061				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.671125				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7686714285714286				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6409107142857143				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_election2020	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.7005948979591837				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	covid19_twitter	0.7908048469387755				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	covid_political	0.6963413265306122				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	cp_hk_twitter	0.5690941326530612				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	election2020	0.7650068877551021				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	facebook_page_reference	0.6728127551020409				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	midterm	0.6731341836734693				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	twibot20	0.786597193877551				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	ukr_rus_suspended	0.6342686224489796				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_facebook_page_reference	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter	ukr_rus_twitter	0.6927005102040816				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.7971272959183674				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.6972599489795919				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5691451530612245				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7661346938775511				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6906056122448979				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.669825				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7769892857142857				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6289464285714286				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_midterm	8	ukr_rus_twitter,covid19_twitter,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.6876464285714285				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.8055492346938775				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	covid_political	0.6879359693877551				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5804977040816327				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	election2020	0.7688109693877551				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6895204081632653				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	midterm	0.6734492346938775				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	twibot20	0.7737237244897959				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6383438775510204				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_twibot20	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.7034673469387756				2800	0			3750	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.8054260204081632				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.6955813775510205				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5751456632653061				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7727094387755102				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6912007653061224				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.6694581632653062				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7822010204081633				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6459719387755102				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_suspended	8	ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.7097020408163265				2800	0			3250	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid19_twitter	0.8076553571428572				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	covid_political	0.689272193877551				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	cp_hk_twitter	0.5702053571428571				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	election2020	0.7688150510204081				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	facebook_page_reference	0.6952198979591837				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	midterm	0.6773				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	twibot20	0.7810808673469388				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_suspended	0.6302420918367347				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	graphmae	loo_ukr_rus_twitter	8	covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference	ukr_rus_twitter	0.6983127551020408				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	covid19_twitter	0.8337507653061225				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	covid_political	0.6508974489795918				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	cp_hk_twitter	0.5940844387755102				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	election2020	0.6736168367346939				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	facebook_page_reference	0.8501984693877551				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	midterm	0.6459127551020408				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	twibot20	0.7290280612244898				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	ukr_rus_suspended	0.6007841836734694				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid19_twitter	1	covid19_twitter	ukr_rus_twitter	0.7211831632653061				2800	0			3500	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid_political	1	covid_political	covid19_twitter	0.6923609693877552				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
graphsage	lp	ss_covid_political	1	covid_political	covid_political	0.7328683673469387				2800	0			3000	0	graphsage_frozen_static_lp_degree_matched_v1
