source,covid_political,election2020,facebook_page_reference,twibot20,ukr_rus_suspended
covid_political,0.04677083333333332,0.00275000000000003,-0.004545833333333332,0.012500000000000067,0.0017500000000000293
election2020,0.03518750000000004,0.015000000000000013,-0.007320833333333332,-0.0029375000000000373,-0.0020000000000000018
facebook_page_reference,-0.27643750000000006,-0.33824999999999994,0.18879583333333333,-0.11583333333333334,-0.01050000000000001
twibot20,-0.01735416666666667,-0.048250000000000015,-0.022462499999999996,0.19366666666666665,-0.003500000000000003
ukr_rus_suspended,0.08404166666666668,0.010750000000000037,-0.0023375000000000062,0.009083333333333332,0.08449999999999996
