source,covid_political,election2020,facebook_page_reference,twibot20,ukr_rus_suspended
covid_political,-0.0016756006944446122,-1.8499999999921357e-05,0.08682697054597699,0.07676385243055561,-0.015012875000000037
election2020,-0.005637516493055661,0.002646750000000031,0.08599755114044527,0.11134015277777776,-0.029147750000000083
facebook_page_reference,-0.19452256076388885,-0.07676425000000003,-0.015353067367097628,-0.1498878298611111,-0.005691249999999981
twibot20,0.3000113854166667,0.40238287500000014,0.1663047620779452,0.013797524305555697,0.005328625000000031
ukr_rus_suspended,0.16982865451388873,0.31522112500000005,0.03345332144396562,0.3246593828125,-0.006319750000000068
heldout_mixture,-0.017860125000000115,0.010040375000000101,0.07442835873742815,0.11475394444444442,0.015504249999999942
