training_seed	model_id	sources	checkpoint_step	dataset	episodes	queries	episode_fingerprint	roc_auc	accuracy	f1
0	ss_ukr_rus	ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7720451354980469	0.6923828125	0.6914789422135161
0	ss_ukr_rus	ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6355734931098089	0.6048177083333334	0.627835683629675
0	ss_ukr_rus	ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49755859375	0.47265625	0.4534412955465587
0	ss_ukr_rus_suspended	ukr_rus_suspended	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.6844465467664931	0.6474609375	0.475544794188862
0	ss_ukr_rus_suspended	ukr_rus_suspended	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.97235107421875	0.9296875	0.9291338582677166
0	ss_ukr_rus_suspended	ukr_rus_suspended	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6333580017089844	0.5927734375	0.5891625615763547
0	ss_ukr_rus_suspended	ukr_rus_suspended	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6220953199598525	0.5908203125	0.6109563602599815
0	ss_ukr_rus_suspended	ukr_rus_suspended	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47119140625	0.46875	0.44715447154471544
1	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9403062043366608	0.8740234375	0.7827063447501403
1	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9896240234375	0.98046875	0.9808429118773946
1	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7831001281738281	0.7109375	0.7022132796780685
1	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6322689056396484	0.59375	0.6176470588235294
1	all9	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47894287109375	0.47265625	0.466403162055336
1	ordA_r2	ukr_rus,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.92745519567419	0.85546875	0.7610333692142088
1	ordA_r2	ukr_rus,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.986328125	0.98046875	0.9808429118773946
1	ordA_r2	ukr_rus,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7804374694824219	0.7060546875	0.6986986986986987
1	ordA_r2	ukr_rus,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6068695916069878	0.578125	0.5893536121673004
1	ordA_r2	ukr_rus,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4647216796875	0.484375	0.4961832061068702
1	ordA_r3	ukr_rus,covid,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9314320882161458	0.8873697916666666	0.7967097532314924
1	ordA_r3	ukr_rus,covid,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.985107421875	0.984375	0.9846153846153847
1	ordA_r3	ukr_rus,covid,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.748138427734375	0.6640625	0.6587301587301587
1	ordA_r3	ukr_rus,covid,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5986605750189887	0.5735677083333334	0.6020656136087484
1	ordA_r3	ukr_rus,covid,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.47821044921875	0.4765625	0.4369747899159664
1	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9134190877278646	0.8330078125	0.7261078483715964
1	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98272705078125	0.98046875	0.9808429118773946
1	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7450218200683594	0.6767578125	0.6693306693306693
1	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5858058929443359	0.5654296875	0.5901136014737488
1	ordA_r4	ukr_rus,covid,midterm,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.48828125	0.48046875	0.48249027237354086
1	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9207656295211227	0.8857421875	0.7931644077784326
1	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99212646484375	0.98046875	0.9808429118773946
1	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7620620727539062	0.6884765625	0.6806806806806807
1	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6125509474012587	0.5791015625	0.5891325071496664
1	ordA_r5	ukr_rus,covid,midterm,covid_political,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.50067138671875	0.53125	0.52
1	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9254989624023436	0.8779296875	0.7795414462081128
1	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9931640625	0.98046875	0.9808429118773946
1	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7460060119628906	0.6787109375	0.677134445534838
1	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5999404059516059	0.5690104166666666	0.5852130325814536
1	ordA_r6	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4765625	0.49609375	0.4691358024691358
1	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9204937970196759	0.859375	0.7597330367074527
1	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99078369140625	0.98046875	0.9808429118773946
1	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7511558532714844	0.6806640625	0.6771964461994077
1	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6067362891303169	0.5810546875	0.6050935869898741
1	ordA_r7	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.521240234375	0.51171875	0.5136186770428015
1	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9282859519675926	0.8701171875	0.7726495726495727
1	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.99267578125	0.98046875	0.9808429118773946
1	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7365951538085938	0.6884765625	0.6813186813186813
1	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6468113793267145	0.6009114583333334	0.6340298507462686
1	ordA_r8	ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.487548828125	0.51953125	0.5060240963855421
1	ordB_r2	ukr_rus_suspended,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.8952648021556713	0.8518880208333334	0.7410358565737052
1	ordB_r2	ukr_rus_suspended,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98480224609375	0.9765625	0.9770992366412213
1	ordB_r2	ukr_rus_suspended,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.6401939392089844	0.5986328125	0.5934718100890207
1	ordB_r2	ukr_rus_suspended,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6148554484049479	0.5823567708333334	0.6273598605866977
1	ordB_r2	ukr_rus_suspended,election2020	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.44537353515625	0.45703125	0.4505928853754941
1	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9195172345196759	0.8844401041666666	0.7917888563049853
1	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98907470703125	0.98046875	0.9808429118773946
1	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7122116088867188	0.66015625	0.6554455445544555
1	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6264345380995009	0.5882161458333334	0.6084803466419065
1	ordB_r3	ukr_rus_suspended,election2020,ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.507568359375	0.515625	0.515625
1	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9293458726671008	0.8883463541666666	0.7988269794721408
1	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98870849609375	0.98046875	0.9808429118773946
1	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7676448822021484	0.7041015625	0.7038123167155426
1	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6107713911268446	0.5774739583333334	0.5913098236775819
1	ordB_r4	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5286865234375	0.51953125	0.5214007782101168
1	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.907467312282986	0.8297526041666666	0.7225464190981432
1	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9884033203125	0.9765625	0.9770992366412213
1	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7684288024902344	0.697265625	0.697265625
1	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6045199500189886	0.5764973958333334	0.5873771011734855
1	ordB_r5	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4901123046875	0.4921875	0.5
1	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9212705824110242	0.8525390625	0.753402286336418
1	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98370361328125	0.9765625	0.9770992366412213
1	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7541370391845703	0.701171875	0.6964285714285714
1	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6101947360568577	0.5826822916666666	0.5940468651044966
1	ordB_r6	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.460693359375	0.44140625	0.46037735849056605
1	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9395898889612267	0.8776041666666666	0.7901785714285714
1	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98394775390625	0.98046875	0.9808429118773946
1	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7719573974609375	0.6923828125	0.6884272997032641
1	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6096727583143446	0.5651041666666666	0.5973477998794454
1	ordB_r7	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4581298828125	0.4453125	0.4496124031007752
1	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9246450353551794	0.8707682291666666	0.7714450201496834
1	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98760986328125	0.98046875	0.9808429118773946
1	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7653160095214844	0.693359375	0.6847389558232931
1	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6391294267442491	0.6025390625	0.6075216972034716
1	ordB_r8	ukr_rus_suspended,election2020,ukr_rus,facebook_page_reference,cp_hk,covid_political,covid,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.452392578125	0.47265625	0.47470817120622566
1	ordC_r2	twibot20,midterm	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.8885060063114875	0.7571614583333334	0.6430622009569378
1	ordC_r2	twibot20,midterm	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98748779296875	0.98046875	0.9808429118773946
1	ordC_r2	twibot20,midterm	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.79150390625	0.7080078125	0.7059980334316618
1	ordC_r2	twibot20,midterm	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5929641723632812	0.568359375	0.5733590733590733
1	ordC_r2	twibot20,midterm	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.5107421875	0.4921875	0.5149253731343284
1	ordC_r3	twibot20,midterm,covid	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9362965336552371	0.8766276041666666	0.7862380146644106
1	ordC_r3	twibot20,midterm,covid	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.984619140625	0.984375	0.9846153846153847
1	ordC_r3	twibot20,midterm,covid	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.78167724609375	0.71484375	0.7131630648330058
1	ordC_r3	twibot20,midterm,covid	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6384514702690972	0.6083984375	0.5853154084798345
1	ordC_r3	twibot20,midterm,covid	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4954833984375	0.5	0.5259259259259259
1	ordC_r4	twibot20,midterm,covid,covid_political	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9173617892795138	0.8583984375	0.7554806070826307
1	ordC_r4	twibot20,midterm,covid,covid_political	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9852294921875	0.984375	0.9846153846153847
1	ordC_r4	twibot20,midterm,covid,covid_political	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7720203399658203	0.705078125	0.7056530214424951
1	ordC_r4	twibot20,midterm,covid,covid_political	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5904784732394748	0.5621744791666666	0.5654281098546042
1	ordC_r4	twibot20,midterm,covid,covid_political	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49346923828125	0.5234375	0.5413533834586466
1	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9268558643482349	0.8531901041666666	0.7531472359058566
1	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98779296875	0.984375	0.9846153846153847
1	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7904510498046875	0.7275390625	0.7234886025768087
1	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5874091254340277	0.5748697916666666	0.5811417575368826
1	ordC_r5	twibot20,midterm,covid,covid_political,cp_hk	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.4793701171875	0.49609375	0.4860557768924303
1	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9106612028899017	0.7998046875	0.6911099949773983
1	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.98626708984375	0.984375	0.9846153846153847
1	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.777984619140625	0.705078125	0.7021696252465484
1	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6118554009331597	0.58203125	0.5997506234413965
1	ordC_r6	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.49127197265625	0.5	0.49206349206349204
1	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9281198007089123	0.85546875	0.7597402597402597
1	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.9859619140625	0.98046875	0.9808429118773946
1	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7688446044921875	0.6962890625	0.697176241480039
1	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.5944769117567275	0.5735677083333334	0.5687952600394997
1	ordC_r7	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus	2500	ukr_rus_suspended	128	256	c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347	0.51263427734375	0.49609375	0.4901185770750988
1	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	covid_political	128	3072	db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750	0.9227998521592881	0.8450520833333334	0.7435344827586207
1	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	election2020	128	256	4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef	0.991241455078125	0.98046875	0.9808429118773946
1	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	facebook_page_reference	128	1024	df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe	0.7548141479492188	0.68359375	0.6746987951807228
1	ordC_r8	twibot20,midterm,covid,covid_political,cp_hk,facebook_page_reference,ukr_rus,election2020	2500	twibot20	128	3072	c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d	0.6050573984781902	0.5706380208333334	0.5879412683536395
