state,trial,action,source,gradient_cosine,conflict,update_norm,matched_scale,train_bce_delta,bce_before,bce_delta,auc_before,auc_delta_pp
initial,5,mixed_norm_matched,ukr_rus_twitter,0.5862205123009159,False,0.15076004228698847,1.0,0.015120267868041992,0.07761823572218417,0.013148943334817892,0.9897437653541565,0.031512594223015444
initial,5,mixed_norm_matched,facebook_page_reference,0.5862205123009159,False,0.15076004228698847,1.0,-0.08662760257720947,0.37319627404212946,-0.08514871597290036,0.8960884220600128,0.3497309446334751
initial,6,mixed,ukr_rus_twitter,0.7496064119637155,False,0.1542723724961939,1.0,0.012985795736312866,0.07761823572218417,0.017817559093236915,0.9897437653541565,0.0302618026733259
initial,6,mixed,facebook_page_reference,0.7496064119637155,False,0.1542723724961939,1.0,-0.09020882844924927,0.37319627404212946,-0.08783490806818006,0.8960884220600128,0.4749185800552391
initial,6,corrected,ukr_rus_twitter,0.7496064119637155,False,0.1542723724961939,1.0,0.012985795736312866,0.07761823572218417,0.017817559093236915,0.9897437653541565,0.0302618026733259
initial,6,corrected,facebook_page_reference,0.7496064119637155,False,0.1542723724961939,1.0,-0.09020882844924927,0.37319627404212946,-0.08783490806818006,0.8960884220600128,0.4749185800552391
initial,6,mixed_norm_matched,ukr_rus_twitter,0.7496064119637155,False,0.1542723724961939,1.0,0.012985795736312866,0.07761823572218417,0.017817559093236915,0.9897437653541565,0.0302618026733259
initial,6,mixed_norm_matched,facebook_page_reference,0.7496064119637155,False,0.1542723724961939,1.0,-0.09020882844924927,0.37319627404212946,-0.08783490806818006,0.8960884220600128,0.4749185800552391
initial,7,mixed,ukr_rus_twitter,0.5199984125914145,False,0.15237348072866044,1.0,0.017318353056907654,0.07761823572218417,0.013227463141083737,0.9897437653541565,0.03109571933744837
initial,7,mixed,facebook_page_reference,0.5199984125914145,False,0.15237348072866044,1.0,-0.09106200933456421,0.37319627404212946,-0.08481109887361521,0.8960884220600128,0.3064561605453431
initial,7,corrected,ukr_rus_twitter,0.5199984125914145,False,0.15237348072866044,1.0,0.017318353056907654,0.07761823572218417,0.013227463141083737,0.9897437653541565,0.03109571933744837
initial,7,corrected,facebook_page_reference,0.5199984125914145,False,0.15237348072866044,1.0,-0.09106200933456421,0.37319627404212946,-0.08481109887361521,0.8960884220600128,0.3064561605453431
initial,7,mixed_norm_matched,ukr_rus_twitter,0.5199984125914145,False,0.15237348072866044,1.0,0.017318353056907654,0.07761823572218417,0.013227463141083737,0.9897437653541565,0.03109571933744837
initial,7,mixed_norm_matched,facebook_page_reference,0.5199984125914145,False,0.15237348072866044,1.0,-0.09106200933456421,0.37319627404212946,-0.08481109887361521,0.8960884220600128,0.3064561605453431
best,0,mixed,ukr_rus_twitter,0.6142513004347266,False,0.05362436964306851,1.0,-0.001068614423274994,0.0863202128559351,0.0009030424058437403,0.9874890720844269,-0.045642876625073825
best,0,mixed,facebook_page_reference,0.6142513004347266,False,0.05362436964306851,1.0,-0.002177909016609192,0.16715295016765594,0.004425035417079892,0.9632002804279327,-0.05769453048705131
best,0,corrected,ukr_rus_twitter,0.6142513004347266,False,0.05362436964306851,1.0,-0.001068614423274994,0.0863202128559351,0.0009030424058437403,0.9874890720844269,-0.045642876625073825
best,0,corrected,facebook_page_reference,0.6142513004347266,False,0.05362436964306851,1.0,-0.002177909016609192,0.16715295016765594,0.004425035417079892,0.9632002804279327,-0.05769453048705131
best,0,mixed_norm_matched,ukr_rus_twitter,0.6142513004347266,False,0.05362436964306851,1.0,-0.001068614423274994,0.0863202128559351,0.0009030424058437403,0.9874890720844269,-0.045642876625073825
best,0,mixed_norm_matched,facebook_page_reference,0.6142513004347266,False,0.05362436964306851,1.0,-0.002177909016609192,0.16715295016765594,0.004425035417079892,0.9632002804279327,-0.05769453048705131
best,1,mixed,ukr_rus_twitter,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016540735960006714,0.0863202128559351,0.0008732315152883557,0.9874890720844269,-0.046096825599661884
best,1,mixed,facebook_page_reference,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016513615846633911,0.16715295016765594,0.003953161835670432,0.9632002804279327,-0.05264599323272501
best,1,corrected,ukr_rus_twitter,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016540735960006714,0.0863202128559351,0.0008732315152883557,0.9874890720844269,-0.046096825599661884
best,1,corrected,facebook_page_reference,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016513615846633911,0.16715295016765594,0.003953161835670432,0.9632002804279327,-0.05264599323272501
best,1,mixed_norm_matched,ukr_rus_twitter,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016540735960006714,0.0863202128559351,0.0008732315152883557,0.9874890720844269,-0.046096825599661884
best,1,mixed_norm_matched,facebook_page_reference,0.5210834551307515,False,0.05346499672438995,1.0,-0.0016513615846633911,0.16715295016765594,0.003953161835670432,0.9632002804279327,-0.05264599323272501
best,2,mixed,ukr_rus_twitter,-0.11744872359554961,True,0.047677752583272726,1.0235171760309965,-0.0003850683569908142,0.0863202128559351,-0.0001879557967186113,0.9874890720844269,-0.0166209220886393
best,2,mixed,facebook_page_reference,-0.11744872359554961,True,0.047677752583272726,1.0235171760309965,-0.0017246901988983154,0.16715295016765594,0.001339489966630969,0.9632002804279327,-0.02078073024750493
best,2,corrected,ukr_rus_twitter,-0.11744872359554961,True,0.04879899868353585,1.0235171760309965,-0.0005378946661949158,0.0863202128559351,-0.00021610334515571872,0.9874890720844269,-0.015762209892267176
best,2,corrected,facebook_page_reference,-0.11744872359554961,True,0.04879899868353585,1.0235171760309965,-0.0018569007515907288,0.16715295016765594,0.0013965860009193531,0.9632002804279327,-0.020740365982041542
best,2,mixed_norm_matched,ukr_rus_twitter,-0.11744872359554961,True,0.04879899657803132,1.0235171760309965,-0.000382937490940094,0.0863202128559351,-0.00018118955194949826,0.9874890720844269,-0.01704514026642512
best,2,mixed_norm_matched,facebook_page_reference,-0.11744872359554961,True,0.04879899657803132,1.0235171760309965,-0.0017544850707054138,0.16715295016765594,0.0013801522552967516,0.9632002804279327,-0.02141096591947722
best,3,mixed,ukr_rus_twitter,0.16127079305935899,False,0.050014436576156694,1.0,-0.0012106969952583313,0.0863202128559351,-3.631152212621447e-05,0.9874890720844269,-0.02423586845398118
best,3,mixed,facebook_page_reference,0.16127079305935899,False,0.050014436576156694,1.0,-0.0013979598879814148,0.16715295016765594,0.0014147371053695457,0.9632002804279327,-0.02787163257598202
best,3,corrected,ukr_rus_twitter,0.16127079305935899,False,0.050014436576156694,1.0,-0.0012106969952583313,0.0863202128559351,-3.631152212621447e-05,0.9874890720844269,-0.02423586845398118
best,3,corrected,facebook_page_reference,0.16127079305935899,False,0.050014436576156694,1.0,-0.0013979598879814148,0.16715295016765594,0.0014147371053695457,0.9632002804279327,-0.02787163257598202
best,3,mixed_norm_matched,ukr_rus_twitter,0.16127079305935899,False,0.050014436576156694,1.0,-0.0012106969952583313,0.0863202128559351,-3.631152212621447e-05,0.9874890720844269,-0.02423586845398118
best,3,mixed_norm_matched,facebook_page_reference,0.16127079305935899,False,0.050014436576156694,1.0,-0.0013979598879814148,0.16715295016765594,0.0014147371053695457,0.9632002804279327,-0.02787163257598202
best,4,mixed,ukr_rus_twitter,0.15832722059080231,False,0.05120136369935412,1.0,-0.00138787180185318,0.0863202128559351,0.0003007285296916934,0.9874890720844269,-0.034620356559755816
best,4,mixed,facebook_page_reference,0.15832722059080231,False,0.05120136369935412,1.0,-0.0012842938303947449,0.16715295016765594,0.0023763842880726027,0.9632002804279327,-0.040164375305162814
best,4,corrected,ukr_rus_twitter,0.15832722059080231,False,0.05120136369935412,1.0,-0.00138787180185318,0.0863202128559351,0.0003007285296916934,0.9874890720844269,-0.034620356559755816
best,4,corrected,facebook_page_reference,0.15832722059080231,False,0.05120136369935412,1.0,-0.0012842938303947449,0.16715295016765594,0.0023763842880726027,0.9632002804279327,-0.040164375305162814
best,4,mixed_norm_matched,ukr_rus_twitter,0.15832722059080231,False,0.05120136369935412,1.0,-0.00138787180185318,0.0863202128559351,0.0003007285296916934,0.9874890720844269,-0.034620356559755816
best,4,mixed_norm_matched,facebook_page_reference,0.15832722059080231,False,0.05120136369935412,1.0,-0.0012842938303947449,0.16715295016765594,0.0023763842880726027,0.9632002804279327,-0.040164375305162814
best,5,mixed,ukr_rus_twitter,0.43419764484294326,False,0.05200865643309202,1.0,-0.0013759210705757141,0.0863202128559351,0.00042906068265438635,0.9874890720844269,-0.03806881904603321
best,5,mixed,facebook_page_reference,0.43419764484294326,False,0.05200865643309202,1.0,-0.0016560107469558716,0.16715295016765594,0.0030513927340507507,0.9632002804279327,-0.05190663337706347
best,5,corrected,ukr_rus_twitter,0.43419764484294326,False,0.05200865643309202,1.0,-0.0013759210705757141,0.0863202128559351,0.00042906068265438635,0.9874890720844269,-0.03806881904603321
best,5,corrected,facebook_page_reference,0.43419764484294326,False,0.05200865643309202,1.0,-0.0016560107469558716,0.16715295016765594,0.0030513927340507507,0.9632002804279327,-0.05190663337706347
best,5,mixed_norm_matched,ukr_rus_twitter,0.43419764484294326,False,0.05200865643309202,1.0,-0.0013759210705757141,0.0863202128559351,0.00042906068265438635,0.9874890720844269,-0.03806881904603321
