dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
midterm,nm_ladder_ordC_r4,random,encoder_cosine,0.6328535714285715,0.5893888949165083,0.66,1,2800,1400,0.495691625,0.9992492492492493,0.0
midterm,nm_ladder_ordC_r4,hard_2hop,encoder_cosine,0.7181900510204081,0.682987887166719,0.74,-1,2800,1400,0.497837625,0.9994993742177722,0.0
midterm,nm_ladder_ordC_r5,degree_matched,encoder_cosine,0.7056920918367346,0.6606949529271264,0.74,1,2800,1400,0.48335475,0.999498997995992,0.0
midterm,nm_ladder_ordC_r5,random,encoder_cosine,0.7337663265306122,0.7109431643650953,0.88,1,2800,1400,0.48881175,0.9992492492492493,0.0
midterm,nm_ladder_ordC_r5,hard_2hop,encoder_cosine,0.7070627551020409,0.673598528473999,0.76,-1,2800,1400,0.498536,0.9994993742177722,0.0
midterm,nm_ladder_ordC_r6,degree_matched,encoder_cosine,0.6677420918367347,0.6202759070858546,0.72,1,2800,1400,0.484258875,0.999498997995992,0.0
midterm,nm_ladder_ordC_r6,random,encoder_cosine,0.7189607142857143,0.6904853056648352,0.9,1,2800,1400,0.49148,0.9992492492492493,0.0
midterm,nm_ladder_ordC_r6,hard_2hop,encoder_cosine,0.756040306122449,0.7074935946984238,0.8,-1,2800,1400,0.49751775,0.9994993742177722,0.0
midterm,nm_ladder_ordC_r7,degree_matched,encoder_cosine,0.6984841836734694,0.6483532400212155,0.72,1,2800,1400,0.48323125,0.999498997995992,0.0
midterm,nm_ladder_ordC_r7,random,encoder_cosine,0.7622739795918367,0.7375809494626242,0.98,1,2800,1400,0.4853745,0.9992492492492493,0.0
midterm,nm_ladder_ordC_r7,hard_2hop,encoder_cosine,0.7298801020408163,0.6772964188020172,0.8,-1,2800,1400,0.494144125,0.9994993742177722,0.0
