dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
ukr_rus_twitter,ukr_only_nm,random,encoder_cosine,0.8678482142857142,0.8688008404931565,0.98,1,2800,1400,0.500773625,0.99975,0.0
ukr_rus_twitter,ukr_only_nm,hard_2hop,encoder_cosine,0.6744979591836735,0.6301800026624951,0.76,-1,2800,1400,0.492828,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_nm_wb,degree_matched,encoder_cosine,0.8147617346938776,0.8023580848058336,0.92,1,2800,1400,0.487441875,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_nm_wb,random,encoder_cosine,0.8937808673469387,0.9013882371594749,1.0,1,2800,1400,0.506286625,0.99975,0.0
ukr_rus_twitter,merged_ukr_rus_covid_nm_wb,hard_2hop,encoder_cosine,0.6225244897959183,0.5841734673640755,0.84,-1,2800,1400,0.492659375,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_nm_wb,degree_matched,encoder_cosine,0.7731418367346938,0.745478937711101,0.92,1,2800,1400,0.489735125,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_nm_wb,random,encoder_cosine,0.8700852040816327,0.8666216717129019,1.0,1,2800,1400,0.501865625,0.99975,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_nm_wb,hard_2hop,encoder_cosine,0.6897239795918367,0.6331930180384197,0.78,-1,2800,1400,0.490449,1.0,0.0
ukr_rus_twitter,nm_ladder_4src,degree_matched,encoder_cosine,0.7556811224489796,0.7264972771889716,0.86,1,2800,1400,0.49309875,1.0,0.0
ukr_rus_twitter,nm_ladder_4src,random,encoder_cosine,0.8499163265306122,0.8381964364957769,1.0,1,2800,1400,0.501706125,0.99975,0.0
ukr_rus_twitter,nm_ladder_4src,hard_2hop,encoder_cosine,0.7146127551020408,0.6606325482757884,0.72,-1,2800,1400,0.496875625,1.0,0.0
ukr_rus_twitter,nm_ladder_5src,degree_matched,encoder_cosine,0.7573892857142858,0.725817751230256,0.92,1,2800,1400,0.490963125,1.0,0.0
ukr_rus_twitter,nm_ladder_5src,random,encoder_cosine,0.8670229591836734,0.8647691327122503,1.0,1,2800,1400,0.50808775,0.99975,0.0
ukr_rus_twitter,nm_ladder_5src,hard_2hop,encoder_cosine,0.6955341836734694,0.6442471338347439,0.82,-1,2800,1400,0.491290875,1.0,0.0
ukr_rus_twitter,nm_ladder_6src,degree_matched,encoder_cosine,0.7392724489795919,0.710671971021126,0.86,1,2800,1400,0.494781375,1.0,0.0
ukr_rus_twitter,nm_ladder_6src,random,encoder_cosine,0.85745,0.8651686897741321,1.0,1,2800,1400,0.50052175,0.99975,0.0
ukr_rus_twitter,nm_ladder_6src,hard_2hop,encoder_cosine,0.6979326530612245,0.6497237622702846,0.9,-1,2800,1400,0.496221875,1.0,0.0
ukr_rus_twitter,nm_ladder_7src,degree_matched,encoder_cosine,0.7042734693877551,0.6606452265859033,0.84,1,2800,1400,0.4927295,1.0,0.0
ukr_rus_twitter,nm_ladder_7src,random,encoder_cosine,0.8286214285714286,0.8123511273848996,0.98,1,2800,1400,0.5048065,0.99975,0.0
ukr_rus_twitter,nm_ladder_7src,hard_2hop,encoder_cosine,0.7679760204081633,0.7102162681223065,0.72,-1,2800,1400,0.4899205,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,degree_matched,encoder_cosine,0.7353186224489796,0.6991477391872958,0.82,1,2800,1400,0.492437625,1.0,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,random,encoder_cosine,0.8350867346938775,0.8232761830749596,0.98,1,2800,1400,0.5011025,0.99975,0.0
ukr_rus_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,hard_2hop,encoder_cosine,0.730090306122449,0.6779378069687354,0.84,-1,2800,1400,0.496768125,1.0,0.0
ukr_rus_twitter,nm_ss_covid19_twitter,degree_matched,encoder_cosine,0.7415566326530613,0.7117994471909698,0.92,1,2800,1400,0.493010625,1.0,0.0
ukr_rus_twitter,nm_ss_covid19_twitter,random,encoder_cosine,0.8585227040816327,0.855591457009046,1.0,1,2800,1400,0.505312625,0.99975,0.0
ukr_rus_twitter,nm_ss_covid19_twitter,hard_2hop,encoder_cosine,0.7113316326530612,0.6532345183462228,0.76,-1,2800,1400,0.492131125,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r3,degree_matched,encoder_cosine,0.7476913265306122,0.7149035282065518,0.84,1,2800,1400,0.488703875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r3,random,encoder_cosine,0.8683321428571429,0.8647054545768833,0.98,1,2800,1400,0.50484475,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordB_r3,hard_2hop,encoder_cosine,0.7109790816326531,0.647401237379266,0.68,-1,2800,1400,0.492700375,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r4,degree_matched,encoder_cosine,0.7523775510204082,0.7259025728272899,0.84,1,2800,1400,0.489914375,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r4,random,encoder_cosine,0.8533872448979591,0.8567329246167622,1.0,1,2800,1400,0.49970975,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordB_r4,hard_2hop,encoder_cosine,0.6995224489795918,0.648052111353802,0.9,-1,2800,1400,0.48985975,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r5,degree_matched,encoder_cosine,0.706879081632653,0.6701683442559684,0.84,1,2800,1400,0.4922975,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r5,random,encoder_cosine,0.8352642857142857,0.8318391045021243,1.0,1,2800,1400,0.504218375,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordB_r5,hard_2hop,encoder_cosine,0.7607709183673469,0.7125890754984744,0.86,-1,2800,1400,0.497204625,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r6,degree_matched,encoder_cosine,0.72745,0.6928169576113317,0.82,1,2800,1400,0.49233675,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r6,random,encoder_cosine,0.838519387755102,0.8373923318739652,0.98,1,2800,1400,0.502097125,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordB_r6,hard_2hop,encoder_cosine,0.7223244897959183,0.6710614713836063,0.84,-1,2800,1400,0.49220425,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r7,degree_matched,encoder_cosine,0.7279,0.6929061508497147,0.8,1,2800,1400,0.492418875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordB_r7,random,encoder_cosine,0.8368959183673469,0.8314000819062114,1.0,1,2800,1400,0.504263875,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordB_r7,hard_2hop,encoder_cosine,0.7224739795918368,0.6678355345725855,0.78,-1,2800,1400,0.493897125,1.0,0.0
ukr_rus_twitter,nm_ss_election2020,degree_matched,encoder_cosine,0.5283908163265306,0.5044789540559317,0.38,-1,2800,1400,0.488023125,1.0,0.0
ukr_rus_twitter,nm_ss_election2020,random,encoder_cosine,0.6464780612244898,0.5821090016251415,0.3,-1,2800,1400,0.488147125,0.99975,0.0
ukr_rus_twitter,nm_ss_election2020,hard_2hop,encoder_cosine,0.6695091836734693,0.5990947994632985,0.3,-1,2800,1400,0.495656125,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r2,degree_matched,encoder_cosine,0.49802704081632654,0.5017508794363738,0.6,1,2800,1400,0.494077875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r2,random,encoder_cosine,0.5488423469387755,0.5540527245190345,0.62,-1,2800,1400,0.49558375,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r2,hard_2hop,encoder_cosine,0.6762801020408163,0.6558088832674163,0.84,-1,2800,1400,0.494250375,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r3,degree_matched,encoder_cosine,0.5169688775510204,0.505246812948481,0.56,1,2800,1400,0.49926975,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r3,random,encoder_cosine,0.5605020408163265,0.5320373345232552,0.52,-1,2800,1400,0.491792125,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r3,hard_2hop,encoder_cosine,0.6956219387755102,0.65393212257876,0.7,-1,2800,1400,0.495382625,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r4,degree_matched,encoder_cosine,0.5998489795918367,0.5583294490523862,0.58,1,2800,1400,0.495407625,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r4,random,encoder_cosine,0.5985882653061224,0.578449504934042,0.62,1,2800,1400,0.488171375,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r4,hard_2hop,encoder_cosine,0.7791091836734694,0.7492947242385888,0.78,-1,2800,1400,0.49302275,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r5,degree_matched,encoder_cosine,0.6206948979591836,0.5734962382206068,0.62,1,2800,1400,0.498386875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r5,random,encoder_cosine,0.6811487244897959,0.6504779828838038,0.9,1,2800,1400,0.503050125,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r5,hard_2hop,encoder_cosine,0.7958158163265306,0.758953636046267,0.8,-1,2800,1400,0.501114875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r6,degree_matched,encoder_cosine,0.6226755102040816,0.589073653004132,0.72,1,2800,1400,0.489404875,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r6,random,encoder_cosine,0.738769387755102,0.7177459020784868,0.92,1,2800,1400,0.501252625,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r6,hard_2hop,encoder_cosine,0.8035839285714286,0.7738802837686428,0.9,-1,2800,1400,0.500137375,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r7,degree_matched,encoder_cosine,0.7053551020408163,0.6624244711550955,0.84,1,2800,1400,0.496413,1.0,0.0
ukr_rus_twitter,nm_ladder_ordC_r7,random,encoder_cosine,0.8263053571428571,0.818706257722897,0.98,1,2800,1400,0.508042,0.99975,0.0
ukr_rus_twitter,nm_ladder_ordC_r7,hard_2hop,encoder_cosine,0.7639413265306122,0.713037731503318,0.86,-1,2800,1400,0.497847875,1.0,0.0
