dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
covid19_twitter,nm_ladder_7src,hard_2hop,encoder_cosine,0.7551545918367347,0.69731158008509,0.66,-1,2800,1400,0.505312875,0.99975,0.0
covid19_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,degree_matched,encoder_cosine,0.8324459183673469,0.8189993692690762,0.94,1,2800,1400,0.500881875,0.9995,0.0
covid19_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,random,encoder_cosine,0.8533387755102041,0.85137840310294,1.0,1,2800,1400,0.505824875,0.99975,0.0
covid19_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,hard_2hop,encoder_cosine,0.7373244897959184,0.6830034203556512,0.78,-1,2800,1400,0.506433,0.99975,0.0
covid19_twitter,nm_ss_covid19_twitter,degree_matched,encoder_cosine,0.8664091836734694,0.861246299709825,0.96,1,2800,1400,0.494287875,0.9995,0.0
covid19_twitter,nm_ss_covid19_twitter,random,encoder_cosine,0.8866229591836735,0.8963348290112256,0.98,1,2800,1400,0.508264125,0.99975,0.0
covid19_twitter,nm_ss_covid19_twitter,hard_2hop,encoder_cosine,0.6896260204081632,0.6341430797824982,0.7,-1,2800,1400,0.505986125,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r3,degree_matched,encoder_cosine,0.8455290816326531,0.8369948458736878,0.98,1,2800,1400,0.494529,0.9995,0.0
covid19_twitter,nm_ladder_ordB_r3,random,encoder_cosine,0.8773642857142857,0.8803076586490639,1.0,1,2800,1400,0.51223725,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r3,hard_2hop,encoder_cosine,0.7196683673469387,0.65306637360655,0.64,-1,2800,1400,0.50574875,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r4,degree_matched,encoder_cosine,0.8378826530612244,0.841209291172485,0.96,1,2800,1400,0.49925775,0.9995,0.0
covid19_twitter,nm_ladder_ordB_r4,random,encoder_cosine,0.8601020408163266,0.8704666957343247,0.98,1,2800,1400,0.512189,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r4,hard_2hop,encoder_cosine,0.7097933673469388,0.664314664594226,0.8,-1,2800,1400,0.512104,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r5,degree_matched,encoder_cosine,0.8188035714285714,0.8107333034318644,0.96,1,2800,1400,0.499614125,0.9995,0.0
covid19_twitter,nm_ladder_ordB_r5,random,encoder_cosine,0.8542035714285714,0.8587062667618572,0.98,1,2800,1400,0.50997275,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r5,hard_2hop,encoder_cosine,0.7553035714285714,0.7044715376370021,0.8,-1,2800,1400,0.50566975,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r6,degree_matched,encoder_cosine,0.834815306122449,0.8265567505439922,0.96,1,2800,1400,0.5007305,0.9995,0.0
covid19_twitter,nm_ladder_ordB_r6,random,encoder_cosine,0.8600897959183673,0.8617925032290672,0.94,1,2800,1400,0.51468775,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r6,hard_2hop,encoder_cosine,0.7308469387755102,0.6833773172352328,0.86,-1,2800,1400,0.506994375,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r7,degree_matched,encoder_cosine,0.8205785714285714,0.8162391013704259,0.96,1,2800,1400,0.5029215,0.9995,0.0
covid19_twitter,nm_ladder_ordB_r7,random,encoder_cosine,0.8463316326530612,0.8529996230523622,0.96,1,2800,1400,0.51251875,0.99975,0.0
covid19_twitter,nm_ladder_ordB_r7,hard_2hop,encoder_cosine,0.7205061224489796,0.6702912127277174,0.8,-1,2800,1400,0.51034175,0.99975,0.0
covid19_twitter,nm_ss_election2020,degree_matched,encoder_cosine,0.5115025510204082,0.5081958489754859,0.58,1,2800,1400,0.493762,0.9995,0.0
covid19_twitter,nm_ss_election2020,random,encoder_cosine,0.5896964285714286,0.542312656416894,0.24,-1,2800,1400,0.4946305,0.99975,0.0
covid19_twitter,nm_ss_election2020,hard_2hop,encoder_cosine,0.638111224489796,0.5908846408894578,0.4,-1,2800,1400,0.492860375,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r2,degree_matched,encoder_cosine,0.5421650510204081,0.5426444311292011,0.64,1,2800,1400,0.487972625,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r2,random,encoder_cosine,0.4816698979591837,0.49681516592707414,0.6,-1,2800,1400,0.50229775,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r2,hard_2hop,encoder_cosine,0.6494474489795918,0.6309165232895407,0.78,-1,2800,1400,0.494906,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r3,degree_matched,encoder_cosine,0.5899729591836734,0.5771495800295127,0.74,1,2800,1400,0.48937075,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r3,random,encoder_cosine,0.5215494897959184,0.5237508717556377,0.64,1,2800,1400,0.4996005,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r3,hard_2hop,encoder_cosine,0.6638908163265306,0.621857938943243,0.68,-1,2800,1400,0.486706625,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r4,degree_matched,encoder_cosine,0.7087479591836735,0.6882297155946959,0.88,1,2800,1400,0.50277475,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r4,random,encoder_cosine,0.6676729591836734,0.657510085793795,0.84,1,2800,1400,0.5136995,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r4,hard_2hop,encoder_cosine,0.7394232142857143,0.70172551113204,0.8,-1,2800,1400,0.50219425,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r5,degree_matched,encoder_cosine,0.725475,0.7005456831823421,0.88,1,2800,1400,0.507601625,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r5,random,encoder_cosine,0.7394367346938776,0.7246442750946919,0.88,1,2800,1400,0.503658,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r5,hard_2hop,encoder_cosine,0.7691229591836735,0.7302394352844621,0.78,-1,2800,1400,0.5050005,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r6,degree_matched,encoder_cosine,0.7434214285714286,0.7226625354636885,0.92,1,2800,1400,0.505753,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r6,random,encoder_cosine,0.7784520408163266,0.7714432319165742,0.92,1,2800,1400,0.50720075,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r6,hard_2hop,encoder_cosine,0.7748357142857143,0.7364817025196378,0.78,-1,2800,1400,0.50142175,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r7,degree_matched,encoder_cosine,0.8092734693877551,0.7913471794244155,0.96,1,2800,1400,0.5112505,0.9995,0.0
covid19_twitter,nm_ladder_ordC_r7,random,encoder_cosine,0.8402612244897959,0.835755855635,0.98,1,2800,1400,0.514112125,0.99975,0.0
covid19_twitter,nm_ladder_ordC_r7,hard_2hop,encoder_cosine,0.764755612244898,0.7122889251356621,0.8,-1,2800,1400,0.510805875,0.99975,0.0
