dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
twibot20,merged_ukr_rus_covid_midterm_all8_nm_wb,random,encoder_cosine,0.8390489795918368,0.797243787325363,0.9,1,2800,1400,0.4943165,0.99975,0.0
twibot20,merged_ukr_rus_covid_midterm_all8_nm_wb,hard_2hop,encoder_cosine,0.6711637755102041,0.6283333958333744,0.68,-1,2800,1400,0.497015625,1.0,0.0
twibot20,nm_ss_covid19_twitter,degree_matched,encoder_cosine,0.8171502551020409,0.7814571650003904,0.86,1,2800,1400,0.4835415,1.0,0.0
twibot20,nm_ss_covid19_twitter,random,encoder_cosine,0.8635849489795918,0.823685975729721,0.88,1,2800,1400,0.491974,0.99975,0.0
twibot20,nm_ss_covid19_twitter,hard_2hop,encoder_cosine,0.630029081632653,0.5831702008744656,0.64,-1,2800,1400,0.491198375,1.0,0.0
twibot20,nm_ladder_ordB_r3,degree_matched,encoder_cosine,0.8032964285714286,0.7645120512805467,0.86,1,2800,1400,0.48325325,1.0,0.0
twibot20,nm_ladder_ordB_r3,random,encoder_cosine,0.8478158163265306,0.8048720192488489,0.86,1,2800,1400,0.49348125,0.99975,0.0
twibot20,nm_ladder_ordB_r3,hard_2hop,encoder_cosine,0.6561321428571428,0.6111389068269117,0.66,-1,2800,1400,0.491217625,1.0,0.0
twibot20,nm_ladder_ordB_r4,degree_matched,encoder_cosine,0.8214091836734694,0.784036198925946,0.88,1,2800,1400,0.488350125,1.0,0.0
twibot20,nm_ladder_ordB_r4,random,encoder_cosine,0.8569630102040816,0.8178497761587593,0.9,1,2800,1400,0.4974755,0.99975,0.0
twibot20,nm_ladder_ordB_r4,hard_2hop,encoder_cosine,0.6407821428571429,0.597059012054756,0.72,-1,2800,1400,0.497604625,1.0,0.0
twibot20,nm_ladder_ordB_r5,degree_matched,encoder_cosine,0.790936224489796,0.7554993670857284,0.88,1,2800,1400,0.48306875,1.0,0.0
twibot20,nm_ladder_ordB_r5,random,encoder_cosine,0.8300311224489796,0.7895201383493379,0.92,1,2800,1400,0.4911605,0.99975,0.0
twibot20,nm_ladder_ordB_r5,hard_2hop,encoder_cosine,0.6834862244897959,0.6425094916376567,0.7,-1,2800,1400,0.493736125,1.0,0.0
twibot20,nm_ladder_ordB_r6,degree_matched,encoder_cosine,0.8021459183673469,0.7656542967151949,0.9,1,2800,1400,0.48840475,1.0,0.0
twibot20,nm_ladder_ordB_r6,random,encoder_cosine,0.8417739795918368,0.8004254955339118,0.9,1,2800,1400,0.498142,0.99975,0.0
twibot20,nm_ladder_ordB_r6,hard_2hop,encoder_cosine,0.6660438775510205,0.6199499359568539,0.72,-1,2800,1400,0.495980875,1.0,0.0
twibot20,nm_ladder_ordB_r7,degree_matched,encoder_cosine,0.7980617346938775,0.763761551114008,0.92,1,2800,1400,0.48686575,1.0,0.0
twibot20,nm_ladder_ordB_r7,random,encoder_cosine,0.8348469387755102,0.7936220946366627,0.92,1,2800,1400,0.496759125,0.99975,0.0
twibot20,nm_ladder_ordB_r7,hard_2hop,encoder_cosine,0.6662487244897959,0.6197394001706117,0.7,-1,2800,1400,0.493304875,1.0,0.0
twibot20,nm_ss_election2020,degree_matched,encoder_cosine,0.6092928571428572,0.5770130109613029,0.48,1,2800,1400,0.50045025,1.0,0.0
twibot20,nm_ss_election2020,random,encoder_cosine,0.5677941326530612,0.5305169913949904,0.36,1,2800,1400,0.4891145,0.99975,0.0
twibot20,nm_ss_election2020,hard_2hop,encoder_cosine,0.5630755102040816,0.53156149006604,0.4,-1,2800,1400,0.503826625,1.0,0.0
twibot20,nm_ladder_ordC_r2,degree_matched,encoder_cosine,0.6215918367346939,0.6153419095606609,0.82,1,2800,1400,0.50281075,1.0,0.0
twibot20,nm_ladder_ordC_r2,random,encoder_cosine,0.6196494897959184,0.6069710031267848,0.78,1,2800,1400,0.49798025,0.99975,0.0
twibot20,nm_ladder_ordC_r2,hard_2hop,encoder_cosine,0.542715306122449,0.5411784045097329,0.58,-1,2800,1400,0.504313875,1.0,0.0
twibot20,nm_ladder_ordC_r3,degree_matched,encoder_cosine,0.6749045918367347,0.6422361100841874,0.8,1,2800,1400,0.503701,1.0,0.0
twibot20,nm_ladder_ordC_r3,random,encoder_cosine,0.6294357142857143,0.6058472466919603,0.78,1,2800,1400,0.49921675,0.99975,0.0
twibot20,nm_ladder_ordC_r3,hard_2hop,encoder_cosine,0.5822678571428571,0.5630507439556622,0.62,-1,2800,1400,0.507230625,1.0,0.0
twibot20,nm_ladder_ordC_r4,degree_matched,encoder_cosine,0.6741061224489796,0.6588967883733582,0.88,1,2800,1400,0.48946975,1.0,0.0
twibot20,nm_ladder_ordC_r4,random,encoder_cosine,0.6545433673469387,0.6446665877569132,0.9,1,2800,1400,0.49048575,0.99975,0.0
twibot20,nm_ladder_ordC_r4,hard_2hop,encoder_cosine,0.6892535714285715,0.6791914769688402,0.82,-1,2800,1400,0.50665425,1.0,0.0
twibot20,nm_ladder_ordC_r5,degree_matched,encoder_cosine,0.6678132653061224,0.6447660511382022,0.86,1,2800,1400,0.48595875,1.0,0.0
twibot20,nm_ladder_ordC_r5,random,encoder_cosine,0.6681369897959184,0.6414507204215303,0.86,1,2800,1400,0.493354,0.99975,0.0
twibot20,nm_ladder_ordC_r5,hard_2hop,encoder_cosine,0.7288469387755102,0.7016686828736358,0.74,-1,2800,1400,0.493688375,1.0,0.0
twibot20,nm_ladder_ordC_r6,degree_matched,encoder_cosine,0.7623045918367347,0.7277660193204625,0.92,1,2800,1400,0.48824575,1.0,0.0
twibot20,nm_ladder_ordC_r6,random,encoder_cosine,0.7833849489795919,0.7412964332830274,0.92,1,2800,1400,0.49565325,0.99975,0.0
twibot20,nm_ladder_ordC_r6,hard_2hop,encoder_cosine,0.7100604591836734,0.6858222314612056,0.82,-1,2800,1400,0.493310375,1.0,0.0
twibot20,nm_ladder_ordC_r7,degree_matched,encoder_cosine,0.7905244897959184,0.7481414225051277,0.88,1,2800,1400,0.48045,1.0,0.0
twibot20,nm_ladder_ordC_r7,random,encoder_cosine,0.8170826530612245,0.7746271549501921,0.92,1,2800,1400,0.49275325,0.99975,0.0
twibot20,nm_ladder_ordC_r7,hard_2hop,encoder_cosine,0.6987336734693878,0.6522449548712557,0.68,-1,2800,1400,0.496134875,1.0,0.0
