dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
cp_hk_twitter,nm_ladder_4src,hard_2hop,encoder_cosine,0.8008479591836735,0.7175268309882225,0.72,-1,2800,1400,0.516349875,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_5src,degree_matched,encoder_cosine,0.5447244897959184,0.5027705144226025,0.26,1,2800,1400,0.49909625,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_5src,random,encoder_cosine,0.7674005102040816,0.7179871261282516,0.64,1,2800,1400,0.51431475,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_5src,hard_2hop,encoder_cosine,0.7879168367346939,0.7098188308998988,0.82,-1,2800,1400,0.511729625,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_6src,degree_matched,encoder_cosine,0.5179349489795918,0.4845847371516276,0.2,1,2800,1400,0.501698125,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_6src,random,encoder_cosine,0.7109494897959183,0.6611964972036646,0.66,1,2800,1400,0.517230875,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_6src,hard_2hop,encoder_cosine,0.829469387755102,0.7637519500422411,0.94,-1,2800,1400,0.508758,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_7src,degree_matched,encoder_cosine,0.5412456632653061,0.4964901073753257,0.3,1,2800,1400,0.502311125,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_7src,random,encoder_cosine,0.715869387755102,0.6436156403912331,0.58,1,2800,1400,0.51952575,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_7src,hard_2hop,encoder_cosine,0.8327275510204082,0.7465848004381341,0.78,-1,2800,1400,0.509491,0.9997496871088861,0.0
cp_hk_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,degree_matched,encoder_cosine,0.560602806122449,0.5119982736079091,0.32,1,2800,1400,0.500971375,0.9994988724630418,0.0
cp_hk_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,random,encoder_cosine,0.7595086734693878,0.7094236040805446,0.68,1,2800,1400,0.51214225,0.9984984984984985,0.0
cp_hk_twitter,merged_ukr_rus_covid_midterm_all8_nm_wb,hard_2hop,encoder_cosine,0.7828122448979592,0.7218119067699461,0.88,-1,2800,1400,0.511257625,0.9997496871088861,0.0
cp_hk_twitter,nm_ss_covid19_twitter,degree_matched,encoder_cosine,0.5678301020408163,0.5150095428245148,0.36,1,2800,1400,0.501711125,0.9994988724630418,0.0
cp_hk_twitter,nm_ss_covid19_twitter,random,encoder_cosine,0.7864734693877551,0.7285869191497936,0.6,1,2800,1400,0.51558275,0.9984984984984985,0.0
cp_hk_twitter,nm_ss_covid19_twitter,hard_2hop,encoder_cosine,0.7819964285714286,0.6966752330801309,0.82,-1,2800,1400,0.511444875,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordB_r3,degree_matched,encoder_cosine,0.5600910714285714,0.5062255225329435,0.28,1,2800,1400,0.502392375,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordB_r3,random,encoder_cosine,0.7757788265306123,0.7123357508980848,0.72,1,2800,1400,0.513432,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordB_r3,hard_2hop,encoder_cosine,0.8158880102040816,0.7259480121532691,0.68,-1,2800,1400,0.508649625,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordB_r4,degree_matched,encoder_cosine,0.5408711734693877,0.49430851929637004,0.26,1,2800,1400,0.50296025,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordB_r4,random,encoder_cosine,0.7523301020408163,0.6934194989309815,0.68,1,2800,1400,0.5161895,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordB_r4,hard_2hop,encoder_cosine,0.8194576530612245,0.745653355317096,0.86,-1,2800,1400,0.51181775,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordB_r5,degree_matched,encoder_cosine,0.5404283163265307,0.49341492177659063,0.24,1,2800,1400,0.503211375,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordB_r5,random,encoder_cosine,0.699047193877551,0.6384696426830123,0.68,1,2800,1400,0.51745425,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordB_r5,hard_2hop,encoder_cosine,0.8473946428571428,0.7810755262859665,0.92,-1,2800,1400,0.50857,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordB_r6,degree_matched,encoder_cosine,0.5535390306122449,0.5112926860541915,0.28,1,2800,1400,0.502683,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordB_r6,random,encoder_cosine,0.7499352040816326,0.7105733388905447,0.62,1,2800,1400,0.51784425,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordB_r6,hard_2hop,encoder_cosine,0.7595839285714285,0.7223139830317217,0.94,-1,2800,1400,0.516090875,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordB_r7,degree_matched,encoder_cosine,0.562490306122449,0.5124143244370831,0.32,1,2800,1400,0.49775575,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordB_r7,random,encoder_cosine,0.7492229591836734,0.6920246836300504,0.6,1,2800,1400,0.513086125,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordB_r7,hard_2hop,encoder_cosine,0.7820030612244898,0.719520774999327,0.86,-1,2800,1400,0.51175025,0.9997496871088861,0.0
cp_hk_twitter,nm_ss_election2020,degree_matched,encoder_cosine,0.5361762755102041,0.5252814266243315,0.54,-1,2800,1400,0.494042,0.9994988724630418,0.0
cp_hk_twitter,nm_ss_election2020,random,encoder_cosine,0.6432438775510204,0.5942913089788205,0.44,-1,2800,1400,0.489909875,0.9984984984984985,0.0
cp_hk_twitter,nm_ss_election2020,hard_2hop,encoder_cosine,0.658818112244898,0.5961909240465716,0.48,-1,2800,1400,0.495863,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r2,degree_matched,encoder_cosine,0.5308191326530612,0.5388005838113427,0.62,-1,2800,1400,0.491981625,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r2,random,encoder_cosine,0.5276224489795919,0.5180792910964577,0.42,-1,2800,1400,0.49508675,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordC_r2,hard_2hop,encoder_cosine,0.6938798469387755,0.6530362441587731,0.82,-1,2800,1400,0.493967125,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r3,degree_matched,encoder_cosine,0.5532196428571429,0.5209328321521933,0.4,1,2800,1400,0.492171875,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r3,random,encoder_cosine,0.655890306122449,0.5932299299992392,0.48,1,2800,1400,0.503966375,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordC_r3,hard_2hop,encoder_cosine,0.6940997448979592,0.6249867828261253,0.48,-1,2800,1400,0.505775375,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r4,degree_matched,encoder_cosine,0.5799247448979592,0.531977789020657,0.34,1,2800,1400,0.49637275,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r4,random,encoder_cosine,0.679991581632653,0.6165692865675246,0.56,1,2800,1400,0.505555625,0.9987487487487487,0.0
cp_hk_twitter,nm_ladder_ordC_r4,hard_2hop,encoder_cosine,0.784704081632653,0.7392377763623648,0.92,-1,2800,1400,0.5087415,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r5,degree_matched,encoder_cosine,0.5562181122448979,0.5193890543663813,0.24,1,2800,1400,0.494904375,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r5,random,encoder_cosine,0.6442285714285715,0.5953484462449646,0.54,1,2800,1400,0.51177125,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordC_r5,hard_2hop,encoder_cosine,0.8045823979591836,0.7685271966925405,0.8,-1,2800,1400,0.50487225,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r6,degree_matched,encoder_cosine,0.5570012755102041,0.5076056779447908,0.34,1,2800,1400,0.49661775,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r6,random,encoder_cosine,0.6915204081632653,0.6257783769293346,0.62,1,2800,1400,0.509653,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordC_r6,hard_2hop,encoder_cosine,0.8110576530612245,0.7625215527821732,0.78,-1,2800,1400,0.5082215,0.9997496871088861,0.0
cp_hk_twitter,nm_ladder_ordC_r7,degree_matched,encoder_cosine,0.5593548469387755,0.5120448166755907,0.3,1,2800,1400,0.501058375,0.9994988724630418,0.0
cp_hk_twitter,nm_ladder_ordC_r7,random,encoder_cosine,0.7142487244897959,0.6552804876468541,0.58,1,2800,1400,0.512867125,0.9984984984984985,0.0
cp_hk_twitter,nm_ladder_ordC_r7,hard_2hop,encoder_cosine,0.7841599489795918,0.735776363647992,0.86,-1,2800,1400,0.512319375,0.9997496871088861,0.0
