source,model,ukr_rus_twitter__followers_count,ukr_rus_twitter__statuses_count,ukr_rus_twitter__account_age_days,covid19_twitter__followers_count,covid19_twitter__statuses_count,covid19_twitter__account_age_days,midterm__followers_count,midterm__statuses_count,midterm__account_age_days,twibot20__followers_count,twibot20__statuses_count,twibot20__account_age_days,mean
ukr_rus_twitter,nm_ss_ukr_rus_twitter,0.009002498521980753,0.044921040312913114,-0.10691312216765862,0.05828387934910242,0.08845343219788826,-0.10518018824475747,0.022499593523606882,0.01031111240228648,-0.16334788948902917,0.10868724243320928,0.11505048557890776,-0.06227788744346688,0.0016241830812485658
covid19_twitter,nm_ss_covid19_twitter,-0.07797555681449266,-0.046739439258326874,-0.12273892464136257,-0.07322617138883167,-0.05150310415050203,-0.08931623330020758,-0.16322902789823257,-0.08539077500229292,-0.11459951468859558,-0.17483406279999245,-0.1251781478979141,-0.06259060595548982,-0.09894346364968676
midterm,nm_ss_midterm,0.007718343361155624,0.02305581081879508,-0.10323183689766031,0.07784682714011006,0.06047278959410802,-0.08642671074727938,0.03032402842640267,0.00496124809543101,-0.1734015385669936,0.05728539434356805,-0.015967644731668326,-0.007129750448738878,-0.010374419967730834
covid_political,nm_ss_covid_political,0.002004396339558714,-0.0028053967069760987,-0.0030736274752065935,-0.025729233451936916,-0.0094407749711868,0.0015895619333083138,-0.059427512539913366,-0.046686566561069634,-0.03572061783551973,-0.021389597769306188,-0.03403673686233588,0.020424543061808704,-0.017857630236564618
election2020,nm_ss_election2020,-0.02296240842364873,-0.0016415441135184568,0.033326846715095344,-0.020559844830914976,0.022751667537097623,0.002012013195169369,-0.09283913182155333,-0.004810235699832557,0.005280816502026083,-0.10794046631502682,-0.07428091876078947,0.058846562198534895,-0.016901386984780085
ukr_rus_suspended,nm_ss_ukr_rus_suspended,0.017466595913629257,-0.000976783488931912,0.044162547657511576,0.018359706054482162,0.00022883442892538162,0.031270329012286546,-0.07051319286428477,-0.04102184584926169,0.016733181506057192,0.0418028800801357,0.019764833441635786,0.0890136075232772,0.013857557784621867
twibot20,nm_ss_twibot20,-0.09141010901636445,-0.12255800035243257,-0.03256221613622554,-0.09444430893815277,-0.10660237708449212,0.008039518641438209,-0.10098035778867273,-0.02953182904904701,0.03397060308611567,-0.22345709255763574,-0.19368592553154398,-0.05854746325485953,-0.08431412983182272
cp_hk_twitter,nm_ss_cp_hk_twitter,-0.0019249877491437852,0.03398969998361165,-0.135968982038796,-0.0029335897486462846,0.04959760559555932,-0.15240205189767958,0.016913177906999942,0.04314037898799298,-0.15435799207620074,-0.1483544344605176,-0.11473669409437061,-0.14764541065490855,-0.05955694002050827
