train_source,ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference,target_mean
ukr_rus_twitter,0.9999933242797852,0.9893866777420044,0.9877833127975464,0.9435758590698242,0.8157844543457031,0.9788989424705505,0.9868166446685791,0.9998499751091003,0.9968433380126953,0.9665480587217543
covid19_twitter,0.9958500266075134,0.9999933242797852,0.9998499751091003,0.9670912027359009,1.0,0.9476519227027893,0.9994566440582275,0.9988266825675964,0.961430013179779,0.9855721990267435
midterm,0.9999866485595703,1.0,0.9999433159828186,0.9765227437019348,1.0,0.9490835666656494,0.9922199845314026,1.0,0.986103355884552,0.9893177350362142
covid_political,0.9723299741744995,0.9999933242797852,0.9626133441925049,0.9999872446060181,1.0,0.9748945236206055,0.9924466609954834,0.9835000038146973,0.9995399713516235,0.9872561163372464
election2020,0.9918966889381409,0.9907833337783813,0.9967933297157288,0.9361844062805176,0.9999809861183167,0.8743896484375,0.9940333366394043,0.9940400123596191,0.7056633234024048,0.9426405628522238
ukr_rus_suspended,0.9999933242797852,0.9997366666793823,0.9999933242797852,0.9999809265136719,0.9999936819076538,0.9999999403953552,0.9969533085823059,0.9992366433143616,0.9999566674232483,0.9995382759306166
twibot20,0.9999866485595703,0.9999933242797852,0.9998666644096375,0.9795543551445007,0.992164134979248,0.9748114943504333,0.9999799728393555,0.9999933242797852,0.9892633557319641,0.9928459193971422
cp_hk_twitter,0.9999933242797852,0.9999933242797852,0.9994099736213684,0.946690022945404,0.9791086316108704,0.9651358723640442,0.9984899759292603,1.0,0.9662699699401855,0.9838990105523003
facebook_page_reference,0.9944400191307068,1.0,0.9995399713516235,0.9999618530273438,0.9999873042106628,0.9858980178833008,0.988349974155426,0.9978933334350586,0.9997533559799194,0.9962026476860046
