train_source,ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference,target_mean
ukr_rus_twitter,0.00012386339949443936,0.03448621928691864,0.03511614724993706,0.1165454164147377,0.3821057677268982,0.025884050875902176,0.049765221774578094,0.00849450845271349,0.006140830926597118,0.07318466956753077
covid19_twitter,0.0002384280669502914,3.0019366022315808e-05,0.0005852400790899992,0.06656339019536972,0.0007989222649484873,0.08117260038852692,0.004800164606422186,0.0008377717458643019,0.07983963191509247,0.02609624095869852
midterm,0.002401511650532484,0.0009695810731500387,5.0547721912153065e-05,0.048310913145542145,0.0038313772529363632,0.08012798428535461,0.06999298185110092,0.00031055486761033535,0.029046451672911644,0.02611576705789452
covid_political,0.00019355207041371614,0.00022243932471610606,0.0008626868948340416,2.9363911380642094e-05,0.000569098221603781,0.0010585422860458493,0.0033982994500547647,0.0001420371700078249,0.0002802624658215791,0.0007506979772087005
election2020,0.0013373420806601644,0.02161603420972824,0.004649615380913019,0.12811274826526642,0.00011958843970205635,0.22595010697841644,0.01284460723400116,0.00775532890111208,0.5878756046295166,0.11002899734659069
ukr_rus_suspended,0.0030730790458619595,0.005594079382717609,0.0012157127493992448,0.0003645979450084269,0.003577753435820341,0.00017079699318856,0.04286687821149826,0.004532703664153814,0.00022030856052879244,0.006846212220908556
twibot20,6.372821189870592e-06,0.0003706118150148541,0.00047824534703977406,0.04332123324275017,0.021895308047533035,0.02940819039940834,0.00014244488556869328,2.706030136323534e-05,0.02213984914124012,0.013087701777900898
cp_hk_twitter,0.00045997905544936657,0.0008354293531738222,0.010558320209383965,0.11660058051347733,0.054201140999794006,0.04389261454343796,0.036251749843358994,3.39172147505451e-05,0.06881747394800186,0.03685013396453643
facebook_page_reference,0.00027925102040171623,0.0023808844853192568,0.0012114569544792175,0.002261396264657378,0.0011498728999868035,0.008677707053720951,0.07293989509344101,0.00033560144947841763,0.00011067464220104739,0.009927415540409533
