train_source,ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk_twitter,facebook_page_reference,target_mean
ukr_rus_twitter,0.00039731874130666256,0.0274775642901659,0.031368907541036606,0.25311973690986633,0.5719208717346191,0.09039764106273651,0.03418295457959175,0.004722988232970238,0.0210359375923872,0.11495821340940893
covid19_twitter,0.01000553835183382,0.00014078208187129349,0.0010718265548348427,0.34376397728919983,0.0006967408116906881,0.43911662697792053,0.00358121981844306,0.00216465350240469,0.45088115334510803,0.13904694652592298
midterm,0.0035201667342334986,0.000486374570755288,0.0002651795221026987,0.16047579050064087,0.0019813887774944305,0.2308422327041626,0.041850801557302475,0.0004749610379803926,0.09852505475282669,0.05982466112861099
covid_political,0.07655055820941925,0.004344590473920107,0.04898688197135925,0.00016002498159650713,0.002218174282461405,0.19023604691028595,0.02000400424003601,0.0378761850297451,0.0039389305748045444,0.042701710741514236
election2020,0.02669532783329487,0.05364241078495979,0.018586797639727592,2.7466814517974854,0.00037051449180580676,3.985168218612671,0.026749875396490097,0.02847089245915413,12.79621696472168,2.1869536059708077
ukr_rus_suspended,0.004215972498059273,0.0030581571627408266,0.0007351396488957107,0.0002065162843791768,0.002108384156599641,0.00032307932269759476,0.024681400507688522,0.0031385603360831738,0.00014544969599228352,0.004290295512570689
twibot20,0.0008181995362974703,0.00020511032198555768,0.0005891994806006551,0.15356574952602386,0.024289928376674652,0.20315729081630707,0.0004064374079462141,0.00027393861091695726,0.07386911660432816,0.05079721896456451
cp_hk_twitter,0.0010132198221981525,0.0004395578580442816,0.0059883990325033665,0.5849464535713196,0.10070978105068207,0.28990575671195984,0.020506076514720917,0.0002114696690114215,0.36831557750701904,0.15244847685971763
facebook_page_reference,0.018138762563467026,0.0016031196573749185,0.008110655471682549,0.0012026611948385835,0.002075985772535205,0.08474403619766235,0.048199962824583054,0.0063108778558671474,0.0015639793127775192,0.01910556009453204
