model_source,ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference
ukr_rus,0.9263123213559731,0.959857883946649,0.8465061035649529,0.8324350785935061,0.8333388860198272,0.8301447180495864,0.8968699151072009,0.7141873241841108,0.8652459566620575
covid,0.8920421153649517,0.9654021430289609,0.846854570679281,0.8347613955366201,0.8370253521820594,0.8194536350239282,0.904076775463148,0.7119141652666288,0.8340093752433513
midterm,0.7980149634953205,0.883788896703172,0.8641285353693469,0.8187178062296461,0.8314811849046028,0.765137286295836,0.8578685239813792,0.7036213533631686,0.7498240122849913
covid_political,0.6741716600012503,0.7572625489070498,0.6839658881055897,0.866629656841015,0.7844741262238603,0.65461685643799,0.7483765156789759,0.5828558856043323,0.6487309179086795
election2020,0.7085005339534802,0.7693278942985096,0.77033206443677,0.8249221360546418,0.8899206362921616,0.7450207475958199,0.8080625671079791,0.6497801865654431,0.6703582662275468
ukr_rus_suspended,0.8129121599526241,0.8797723856465571,0.7668493259912251,0.7528108287131648,0.7535072271851286,0.9242531622963389,0.7696061911254094,0.6835465003704202,0.7571542802898363
twibot20,0.8557163926376693,0.9409130521204279,0.8490113705054098,0.829245352608034,0.8410705615734232,0.798255482624317,0.9130846601793137,0.7192512317635547,0.8080495528791142
cp_hk,0.7725428492173382,0.8579595395888406,0.8197986686366726,0.7232029624368952,0.7164507767249798,0.7177245593619072,0.7739400707442186,0.8083824756501734,0.7537059468784552
facebook_page_reference,0.7928189786001183,0.8533411356224412,0.7382371555799724,0.7570554940179848,0.7958711398058924,0.7059709410557801,0.7910041451454162,0.6645888532715283,0.8162112660791683
