model_source,ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference
ukr_rus,0.43826790084696504,0.5573995040843113,0.21626829150223553,0.1429249410694375,0.14490775892013802,0.19797201746820545,0.29892438436328767,0.11394448661690235,0.30314524611957094
covid,0.3836638147360176,0.5753301098127309,0.21091295246601097,0.14385281164579145,0.1487415203002449,0.18289765740261824,0.3086615530575415,0.11595193559584399,0.27174037247057226
midterm,0.20314062121364537,0.3093183285807627,0.2559635366294895,0.13959578274592277,0.13438908956321788,0.11607631211958577,0.2100539344655839,0.09747305585563532,0.17517790626017932
covid_political,0.10062609574868614,0.14526706653511356,0.11640108239219275,0.19192780664203102,0.11251417268590459,0.08788875543680393,0.14011644607446375,0.06348641608283967,0.09424262746011158
election2020,0.11130744087735525,0.1399378809607081,0.12068975610605055,0.13175853383661906,0.23306034442417864,0.09659274292267042,0.14740883054677278,0.06379577134664355,0.10763676921291578
ukr_rus_suspended,0.2260390007899557,0.28959828013157096,0.13504423435161556,0.10887883217919447,0.11386537831600035,0.3678512199582521,0.15670444194534908,0.09806169894342119,0.17895212691684753
twibot20,0.3104582437055812,0.47770720417941054,0.20805437635075671,0.1405722178578442,0.14862081084976103,0.1507639263216964,0.33238765709664325,0.10594217498597339,0.2499008933447274
cp_hk,0.18405290710647437,0.27175225245162843,0.16358769472001766,0.11183461789380303,0.11107645313686455,0.11419996428259062,0.1725061147983326,0.18299350903681505,0.19002851057943843
facebook_page_reference,0.23523179334909275,0.3138010824604149,0.14720955414475867,0.11864347583068079,0.12120260032921125,0.12206379731559526,0.18773003118314732,0.07935893462520976,0.27081270581523936
