model_id,dataset,gilt,prodigy,vision,vision_minus_prodigy,gilt_minus_prodigy,gilt_minus_vision
ordA_r5,ukr_rus_suspended,0.49212646484375,0.47662353515625,0.48828125,0.01165771484375,0.0155029296875,0.00384521484375
ordA_r6,covid_political,0.8423812301070602,0.6169184932002316,0.9265001085069444,0.3095816153067128,0.2254627369068286,-0.08411887839988419
ordA_r6,election2020,0.97613525390625,0.5147705078125,0.98870849609375,0.47393798828125,0.46136474609375,-0.0125732421875
ordA_r6,twibot20,0.5480278862847222,0.6840858459472656,0.6037303076850044,-0.08035553826226127,-0.13605795966254342,-0.05570242140028214
ordA_r6,ukr_rus_suspended,0.49078369140625,0.476806640625,0.49609375,0.019287109375,0.01397705078125,-0.00531005859375
ordA_r7,covid_political,0.8381234628182872,0.6184805410879629,0.9280836317274306,0.30960309063946767,0.2196429217303243,-0.08996016890914338
ordA_r7,election2020,0.96697998046875,0.6102294921875,0.98858642578125,0.37835693359375,0.35675048828125,-0.0216064453125
ordA_r7,twibot20,0.5458577473958334,0.6417744954427084,0.5929489135742188,-0.04882558186848962,-0.095916748046875,-0.04709116617838538
ordA_r7,ukr_rus_suspended,0.47601318359375,0.490478515625,0.4881591796875,-0.0023193359375,-0.01446533203125,-0.01214599609375
ordA_r8,covid_political,0.831091704191985,0.6496514214409722,0.9266637166341146,0.2770122951931424,0.18144028275101276,-0.09557201244212965
ordA_r8,election2020,0.9658203125,0.52056884765625,0.986572265625,0.46600341796875,0.44525146484375,-0.020751953125
ordA_r8,twibot20,0.545337888929579,0.675248040093316,0.6033840179443359,-0.07186402214898002,-0.12991015116373694,-0.05804612901475692
ordA_r8,ukr_rus_suspended,0.48773193359375,0.48126220703125,0.4974365234375,0.01617431640625,0.0064697265625,-0.00970458984375
ordB_r2,covid_political,0.8588997169777199,0.6016967208297165,0.9210507428204572,0.3193540219907407,0.25720299614800346,-0.06215102584273724
ordB_r2,election2020,0.9832763671875,0.514404296875,0.991455078125,0.47705078125,0.4688720703125,-0.0081787109375
ordB_r2,twibot20,0.5310635036892362,0.7039142184787327,0.5479534996880425,-0.15596071879069018,-0.17285071478949654,-0.016889995998806362
ordB_r2,ukr_rus_suspended,0.49725341796875,0.489013671875,0.50286865234375,0.01385498046875,0.00823974609375,-0.005615234375
ordB_r3,covid_political,0.8362531308774594,0.5553447582103588,0.9235885054976852,0.36824374728732645,0.28090837266710067,-0.08733537462022578
ordB_r3,election2020,0.97808837890625,0.541015625,0.99200439453125,0.45098876953125,0.43707275390625,-0.013916015625
ordB_r3,twibot20,0.5401407877604167,0.657215330335829,0.5909239451090496,-0.06629138522677946,-0.11707454257541228,-0.05078315734863281
ordB_r3,ukr_rus_suspended,0.484375,0.497802734375,0.50067138671875,0.00286865234375,-0.013427734375,-0.01629638671875
ordB_r4,covid_political,0.7991016529224537,0.5848931206597222,0.9183612399631076,0.3334681193033854,0.2142085322627315,-0.11925958704065387
ordB_r4,election2020,0.959228515625,0.5108642578125,0.99200439453125,0.48114013671875,0.4483642578125,-0.03277587890625
ordB_r4,twibot20,0.5431048075358073,0.6710925632052951,0.5968479580349393,-0.0742446051703558,-0.12798775566948783,-0.05374315049913203
ordB_r4,ukr_rus_suspended,0.49725341796875,0.488525390625,0.50750732421875,0.01898193359375,0.00872802734375,-0.01025390625
ordB_r5,covid_political,0.7717711837203416,0.5675882410120081,0.9190244321469908,0.3514361911349827,0.20418294270833348,-0.14725324842664922
ordB_r5,election2020,0.927490234375,0.51995849609375,0.98944091796875,0.469482421875,0.40753173828125,-0.06195068359375
ordB_r5,twibot20,0.5423643324110243,0.6743715074327257,0.6120041741265192,-0.062367333306206474,-0.13200717502170134,-0.06963984171549487
ordB_r5,ukr_rus_suspended,0.49432373046875,0.49432373046875,0.51177978515625,0.0174560546875,0.0,-0.0174560546875
ordB_r6,covid_political,0.8280128196433738,0.5167646054868344,0.9228662561487267,0.4061016506618923,0.31124821415653936,-0.09485343650535294
ordB_r6,election2020,0.96435546875,0.507568359375,0.99139404296875,0.48382568359375,0.456787109375,-0.02703857421875
ordB_r6,twibot20,0.5423967573377821,0.62497435675727,0.6123335096571181,-0.012640847100151897,-0.08257759941948783,-0.06993675231933594
ordB_r6,ukr_rus_suspended,0.49945068359375,0.4913330078125,0.49951171875,0.0081787109375,0.00811767578125,-6.103515625e-05
ordB_r7,covid_political,0.8343228940610532,0.538807056568287,0.9218057703088832,0.38299871374059624,0.2955158374927662,-0.08748287624783002
ordB_r7,election2020,0.96875,0.521728515625,0.98699951171875,0.46527099609375,0.447021484375,-0.01824951171875
ordB_r7,twibot20,0.5440485212537978,0.6383758121066623,0.6009578704833984,-0.03741794162326384,-0.09432729085286451,-0.05690934922960067
ordB_r7,ukr_rus_suspended,0.49365234375,0.49493408203125,0.494171142578125,-0.000762939453125,-0.00128173828125,-0.000518798828125
ordB_r8,covid_political,0.8025190565321181,0.577847233525029,0.9186118797019676,0.3407646461769386,0.2246718230070891,-0.11609282316984948
ordB_r8,election2020,0.949951171875,0.50506591796875,0.98785400390625,0.4827880859375,0.44488525390625,-0.03790283203125
ordB_r8,twibot20,0.5472662183973525,0.6659295823838975,0.6091175079345703,-0.05681207444932723,-0.11866336398654509,-0.06185128953721786
ordB_r8,ukr_rus_suspended,0.48577880859375,0.47613525390625,0.521270751953125,0.045135498046875,0.0096435546875,-0.035491943359375
ordC_r2,covid_political,0.7857502124927663,0.704167401349103,0.9197393346715856,0.2155719333224826,0.08158281114366328,-0.1339891221788193
ordC_r2,election2020,0.8865966796875,0.92266845703125,0.9859619140625,0.06329345703125,-0.03607177734375,-0.099365234375
ordC_r2,twibot20,0.5464113023546007,0.6745855543348523,0.5473783281114366,-0.12720722622341574,-0.12817425198025167,-0.0009670257568359375
ordC_r2,ukr_rus_suspended,0.48028564453125,0.494384765625,0.513214111328125,0.018829345703125,-0.01409912109375,-0.032928466796875
ordC_r3,covid_political,0.7846250180844907,0.6516333685980903,0.9171639901620372,0.2655306215639469,0.1329916494864004,-0.1325389720775465
ordC_r3,election2020,0.88665771484375,0.79388427734375,0.98541259765625,0.1915283203125,0.0927734375,-0.0987548828125
ordC_r3,twibot20,0.5496995713975694,0.605561786227756,0.5911568535698785,-0.014404932657877567,-0.05586221483018661,-0.04145728217230904
ordC_r3,ukr_rus_suspended,0.474822998046875,0.49761962890625,0.4664306640625,-0.03118896484375,-0.022796630859375,0.008392333984375
ordC_r4,covid_political,0.8363963939525464,0.699066162109375,0.9278191460503472,0.2287529839409722,0.1373302318431714,-0.09142275209780082
ordC_r4,election2020,0.950439453125,0.649169921875,0.98638916015625,0.33721923828125,0.30126953125,-0.03594970703125
ordC_r4,twibot20,0.548405753241645,0.6741176181369359,0.5993834601508248,-0.07473415798611116,-0.12571186489529096,-0.0509777069091798
ordC_r4,ukr_rus_suspended,0.482177734375,0.4835205078125,0.4976806640625,0.01416015625,-0.0013427734375,-0.0155029296875
ordC_r5,covid_political,0.8091976024486401,0.6263913755063658,0.9271935356987848,0.300802160192419,0.18280622694227433,-0.11799593325014468
ordC_r5,election2020,0.93328857421875,0.5560302734375,0.9859619140625,0.429931640625,0.37725830078125,-0.05267333984375
ordC_r5,twibot20,0.5454012552897135,0.5912560356987847,0.6094684600830078,0.018212424384223103,-0.045854780409071205,-0.06406720479329431
ordC_r5,ukr_rus_suspended,0.48455810546875,0.47698974609375,0.509765625,0.03277587890625,0.007568359375,-0.02520751953125
ordC_r6,covid_political,0.8249946876808449,0.6256092212818286,0.9244709721317996,0.298861750849971,0.19938546639901633,-0.09947628445095469
ordC_r6,election2020,0.94122314453125,0.6224365234375,0.98529052734375,0.36285400390625,0.31878662109375,-0.0440673828125
ordC_r6,twibot20,0.5495355394151475,0.6348188188340929,0.604567633734809,-0.030251185099283817,-0.08528327941894531,-0.055032094319661495
ordC_r6,ukr_rus_suspended,0.49114990234375,0.49072265625,0.50811767578125,0.01739501953125,0.00042724609375,-0.0169677734375
ordC_r7,covid_political,0.8092397054036458,0.525462962962963,0.9164304380063656,0.39096747504340257,0.28377674244068274,-0.10719073260271983
ordC_r7,election2020,0.93475341796875,0.5091552734375,0.9859619140625,0.476806640625,0.42559814453125,-0.05120849609375
ordC_r7,twibot20,0.5438641442192925,0.6130360497368708,0.6145687103271484,0.001532660590277679,-0.06917190551757824,-0.07070456610785592
ordC_r7,ukr_rus_suspended,0.481689453125,0.50006103515625,0.5247802734375,0.02471923828125,-0.01837158203125,-0.0430908203125
ordC_r8,covid_political,0.8289941858362267,0.5588831018518519,0.9230112146448206,0.36412811279296875,0.2701110839843749,-0.09401702880859386
ordC_r8,election2020,0.96044921875,0.5616455078125,0.98626708984375,0.42462158203125,0.3988037109375,-0.02581787109375
ordC_r8,twibot20,0.5462364620632596,0.5899437798394097,0.6060449812147353,0.016101201375325558,-0.04370731777615011,-0.05980851915147567
ordC_r8,ukr_rus_suspended,0.484375,0.5,0.49432373046875,-0.00567626953125,-0.015625,-0.00994873046875
ss_covid,covid_political,0.7496442441587094,0.617950439453125,0.881331549750434,0.26338111029730904,0.13169380470558445,-0.1316873055917246
ss_covid,election2020,0.868896484375,0.54083251953125,0.97210693359375,0.4312744140625,0.32806396484375,-0.10321044921875
ss_covid,twibot20,0.5466206868489584,0.5693049960666233,0.5980686611599393,0.02876366509331596,-0.022684309217664955,-0.051447974310980915
ss_covid,ukr_rus_suspended,0.46923828125,0.551513671875,0.51641845703125,-0.03509521484375,-0.082275390625,-0.04718017578125
ss_covid_political,covid_political,0.8988573992693865,0.8650509869610822,0.9302421852394388,0.06519119827835662,0.03380641230830428,-0.03138478597005234
ss_covid_political,election2020,0.98046875,0.98468017578125,0.98876953125,0.00408935546875,-0.00421142578125,-0.00830078125
ss_covid_political,twibot20,0.5345206790500218,0.7134075164794922,0.5691871643066406,-0.14422035217285156,-0.17888683742947042,-0.03466648525661886
ss_covid_political,ukr_rus_suspended,0.49664306640625,0.49688720703125,0.55078125,0.05389404296875,-0.000244140625,-0.05413818359375
ss_cp_hk,covid_political,0.6212316442418981,0.5545561048719618,0.617923312717014,0.06336720784505212,0.06667553936993631,0.0033083315248841894
ss_cp_hk,election2020,0.66265869140625,0.50341796875,0.61810302734375,0.11468505859375,0.15924072265625,0.0445556640625
ss_cp_hk,twibot20,0.5297103457980686,0.6194180382622613,0.62907960679796,0.009661568535698772,-0.08970769246419263,-0.0993692609998914
ss_cp_hk,ukr_rus_suspended,0.50091552734375,0.49188232421875,0.50604248046875,0.01416015625,0.009033203125,-0.005126953125
ss_election2020,covid_political,0.905025906032986,0.6178054809570312,0.9275529649522568,0.30974748399522556,0.2872204250759548,-0.02252705891927076
ss_election2020,election2020,0.9862060546875,0.50830078125,0.99188232421875,0.48358154296875,0.4779052734375,-0.00567626953125
ss_election2020,twibot20,0.5112467871771919,0.6999549865722656,0.5107354058159722,-0.18921958075629342,-0.18870819939507377,0.0005113813612196427
ss_election2020,ukr_rus_suspended,0.49652099609375,0.4859619140625,0.53961181640625,0.05364990234375,0.01055908203125,-0.0430908203125
ss_facebook_page_reference,covid_political,0.6698735555013021,0.5305831344039351,0.8242662217881944,0.2936830873842593,0.139290421097367,-0.1543926662868923
ss_facebook_page_reference,election2020,0.70361328125,0.50860595703125,0.95849609375,0.44989013671875,0.19500732421875,-0.2548828125
ss_facebook_page_reference,twibot20,0.5472609202067057,0.6629920535617404,0.5963018205430772,-0.06669023301866317,-0.11573113335503471,-0.04904090033637154
ss_facebook_page_reference,ukr_rus_suspended,0.489013671875,0.4879150390625,0.522705078125,0.0347900390625,0.0010986328125,-0.03369140625
ss_midterm,covid_political,0.7216952288592302,0.5403075041594328,0.92133218270761,0.3810246785481771,0.18138772469979736,-0.19963695384837976
ss_midterm,election2020,0.7728271484375,0.50299072265625,0.980224609375,0.47723388671875,0.26983642578125,-0.2073974609375
ss_midterm,twibot20,0.562385982937283,0.6689487033420138,0.5545262230767144,-0.11442248026529944,-0.1065627204047308,0.007859759860568638
ss_midterm,ukr_rus_suspended,0.482421875,0.49755859375,0.48199462890625,-0.01556396484375,-0.01513671875,0.00042724609375
ss_twibot20,covid_political,0.8295124195240162,0.7366796422887731,0.9245040328414352,0.1878243905526621,0.09283277723524308,-0.09499161331741901
ss_twibot20,election2020,0.93499755859375,0.705322265625,0.98699951171875,0.28167724609375,0.22967529296875,-0.052001953125
ss_twibot20,twibot20,0.5160800086127387,0.6917220221625434,0.5790814293755425,-0.11264059278700089,-0.1756420135498047,-0.0630014207628038
ss_twibot20,ukr_rus_suspended,0.47772216796875,0.49005126953125,0.5050048828125,0.01495361328125,-0.0123291015625,-0.02728271484375
ss_ukr_rus,covid_political,0.6868986906828703,0.6267875388816552,0.7212442468713831,0.09445670798972794,0.06011115180121518,-0.03434555618851276
ss_ukr_rus,election2020,0.78533935546875,0.5313720703125,0.8287353515625,0.29736328125,0.25396728515625,-0.04339599609375
ss_ukr_rus,twibot20,0.5419194963243272,0.6929662492540148,0.6177618238661025,-0.07520442538791239,-0.1510467529296876,-0.07584232754177522
ss_ukr_rus,ukr_rus_suspended,0.49017333984375,0.50732421875,0.47589111328125,-0.03143310546875,-0.01715087890625,0.0142822265625
ss_ukr_rus_suspended,covid_political,0.6698427553530093,0.5560410111038774,0.8425620750144676,0.2865210639105902,0.11380174424913192,-0.17271931966145826
ss_ukr_rus_suspended,election2020,0.7613525390625,0.49700927734375,0.93243408203125,0.4354248046875,0.26434326171875,-0.17108154296875
ss_ukr_rus_suspended,twibot20,0.5372375912136502,0.6997981601291233,0.5786857604980469,-0.12111239963107645,-0.1625605689154731,-0.04144816928439665
ss_ukr_rus_suspended,ukr_rus_suspended,0.49993896484375,0.51092529296875,0.444671630859375,-0.066253662109375,-0.010986328125,0.055267333984375
