dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,degree_matched,encoder_cosine,0.4844341836734694,0.47608294240626603,0.38,1,2800,1400,0.496335,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,random,encoder_cosine,0.4921704081632653,0.49304323726148874,0.5,1,2800,1400,0.48886475,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r1,hard_2hop,encoder_cosine,0.8110025510204082,0.7583265973628727,0.8,-1,2800,1400,0.48807825,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,degree_matched,encoder_cosine,0.5784479591836734,0.5892302150257674,0.72,1,2800,1400,0.50600675,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,random,encoder_cosine,0.5696551020408164,0.5842450250735556,0.76,1,2800,1400,0.50473725,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r2,hard_2hop,encoder_cosine,0.5850295918367346,0.5859024615216974,0.8,-1,2800,1400,0.4950985,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,degree_matched,encoder_cosine,0.6328142857142857,0.6309611384247568,0.76,1,2800,1400,0.50399925,0.9995,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,random,encoder_cosine,0.6020352040816327,0.589709271688239,0.66,1,2800,1400,0.4997175,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r3,hard_2hop,encoder_cosine,0.636025,0.6364616958095459,0.86,-1,2800,1400,0.500902,0.99975,0.0
covid19_twitter,fixed10k__nm_ladder_fx10k_h2m_ordC_r4,degree_matched,encoder_cosine,0.6596857142857143,0.671403475347072,0.84,1,2800,1400,0.500075125,0.9995,0.0
