protocol,model,comparison,order,source_count,model_id,checkpoint_step,stream,metric,scope,targets,mean_gain,fraction_targets_improved,worst_gain,worst_target
prodigy_ladder,PRODIGY,versus_first_source,A,7,ordA_r7,2500,original,accuracy,in_mix,4,-0.00835503472222222,0.25,-0.026584201388888878,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,7,ordA_r7,2500,original,accuracy,unseen,1,0.005208333333333333,1.0,0.005208333333333333,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,A,7,ordA_r7,2500,original,roc_auc,all,5,-0.002234635529694747,0.4,-0.013799314145688727,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,7,ordA_r7,2500,original,roc_auc,in_mix,4,-0.00468331796151622,0.25,-0.013799314145688727,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,7,ordA_r7,2500,original,roc_auc,unseen,1,0.0075600941975911455,1.0,0.0075600941975911455,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,accuracy,all,5,-0.007291666666666667,0.0,-0.023980034722222248,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,accuracy,in_mix,4,-0.006998697916666667,0.0,-0.023980034722222248,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,accuracy,unseen,1,-0.008463541666666666,0.0,-0.008463541666666666,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,roc_auc,all,5,-0.01084977138189624,0.4,-0.030192057291666668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,roc_auc,in_mix,4,-0.007745595625889178,0.5,-0.030192057291666668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,A,8,ordA_r8,2500,original,roc_auc,unseen,1,-0.02326647440592448,0.0,-0.02326647440592448,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,accuracy,all,5,-0.0026692708333333256,0.2,-0.021484375,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,accuracy,in_mix,5,-0.0026692708333333256,0.2,-0.021484375,covid_political
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,accuracy,unseen,0,,,,
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,roc_auc,all,5,-0.0019105134186921426,0.6,-0.020263671875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,roc_auc,in_mix,5,-0.0019105134186921426,0.6,-0.020263671875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,A,9,all9,2500,original,roc_auc,unseen,0,,,,
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,accuracy,all,5,0.04483506944444445,0.4,-0.006510416666666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,accuracy,in_mix,2,0.020833333333333336,0.5,-0.006510416666666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,accuracy,unseen,3,0.06083622685185186,0.3333333333333333,-0.0048828125,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,roc_auc,all,5,0.02994236887237172,0.4,-0.01519775390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,roc_auc,in_mix,2,-0.000935872395833333,0.5,-0.01519775390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,2,ordB_r2,2500,original,roc_auc,unseen,3,0.05052786305117509,0.3333333333333333,-0.007249196370442708,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,accuracy,all,5,0.06467013888888888,1.0,0.0029296875,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,accuracy,in_mix,2,0.036458333333333336,1.0,0.029947916666666668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,accuracy,unseen,3,0.08347800925925924,1.0,0.0029296875,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,roc_auc,all,5,0.062066344272943205,1.0,0.0035744419804325522,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,roc_auc,in_mix,2,0.021748860677083336,1.0,0.01800537109375,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,3,ordB_r3,2500,original,roc_auc,unseen,3,0.08894466667018312,1.0,0.0035744419804325522,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,accuracy,all,5,0.07562934027777776,1.0,0.004123263888888913,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,accuracy,in_mix,3,0.05740017361111111,1.0,0.020833333333333332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,accuracy,unseen,2,0.10297309027777779,1.0,0.004123263888888913,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,roc_auc,all,5,0.07729760158209156,1.0,0.002510706583658817,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,roc_auc,in_mix,3,0.058421240912543394,1.0,0.015177408854166666,election2020
prodigy_ladder,PRODIGY,versus_first_source,B,4,ordB_r4,2500,original,roc_auc,unseen,2,0.10561214258641381,1.0,0.002510706583658817,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,accuracy,all,5,0.06258680555555554,0.8,-0.00390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,accuracy,in_mix,3,0.04351128472222222,0.6666666666666666,-0.00390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,accuracy,unseen,2,0.09120008680555557,1.0,0.005208333333333333,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,roc_auc,all,5,0.06707720815399545,1.0,0.004407246907552009,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,roc_auc,in_mix,3,0.04527515835232205,1.0,0.009419759114583334,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,5,ordB_r5,2500,original,roc_auc,unseen,2,0.0997802828565056,1.0,0.004407246907552009,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,accuracy,all,5,0.06699218750000001,0.8,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,accuracy,in_mix,4,0.08148871527777779,0.75,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,accuracy,unseen,1,0.009006076388888876,1.0,0.009006076388888876,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,roc_auc,all,5,0.06859314529984087,0.8,0.0,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,roc_auc,in_mix,4,0.0841813087463379,0.75,0.0,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,6,ordB_r6,2500,original,roc_auc,unseen,1,0.006240491513852679,1.0,0.006240491513852679,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,accuracy,all,5,0.06879340277777776,1.0,0.0028211805555555434,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,accuracy,in_mix,4,0.08528645833333333,1.0,0.00390625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,accuracy,unseen,1,0.0028211805555555434,1.0,0.0028211805555555434,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,roc_auc,all,5,0.07395818733874662,1.0,0.00244253653067128,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,roc_auc,in_mix,4,0.09183710004076545,1.0,0.009806315104166666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,7,ordB_r7,2500,original,roc_auc,unseen,1,0.00244253653067128,1.0,0.00244253653067128,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,accuracy,all,5,0.07582465277777777,0.8,-0.0013020833333333333,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,accuracy,in_mix,4,0.08946397569444443,0.75,-0.0013020833333333333,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,accuracy,unseen,1,0.021267361111111088,1.0,0.021267361111111088,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,roc_auc,all,5,0.07567498948838977,0.8,-0.0008138020833333334,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,roc_auc,in_mix,4,0.08914965170401118,0.75,-0.0008138020833333334,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,8,ordB_r8,2500,original,roc_auc,unseen,1,0.021776340625904167,1.0,0.021776340625904167,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,accuracy,all,5,0.07194010416666667,1.0,0.006510416666666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,accuracy,in_mix,5,0.07194010416666667,1.0,0.006510416666666667,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,accuracy,unseen,0,,,,
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,roc_auc,all,5,0.074276257738655,1.0,0.005267178570782627,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,roc_auc,in_mix,5,0.074276257738655,1.0,0.005267178570782627,twibot20
prodigy_ladder,PRODIGY,versus_first_source,B,9,all9,2500,original,roc_auc,unseen,0,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,accuracy,all,5,-0.005403645833333325,0.2,-0.017578124999999962,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,accuracy,in_mix,1,-0.005208333333333333,0.0,-0.005208333333333333,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,accuracy,unseen,4,-0.0054524739583333235,0.25,-0.017578124999999962,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,roc_auc,all,5,-0.00557831658257375,0.2,-0.017743993688512576,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,roc_auc,in_mix,1,-0.015643296418366592,0.0,-0.015643296418366592,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,2,ordC_r2,2500,original,roc_auc,unseen,4,-0.0030620716236255396,0.25,-0.017743993688512576,covid_political
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,accuracy,all,5,0.012131076388888893,0.4,-0.018229166666666668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,accuracy,in_mix,1,-0.00249565972222221,0.0,-0.00249565972222221,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,accuracy,unseen,4,0.015787760416666668,0.5,-0.018229166666666668,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,roc_auc,all,5,-0.002198475967218827,0.2,-0.015543619791666666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,roc_auc,in_mix,1,-0.007914437188042559,0.0,-0.007914437188042559,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,3,ordC_r3,2500,original,roc_auc,unseen,4,-0.000769485662012894,0.25,-0.015543619791666666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,accuracy,all,5,0.007769097222222227,0.4,-0.01356336805555558,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,accuracy,in_mix,2,0.025119357638888895,0.5,-0.01356336805555558,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,accuracy,unseen,3,-0.003797743055555556,0.3333333333333333,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,roc_auc,all,5,-0.007621035163785213,0.2,-0.023707778365523773,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,roc_auc,in_mix,2,-0.006735884113076315,0.5,-0.023707778365523773,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,4,ordC_r4,2500,original,roc_auc,unseen,3,-0.008211135864257812,0.0,-0.012731552124023438,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,accuracy,all,5,0.013020833333333325,0.4,-0.0078125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,accuracy,in_mix,2,0.03417968749999998,0.5,-0.0013020833333333703,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,accuracy,unseen,3,-0.0010850694444444443,0.3333333333333333,-0.0078125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,roc_auc,all,5,-0.003250781400704095,0.2,-0.013485449331778124,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,roc_auc,in_mix,2,0.0004939444271134614,0.5,-0.013485449331778124,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,5,ordC_r5,2500,original,roc_auc,unseen,3,-0.0057472652859157985,0.0,-0.011088053385416666,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,accuracy,all,5,0.0007378472222222248,0.4,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,accuracy,in_mix,3,0.001663773148148152,0.3333333333333333,-0.007161458333333333,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,accuracy,unseen,2,-0.000651041666666667,0.5,-0.01171875,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,roc_auc,all,5,-0.008994302631896215,0.2,-0.019185384114583332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,roc_auc,in_mix,3,-0.007232257858715914,0.3333333333333333,-0.0134648923520689,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,6,ordC_r6,2500,original,roc_auc,unseen,2,-0.011637369791666666,0.0,-0.019185384114583332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,accuracy,all,5,0.004079861111111108,0.4,-0.01953125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,accuracy,in_mix,3,0.010271990740740736,0.3333333333333333,-0.012044270833333334,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,accuracy,unseen,2,-0.005208333333333333,0.5,-0.01953125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,roc_auc,all,5,-0.0069904609962745615,0.2,-0.01625280027036317,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,roc_auc,in_mix,3,-0.006333928049346491,0.3333333333333333,-0.01625280027036317,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,7,ordC_r7,2500,original,roc_auc,unseen,2,-0.007975260416666666,0.0,-0.01470947265625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,accuracy,all,5,0.000759548611111116,0.4,-0.032552083333333336,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,accuracy,in_mix,4,0.009087456597222229,0.5,-0.016927083333333332,facebook_page_reference
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,accuracy,unseen,1,-0.032552083333333336,0.0,-0.032552083333333336,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,roc_auc,all,5,-0.009928262969593935,0.4,-0.03033447265625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,roc_auc,in_mix,4,-0.004826710547929917,0.5,-0.018755100391529205,twibot20
prodigy_ladder,PRODIGY,versus_first_source,C,8,ordC_r8,2500,original,roc_auc,unseen,1,-0.03033447265625,0.0,-0.03033447265625,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,accuracy,all,5,0.010611979166666674,0.6,-0.03125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,accuracy,in_mix,5,0.010611979166666674,0.6,-0.03125,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,accuracy,unseen,0,,,,
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,roc_auc,all,5,-0.0014853630536868201,0.6,-0.026204427083333332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,roc_auc,in_mix,5,-0.0014853630536868201,0.6,-0.026204427083333332,ukr_rus_suspended
prodigy_ladder,PRODIGY,versus_first_source,C,9,all9,2500,original,roc_auc,unseen,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,accuracy,all,5,-0.002083333333333326,0.2,-0.01171875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,accuracy,in_mix,1,-0.005859375,0.0,-0.005859375,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,accuracy,unseen,4,-0.0011393229166666574,0.25,-0.01171875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,roc_auc,all,5,0.0006570462827329316,0.4,-0.01470947265625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,roc_auc,in_mix,1,0.0067407113534432295,1.0,0.0067407113534432295,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__covid_political,2500,original,roc_auc,unseen,4,-0.000863869984944643,0.25,-0.01470947265625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,accuracy,all,5,-0.01015625,0.2,-0.0341796875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,accuracy,unseen,5,-0.01015625,0.2,-0.0341796875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,roc_auc,all,5,-0.011340981942635952,0.4,-0.03108978271484375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__cp_hk,2500,original,roc_auc,unseen,5,-0.011340981942635952,0.4,-0.03108978271484375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,accuracy,all,5,-0.017447916666666674,0.0,-0.0478515625,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,accuracy,in_mix,1,-0.0078125,0.0,-0.0078125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,accuracy,unseen,4,-0.019856770833333343,0.0,-0.0478515625,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,roc_auc,all,5,-0.012689081827799464,0.2,-0.02093527052137578,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,roc_auc,in_mix,1,0.00177001953125,1.0,0.00177001953125,election2020
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__election2020,2500,original,roc_auc,unseen,4,-0.01630385716756183,0.0,-0.02093527052137578,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,accuracy,all,5,-0.006184895833333326,0.4,-0.037109375,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,accuracy,in_mix,1,0.0068359375,1.0,0.0068359375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,accuracy,unseen,4,-0.009440104166666657,0.25,-0.037109375,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,roc_auc,all,5,-0.007164241649486325,0.4,-0.0241826375325519,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,roc_auc,in_mix,1,0.0048847198486328125,1.0,0.0048847198486328125,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__facebook_page_reference,2500,original,roc_auc,unseen,4,-0.010176482024016109,0.25,-0.0241826375325519,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,accuracy,all,5,-0.003059895833333304,0.4,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,accuracy,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,accuracy,unseen,5,-0.003059895833333304,0.4,-0.0390625,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,roc_auc,all,5,-0.007470152113172745,0.2,-0.0399169921875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,roc_auc,in_mix,0,,,,
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__midterm,2500,original,roc_auc,unseen,5,-0.007470152113172745,0.2,-0.0399169921875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,accuracy,all,5,-0.0048828125,0.4,-0.046875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,accuracy,in_mix,1,0.00390625,1.0,0.00390625,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,accuracy,unseen,4,-0.007080078125,0.25,-0.046875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,roc_auc,all,5,-0.0038357487431278647,0.4,-0.0186767578125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,roc_auc,in_mix,1,0.003566741943359486,1.0,0.003566741943359486,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__twibot20,2500,original,roc_auc,unseen,4,-0.005686371414749702,0.25,-0.0186767578125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,accuracy,all,5,-0.0099609375,0.0,-0.01953125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,accuracy,in_mix,1,-0.01953125,0.0,-0.01953125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,accuracy,unseen,4,-0.007568359375,0.0,-0.0146484375,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,roc_auc,all,5,-0.008523672598379606,0.2,-0.027263641357421875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,roc_auc,in_mix,1,-0.0010986328125,0.0,-0.0010986328125,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid__ukr_rus_suspended,2500,original,roc_auc,unseen,4,-0.010379932544849507,0.25,-0.027263641357421875,facebook_page_reference
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,accuracy,all,5,0.0004557291666666519,0.4,-0.0234375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,accuracy,in_mix,1,0.0244140625,1.0,0.0244140625,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,accuracy,unseen,4,-0.005533854166666685,0.25,-0.0234375,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,roc_auc,all,5,-0.011947829635055007,0.4,-0.05535888671875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,roc_auc,in_mix,1,0.02381840458622675,1.0,0.02381840458622675,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__cp_hk,2500,original,roc_auc,unseen,4,-0.020889388190375446,0.25,-0.05535888671875,ukr_rus_suspended
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,accuracy,all,5,-0.034700520833333345,0.0,-0.08365885416666674,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,accuracy,in_mix,2,-0.0146484375,0.0,-0.029296875,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,accuracy,unseen,3,-0.048068576388888916,0.0,-0.08365885416666674,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,roc_auc,all,5,-0.03582336990921584,0.2,-0.11776224772135413,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,roc_auc,in_mix,2,-0.0086989226164641,0.5,-0.0219449643735532,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__election2020,2500,original,roc_auc,unseen,3,-0.053906334771050335,0.0,-0.11776224772135413,twibot20
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,accuracy,all,5,-0.022721354166666673,0.2,-0.07161458333333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,accuracy,in_mix,2,-0.029459635416666685,0.5,-0.07161458333333337,covid_political
prodigy_lattice,PRODIGY,versus_best_constituent,,2,nmpair_covid_political__facebook_page_reference,2500,original,accuracy,unseen,3,-0.018229166666666668,0.0,-0.04296875,ukr_rus_suspended
