protocol,model,model_id,source_count,target,target_seen,stream,schedule,roc_auc,accuracy
prodigy_lattice,PRODIGY,nmpair_covid_political__ukr_rus_suspended,2,election2020,False,original,native_mixture,0.9840087890625,0.98046875
prodigy_lattice,PRODIGY,nmpair_covid_political__ukr_rus_suspended,2,facebook_page_reference,False,original,native_mixture,0.6560325622558594,0.6103515625
prodigy_lattice,PRODIGY,nmpair_covid_political__ukr_rus_suspended,2,twibot20,False,original,native_mixture,0.6352810329861112,0.5989583333333334
prodigy_lattice,PRODIGY,nmpair_covid_political__ukr_rus_suspended,2,ukr_rus_suspended,True,original,native_mixture,0.521484375,0.50390625
prodigy_lattice,PRODIGY,nmpair_cp_hk__facebook_page_reference,2,covid_political,False,original,native_mixture,0.7601880674008971,0.6442057291666666
prodigy_lattice,PRODIGY,nmpair_cp_hk__facebook_page_reference,2,election2020,False,original,native_mixture,0.9805908203125,0.98046875
prodigy_lattice,PRODIGY,nmpair_cp_hk__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.7741222381591797,0.7001953125
prodigy_lattice,PRODIGY,nmpair_cp_hk__facebook_page_reference,2,twibot20,False,original,native_mixture,0.589387469821506,0.5732421875
prodigy_lattice,PRODIGY,nmpair_cp_hk__facebook_page_reference,2,ukr_rus_suspended,False,original,native_mixture,0.50262451171875,0.5
prodigy_lattice,PRODIGY,nmpair_election2020__cp_hk,2,covid_political,False,original,native_mixture,0.9321955928096064,0.8912760416666666
prodigy_lattice,PRODIGY,nmpair_election2020__cp_hk,2,election2020,True,original,native_mixture,0.9853515625,0.98046875
prodigy_lattice,PRODIGY,nmpair_election2020__cp_hk,2,facebook_page_reference,False,original,native_mixture,0.6558570861816406,0.59765625
prodigy_lattice,PRODIGY,nmpair_election2020__cp_hk,2,twibot20,False,original,native_mixture,0.6378678215874567,0.6022135416666666
prodigy_lattice,PRODIGY,nmpair_election2020__cp_hk,2,ukr_rus_suspended,False,original,native_mixture,0.499755859375,0.5078125
prodigy_lattice,PRODIGY,nmpair_election2020__facebook_page_reference,2,covid_political,False,original,native_mixture,0.7756565235279225,0.6826171875
prodigy_lattice,PRODIGY,nmpair_election2020__facebook_page_reference,2,election2020,True,original,native_mixture,0.983642578125,0.98046875
prodigy_lattice,PRODIGY,nmpair_election2020__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.6816062927246094,0.619140625
prodigy_lattice,PRODIGY,nmpair_election2020__facebook_page_reference,2,twibot20,False,original,native_mixture,0.5204556783040364,0.5188802083333334
prodigy_lattice,PRODIGY,nmpair_election2020__facebook_page_reference,2,ukr_rus_suspended,False,original,native_mixture,0.490081787109375,0.51171875
prodigy_lattice,PRODIGY,nmpair_election2020__twibot20,2,covid_political,False,original,native_mixture,0.9335977059823496,0.8636067708333334
prodigy_lattice,PRODIGY,nmpair_election2020__twibot20,2,election2020,True,original,native_mixture,0.99249267578125,0.98046875
prodigy_lattice,PRODIGY,nmpair_election2020__twibot20,2,facebook_page_reference,False,original,native_mixture,0.7730331420898438,0.7001953125
prodigy_lattice,PRODIGY,nmpair_election2020__twibot20,2,twibot20,True,original,native_mixture,0.5997125837537978,0.5774739583333334
prodigy_lattice,PRODIGY,nmpair_election2020__twibot20,2,ukr_rus_suspended,False,original,native_mixture,0.462158203125,0.48828125
prodigy_lattice,PRODIGY,nmpair_election2020__ukr_rus_suspended,2,covid_political,False,original,native_mixture,0.9042290581597222,0.8688151041666666
prodigy_lattice,PRODIGY,nmpair_election2020__ukr_rus_suspended,2,election2020,True,original,native_mixture,0.98388671875,0.98046875
prodigy_lattice,PRODIGY,nmpair_election2020__ukr_rus_suspended,2,facebook_page_reference,False,original,native_mixture,0.6520805358886719,0.625
prodigy_lattice,PRODIGY,nmpair_election2020__ukr_rus_suspended,2,twibot20,False,original,native_mixture,0.6410325368245443,0.6038411458333334
prodigy_lattice,PRODIGY,nmpair_election2020__ukr_rus_suspended,2,ukr_rus_suspended,True,original,native_mixture,0.5042724609375,0.50390625
prodigy_lattice,PRODIGY,nmpair_midterm__covid_political,2,covid_political,True,original,native_mixture,0.8972119931821471,0.80078125
prodigy_lattice,PRODIGY,nmpair_midterm__covid_political,2,election2020,False,original,native_mixture,0.9893798828125,0.984375
prodigy_lattice,PRODIGY,nmpair_midterm__covid_political,2,facebook_page_reference,False,original,native_mixture,0.7531166076660156,0.6796875
prodigy_lattice,PRODIGY,nmpair_midterm__covid_political,2,twibot20,False,original,native_mixture,0.5681056976318359,0.5559895833333334
prodigy_lattice,PRODIGY,nmpair_midterm__covid_political,2,ukr_rus_suspended,False,original,native_mixture,0.5277099609375,0.53125
prodigy_lattice,PRODIGY,nmpair_midterm__cp_hk,2,covid_political,False,original,native_mixture,0.8943015204535589,0.7220052083333334
prodigy_lattice,PRODIGY,nmpair_midterm__cp_hk,2,election2020,False,original,native_mixture,0.9879150390625,0.984375
prodigy_lattice,PRODIGY,nmpair_midterm__cp_hk,2,facebook_page_reference,False,original,native_mixture,0.6994514465332031,0.6484375
prodigy_lattice,PRODIGY,nmpair_midterm__cp_hk,2,twibot20,False,original,native_mixture,0.5722615983751086,0.5465494791666666
prodigy_lattice,PRODIGY,nmpair_midterm__cp_hk,2,ukr_rus_suspended,False,original,native_mixture,0.49151611328125,0.5078125
prodigy_lattice,PRODIGY,nmpair_midterm__election2020,2,covid_political,False,original,native_mixture,0.9095303570782696,0.8323567708333334
prodigy_lattice,PRODIGY,nmpair_midterm__election2020,2,election2020,True,original,native_mixture,0.98638916015625,0.9765625
prodigy_lattice,PRODIGY,nmpair_midterm__election2020,2,facebook_page_reference,False,original,native_mixture,0.7289810180664062,0.6650390625
prodigy_lattice,PRODIGY,nmpair_midterm__election2020,2,twibot20,False,original,native_mixture,0.5785543653700087,0.5634765625
prodigy_lattice,PRODIGY,nmpair_midterm__election2020,2,ukr_rus_suspended,False,original,native_mixture,0.5079345703125,0.50390625
prodigy_lattice,PRODIGY,nmpair_midterm__facebook_page_reference,2,covid_political,False,original,native_mixture,0.8859789813006367,0.740234375
prodigy_lattice,PRODIGY,nmpair_midterm__facebook_page_reference,2,election2020,False,original,native_mixture,0.9869384765625,0.9765625
prodigy_lattice,PRODIGY,nmpair_midterm__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.7504768371582031,0.671875
prodigy_lattice,PRODIGY,nmpair_midterm__facebook_page_reference,2,twibot20,False,original,native_mixture,0.5887777540418837,0.5631510416666666
prodigy_lattice,PRODIGY,nmpair_midterm__facebook_page_reference,2,ukr_rus_suspended,False,original,native_mixture,0.52044677734375,0.546875
prodigy_lattice,PRODIGY,nmpair_midterm__twibot20,2,covid_political,False,original,native_mixture,0.909353185583044,0.791015625
prodigy_lattice,PRODIGY,nmpair_midterm__twibot20,2,election2020,False,original,native_mixture,0.98834228515625,0.984375
prodigy_lattice,PRODIGY,nmpair_midterm__twibot20,2,facebook_page_reference,False,original,native_mixture,0.7486076354980469,0.6796875
prodigy_lattice,PRODIGY,nmpair_midterm__twibot20,2,twibot20,True,original,native_mixture,0.6032129923502605,0.5706380208333334
prodigy_lattice,PRODIGY,nmpair_midterm__twibot20,2,ukr_rus_suspended,False,original,native_mixture,0.5225830078125,0.515625
prodigy_lattice,PRODIGY,nmpair_midterm__ukr_rus_suspended,2,covid_political,False,original,native_mixture,0.8926363344545718,0.8391927083333334
prodigy_lattice,PRODIGY,nmpair_midterm__ukr_rus_suspended,2,election2020,False,original,native_mixture,0.9857177734375,0.984375
prodigy_lattice,PRODIGY,nmpair_midterm__ukr_rus_suspended,2,facebook_page_reference,False,original,native_mixture,0.6784172058105469,0.6142578125
prodigy_lattice,PRODIGY,nmpair_midterm__ukr_rus_suspended,2,twibot20,False,original,native_mixture,0.6198173099093967,0.5843098958333334
prodigy_lattice,PRODIGY,nmpair_midterm__ukr_rus_suspended,2,ukr_rus_suspended,True,original,native_mixture,0.51690673828125,0.4921875
prodigy_lattice,PRODIGY,nmpair_twibot20__cp_hk,2,covid_political,False,original,native_mixture,0.893862971553096,0.7545572916666666
prodigy_lattice,PRODIGY,nmpair_twibot20__cp_hk,2,election2020,False,original,native_mixture,0.98175048828125,0.98046875
prodigy_lattice,PRODIGY,nmpair_twibot20__cp_hk,2,facebook_page_reference,False,original,native_mixture,0.7631568908691406,0.6884765625
prodigy_lattice,PRODIGY,nmpair_twibot20__cp_hk,2,twibot20,True,original,native_mixture,0.6389130486382378,0.6044921875
prodigy_lattice,PRODIGY,nmpair_twibot20__cp_hk,2,ukr_rus_suspended,False,original,native_mixture,0.5006103515625,0.5
prodigy_lattice,PRODIGY,nmpair_twibot20__facebook_page_reference,2,covid_political,False,original,native_mixture,0.9009583084671584,0.7662760416666666
prodigy_lattice,PRODIGY,nmpair_twibot20__facebook_page_reference,2,election2020,False,original,native_mixture,0.98583984375,0.984375
prodigy_lattice,PRODIGY,nmpair_twibot20__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.7724399566650391,0.7001953125
prodigy_lattice,PRODIGY,nmpair_twibot20__facebook_page_reference,2,twibot20,True,original,native_mixture,0.5533875359429253,0.5439453125
prodigy_lattice,PRODIGY,nmpair_twibot20__facebook_page_reference,2,ukr_rus_suspended,False,original,native_mixture,0.4603271484375,0.46484375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid,2,covid_political,False,original,native_mixture,0.936308401602286,0.8811848958333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid,2,election2020,False,original,native_mixture,0.986572265625,0.98046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid,2,facebook_page_reference,False,original,native_mixture,0.7718734741210938,0.685546875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid,2,twibot20,False,original,native_mixture,0.6193311479356554,0.5791015625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid,2,ukr_rus_suspended,False,original,native_mixture,0.503173828125,0.48046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid_political,2,covid_political,True,original,native_mixture,0.9385994805230036,0.8671875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid_political,2,election2020,False,original,native_mixture,0.9873046875,0.97265625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid_political,2,facebook_page_reference,False,original,native_mixture,0.7255020141601562,0.65234375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid_political,2,twibot20,False,original,native_mixture,0.6013853285047743,0.5716145833333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus__covid_political,2,ukr_rus_suspended,False,original,native_mixture,0.49163818359375,0.45703125
prodigy_lattice,PRODIGY,nmpair_ukr_rus__cp_hk,2,covid_political,False,original,native_mixture,0.938770435474537,0.8896484375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__cp_hk,2,election2020,False,original,native_mixture,0.98883056640625,0.9765625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__cp_hk,2,facebook_page_reference,False,original,native_mixture,0.7496757507324219,0.6748046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__cp_hk,2,twibot20,False,original,native_mixture,0.6346132490370008,0.5983072916666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__cp_hk,2,ukr_rus_suspended,False,original,native_mixture,0.47406005859375,0.47265625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__election2020,2,covid_political,False,original,native_mixture,0.9416543466073496,0.9069010416666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__election2020,2,election2020,True,original,native_mixture,0.99298095703125,0.98046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__election2020,2,facebook_page_reference,False,original,native_mixture,0.7255973815917969,0.6435546875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__election2020,2,twibot20,False,original,native_mixture,0.6335875193277994,0.5927734375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__election2020,2,ukr_rus_suspended,False,original,native_mixture,0.50885009765625,0.48828125
prodigy_lattice,PRODIGY,nmpair_ukr_rus__facebook_page_reference,2,covid_political,False,original,native_mixture,0.9255537810149016,0.857421875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__facebook_page_reference,2,election2020,False,original,native_mixture,0.98187255859375,0.98046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.7526302337646484,0.6875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__facebook_page_reference,2,twibot20,False,original,native_mixture,0.5904994540744357,0.5667317708333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus__facebook_page_reference,2,ukr_rus_suspended,False,original,native_mixture,0.52197265625,0.546875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__midterm,2,covid_political,False,original,native_mixture,0.9213214450412328,0.8199869791666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__midterm,2,election2020,False,original,native_mixture,0.983795166015625,0.984375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__midterm,2,facebook_page_reference,False,original,native_mixture,0.7431716918945312,0.654296875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__midterm,2,twibot20,False,original,native_mixture,0.6060451931423612,0.5787760416666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__midterm,2,ukr_rus_suspended,False,original,native_mixture,0.48809814453125,0.49609375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__twibot20,2,covid_political,False,original,native_mixture,0.9248877631293404,0.8264973958333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus__twibot20,2,election2020,False,original,native_mixture,0.98699951171875,0.984375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__twibot20,2,facebook_page_reference,False,original,native_mixture,0.7844200134277344,0.69140625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__twibot20,2,twibot20,True,original,native_mixture,0.643096923828125,0.6067708333333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus__twibot20,2,ukr_rus_suspended,False,original,native_mixture,0.5072021484375,0.51171875
prodigy_lattice,PRODIGY,nmpair_ukr_rus__ukr_rus_suspended,2,covid_political,False,original,native_mixture,0.9207393504955148,0.8590494791666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__ukr_rus_suspended,2,election2020,False,original,native_mixture,0.9825439453125,0.984375
prodigy_lattice,PRODIGY,nmpair_ukr_rus__ukr_rus_suspended,2,facebook_page_reference,False,original,native_mixture,0.6985511779785156,0.640625
prodigy_lattice,PRODIGY,nmpair_ukr_rus__ukr_rus_suspended,2,twibot20,False,original,native_mixture,0.6236729092068143,0.5924479166666666
prodigy_lattice,PRODIGY,nmpair_ukr_rus__ukr_rus_suspended,2,ukr_rus_suspended,True,original,native_mixture,0.54656982421875,0.5390625
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__cp_hk,2,covid_political,False,original,native_mixture,0.758647777416088,0.6585286458333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__cp_hk,2,election2020,False,original,native_mixture,0.97021484375,0.9453125
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__cp_hk,2,facebook_page_reference,False,original,native_mixture,0.6600914001464844,0.609375
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__cp_hk,2,twibot20,False,original,native_mixture,0.6247681511773003,0.5930989583333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__cp_hk,2,ukr_rus_suspended,True,original,native_mixture,0.46966552734375,0.453125
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__facebook_page_reference,2,covid_political,False,original,native_mixture,0.8521231192129629,0.705078125
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__facebook_page_reference,2,election2020,False,original,native_mixture,0.98193359375,0.98046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__facebook_page_reference,2,facebook_page_reference,True,original,native_mixture,0.7315177917480469,0.673828125
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__facebook_page_reference,2,twibot20,False,original,native_mixture,0.6057094997829862,0.5774739583333334
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__facebook_page_reference,2,ukr_rus_suspended,True,original,native_mixture,0.47491455078125,0.453125
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__twibot20,2,covid_political,False,original,native_mixture,0.9151826081452544,0.857421875
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__twibot20,2,election2020,False,original,native_mixture,0.987548828125,0.98046875
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__twibot20,2,facebook_page_reference,False,original,native_mixture,0.7599067687988281,0.69140625
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__twibot20,2,twibot20,True,original,native_mixture,0.6211952633327908,0.5791015625
prodigy_lattice,PRODIGY,nmpair_ukr_rus_suspended__twibot20,2,ukr_rus_suspended,True,original,native_mixture,0.45404052734375,0.45703125
prodigy_lattice,PRODIGY,ss_covid,1,covid_political,False,original,native_mixture,0.9334575511791088,0.8766276041666666
prodigy_lattice,PRODIGY,ss_covid,1,election2020,False,original,native_mixture,0.98760986328125,0.984375
prodigy_lattice,PRODIGY,ss_covid,1,facebook_page_reference,False,original,native_mixture,0.7663536071777344,0.6943359375
prodigy_lattice,PRODIGY,ss_covid,1,twibot20,False,original,native_mixture,0.5972194671630858,0.5738932291666666
prodigy_lattice,PRODIGY,ss_covid,1,ukr_rus_suspended,False,original,native_mixture,0.49700927734375,0.50390625
prodigy_lattice,PRODIGY,ss_covid_political,1,covid_political,True,original,native_mixture,0.897971824363426,0.8138020833333334
prodigy_lattice,PRODIGY,ss_covid_political,1,election2020,False,original,native_mixture,0.986480712890625,0.96875
prodigy_lattice,PRODIGY,ss_covid_political,1,facebook_page_reference,False,original,native_mixture,0.7047500610351562,0.6474609375
prodigy_lattice,PRODIGY,ss_covid_political,1,twibot20,False,original,native_mixture,0.5382698906792535,0.5341796875
prodigy_lattice,PRODIGY,ss_covid_political,1,ukr_rus_suspended,False,original,native_mixture,0.52362060546875,0.51171875
prodigy_lattice,PRODIGY,ss_cp_hk,1,covid_political,False,original,native_mixture,0.7489378187391492,0.6722005208333334
prodigy_lattice,PRODIGY,ss_cp_hk,1,election2020,False,original,native_mixture,0.933349609375,0.8828125
prodigy_lattice,PRODIGY,ss_cp_hk,1,facebook_page_reference,False,original,native_mixture,0.6773834228515625,0.6298828125
prodigy_lattice,PRODIGY,ss_cp_hk,1,twibot20,False,original,native_mixture,0.5914132859971789,0.5774739583333334
prodigy_lattice,PRODIGY,ss_cp_hk,1,ukr_rus_suspended,False,original,native_mixture,0.46270751953125,0.43359375
prodigy_lattice,PRODIGY,ss_election2020,1,covid_political,False,original,native_mixture,0.9326838740596064,0.890625
prodigy_lattice,PRODIGY,ss_election2020,1,election2020,True,original,native_mixture,0.98321533203125,0.97265625
prodigy_lattice,PRODIGY,ss_election2020,1,facebook_page_reference,False,original,native_mixture,0.6424598693847656,0.59375
prodigy_lattice,PRODIGY,ss_election2020,1,twibot20,False,original,native_mixture,0.630302005343967,0.5950520833333334
prodigy_lattice,PRODIGY,ss_election2020,1,ukr_rus_suspended,False,original,native_mixture,0.4840087890625,0.48046875
prodigy_lattice,PRODIGY,ss_facebook_page_reference,1,covid_political,False,original,native_mixture,0.6227747599283854,0.5511067708333334
prodigy_lattice,PRODIGY,ss_facebook_page_reference,1,election2020,False,original,native_mixture,0.96026611328125,0.921875
prodigy_lattice,PRODIGY,ss_facebook_page_reference,1,facebook_page_reference,True,original,native_mixture,0.7076454162597656,0.6474609375
prodigy_lattice,PRODIGY,ss_facebook_page_reference,1,twibot20,False,original,native_mixture,0.5155548519558377,0.5042317708333334
prodigy_lattice,PRODIGY,ss_facebook_page_reference,1,ukr_rus_suspended,False,original,native_mixture,0.474273681640625,0.50390625
prodigy_lattice,PRODIGY,ss_midterm,1,covid_political,False,original,native_mixture,0.8891853049949364,0.7513020833333334
prodigy_lattice,PRODIGY,ss_midterm,1,election2020,False,original,native_mixture,0.98309326171875,0.984375
prodigy_lattice,PRODIGY,ss_midterm,1,facebook_page_reference,False,original,native_mixture,0.7226409912109375,0.6513671875
prodigy_lattice,PRODIGY,ss_midterm,1,twibot20,False,original,native_mixture,0.5385085211859809,0.521484375
prodigy_lattice,PRODIGY,ss_midterm,1,ukr_rus_suspended,False,original,native_mixture,0.520751953125,0.53125
prodigy_lattice,PRODIGY,ss_twibot20,1,covid_political,False,original,native_mixture,0.9185067635995372,0.8271484375
prodigy_lattice,PRODIGY,ss_twibot20,1,election2020,False,original,native_mixture,0.99090576171875,0.984375
prodigy_lattice,PRODIGY,ss_twibot20,1,facebook_page_reference,False,original,native_mixture,0.7738265991210938,0.6943359375
prodigy_lattice,PRODIGY,ss_twibot20,1,twibot20,True,original,native_mixture,0.6227556864420573,0.5859375
prodigy_lattice,PRODIGY,ss_twibot20,1,ukr_rus_suspended,False,original,native_mixture,0.51171875,0.52734375
prodigy_lattice,PRODIGY,ss_ukr_rus,1,covid_political,False,original,native_mixture,0.9464057639793114,0.8857421875
prodigy_lattice,PRODIGY,ss_ukr_rus,1,election2020,False,original,native_mixture,0.98736572265625,0.984375
prodigy_lattice,PRODIGY,ss_ukr_rus,1,facebook_page_reference,False,original,native_mixture,0.7720451354980469,0.6923828125
prodigy_lattice,PRODIGY,ss_ukr_rus,1,twibot20,False,original,native_mixture,0.6355734931098092,0.6048177083333334
prodigy_lattice,PRODIGY,ss_ukr_rus,1,ukr_rus_suspended,False,original,native_mixture,0.49755859375,0.47265625
prodigy_lattice,PRODIGY,ss_ukr_rus_suspended,1,covid_political,False,original,native_mixture,0.6844465467664931,0.6474609375
prodigy_lattice,PRODIGY,ss_ukr_rus_suspended,1,election2020,False,original,native_mixture,0.97235107421875,0.9296875
prodigy_lattice,PRODIGY,ss_ukr_rus_suspended,1,facebook_page_reference,False,original,native_mixture,0.6333580017089844,0.5927734375
prodigy_lattice,PRODIGY,ss_ukr_rus_suspended,1,twibot20,False,original,native_mixture,0.6220961676703559,0.5908203125
prodigy_lattice,PRODIGY,ss_ukr_rus_suspended,1,ukr_rus_suspended,True,original,native_mixture,0.47119140625,0.46875
prodigy_schedule,PRODIGY,r2_blocked,2,covid_political,False,fresh,blocked,0.9559682210286459,0.9001736111111112
prodigy_schedule,PRODIGY,r2_blocked,2,covid_political,False,original,blocked,0.9398315806447722,0.8818359375
prodigy_schedule,PRODIGY,r2_blocked,2,election2020,False,fresh,blocked,0.9831746419270834,0.9752604166666666
prodigy_schedule,PRODIGY,r2_blocked,2,election2020,False,original,blocked,0.9862263997395834,0.9830729166666666
prodigy_schedule,PRODIGY,r2_blocked,2,facebook_page_reference,False,fresh,blocked,0.7339769999186198,0.6728515625
prodigy_schedule,PRODIGY,r2_blocked,2,facebook_page_reference,False,original,blocked,0.7408135732014974,0.6754557291666666
prodigy_schedule,PRODIGY,r2_blocked,2,twibot20,False,fresh,blocked,0.6115679564299407,0.5823567708333334
prodigy_schedule,PRODIGY,r2_blocked,2,twibot20,False,original,blocked,0.6322334430835865,0.5985243055555555
prodigy_schedule,PRODIGY,r2_blocked,2,ukr_rus_suspended,False,fresh,blocked,0.51861572265625,0.50390625
prodigy_schedule,PRODIGY,r2_blocked,2,ukr_rus_suspended,False,original,blocked,0.50677490234375,0.51953125
prodigy_schedule,PRODIGY,r2_interleaved,2,covid_political,False,fresh,interleaved,0.9560402764214411,0.8905164930555557
prodigy_schedule,PRODIGY,r2_interleaved,2,covid_political,False,original,interleaved,0.937717013888889,0.8770616319444445
prodigy_schedule,PRODIGY,r2_interleaved,2,election2020,False,fresh,interleaved,0.9852701822916666,0.9765625
prodigy_schedule,PRODIGY,r2_interleaved,2,election2020,False,original,interleaved,0.9864298502604166,0.9817708333333334
prodigy_schedule,PRODIGY,r2_interleaved,2,facebook_page_reference,False,fresh,interleaved,0.7368036905924479,0.67578125
prodigy_schedule,PRODIGY,r2_interleaved,2,facebook_page_reference,False,original,interleaved,0.7394434611002604,0.6715494791666666
prodigy_schedule,PRODIGY,r2_interleaved,2,twibot20,False,fresh,interleaved,0.6254829124168113,0.5964626736111112
prodigy_schedule,PRODIGY,r2_interleaved,2,twibot20,False,original,interleaved,0.6427839773672598,0.6055772569444445
prodigy_schedule,PRODIGY,r2_interleaved,2,ukr_rus_suspended,False,fresh,interleaved,0.5048014322916666,0.5078125
prodigy_schedule,PRODIGY,r2_interleaved,2,ukr_rus_suspended,False,original,interleaved,0.4757080078125,0.4752604166666667
prodigy_schedule,PRODIGY,r2_replay100,2,covid_political,False,fresh,replay100,0.9562636010440779,0.9070095486111112
prodigy_schedule,PRODIGY,r2_replay100,2,covid_political,False,original,replay100,0.9387519742235725,0.8875868055555555
prodigy_schedule,PRODIGY,r2_replay100,2,election2020,False,fresh,replay100,0.9847412109375,0.9752604166666666
prodigy_schedule,PRODIGY,r2_replay100,2,election2020,False,original,replay100,0.9873453776041666,0.984375
prodigy_schedule,PRODIGY,r2_replay100,2,facebook_page_reference,False,fresh,replay100,0.7514152526855469,0.6861979166666666
prodigy_schedule,PRODIGY,r2_replay100,2,facebook_page_reference,False,original,replay100,0.7453746795654297,0.6741536458333334
prodigy_schedule,PRODIGY,r2_replay100,2,twibot20,False,fresh,replay100,0.6071198781331381,0.5796440972222222
prodigy_schedule,PRODIGY,r2_replay100,2,twibot20,False,original,replay100,0.6290767810962818,0.5952690972222222
prodigy_schedule,PRODIGY,r2_replay100,2,ukr_rus_suspended,False,fresh,replay100,0.5236612955729166,0.5182291666666666
prodigy_schedule,PRODIGY,r2_replay100,2,ukr_rus_suspended,False,original,replay100,0.4927266438802083,0.4986979166666667
prodigy_schedule,PRODIGY,r3_blocked,3,covid_political,False,fresh,blocked,0.9537234836154515,0.8850911458333334
prodigy_schedule,PRODIGY,r3_blocked,3,covid_political,False,original,blocked,0.9342009932906539,0.8714192708333334
prodigy_schedule,PRODIGY,r3_blocked,3,election2020,False,fresh,blocked,0.9838663736979166,0.9778645833333334
prodigy_schedule,PRODIGY,r3_blocked,3,election2020,False,original,blocked,0.98699951171875,0.984375
prodigy_schedule,PRODIGY,r3_blocked,3,facebook_page_reference,False,fresh,blocked,0.7299830118815104,0.6650390625
prodigy_schedule,PRODIGY,r3_blocked,3,facebook_page_reference,False,original,blocked,0.7416280110677084,0.6764322916666666
prodigy_schedule,PRODIGY,r3_blocked,3,twibot20,False,fresh,blocked,0.6046285982485171,0.5771484375
prodigy_schedule,PRODIGY,r3_blocked,3,twibot20,False,original,blocked,0.6174361617476852,0.5887586805555555
prodigy_schedule,PRODIGY,r3_blocked,3,ukr_rus_suspended,False,fresh,blocked,0.5104777018229166,0.4856770833333333
prodigy_schedule,PRODIGY,r3_blocked,3,ukr_rus_suspended,False,original,blocked,0.4715372721354167,0.48046875
prodigy_schedule,PRODIGY,r3_interleaved,3,covid_political,False,fresh,interleaved,0.9577133743851273,0.8937717013888888
prodigy_schedule,PRODIGY,r3_interleaved,3,covid_political,False,original,interleaved,0.9379490981867283,0.8739149305555555
prodigy_schedule,PRODIGY,r3_interleaved,3,election2020,False,fresh,interleaved,0.9864501953125,0.9765625
prodigy_schedule,PRODIGY,r3_interleaved,3,election2020,False,original,interleaved,0.9877115885416666,0.9830729166666666
prodigy_schedule,PRODIGY,r3_interleaved,3,facebook_page_reference,False,fresh,interleaved,0.7369206746419271,0.6695963541666666
prodigy_schedule,PRODIGY,r3_interleaved,3,facebook_page_reference,False,original,interleaved,0.7471262613932291,0.6813151041666666
prodigy_schedule,PRODIGY,r3_interleaved,3,twibot20,False,fresh,interleaved,0.6119945667408131,0.58203125
prodigy_schedule,PRODIGY,r3_interleaved,3,twibot20,False,original,interleaved,0.6334564774124711,0.5997178819444445
prodigy_schedule,PRODIGY,r3_interleaved,3,ukr_rus_suspended,False,fresh,interleaved,0.5188395182291666,0.5091145833333334
