protocol,model,comparison,order,source_count,previous_source_count,model_id,target,target_seen,role,checkpoint_step,stream,metric,gain,training_seeds,seed_min_gain,seed_max_gain
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,ordB_r7,ukr_rus_suspended,True,incumbent,2500,original,accuracy,0.00390625,3,-0.04296875,0.0390625
prodigy_ladder,PRODIGY,versus_first_source,B,7,1.0,ordB_r7,ukr_rus_suspended,True,incumbent,2500,original,roc_auc,0.009806315104166666,3,-0.02716064453125,0.0482177734375
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,covid_political,True,newcomer,2500,original,accuracy,0.20583767361111108,3,0.17578125,0.23600260416666663
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,covid_political,True,newcomer,2500,original,roc_auc,0.2088210494429978,3,0.18099862557870394,0.24688070791739014
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,election2020,True,newcomer,2500,original,accuracy,0.05078125,3,0.046875,0.0546875
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,election2020,True,newcomer,2500,original,roc_auc,0.0167236328125,3,0.01416015625,0.0185546875
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,facebook_page_reference,True,newcomer,2500,original,accuracy,0.1025390625,3,0.0859375,0.12109375
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.13186772664388022,3,0.1201324462890625,0.14631271362304688
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,twibot20,False,unseen,2500,original,accuracy,0.021267361111111088,3,0.005859375,0.03450520833333326
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,twibot20,False,unseen,2500,original,roc_auc,0.021776340625904167,3,0.003446155124240402,0.039186689588758594
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,ukr_rus_suspended,True,incumbent,2500,original,accuracy,-0.0013020833333333333,3,-0.015625,0.015625
prodigy_ladder,PRODIGY,versus_first_source,B,8,1.0,ordB_r8,ukr_rus_suspended,True,incumbent,2500,original,roc_auc,-0.0008138020833333334,3,-0.03289794921875,0.0203857421875
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,covid_political,True,newcomer,2500,original,accuracy,0.19194878472222224,3,0.17903645833333337,0.21484375
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,covid_political,True,newcomer,2500,original,roc_auc,0.20439129111207566,3,0.16215571650752336,0.23677317301432288
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,election2020,True,newcomer,2500,original,accuracy,0.05078125,3,0.04296875,0.0546875
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,election2020,True,newcomer,2500,original,roc_auc,0.019490559895833332,3,0.01617431640625,0.0224609375
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,facebook_page_reference,True,newcomer,2500,original,accuracy,0.103515625,3,0.095703125,0.111328125
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.13503011067708334,3,0.13108062744140625,0.13791656494140625
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,twibot20,True,newcomer,2500,original,accuracy,0.006944444444444457,3,-0.01041666666666663,0.0166015625
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,twibot20,True,newcomer,2500,original,roc_auc,0.005267178570782627,3,-0.00917646620008683,0.015835656060112835
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,ukr_rus_suspended,True,incumbent,2500,original,accuracy,0.006510416666666667,3,-0.015625,0.03515625
prodigy_ladder,PRODIGY,versus_first_source,B,9,1.0,all9,ukr_rus_suspended,True,incumbent,2500,original,roc_auc,0.0072021484375,3,-0.00634765625,0.0255126953125
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,covid_political,False,unseen,2500,original,accuracy,-0.017578124999999962,3,-0.0546875,0.02473958333333337
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,covid_political,False,unseen,2500,original,roc_auc,-0.017743993688512576,3,-0.028763947663483336,-0.0055428964120368684
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,election2020,False,unseen,2500,original,accuracy,0.0078125,3,-0.00390625,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,election2020,False,unseen,2500,original,roc_auc,-0.0013427734375,3,-0.00445556640625,0.0029296875
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,facebook_page_reference,False,unseen,2500,original,accuracy,-0.004231770833333333,3,-0.015625,0.00390625
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.0036595662434895835,3,-0.013019561767578125,0.007904052734375
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,twibot20,True,incumbent,2500,original,accuracy,-0.005208333333333333,3,-0.01790364583333337,0.00813802083333337
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,twibot20,True,incumbent,2500,original,roc_auc,-0.015643296418366592,3,-0.021684858534071205,-0.005572424994574665
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.0078125,3,-0.0390625,0.02734375
prodigy_ladder,PRODIGY,versus_first_source,C,2,1.0,ordC_r2,ukr_rus_suspended,False,unseen,2500,original,roc_auc,0.010498046875,3,-0.00537109375,0.03094482421875
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,covid_political,False,unseen,2500,original,accuracy,0.07584635416666667,3,0.03385416666666663,0.09700520833333337
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,covid_political,False,unseen,2500,original,roc_auc,0.021104694884500508,3,0.01875333432798021,0.025534170645254872
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,election2020,False,unseen,2500,original,accuracy,0.010416666666666666,3,0.0,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,election2020,False,unseen,2500,original,roc_auc,-0.0013224283854166667,3,-0.00537109375,0.005126953125
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,facebook_page_reference,False,unseen,2500,original,accuracy,-0.0048828125,3,-0.0390625,0.0185546875
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.00731658935546875,3,-0.030300140380859375,0.010272979736328125
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,twibot20,True,incumbent,2500,original,accuracy,-0.00249565972222221,3,-0.02115885416666663,0.02213541666666663
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,twibot20,True,incumbent,2500,original,roc_auc,-0.007914437188042559,3,-0.025302251180013058,0.023802439371744755
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.018229166666666668,3,-0.03125,-0.00390625
prodigy_ladder,PRODIGY,versus_first_source,C,3,1.0,ordC_r3,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.015543619791666666,3,-0.0206298828125,-0.01214599609375
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,covid_political,True,newcomer,2500,original,accuracy,0.06380208333333337,3,0.02278645833333337,0.09016927083333337
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,covid_political,True,newcomer,2500,original,roc_auc,0.010236010139371143,3,9.1835304543042e-05,0.016789189091434786
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,election2020,False,unseen,2500,original,accuracy,0.010416666666666666,3,0.0,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,election2020,False,unseen,2500,original,roc_auc,-0.0029500325520833335,3,-0.00653076171875,0.00244140625
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,facebook_page_reference,False,unseen,2500,original,accuracy,-0.010091145833333334,3,-0.0380859375,0.01171875
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.012731552124023438,3,-0.034450531005859375,0.00783538818359375
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,twibot20,True,incumbent,2500,original,accuracy,-0.01356336805555558,3,-0.02408854166666674,-0.00390625
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,twibot20,True,incumbent,2500,original,roc_auc,-0.023707778365523773,3,-0.03447977701822924,-0.012473000420464397
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.01171875,3,-0.01953125,-0.0078125
prodigy_ladder,PRODIGY,versus_first_source,C,4,1.0,ordC_r4,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.008951822916666666,3,-0.02410888671875,0.0198974609375
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,covid_political,True,newcomer,2500,original,accuracy,0.06966145833333333,3,0.0419921875,0.09375
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,covid_political,True,newcomer,2500,original,roc_auc,0.014473338186005047,3,0.008680838125723178,0.025153266059028012
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,election2020,False,unseen,2500,original,accuracy,0.006510416666666667,3,-0.00390625,0.01171875
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,election2020,False,unseen,2500,original,roc_auc,-0.0011800130208333333,3,-0.002197265625,0.000732421875
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,facebook_page_reference,False,unseen,2500,original,accuracy,-0.001953125,3,-0.017578125,0.0185546875
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.0049737294514973955,3,-0.019029617309570312,0.0068511962890625
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,twibot20,True,incumbent,2500,original,accuracy,-0.0013020833333333703,3,-0.01139322916666674,0.017578125
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,twibot20,True,incumbent,2500,original,roc_auc,-0.013485449331778124,3,-0.027239905463324776,0.006740781995985157
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.0078125,3,-0.03515625,0.02734375
prodigy_ladder,PRODIGY,versus_first_source,C,5,1.0,ordC_r5,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.011088053385416666,3,-0.0367431640625,0.01226806640625
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,covid_political,True,newcomer,2500,original,accuracy,0.014756944444444456,3,-0.015625,0.0400390625
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,covid_political,True,newcomer,2500,original,roc_auc,0.0020792454849055306,3,-0.006608751085069198,0.014100251374421391
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,election2020,False,unseen,2500,original,accuracy,0.010416666666666666,3,0.0,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,election2020,False,unseen,2500,original,roc_auc,-0.00408935546875,3,-0.00653076171875,-0.00201416015625
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.007161458333333333,3,-0.009765625,-0.00390625
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.010311126708984375,3,-0.013782501220703125,-0.005615234375
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,twibot20,True,incumbent,2500,original,accuracy,-0.0026041666666666665,3,-0.0126953125,0.00911458333333337
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,twibot20,True,incumbent,2500,original,roc_auc,-0.0134648923520689,3,-0.03685506184895837,-0.0007459852430555802
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.01171875,3,-0.03125,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,6,1.0,ordC_r6,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.019185384114583332,3,-0.02484130859375,-0.011962890625
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,covid_political,True,newcomer,2500,original,accuracy,0.049045138888888874,3,-0.02962239583333337,0.10123697916666663
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,covid_political,True,newcomer,2500,original,roc_auc,0.007869861744068488,3,-0.008423981843171391,0.02118372034143523
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,election2020,False,unseen,2500,original,accuracy,0.009114583333333334,3,0.0,0.01953125
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,election2020,False,unseen,2500,original,roc_auc,-0.0012410481770833333,3,-0.0040283203125,0.00372314453125
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.012044270833333334,3,-0.0126953125,-0.0107421875
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.010618845621744791,3,-0.0147552490234375,-0.00689697265625
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,twibot20,True,incumbent,2500,original,accuracy,-0.006184895833333333,3,-0.03157552083333337,0.02571614583333337
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,twibot20,True,incumbent,2500,original,roc_auc,-0.01625280027036317,3,-0.04546843634711373,0.01688215467664922
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.01953125,3,-0.03515625,0.0
prodigy_ladder,PRODIGY,versus_first_source,C,7,1.0,ordC_r7,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.01470947265625,3,-0.03472900390625,-0.00347900390625
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,covid_political,True,newcomer,2500,original,accuracy,0.057725694444444454,3,0.05240885416666663,0.06510416666666674
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,covid_political,True,newcomer,2500,original,roc_auc,0.011818685649353807,3,0.00552989818431715,0.01512598108362262
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,election2020,True,newcomer,2500,original,accuracy,0.006510416666666667,3,-0.00390625,0.015625
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,election2020,True,newcomer,2500,original,roc_auc,0.003204345703125,3,0.001251220703125,0.006103515625
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.016927083333333332,3,-0.025390625,-0.0068359375
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.015574773152669271,3,-0.02878570556640625,-0.007419586181640625
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,twibot20,True,incumbent,2500,original,accuracy,-0.010959201388888876,3,-0.0185546875,0.0013020833333333703
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,twibot20,True,incumbent,2500,original,roc_auc,-0.018755100391529205,3,-0.027731577555338505,-0.009591632419162277
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.032552083333333336,3,-0.0546875,0.0
prodigy_ladder,PRODIGY,versus_first_source,C,8,1.0,ordC_r8,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.03033447265625,3,-0.03656005859375,-0.0181884765625
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,covid_political,True,newcomer,2500,original,accuracy,0.07215711805555558,3,0.03515625,0.09407552083333337
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,covid_political,True,newcomer,2500,original,roc_auc,0.012901777102623524,3,0.0027129561812787584,0.02303625036168999
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,election2020,True,newcomer,2500,original,accuracy,0.0078125,3,0.0,0.015625
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,election2020,True,newcomer,2500,original,roc_auc,0.0035807291666666665,3,-0.0003662109375,0.00982666015625
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,facebook_page_reference,True,newcomer,2500,original,accuracy,-0.0026041666666666665,3,-0.01953125,0.009765625
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,facebook_page_reference,True,newcomer,2500,original,roc_auc,-0.004023234049479167,3,-0.00719451904296875,-0.000499725341796875
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,twibot20,True,incumbent,2500,original,accuracy,0.006944444444444457,3,-0.00553385416666663,0.01888020833333337
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,twibot20,True,incumbent,2500,original,roc_auc,0.006318339595088207,3,-0.009835349188910603,0.017619874742295982
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,ukr_rus_suspended,True,newcomer,2500,original,accuracy,-0.03125,3,-0.05859375,-0.01171875
prodigy_ladder,PRODIGY,versus_first_source,C,9,1.0,all9,ukr_rus_suspended,True,newcomer,2500,original,roc_auc,-0.026204427083333332,3,-0.03717041015625,-0.0150146484375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,covid_political,True,newcomer,2500,original,accuracy,-0.005859375,1,-0.005859375,-0.005859375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,covid_political,True,newcomer,2500,original,roc_auc,0.0067407113534432295,1,0.0067407113534432295,0.0067407113534432295
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,election2020,False,unseen,2500,original,accuracy,-0.0078125,1,-0.0078125,-0.0078125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,election2020,False,unseen,2500,original,roc_auc,-0.00811767578125,1,-0.00811767578125,-0.00811767578125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,facebook_page_reference,False,unseen,2500,original,accuracy,-0.0048828125,1,-0.0048828125,-0.0048828125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.00923919677734375,1,-0.00923919677734375,-0.00923919677734375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,twibot20,False,unseen,2500,original,accuracy,0.01985677083333337,1,0.01985677083333337,0.01985677083333337
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,twibot20,False,unseen,2500,original,roc_auc,0.028610865275065178,1,0.028610865275065178,0.028610865275065178
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.01171875,1,-0.01171875,-0.01171875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__covid_political,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.01470947265625,1,-0.01470947265625,-0.01470947265625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,covid_political,False,unseen,2500,original,accuracy,0.00390625,1,0.00390625,0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,covid_political,False,unseen,2500,original,roc_auc,-0.0067480581778065485,1,-0.0067480581778065485,-0.0067480581778065485
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,election2020,False,unseen,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,election2020,False,unseen,2500,original,roc_auc,0.0008544921875,1,0.0008544921875,0.0008544921875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,facebook_page_reference,False,unseen,2500,original,accuracy,-0.0341796875,1,-0.0341796875,-0.0341796875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.03108978271484375,1,-0.03108978271484375,-0.03108978271484375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,twibot20,False,unseen,2500,original,accuracy,-0.0205078125,1,-0.0205078125,-0.0205078125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,twibot20,False,unseen,2500,original,roc_auc,-0.021674686008029465,1,-0.021674686008029465,-0.021674686008029465
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,ukr_rus_suspended,False,unseen,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__cp_hk,ukr_rus_suspended,False,unseen,2500,original,roc_auc,0.001953125,1,0.001953125,0.001953125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,covid_political,False,unseen,2500,original,accuracy,-0.0478515625,1,-0.0478515625,-0.0478515625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,covid_political,False,unseen,2500,original,roc_auc,-0.00846015082465279,1,-0.00846015082465279,-0.00846015082465279
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,election2020,True,newcomer,2500,original,accuracy,-0.0078125,1,-0.0078125,-0.0078125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,election2020,True,newcomer,2500,original,roc_auc,0.00177001953125,1,0.00177001953125,0.00177001953125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,facebook_page_reference,False,unseen,2500,original,accuracy,-0.005859375,1,-0.005859375,-0.005859375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,facebook_page_reference,False,unseen,2500,original,roc_auc,-0.01860809326171875,1,-0.01860809326171875,-0.01860809326171875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,twibot20,False,unseen,2500,original,accuracy,-0.01399739583333337,1,-0.01399739583333337,-0.01399739583333337
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,twibot20,False,unseen,2500,original,roc_auc,-0.02093527052137578,1,-0.02093527052137578,-0.02093527052137578
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.01171875,1,-0.01171875,-0.01171875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__election2020,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.0172119140625,1,-0.0172119140625,-0.0172119140625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,covid_political,False,unseen,2500,original,accuracy,-0.037109375,1,-0.037109375,-0.037109375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,covid_political,False,unseen,2500,original,roc_auc,-0.017072606969762538,1,-0.017072606969762538,-0.017072606969762538
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,election2020,False,unseen,2500,original,accuracy,-0.00390625,1,-0.00390625,-0.00390625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,election2020,False,unseen,2500,original,roc_auc,-0.0068359375,1,-0.0068359375,-0.0068359375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,facebook_page_reference,True,newcomer,2500,original,accuracy,0.0068359375,1,0.0068359375,0.0068359375
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,facebook_page_reference,True,newcomer,2500,original,roc_auc,0.0048847198486328125,1,0.0048847198486328125,0.0048847198486328125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,twibot20,False,unseen,2500,original,accuracy,-0.01627604166666663,1,-0.01627604166666663,-0.01627604166666663
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,twibot20,False,unseen,2500,original,roc_auc,-0.0241826375325519,1,-0.0241826375325519,-0.0241826375325519
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,ukr_rus_suspended,False,unseen,2500,original,accuracy,0.01953125,1,0.01953125,0.01953125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__facebook_page_reference,ukr_rus_suspended,False,unseen,2500,original,roc_auc,0.00738525390625,1,0.00738525390625,0.00738525390625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,covid_political,False,unseen,2500,original,accuracy,0.01432291666666674,1,0.01432291666666674,0.01432291666666674
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,covid_political,False,unseen,2500,original,roc_auc,-0.004196166992187611,1,-0.004196166992187611,-0.004196166992187611
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,election2020,False,unseen,2500,original,accuracy,0.0,1,0.0,0.0
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,election2020,False,unseen,2500,original,roc_auc,-0.002685546875,1,-0.002685546875,-0.002685546875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,facebook_page_reference,False,unseen,2500,original,accuracy,0.017578125,1,0.017578125,0.017578125
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,facebook_page_reference,False,unseen,2500,original,roc_auc,0.02301025390625,1,0.02301025390625,0.02301025390625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,twibot20,False,unseen,2500,original,accuracy,-0.00813802083333326,1,-0.00813802083333326,-0.00813802083333326
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,twibot20,False,unseen,2500,original,roc_auc,-0.013562308417426117,1,-0.013562308417426117,-0.013562308417426117
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,ukr_rus_suspended,False,unseen,2500,original,accuracy,-0.0390625,1,-0.0390625,-0.0390625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__midterm,ukr_rus_suspended,False,unseen,2500,original,roc_auc,-0.0399169921875,1,-0.0399169921875,-0.0399169921875
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__twibot20,covid_political,False,unseen,2500,original,accuracy,-0.015625,1,-0.015625,-0.015625
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__twibot20,covid_political,False,unseen,2500,original,roc_auc,-0.00541150128399881,1,-0.00541150128399881,-0.00541150128399881
prodigy_lattice,PRODIGY,versus_best_constituent,,2,,nmpair_covid__twibot20,election2020,False,unseen,2500,original,accuracy,0.0,1,0.0,0.0
