protocol,model,objective,model_id,sources,source_count,target,target_canonical_name,target_seen,training_seed,checkpoint_step,budget_regime,stream,schedule,episode_fingerprint,roc_auc,accuracy,source_path
prodigy_ladder,PRODIGY,neighbor_matching,ordC_r8,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus",8,election2020,election2020-political,True,2,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98919677734375,0.98046875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ordC_r8,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus",8,facebook_page_reference,facebook-page-reference,True,2,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7875518798828125,0.705078125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ordC_r8,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus",8,twibot20,twibot20,True,2,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.5936031341552734,0.5735677083333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ordC_r8,"covid,covid_political,cp_hk,election2020,facebook_page_reference,midterm,twibot20,ukr_rus",8,ukr_rus_suspended,ukraine-suspended,False,2,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.467529296875,0.4921875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_twibot20,twibot20,1,covid_political,covid-political,False,2,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9059459544994212,0.7724609375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_twibot20,twibot20,1,election2020,election2020-political,False,2,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98309326171875,0.96484375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_twibot20,twibot20,1,facebook_page_reference,facebook-page-reference,False,2,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7949714660644531,0.7236328125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_twibot20,twibot20,1,twibot20,twibot20,True,2,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6125452253553603,0.572265625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_twibot20,twibot20,1,ukr_rus_suspended,ukraine-suspended,False,2,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.50408935546875,0.4921875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus,ukr_rus,1,covid_political,covid-political,False,2,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.9429863823784722,0.8987630208333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus,ukr_rus,1,election2020,election2020-political,False,2,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.98834228515625,0.984375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus,ukr_rus,1,facebook_page_reference,facebook-page-reference,False,2,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.7700119018554688,0.701171875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus,ukr_rus,1,twibot20,twibot20,False,2,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6231765747070312,0.5944010416666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus,ukr_rus,1,ukr_rus_suspended,ukraine-suspended,False,2,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.50250244140625,0.4765625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus_suspended,ukr_rus_suspended,1,covid_political,covid-political,False,2,2500,fixed_updates,original,native_mixture,db497c203ef6c4249fb91b34083c59d3c400dc84b821c0835e3d5426fbbe2750,0.7567463627567996,0.677734375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus_suspended,ukr_rus_suspended,1,election2020,election2020-political,False,2,2500,fixed_updates,original,native_mixture,4b5288ebc0896afebadb04ad14ebc9ec53fb1a88beeae490bd1d31ace91f14ef,0.970458984375,0.9375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus_suspended,ukr_rus_suspended,1,facebook_page_reference,facebook-page-reference,False,2,2500,fixed_updates,original,native_mixture,df2330ab1920415c5c98c8ec00ef3e640a961ff90514a04bf5074d09529a0afe,0.6566963195800781,0.6083984375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus_suspended,ukr_rus_suspended,1,twibot20,twibot20,False,2,2500,fixed_updates,original,native_mixture,c52eedbda4ef0539387be507588f0477560fc57987270d62405daeda5fe6d92d,0.6145733727349176,0.5745442708333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
prodigy_ladder,PRODIGY,neighbor_matching,ss_ukr_rus_suspended,ukr_rus_suspended,1,ukr_rus_suspended,ukraine-suspended,True,2,2500,fixed_updates,original,native_mixture,c4b969d4c4f558104e8052335698b2ea62a3f94fa5af7e021a7bf0d46e2e3347,0.4752197265625,0.48046875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/classification_ladder/classification_long.tsv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,covid_political,covid-political,False,39,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7166883680555555,0.6481119791666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,election2020,election2020-political,False,39,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6453993055555556,0.587890625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,ukr_rus_suspended,ukraine-suspended,False,39,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5165473090277778,0.5094401041666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,twibot20,twibot20,False,39,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6968044704861112,0.609375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,covid_political,covid-political,False,40,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7314995659722222,0.6575520833333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,election2020,election2020-political,False,40,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.64453125,0.5911458333333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,ukr_rus_suspended,ukraine-suspended,False,40,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5199381510416666,0.51171875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,twibot20,twibot20,False,40,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.688720703125,0.5895182291666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,covid_political,covid-political,False,41,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7339952256944444,0.6604817708333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,election2020,election2020-political,False,41,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6508246527777778,0.5944010416666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,ukr_rus_suspended,ukraine-suspended,False,41,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5202094184027778,0.509765625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid19_twitter,covid,1,twibot20,twibot20,False,41,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6852484809027777,0.5843098958333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,covid_political,covid-political,True,39,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7527669270833334,0.6751302083333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,election2020,election2020-political,False,39,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6803385416666667,0.607421875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,ukr_rus_suspended,ukraine-suspended,False,39,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5181206597222222,0.5065104166666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,twibot20,twibot20,False,39,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6904025607638888,0.5927734375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,covid_political,covid-political,True,40,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7560763888888888,0.6793619791666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,election2020,election2020-political,False,40,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6748860677083333,0.6064453125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,ukr_rus_suspended,ukraine-suspended,False,40,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.523220486111111,0.5094401041666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,twibot20,twibot20,False,40,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6971571180555556,0.6025390625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,covid_political,covid-political,True,41,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7334526909722222,0.66015625,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,election2020,election2020-political,False,41,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.636935763888889,0.5774739583333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,ukr_rus_suspended,ukraine-suspended,False,41,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5203179253472222,0.5104166666666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_covid_political,covid_political,1,twibot20,twibot20,False,41,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6892632378472222,0.6012369791666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,covid_political,covid-political,False,39,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7437065972222222,0.673828125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,election2020,election2020-political,False,39,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6947157118055556,0.630859375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,ukr_rus_suspended,ukraine-suspended,False,39,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5143500434027778,0.5130208333333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,twibot20,twibot20,False,39,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.695285373263889,0.6155598958333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,covid_political,covid-political,False,40,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7405056423611112,0.6731770833333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,election2020,election2020-political,False,40,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6678059895833333,0.6031901041666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,ukr_rus_suspended,ukraine-suspended,False,40,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5223524305555556,0.5120442708333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,twibot20,twibot20,False,40,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.699245876736111,0.6110026041666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,covid_political,covid-political,False,41,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.713134765625,0.6500651041666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,election2020,election2020-political,False,41,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6256781684027777,0.5696614583333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,ukr_rus_suspended,ukraine-suspended,False,41,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5206705729166666,0.5162760416666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_cp_hk_twitter,cp_hk,1,twibot20,twibot20,False,41,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6938205295138888,0.607421875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,covid_political,covid-political,False,39,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.762451171875,0.6904296875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,election2020,election2020-political,True,39,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7307942708333333,0.6656901041666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,ukr_rus_suspended,ukraine-suspended,False,39,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5185546875,0.5100911458333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,twibot20,twibot20,False,39,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6519368489583333,0.5696614583333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,covid_political,covid-political,False,40,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.720431857638889,0.6516927083333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,election2020,election2020-political,True,40,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.63134765625,0.5764973958333334,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,ukr_rus_suspended,ukraine-suspended,False,40,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5167914496527778,0.5149739583333335,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,twibot20,twibot20,False,40,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6918131510416666,0.60546875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,covid_political,covid-political,False,41,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.7254231770833333,0.6578776041666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,election2020,election2020-political,True,41,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.6092122395833333,0.5511067708333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,ukr_rus_suspended,ukraine-suspended,False,41,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5116644965277778,0.5048828125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_election2020,election2020,1,twibot20,twibot20,False,41,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6874186197916667,0.5830078125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,covid_political,covid-political,False,39,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.824924045138889,0.7555338541666667,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,election2020,election2020-political,False,39,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.828097873263889,0.7392578125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,ukr_rus_suspended,ukraine-suspended,False,39,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5302734375,0.5179036458333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,twibot20,twibot20,False,39,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6628689236111112,0.583984375,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,covid_political,covid-political,False,40,500,fixed_updates,original,native_mixture,54248881fa59ff989afaca729296290e733f342abb0f762cf14485a83b9c8f6c,0.8104383680555556,0.7262369791666666,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,election2020,election2020-political,False,40,500,fixed_updates,original,native_mixture,7d1a1602c76fd6e40196190da4abc390c70e8bb570ac5531e7f97921a712563d,0.7484809027777779,0.669921875,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,ukr_rus_suspended,ukraine-suspended,False,40,500,fixed_updates,original,native_mixture,19b9aa6c56890d8c9d263c2df35eb4df08220a1d37bdf3b5e9504a9ea5a13a77,0.5267740885416667,0.5130208333333333,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
samgpt_ladder,SAMGPT,GraphCL,ss_facebook_page_reference,facebook_page_reference,1,twibot20,twibot20,False,40,500,fixed_updates,original,native_mixture,bc0781c86ffc58325b09def4f0d97b20aea574fb2ebf26ce208fc3dec982d17a,0.6823187934027778,0.6064453125,scripts/experiments/analysis/transfer/matrices/cross_model/final_core/data/samgpt_downstream_cls/cells.csv
