order,rung,added,target,sources,source_count,in_training,observed_loss,max_rule_loss,mean_rule_loss,residual_loss,abs_residual_loss,mean_rule_residual_loss,mean_rule_abs_residual_loss,winning_specialist_loss,observed_accuracy,max_rule_accuracy,mean_rule_accuracy,residual_accuracy,abs_residual_accuracy,mean_rule_residual_accuracy,mean_rule_abs_residual_accuracy,winning_specialist_accuracy,observed_probability_margin,max_rule_probability_margin,mean_rule_probability_margin,residual_probability_margin,abs_residual_probability_margin,mean_rule_residual_probability_margin,mean_rule_abs_residual_probability_margin,winning_specialist_probability_margin
A,2,covid19_twitter,covid_political,"ukr_rus_twitter,covid19_twitter",2,False,0.1237523332238197,0.2531197369098663,0.298441857099533,-0.12936740368604657,0.12936740368604657,-0.17468952387571332,0.17468952387571332,ukr_rus_twitter,0.9835138320922852,0.9670912027359008,0.9553335309028625,0.01642262935638439,0.01642262935638439,0.028180301189422607,0.028180301189422607,covid19_twitter,0.9647834300994872,0.9334360361099244,0.9084452986717224,0.031347393989562766,0.031347393989562766,0.05633813142776478,0.05633813142776478,covid19_twitter
A,2,covid19_twitter,election2020,"ukr_rus_twitter,covid19_twitter",2,False,0.0028628555592149,0.0006967408116906,0.28630880627315486,0.0021661147475243,0.0021661147475243,-0.28344595071393996,0.28344595071393996,covid19_twitter,1.0,1.0,0.9078922271728516,0.0,0.0,0.09210777282714844,0.09210777282714844,covid19_twitter,0.9943183064460754,0.9986107349395752,0.8082520961761475,-0.004292428493499756,0.004292428493499756,0.18606621026992798,0.18606621026992798,covid19_twitter
A,2,covid19_twitter,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter",2,False,0.1810177713632583,0.0903976410627365,0.26475713402032847,0.09062013030052181,0.09062013030052181,-0.08373936265707016,0.08373936265707016,ukr_rus_twitter,0.9558268189430236,0.9788989424705504,0.9632754325866698,-0.023072123527526855,0.023072123527526855,-0.00744861364364624,0.00744861364364624,ukr_rus_twitter,0.914540946483612,0.9481286406517028,0.9197642207145691,-0.03358769416809082,0.03358769416809082,-0.005223274230957142,0.005223274230957142,ukr_rus_twitter
A,2,covid19_twitter,twibot20,"ukr_rus_twitter,covid19_twitter",2,False,0.0127297258004546,0.003581219818443,0.01888208719901735,0.009148505982011598,0.009148505982011598,-0.006152361398562751,0.006152361398562751,covid19_twitter,0.9992466568946838,0.9994566440582277,0.9931366443634034,-0.0002099871635438122,0.0002099871635438122,0.0061100125312804066,0.0061100125312804066,covid19_twitter,0.9770147800445556,0.9934752583503724,0.9718245565891266,-0.016460478305816872,0.016460478305816872,0.005190223455428966,0.005190223455428966,covid19_twitter
A,2,covid19_twitter,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter",2,False,9.78400421445258e-05,0.0021646535024046,0.0034438208676873996,-0.0020668134602600742,0.0020668134602600742,-0.0033459808255428738,0.0033459808255428738,covid19_twitter,1.0,0.9998499751091005,0.9993383288383484,0.00015002489089954718,0.00015002489089954718,0.0006616711616516113,0.0006616711616516113,ukr_rus_twitter,0.9998067617416382,0.99650639295578,0.9939633309841156,0.0033003687858581543,0.0033003687858581543,0.005843430757522583,0.005843430757522583,covid19_twitter
A,2,covid19_twitter,facebook_page_reference,"ukr_rus_twitter,covid19_twitter",2,False,0.1033128798007965,0.0210359375923872,0.2359585454687476,0.0822769422084093,0.0822769422084093,-0.1326456656679511,0.1326456656679511,ukr_rus_twitter,0.9871866703033448,0.9968433380126952,0.9791366755962372,-0.009656667709350364,0.009656667709350364,0.008049994707107655,0.008049994707107655,ukr_rus_twitter,0.9730349779129028,0.9933772683143616,0.9565224647521973,-0.02034229040145874,0.02034229040145874,0.016512513160705566,0.016512513160705566,ukr_rus_twitter
A,3,midterm,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm",3,True,0.0010721840662881,0.0003973187413066,0.004641007942457933,0.0006748653249814999,0.0006748653249814999,-0.003568823876169833,0.003568823876169833,ukr_rus_twitter,0.9999933242797852,0.9999933242797852,0.9986099998156229,0.0,0.0,0.0013833244641622278,0.0013833244641622278,ukr_rus_twitter,0.997908651828766,0.9992220997810364,0.9922217528025309,-0.0013134479522703968,0.0013134479522703968,0.005686899026235093,0.005686899026235093,ukr_rus_twitter
A,3,midterm,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm",3,True,1.2035414329147898e-05,0.0001407820818712,0.0093682403142641,-0.0001287466675420521,0.0001287466675420521,-0.009356204899934953,0.009356204899934953,covid19_twitter,1.0,1.0,0.9964600006739298,0.0,0.0,0.0035399993260701867,0.0035399993260701867,midterm,0.9999759197235109,0.9997872710227966,0.9881099065144857,0.00018864870071422235,0.00018864870071422235,0.011866013209025139,0.011866013209025139,covid19_twitter
A,3,midterm,midterm,"ukr_rus_twitter,covid19_twitter,midterm",3,True,0.0002361181104788,0.0002651795221026,0.010901971205991333,-2.9061411623800026e-05,2.9061411623800026e-05,-0.010665853095512533,0.010665853095512533,midterm,0.9999266862869264,0.9999433159828186,0.9958588679631551,-1.6629695892222962e-05,1.6629695892222962e-05,0.004067818323771233,0.004067818323771233,midterm,0.9997110962867736,0.9995607137680054,0.987522562344869,0.00015038251876819952,0.00015038251876819952,0.012188533941904556,0.012188533941904556,midterm
A,3,midterm,covid_political,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0166302155703306,0.1604757905006408,0.2524531682332356,-0.14384557493031022,0.14384557493031022,-0.235822952662905,0.235822952662905,midterm,0.9964028000831604,0.9765227437019348,0.9623966018358866,0.019880056381225586,0.019880056381225586,0.0340061982472738,0.0340061982472738,midterm,0.9921112656593324,0.951689064502716,0.9228598872820536,0.04042220115661643,0.04042220115661643,0.0692513783772788,0.0692513783772788,midterm
A,3,midterm,election2020,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0012452702503651,0.0006967408116906,0.19153300044126806,0.0005485294386745001,0.0005485294386745001,-0.19028773019090295,0.19028773019090295,covid19_twitter,1.0,1.0,0.9385948181152344,0.0,0.0,0.061405181884765625,0.061405181884765625,covid19_twitter,0.997514545917511,0.9986107349395752,0.870876689751943,-0.001096189022064209,0.001096189022064209,0.126637856165568,0.126637856165568,covid19_twitter
A,3,midterm,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0903839021921157,0.0903976410627365,0.2534521669149398,-1.3738870620796928e-05,1.3738870620796928e-05,-0.16306826472282412,0.16306826472282412,ukr_rus_twitter,0.9849574565887452,0.9788989424705504,0.9585448106129965,0.006058514118194802,0.006058514118194802,0.026412645975748772,0.026412645975748772,ukr_rus_twitter,0.9687965512275696,0.9481286406517028,0.9111315806706747,0.02066791057586681,0.02066791057586681,0.0576649705568949,0.0576649705568949,ukr_rus_twitter
A,3,midterm,twibot20,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0108551336452364,0.003581219818443,0.0265383253184457,0.0072739138267934,0.0072739138267934,-0.0156831916732093,0.0156831916732093,covid19_twitter,0.9999899864196776,0.9994566440582277,0.9928310910860697,0.0005333423614499733,0.0005333423614499733,0.0071588953336079175,0.0071588953336079175,covid19_twitter,0.9791930317878724,0.9934752583503724,0.9577885866165161,-0.0142822265625,0.0142822265625,0.021404445171356312,0.021404445171356312,covid19_twitter
A,3,midterm,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0002771336294244,0.0004749610379803,0.0024542009244517,-0.00019782740855589997,0.00019782740855589997,-0.0021770672950273,0.0021770672950273,midterm,1.0,1.0,0.9995588858922323,0.0,0.0,0.0004411141077677039,0.0004411141077677039,midterm,0.9994516372680664,0.999098539352417,0.9956750671068827,0.00035309791564941406,0.00035309791564941406,0.003776570161183712,0.003776570161183712,midterm
A,3,midterm,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm",3,False,0.0219041854143142,0.0210359375923872,0.19014738189677394,0.0008682478219270012,0.0008682478219270012,-0.16824319648245972,0.16824319648245972,ukr_rus_twitter,0.9962300062179564,0.9968433380126952,0.9814589023590088,-0.0006133317947387695,0.0006133317947387695,0.014771103858947643,0.014771103858947643,ukr_rus_twitter,0.991917610168457,0.9933772683143616,0.9611728191375732,-0.001459658145904541,0.001459658145904541,0.03074479103088379,0.03074479103088379,ukr_rus_twitter
A,4,covid_political,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,True,0.001016310066916,0.0003973187413066,0.02261839550919825,0.0006189913256094,0.0006189913256094,-0.02160208544228225,0.02160208544228225,ukr_rus_twitter,0.9999866485595704,0.9999933242797852,0.9920399934053421,-6.675720214732728e-06,6.675720214732728e-06,0.007946655154228321,0.007946655154228321,ukr_rus_twitter,0.9980704188346864,0.9992220997810364,0.9711320251226425,-0.0011516809463499866,0.0011516809463499866,0.026938393712043873,0.026938393712043873,ukr_rus_twitter
A,4,covid_political,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,True,2.5189156076521613e-05,0.0001407820818712,0.0081123278541781,-0.00011559292579467839,0.00011559292579467839,-0.008087138698101579,0.008087138698101579,covid19_twitter,1.0,1.0,0.9973433315753937,0.0,0.0,0.0026566684246063232,0.0026566684246063232,midterm,0.99994957447052,0.9997872710227966,0.9893330484628677,0.00016230344772338867,0.00016230344772338867,0.010616526007652283,0.010616526007652283,covid19_twitter
A,4,covid_political,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,True,0.000499966670759,0.0002651795221026,0.0204231988973333,0.0002347871486564,0.0002347871486564,-0.0199232322265743,0.0199232322265743,midterm,0.999886691570282,0.9999433159828186,0.9875474870204926,-5.6624412536621094e-05,5.6624412536621094e-05,0.012339204549789429,0.012339204549789429,midterm,0.9993546605110168,0.9995607137680054,0.9756942540407181,-0.0002060532569885254,0.0002060532569885254,0.023660406470298767,0.023660406470298767,midterm
A,4,covid_political,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,True,5.947409590589814e-06,0.0001600249815965,0.18937988242032583,-0.0001540775720059102,0.0001540775720059102,-0.18937393501073524,0.18937393501073524,covid_political,1.0,0.999987244606018,0.9717942625284195,1.2755393982044616e-05,1.2755393982044616e-05,0.028205737471580505,0.028205737471580505,covid_political,0.9999881982803344,0.9997082352638244,0.9420719742774963,0.00027996301651000977,0.00027996301651000977,0.057916224002838024,0.057916224002838024,covid_political
A,4,covid_political,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,False,0.001396823558025,0.0006967408116906,0.1442042939015664,0.0007000827463344001,0.0007000827463344001,-0.14280747034354138,0.14280747034354138,covid19_twitter,1.0,1.0,0.9539461135864258,0.0,0.0,0.04605388641357422,0.04605388641357422,covid19_twitter,0.9972602128982544,0.9986107349395752,0.902069702744484,-0.0013505220413208008,0.0013505220413208008,0.09519051015377045,0.09519051015377045,covid19_twitter
A,4,covid_political,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,False,0.1053421646356582,0.0903976410627365,0.23764813691377634,0.014944523572921697,0.014944523572921697,-0.13230597227811813,0.13230597227811813,ukr_rus_twitter,0.986644983291626,0.9788989424705504,0.9626322388648987,0.0077460408210755505,0.0077460408210755505,0.024012744426727295,0.024012744426727295,ukr_rus_twitter,0.9721497893333436,0.9494362473487854,0.9207077473402023,0.022713541984558216,0.022713541984558216,0.051442041993141285,0.051442041993141285,covid_political
A,4,covid_political,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,False,0.0103595321998,0.003581219818443,0.024904745048843272,0.0067783123813570005,0.0067783123813570005,-0.014545212849043272,0.014545212849043272,covid19_twitter,0.9999866485595704,0.9994566440582277,0.9927349835634232,0.0005300045013427734,0.0005300045013427734,0.007251664996147267,0.007251664996147267,covid19_twitter,0.9797720313072203,0.9934752583503724,0.9634073376655579,-0.013703227043152078,0.013703227043152078,0.016364693641662487,0.016364693641662487,covid19_twitter
A,4,covid_political,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,False,0.0003313102060928,0.0004749610379803,0.01130969695077505,-0.00014365083188749996,0.00014365083188749996,-0.01097838674468225,0.01097838674468225,midterm,1.0,1.0,0.9955441653728485,0.0,0.0,0.004455834627151489,0.004455834627151489,midterm,0.9993608593940736,0.999098539352417,0.9863050580024719,0.00026232004165660516,0.00026232004165660516,0.013055801391601674,0.013055801391601674,midterm
A,4,covid_political,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political",4,False,0.0022316339891403,0.0039389305748045,0.1435952690662816,-0.0017072965856642004,0.0017072965856642004,-0.14136363507714128,0.14136363507714128,covid_political,0.9997433423995972,0.9995399713516236,0.9859791696071625,0.0002033710479735218,0.0002033710479735218,0.013764172792434692,0.013764172792434692,covid_political,0.9991348385810852,0.9985504746437072,0.9705172330141068,0.0005843639373780407,0.0005843639373780407,0.028617605566978455,0.028617605566978455,covid_political
A,5,election2020,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,True,0.0010150260059162,0.0003973187413066,0.02343378197401756,0.0006177072646096001,0.0006177072646096001,-0.022418755968101358,0.022418755968101358,ukr_rus_twitter,0.9999866485595704,0.9999933242797852,0.9920113325119019,-6.675720214732728e-06,6.675720214732728e-06,0.007975316047668546,0.007975316047668546,ukr_rus_twitter,0.9981077909469604,0.9992220997810364,0.9721240878105164,-0.0011143088340759277,0.0011143088340759277,0.025983703136444047,0.025983703136444047,ukr_rus_twitter
A,5,election2020,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,True,9.208647497871423e-06,0.0001407820818712,0.01721834444033442,-0.00013157343437332857,0.00013157343437332857,-0.01720913579283655,0.01720913579283655,covid19_twitter,1.0,1.0,0.9960313320159913,0.0,0.0,0.003968667984008745,0.003968667984008745,midterm,0.9999816417694092,0.9997872710227966,0.9871067762374878,0.00019437074661254883,0.00019437074661254883,0.012874865531921409,0.012874865531921409,covid19_twitter
A,5,election2020,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,True,0.0005109084304422,0.0002651795221026,0.02005591864581214,0.0002457289083396,0.0002457289083396,-0.01954501021536994,0.01954501021536994,midterm,0.9998800158500672,0.9999433159828186,0.9893966555595398,-6.330013275135382e-05,6.330013275135382e-05,0.010483360290527433,0.010483360290527433,midterm,0.9994030594825744,0.9995607137680054,0.9776057839393616,-0.00015765428543101923,0.00015765428543101923,0.021797275543212757,0.021797275543212757,midterm
A,5,election2020,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,True,1.995144884858746e-06,0.0001600249815965,0.7008401962957578,-0.00015802983671164126,0.00015802983671164126,-0.7008382011508729,0.7008382011508729,covid_political,1.0,0.999987244606018,0.9646722912788391,1.2755393982044616e-05,1.2755393982044616e-05,0.035327708721160866,0.035327708721160866,covid_political,0.9999960064888,0.9997082352638244,0.9280349135398864,0.00028777122497569696,0.00028777122497569696,0.07196109294891362,0.07196109294891362,covid_political
A,5,election2020,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,True,0.0001847550011007,0.0003705144918058,0.11543753801961427,-0.00018575949070509997,0.00018575949070509997,-0.11525278301851358,0.11525278301851358,election2020,1.0,1.0,0.963153088092804,0.0,0.0,0.03684691190719602,0.03684691190719602,covid19_twitter,0.9996307492256165,0.9994916319847108,0.9215540885925293,0.0001391172409056507,0.0001391172409056507,0.07807666063308716,0.07807666063308716,election2020
A,5,election2020,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,False,0.111807957291603,0.0903976410627365,0.9871521532535553,0.021410316228866508,0.021410316228866508,-0.8753441959619523,0.8753441959619523,ukr_rus_twitter,0.986631155014038,0.9788989424705504,0.944983720779419,0.007732212543487549,0.007732212543487549,0.04164743423461903,0.04164743423461903,ukr_rus_twitter,0.9729716777801514,0.9494362473487854,0.8852397203445435,0.023535430431365967,0.023535430431365967,0.08773195743560791,0.08773195743560791,covid_political
A,5,election2020,twibot20,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,False,0.0034747282043099,0.003581219818443,0.025273771118372618,-0.00010649161413310007,0.00010649161413310007,-0.02179904291406272,0.02179904291406272,covid19_twitter,0.9999833106994628,0.9994566440582277,0.9929946541786194,0.0005266666412351295,0.0005266666412351295,0.00698865652084335,0.00698865652084335,covid19_twitter,0.993164360523224,0.9934752583503724,0.9668515086174011,-0.0003108978271484375,0.0003108978271484375,0.026312851905822887,0.026312851905822887,covid19_twitter
A,5,election2020,cp_hk_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,False,0.0002253674756502,0.0004749610379803,0.01474193605245086,-0.0002495935623301,0.0002495935623301,-0.01451656857680066,0.01451656857680066,midterm,1.0,1.0,0.9952433347702027,0.0,0.0,0.004756665229797341,0.004756665229797341,midterm,0.9995741844177246,0.999098539352417,0.9859681248664856,0.0004756450653076172,0.0004756450653076172,0.013606059551239058,0.013606059551239058,midterm
A,5,election2020,facebook_page_reference,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020",5,False,0.0021964537445455,0.0039389305748045,2.674119608197361,-0.0017424768302590002,0.0017424768302590002,-2.6719231544528155,2.6719231544528155,covid_political,0.9997533559799194,0.9995399713516236,0.9299160003662109,0.00021338462829578742,0.00021338462829578742,0.06983735561370852,0.06983735561370852,covid_political,0.9994974732398988,0.9985504746437072,0.8587377071380615,0.0009469985961916283,0.0009469985961916283,0.14075976610183727,0.14075976610183727,covid_political
A,6,ukr_rus_suspended,ukr_rus_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,0.0013104395475238,0.0003973187413066,0.0202308137280245,0.0009131208062172,0.0009131208062172,-0.018920374180500698,0.018920374180500698,ukr_rus_twitter,1.0,0.9999933242797852,0.9933416644732157,6.67572021484375e-06,6.67572021484375e-06,0.006658335526784298,0.006658335526784298,ukr_rus_twitter,0.9974085688591005,0.9992220997810364,0.9753985504309336,-0.0018135309219359241,0.0018135309219359241,0.022010018428166855,0.022010018428166855,ukr_rus_twitter
A,6,ukr_rus_suspended,covid19_twitter,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,4.6288492740131915e-05,0.0001407820818712,0.01485831322740215,-9.449358913106809e-05,9.449358913106809e-05,-0.014812024734662019,0.014812024734662019,covid19_twitter,1.0,1.0,0.996648887793223,0.0,0.0,0.003351112206776974,0.003351112206776974,midterm,0.999907374382019,0.9997872710227966,0.9883205890655518,0.00012010335922241211,0.00012010335922241211,0.011586785316467285,0.011586785316467285,covid19_twitter
A,6,ukr_rus_suspended,midterm,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,0.0001758145663188,0.0002651795221026,0.016835788812992733,-8.936495578380001e-05,8.936495578380001e-05,-0.016659974246673932,0.016659974246673932,midterm,1.0,0.9999933242797852,0.9911627670129141,6.67572021484375e-06,6.67572021484375e-06,0.008837232987085941,0.008837232987085941,ukr_rus_suspended,0.9996492266654968,0.9995607137680054,0.9810978770256042,8.851289749145508e-05,8.851289749145508e-05,0.018551349639892578,0.018551349639892578,midterm
A,6,ukr_rus_suspended,covid_political,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,9.342819794255774e-06,0.0001600249815965,0.5840679162938613,-0.00015068216180224423,0.00015068216180224423,-0.5840585734740671,0.5840585734740671,covid_political,1.0,0.999987244606018,0.9705570638179779,1.2755393982044616e-05,1.2755393982044616e-05,0.029442936182022095,0.029442936182022095,covid_political,0.9999814629554749,0.9997082352638244,0.9399681886037191,0.00027322769165050165,0.00027322769165050165,0.06001327435175574,0.06001327435175574,covid_political
A,6,ukr_rus_suspended,election2020,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,0.0001908455305965,0.0003705144918058,0.09654934570911183,-0.00017966896120929997,0.00017966896120929997,-0.09635850017851533,0.09635850017851533,election2020,1.0,1.0,0.9692931870619456,0.0,0.0,0.03070681293805444,0.03070681293805444,covid19_twitter,0.9996185302734376,0.9994916319847108,0.9339480499426523,0.00012689828872680664,0.00012689828872680664,0.06567048033078526,0.06567048033078526,election2020
A,6,ukr_rus_suspended,ukr_rus_suspended,"ukr_rus_twitter,covid19_twitter,midterm,covid_political,election2020,ukr_rus_suspended",6,True,0.0009304108098149,0.0003230793226975,0.8226806409317456,0.0006073314871174,0.0006073314871174,-0.8217502301219307,0.8217502301219307,ukr_rus_suspended,0.9999999403953552,0.9999999403953552,0.9541530907154083,0.0,0.0,0.0458468496799469,0.0458468496799469,ukr_rus_suspended,0.998196542263031,0.9993558526039124,0.904259075721105,-0.0011593103408813477,0.0011593103408813477,0.09393746654192603,0.09393746654192603,ukr_rus_suspended
