dataset,model,target,transform,shots,n_query,episodes,alpha,features,spearman,rmse,r2,n_pred,n_labeled
twibot20,sat_ukr_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.09960266118838888,44.950210249619005,-1662.5887461616987,6000,162988
twibot20,sat_ukr_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.1069251099023671,17.638658332310907,-255.16135664393914,6000,162988
twibot20,sat_ukr_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.11498146863779181,13.545051319651261,-150.0580341613862,6000,162988
twibot20,sat_covid_s001000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.09851136843427667,7.046881503560932,-39.88617247316948,6000,162988
twibot20,sat_covid_s002000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.11500955266639028,1469.9135055880154,-1778958.5752173644,6000,162988
twibot20,sat_covid_s010000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10880589792955014,36.46101924525244,-1093.5614004838537,6000,162988
twibot20,sat_covid_s040000,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10264722399958,52.806809454806036,-2294.949735849412,6000,162988
twibot20,sat_all8_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.045556609220154254,123.39117853502907,-12534.762153674552,6000,162988
twibot20,sat_all8_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03286349029367755,20.829315998034954,-356.2173432772667,6000,162988
twibot20,sat_ukr_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.06213597703797355,949.5622869522247,-742384.4206589367,6000,162988
twibot20,sat_ukr_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.060225833565488246,13.646466211564467,-152.32851424587503,6000,162988
twibot20,sat_covid_s000100,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.03670978732274156,105.41213435958322,-9147.791553799938,6000,162988
twibot20,sat_covid_s000500,account_age_days,log1p,10,12,500,1.0,frozen_emb,0.10209089603887841,38.51437154535482,-1220.316291453491,6000,162988
