,platformId,platform,date,updated,type,description,postUrl,subscriberCount,score,media,statistics,account,likeAndViewCountsDisabled,history,languageCode,legacyId,id,expandedLinks,imageText,brandedContentSponsor,handle
0,2782191917297951294_1290010894,Instagram,2022-02-26 13:45:43,2022-03-18 13:48:07,photo,"O povo ucraniano merece todo o apoio individual e coletivo que lhe podermos dar, e a nossa total solidariedade. Também merecia um apoio eficaz por parte da UE, o que lamentavelmente não está a acontecer.

Peço desculpa ao povo ucraniano por na UE termos governantes, em vez de líderes. 

Os governantes sabem que Putin quer destruir a UE e voltar à ex-União Soviética. Putin não quer ficar pela Ucrânia!

Não há surpresa na agressão da Rússia sobre a Ucrânia. Por isso, é deprimente, lamentável, a nossa impreparação face à agressão da Russia à Ucrânia. 

Putin apoiou o regime sírio, esperando  que uma onda de refugiados destruísse a UE; envenenou opositores em solo europeu; interferiu em eleições europeias e nos EUA; faz ciberataques; anexou a Crimeia. Temos deixado andar!... Não trabalhamos como devíamos a segurança e a defesa da UE. Estamos sempre à espera que sejam os EUA a avançar para o terreno.
Não avançamos para a união da energia e estamos dependentes da Rússia no abastecimento de gás.

A agressão à Ucrânia é um ataque aos valores europeus. Putin não gosta do potencial que a UE tem e tudo fará para a desagregar. Por isso, apoia a extrema direita europeia. 
O apoio do PCP à Rússia não é uma surpresa. Os comunistas portugueses partilham com Putin o sonho da ex-União Soviética. Não é por acaso que são contra a Nato.

Os tempos serão difíceis, mas temos de conseguir. A democracia e a liberdade têm de ganhar!

#StandWithUkraine 🇺🇦",https://www.instagram.com/p/CacVM7fgeI-/,3021,1.565217391304348,"[{'type': 'photo', 'url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/274648502_1113889829399922_2208069985416977678_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-5&_nc_sid=8ae9d6&_nc_ohc=yJIUYfIZhV4AX8JM1OE&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT99ZIiIpPmjBUo5eHATz8HI_GcAzpburlm0002BdhNH8A&oe=623FD051', 'height': 675, 'width': 1200}]","{'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}}","{'id': 3718627, 'name': 'José Manuel Fernandes', 'handle': 'jmfernandes.eu', 'profileImage': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/101687036_590722164882904_2724953966726086656_n.jpg?stp=dst-jpg_s150x150&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Cyc6u2U94P4AX-aWO3z&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT-Fk6cFpsrMO47T3XpxXM6ncuMkYPb-Hw2oWyo63eoebA&oe=634D1B37', 'subscriberCount': 3227, 'url': 'https://www.instagram.com/jmfernandes.eu/', 'platform': 'Instagram', 'platformId': '1290010894', 'verified': True}",False,"[{'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 74, 'date': '2022-03-18 13:48:07', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 73, 'date': '2022-03-17 13:59:09', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 72, 'date': '2022-03-16 13:54:49', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 71, 'date': '2022-03-15 13:47:32', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 70, 'date': '2022-03-14 13:57:59', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 69, 'date': '2022-03-13 13:50:48', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 68, 'date': '2022-03-12 13:59:09', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 67, 'date': '2022-03-11 13:54:02', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 66, 'date': '2022-03-10 13:49:39', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 65, 'date': '2022-03-10 13:34:39', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 64, 'date': '2022-03-08 13:53:17', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 63, 'date': '2022-03-07 13:55:04', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 44, 'commentCount': 2}, 'timestep': 62, 'date': '2022-03-06 13:49:08', 'score': 1.565217391304348}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 61, 'date': '2022-03-05 13:58:30', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 60, 'date': '2022-03-05 01:57:50', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 59, 'date': '2022-03-04 13:54:41', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 58, 'date': '2022-03-04 01:54:18', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 57, 'date': '2022-03-03 13:51:03', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 56, 'date': '2022-03-03 01:50:31', 'score': 1.6}, {'actual': {'favoriteCount': 68, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 55, 'date': '2022-03-02 21:31:18', 'score': 1.6}, {'actual': {'favoriteCount': 67, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 54, 'date': '2022-03-02 07:45:51', 'score': 1.5777777777777777}, {'actual': {'favoriteCount': 67, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 53, 'date': '2022-03-02 07:30:51', 'score': 1.5777777777777777}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 52, 'date': '2022-03-01 19:59:11', 'score': 1.5555555555555556}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 51, 'date': '2022-03-01 13:58:48', 'score': 1.5555555555555556}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 43, 'commentCount': 2}, 'timestep': 50, 'date': '2022-03-01 07:58:32', 'score': 1.5555555555555556}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 42, 'commentCount': 2}, 'timestep': 49, 'date': '2022-03-01 01:58:21', 'score': 1.5909090909090908}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 42, 'commentCount': 2}, 'timestep': 48, 'date': '2022-02-28 19:53:38', 'score': 1.5909090909090908}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 42, 'commentCount': 2}, 'timestep': 47, 'date': '2022-02-28 13:53:32', 'score': 1.5909090909090908}, {'actual': {'favoriteCount': 66, 'commentCount': 4}, 'expected': {'favoriteCount': 41, 'commentCount': 2}, 'timestep': 46, 'date': '2022-02-28 13:38:30', 'score': 1.627906976744186}, {'actual': {'favoriteCount': 63, 'commentCount': 4}, 'expected': {'favoriteCount': 41, 'commentCount': 2}, 'timestep': 45, 'date': '2022-02-28 10:38:27', 'score': 1.558139534883721}, {'actual': {'favoriteCount': 59, 'commentCount': 4}, 'expected': {'favoriteCount': 41, 'commentCount': 2}, 'timestep': 44, 'date': '2022-02-28 04:52:56', 'score': 1.4651162790697674}, {'actual': {'favoriteCount': 59, 'commentCount': 4}, 'expected': {'favoriteCount': 40, 'commentCount': 2}, 'timestep': 43, 'date': '2022-02-28 01:52:54', 'score': 1.5}, {'actual': {'favoriteCount': 59, 'commentCount': 4}, 'expected': {'favoriteCount': 40, 'commentCount': 2}, 'timestep': 42, 'date': '2022-02-28 01:37:54', 'score': 1.5}, {'actual': {'favoriteCount': 56, 'commentCount': 4}, 'expected': {'favoriteCount': 40, 'commentCount': 2}, 'timestep': 41, 'date': '2022-02-27 22:35:19', 'score': 1.4285714285714286}, {'actual': {'favoriteCount': 51, 'commentCount': 4}, 'expected': {'favoriteCount': 39, 'commentCount': 2}, 'timestep': 40, 'date': '2022-02-27 19:34:06', 'score': 1.3414634146341464}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 39, 'commentCount': 2}, 'timestep': 39, 'date': '2022-02-27 13:48:54', 'score': 1.2682926829268293}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 38, 'commentCount': 2}, 'timestep': 38, 'date': '2022-02-27 12:48:52', 'score': 1.3}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 38, 'commentCount': 2}, 'timestep': 37, 'date': '2022-02-27 11:48:45', 'score': 1.3}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 37, 'commentCount': 2}, 'timestep': 36, 'date': '2022-02-27 10:48:44', 'score': 1.3333333333333333}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 36, 'commentCount': 2}, 'timestep': 35, 'date': '2022-02-27 09:48:41', 'score': 1.368421052631579}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 36, 'commentCount': 2}, 'timestep': 34, 'date': '2022-02-27 08:48:39', 'score': 1.368421052631579}, {'actual': {'favoriteCount': 48, 'commentCount': 4}, 'expected': {'favoriteCount': 36, 'commentCount': 2}, 'timestep': 33, 'date': '2022-02-27 08:33:40', 'score': 1.368421052631579}, {'actual': {'favoriteCount': 47, 'commentCount': 3}, 'expected': {'favoriteCount': 36, 'commentCount': 2}, 'timestep': 32, 'date': '2022-02-27 06:48:32', 'score': 1.3157894736842106}, {'actual': {'favoriteCount': 47, 'commentCount': 3}, 'expected': {'favoriteCount': 35, 'commentCount': 2}, 'timestep': 31, 'date': '2022-02-27 05:48:31', 'score': 1.3513513513513513}, {'actual': {'favoriteCount': 47, 'commentCount': 3}, 'expected': {'favoriteCount': 34, 'commentCount': 2}, 'timestep': 30, 'date': '2022-02-27 04:48:31', 'score': 1.3888888888888888}, {'actual': {'favoriteCount': 47, 'commentCount': 3}, 'expected': {'favoriteCount': 34, 'commentCount': 2}, 'timestep': 29, 'date': '2022-02-27 04:33:31', 'score': 1.3888888888888888}, {'actual': {'favoriteCount': 46, 'commentCount': 3}, 'expected': {'favoriteCount': 33, 'commentCount': 2}, 'timestep': 28, 'date': '2022-02-27 02:48:29', 'score': 1.4}, {'actual': {'favoriteCount': 45, 'commentCount': 3}, 'expected': {'favoriteCount': 33, 'commentCount': 2}, 'timestep': 27, 'date': '2022-02-27 01:48:29', 'score': 1.3714285714285714}, {'actual': {'favoriteCount': 45, 'commentCount': 3}, 'expected': {'favoriteCount': 32, 'commentCount': 2}, 'timestep': 26, 'date': '2022-02-27 01:18:27', 'score': 1.411764705882353}, {'actual': {'favoriteCount': 45, 'commentCount': 3}, 'expected': {'favoriteCount': 32, 'commentCount': 2}, 'timestep': 25, 'date': '2022-02-27 00:48:26', 'score': 1.411764705882353}, {'actual': {'favoriteCount': 45, 'commentCount': 3}, 'expected': {'favoriteCount': 32, 'commentCount': 2}, 'timestep': 24, 'date': '2022-02-27 00:33:26', 'score': 1.411764705882353}, {'actual': {'favoriteCount': 43, 'commentCount': 3}, 'expected': {'favoriteCount': 31, 'commentCount': 2}, 'timestep': 23, 'date': '2022-02-27 00:03:26', 'score': 1.393939393939394}, {'actual': {'favoriteCount': 42, 'commentCount': 3}, 'expected': {'favoriteCount': 31, 'commentCount': 2}, 'timestep': 22, 'date': '2022-02-26 23:32:45', 'score': 1.3636363636363635}, {'actual': {'favoriteCount': 40, 'commentCount': 3}, 'expected': {'favoriteCount': 31, 'commentCount': 2}, 'timestep': 21, 'date': '2022-02-26 22:46:33', 'score': 1.303030303030303}, {'actual': {'favoriteCount': 40, 'commentCount': 3}, 'expected': {'favoriteCount': 31, 'commentCount': 2}, 'timestep': 20, 'date': '2022-02-26 22:16:35', 'score': 1.303030303030303}, {'actual': {'favoriteCount': 39, 'commentCount': 3}, 'expected': {'favoriteCount': 30, 'commentCount': 2}, 'timestep': 19, 'date': '2022-02-26 22:01:34', 'score': 1.3125}, {'actual': {'favoriteCount': 38, 'commentCount': 3}, 'expected': {'favoriteCount': 30, 'commentCount': 2}, 'timestep': 18, 'date': '2022-02-26 21:16:34', 'score': 1.28125}, {'actual': {'favoriteCount': 38, 'commentCount': 3}, 'expected': {'favoriteCount': 29, 'commentCount': 2}, 'timestep': 17, 'date': '2022-02-26 21:01:35', 'score': 1.3225806451612903}, {'actual': {'favoriteCount': 37, 'commentCount': 3}, 'expected': {'favoriteCount': 29, 'commentCount': 2}, 'timestep': 16, 'date': '2022-02-26 20:16:35', 'score': 1.2903225806451613}, {'actual': {'favoriteCount': 37, 'commentCount': 3}, 'expected': {'favoriteCount': 28, 'commentCount': 2}, 'timestep': 15, 'date': '2022-02-26 19:46:32', 'score': 1.3333333333333333}, {'actual': {'favoriteCount': 35, 'commentCount': 3}, 'expected': {'favoriteCount': 28, 'commentCount': 2}, 'timestep': 14, 'date': '2022-02-26 19:16:32', 'score': 1.2666666666666666}, {'actual': {'favoriteCount': 35, 'commentCount': 3}, 'expected': {'favoriteCount': 27, 'commentCount': 2}, 'timestep': 13, 'date': '2022-02-26 19:01:31', 'score': 1.3103448275862069}, {'actual': {'favoriteCount': 32, 'commentCount': 3}, 'expected': {'favoriteCount': 26, 'commentCount': 2}, 'timestep': 12, 'date': '2022-02-26 18:31:33', 'score': 1.25}, {'actual': {'favoriteCount': 30, 'commentCount': 3}, 'expected': {'favoriteCount': 25, 'commentCount': 2}, 'timestep': 11, 'date': '2022-02-26 18:01:33', 'score': 1.2222222222222223}, {'actual': {'favoriteCount': 28, 'commentCount': 3}, 'expected': {'favoriteCount': 24, 'commentCount': 2}, 'timestep': 10, 'date': '2022-02-26 17:16:30', 'score': 1.1923076923076923}, {'actual': {'favoriteCount': 28, 'commentCount': 3}, 'expected': {'favoriteCount': 23, 'commentCount': 2}, 'timestep': 9, 'date': '2022-02-26 16:46:29', 'score': 1.24}, {'actual': {'favoriteCount': 27, 'commentCount': 3}, 'expected': {'favoriteCount': 21, 'commentCount': 2}, 'timestep': 8, 'date': '2022-02-26 16:31:25', 'score': 1.3043478260869565}, {'actual': {'favoriteCount': 23, 'commentCount': 2}, 'expected': {'favoriteCount': 20, 'commentCount': 2}, 'timestep': 7, 'date': '2022-02-26 16:01:28', 'score': 1.1363636363636365}, {'actual': {'favoriteCount': 19, 'commentCount': 2}, 'expected': {'favoriteCount': 17, 'commentCount': 2}, 'timestep': 6, 'date': '2022-02-26 15:31:25', 'score': 1.105263157894737}, {'actual': {'favoriteCount': 16, 'commentCount': 2}, 'expected': {'favoriteCount': 15, 'commentCount': 1}, 'timestep': 5, 'date': '2022-02-26 15:01:26', 'score': 0.9473684210526315}, {'actual': {'favoriteCount': 16, 'commentCount': 2}, 'expected': {'favoriteCount': 14, 'commentCount': 1}, 'timestep': 4, 'date': '2022-02-26 14:46:22', 'score': 0.9473684210526315}, {'actual': {'favoriteCount': 14, 'commentCount': 1}, 'expected': {'favoriteCount': 12, 'commentCount': 1}, 'timestep': 3, 'date': '2022-02-26 14:31:20', 'score': 0.7894736842105263}, {'actual': {'favoriteCount': 12, 'commentCount': 0}, 'expected': {'favoriteCount': 10, 'commentCount': 1}, 'timestep': 2, 'date': '2022-02-26 14:16:20', 'score': 0.631578947368421}, {'actual': {'favoriteCount': 7, 'commentCount': 0}, 'expected': {'favoriteCount': 8, 'commentCount': 1}, 'timestep': 1, 'date': '2022-02-26 14:01:23', 'score': -0.2222222222222222}, {'actual': {'favoriteCount': 1, 'commentCount': 0}, 'expected': {'favoriteCount': 4, 'commentCount': 1}, 'timestep': 0, 'date': '2022-02-26 13:46:21', 'score': -0.8}]",pt,0,3718627|2782191917297951294,,,,jmfernandes.eu
1,2782191913317012968_28123739952,Instagram,2022-02-26 13:45:43,2022-09-25 15:08:18,photo,"""O FANTASMA DE KIEV"": VERDADE OU LENDA URBANA?

Nós primeiros dias da brutal invasão da Ucrânia pela Rússia, um fato está chamando muito a atenção de entusiastas e analistas de Defesa: um caça Mikoyan MiG-29 Fulcrum da Força Aérea da Ucrânia que supostamente abateu seis aeronaves da Força Aérea Russa que estão participando da invasão. Esse piloto está sendo chamado pela mídia de ""O Fantasma de Kiev"".

As aeronaves seriam dois modernos caças multimissão Sukhoi Su-35 ""Flanker-E"" (uma evolução do icônico Su-27), um caça de superioridade aérea Sukhoi Su-27 Flanker, um caça tático Mikoyan MiG-29 Fulcrum e duas aeronaves de ataque Sukhoi Su-25 Frogfoot.

Se tais abates forem confirmados, o ""Fantasma"" seria considerado o primeiro ás do Século 21. Um vídeo chegou a ser divulgado sobre um dos supostos abates do ""Fantasma"", mas logo depois foi comprovado que o mesmo é falso.

Não se sabe de onde o ""Fantasma"" estaria operando, já que praticamente todos os aeroportos e bases ucranianas foram seriamente atingidas ou destruídas pelos russos no início da invasão, mas os ucranianos tem experiência em operar caças em pistas rodoviárias, então essa seria uma possibilidade.

Também não se sabe como tecnicamente estás esse MiG-29 operado pelo ""Fantasma"", mas o pouco que se sabe é que essas aeronaves ucranianaa foram atualizadas provavelmente na Polônia a um padrão bastante semelhante aos Fulcrum operados pela Força Aérea Polonesa, que opera muitas aeronaves que operaram na Força Aérea Alemã (Luftwaffe) e foram modernizadas com equipamentos ocidentais.

Mesmo se sua existência é real ou não, o que podemos constatar sobre o ""Fantasma"", independente de sua existência, é uma forma de motivar os ucranianos a lutar contra a terrível invasão que os russos estão empreendendo contra o seu território.

Com informações de Airway, Wikipedia e Blog Poder Aéreo.

ACESSEM:
www.canalmilitarizando.com
www.hojenomundomilitar.com.br

#CanalMilitarizando 
#HojeNoMundoMilitar
#MilitaryNewsBr
#GBNdefense
#HistóriaMilitar 
#Defesa
#Estratégia
#ForçasArmadas 
#Rússia 
#Crise
#Ucrânia
#Guerra
#Geopolítica
#Donbass 
#Aviação 
#Caça
#ForçaAéreaUcraniana
#Mikoyan
#MiG29
#Fulcrum
#FantasmaDeKiev 
#GhostOfKyiv",https://www.instagram.com/p/CacVM3yOZXo/,438302,-1.000396720444327,"[{'type': 'photo', 'url': 'https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/274824576_485409436299912_3157446264116709754_n.webp?stp=dst-jpg&_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Fd5tIawWsq8AX-nx-QA&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_wr_UIUcqrAMjEpCwsu_stu1gtjhrmoBS03aA7gms8Iw&oe=6335CAE8', 'height': 1080, 'width': 1080}]","{'actual': {'favoriteCount': 7421, 'commentCount': 141}, 'expected': {'favoriteCount': 7307, 'commentCount': 258}}","{'id': 8899305, 'name': 'Hoje no Mundo Militar', 'handle': 'hojenomundomilitar', 'profileImage': 'https://scontent-sea1-1.cdninstagram.com/v/t51.2885-15/183976965_513238699805095_6643053726191865900_n.jpg?stp=dst-jpg_s150x150&_nc_cat=1&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XOnzSLmzErMAX8CjPjk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AT_lnn59KJgCWfd8nWetkKAuKei64apOOOPxNGLhJbWyIg&oe=634CF646', 'subscriberCount': 546426, 'url': 'https://www.instagram.com/hojenomundomilitar/', 'platform': 'Instagram', 'platformId': '4171548840', 'verified': False}",False,"[{'actual': {'favoriteCount': 7421, 'commentCount': 141}, 'expected': {'favoriteCount': 7307, 'commentCount': 258}, 'timestep': 74, 'date': '2022-09-25 15:08:18', 'score': -1.000396720444327}, {'actual': {'favoriteCount': 7459, 'commentCount': 143}, 'expected': {'favoriteCount': 10374, 'commentCount': 268}, 'timestep': 73, 'date': '2022-03-17 23:17:41', 'score': -1.3998947645356485}, {'actual': {'favoriteCount': 7459, 'commentCount': 143}, 'expected': {'favoriteCount': 10374, 'commentCount': 268}, 'timestep': 72, 'date': '2022-03-17 01:02:40', 'score': -1.3998947645356485}, {'actual': {'favoriteCount': 7458, 'commentCount': 143}, 'expected': {'favoriteCount': 9934, 'commentCount': 253}, 'timestep': 71, 'date': '2022-03-16 03:41:24', 'score': -1.3402183923168005}, {'actual': {'favoriteCount': 7457, 'commentCount': 143}, 'expected': {'favoriteCount': 9934, 'commentCount': 253}, 'timestep': 70, 'date': '2022-03-15 06:57:14', 'score': -1.3403947368421052}, {'actual': {'favoriteCount': 7454, 'commentCount': 143}, 'expected': {'favoriteCount': 9751, 'commentCount': 235}, 'timestep': 69, 'date': '2022-03-14 07:26:35', 'score': -1.3144662366723707}, {'actual': {'favoriteCount': 7453, 'commentCount': 143}, 'expected': {'favoriteCount': 9751, 'commentCount': 235}, 'timestep': 68, 'date': '2022-03-13 09:33:30', 'score': -1.3146392838335967}, {'actual': {'favoriteCount': 7449, 'commentCount': 143}, 'expected': {'favoriteCount': 9886, 'commentCount': 228}, 'timestep': 67, 'date': '2022-03-12 12:18:25', 'score': -1.332191780821918}, {'actual': {'favoriteCount': 7447, 'commentCount': 143}, 'expected': {'favoriteCount': 9551, 'commentCount': 218}, 'timestep': 66, 'date': '2022-03-11 13:06:48', 'score': -1.2870882740447958}, {'actual': {'favoriteCount': 7443, 'commentCount': 143}, 'expected': {'favoriteCount': 9292, 'commentCount': 203}, 'timestep': 65, 'date': '2022-03-09 17:41:45', 'score': -1.2516477722119694}, {'actual': {'favoriteCount': 7441, 'commentCount': 143}, 'expected': {'favoriteCount': 9292, 'commentCount': 203}, 'timestep': 64, 'date': '2022-03-08 18:44:00', 'score': -1.2519778481012658}, {'actual': {'favoriteCount': 7438, 'commentCount': 143}, 'expected': {'favoriteCount': 8645, 'commentCount': 182}, 'timestep': 63, 'date': '2022-03-07 19:43:06', 'score': -1.1643582640812558}, {'actual': {'favoriteCount': 7434, 'commentCount': 143}, 'expected': {'favoriteCount': 8645, 'commentCount': 182}, 'timestep': 62, 'date': '2022-03-06 21:23:27', 'score': -1.1649729444371124}, {'actual': {'favoriteCount': 7429, 'commentCount': 143}, 'expected': {'favoriteCount': 8062, 'commentCount': 161}, 'timestep': 61, 'date': '2022-03-05 23:51:52', 'score': -1.0859746434231379}, {'actual': {'favoriteCount': 7413, 'commentCount': 143}, 'expected': {'favoriteCount': 8062, 'commentCount': 161}, 'timestep': 60, 'date': '2022-03-05 02:45:53', 'score': -1.0882742191635786}, {'actual': {'favoriteCount': 7389, 'commentCount': 143}, 'expected': {'favoriteCount': 7114, 'commentCount': 138}, 'timestep': 58, 'date': '2022-03-04 05:21:39', 'score': 1.0386100386100385}, {'actual': {'favoriteCount': 7345, 'commentCount': 140}, 'expected': {'favoriteCount': 7114, 'commentCount': 138}, 'timestep': 56, 'date': '2022-03-03 04:50:30', 'score': 1.0321290678433535}, {'actual': {'favoriteCount': 7248, 'commentCount': 139}, 'expected': {'favoriteCount': 6592, 'commentCount': 111}, 'timestep': 53, 'date': '2022-03-02 06:06:18', 'score': 1.10204386095778}, {'actual': {'favoriteCount': 6319, 'commentCount': 127}, 'expected': {'favoriteCount': 6018, 'commentCount': 94}, 'timestep': 49, 'date': '2022-03-01 05:53:06', 'score': 1.0546465968586387}]",pt,0,8899305|2782191913317012968,"[{'original': 'www.canalmilitarizando.com', 'expanded': 'www.canalmilitarizando.com'}, {'original': 'www.hojenomundomilitar.com.br', 'expanded': 'www.hojenomundomilitar.com.br'}]",,,hojenomundomilitar
