model_source,ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference
ukr_rus,0.002055301651715297,0.0021254400328741367,0.0022312635241646473,0.0025687338360814303,0.0020112909464852355,0.003369013744309709,0.0014986994279263541,0.0014257741891345209,0.007044389025981693
covid,0.0008989481131381801,0.004312053222275626,0.0023173005795923203,0.0029380130204946934,0.002596583910379401,0.002171180813924211,0.0011333933919795373,0.001619567240385296,0.007822048655632737
midterm,0.012055409178283146,0.01824950321196551,0.0040092559817092475,0.002269131158647152,0.002851467264064695,0.006418198840514,0.009938321458917817,0.002434514723931677,0.005783153392496723
covid_political,0.0030554633603746707,0.0025427361502423002,0.01216407773977989,0.0012446192405185,0.0015786796049284113,0.003844230129012017,0.007234999408573036,0.004268061385979996,0.0027141170947004556
election2020,0.0094596536623282,0.018433242019619524,0.005468364429618269,0.00043325309311860417,0.0012519888445346272,0.005054955700533014,0.007234540394965076,0.004592743946004047,0.013922049205842878
ukr_rus_suspended,0.005128367755784649,0.010301482458065258,0.0013921543258939844,0.0026182227725390396,0.00864558591801059,0.0008124393727645354,0.005972897264043461,0.0024332673712002856,0.003295516812987531
twibot20,0.0038132712832598926,0.005223270498261298,0.0007036446976359355,0.005115262995046179,0.0013279649001016495,0.0043944928436735935,0.0003475718490965356,0.0023917724205042754,0.0011855126933613975
cp_hk,0.00475748177331214,0.005005556082987437,0.003951057418542918,0.005573164036816059,0.004432885995662052,0.005939630802342374,0.007952824236645601,0.00236210359325979,0.011450988374353193
facebook_page_reference,0.010083089931071841,0.011828827905654232,0.007223832755279994,0.0028206693033915975,0.0023216985418363745,0.005340030819607169,0.0063489507640008495,0.0027920288231044065,0.0061632303425457405
