model_source,ukr_rus,covid,midterm,covid_political,election2020,ukr_rus_suspended,twibot20,cp_hk,facebook_page_reference
ukr_rus,0.4383138020833333,0.557421875,0.21632486979166668,0.142919921875,0.144970703125,0.19806315104166666,0.299072265625,0.11393229166666667,0.30315755208333334
covid,0.3836751302083333,0.575341796875,0.21100260416666666,0.143896484375,0.14879557291666667,0.18299153645833333,0.3087076822916667,0.11593424479166667,0.27179361979166666
midterm,0.20315755208333333,0.30935872395833336,0.2560546875,0.13961588541666667,0.13440755208333333,0.11611328125,0.21005859375,0.0974609375,0.17521158854166666
covid_political,0.10076497395833334,0.14539388020833333,0.116455078125,0.19191080729166668,0.11251627604166667,0.08802083333333334,0.14015299479166668,0.06359049479166666,0.09427083333333333
election2020,0.111376953125,0.140087890625,0.120703125,0.13180338541666667,0.23307291666666666,0.09661458333333334,0.14744466145833332,0.06385091145833334,0.10764973958333333
ukr_rus_suspended,0.22607421875,0.28955078125,0.13504231770833333,0.10888671875,0.113916015625,0.36787109375,0.15667317708333334,0.09812825520833333,0.178955078125
twibot20,0.31051432291666664,0.47779947916666665,0.20807291666666666,0.140576171875,0.14864908854166667,0.15087890625,0.3324381510416667,0.10603841145833333,0.24998372395833332
cp_hk,0.18408203125,0.2718424479166667,0.16368815104166667,0.11184895833333333,0.11119791666666666,0.11427408854166667,0.17254231770833334,0.18302408854166666,0.19002278645833334
facebook_page_reference,0.23523763020833333,0.3138834635416667,0.14723307291666668,0.11871744791666666,0.12127278645833334,0.1220703125,0.187744140625,0.07937825520833333,0.2708984375
