dataset,model,negative_kind,scorer,auc,average_precision,hits_at_50,orientation,n_pairs,n_positive,endpoint_permutation_auc,endpoint_sensitivity,leakage_edges
midterm,sequential__nm_ladder_seq_h2m_r6,hard_2hop,encoder_cosine,0.7577188775510204,0.7393885822733013,0.98,-1,2800,1400,0.495305625,0.9994993742177722,0.0
midterm,sequential__nm_ladder_seq_h2m_r7,degree_matched,encoder_cosine,0.6657010204081633,0.647071636347354,0.76,1,2800,1400,0.494699375,0.999498997995992,0.0
midterm,sequential__nm_ladder_seq_h2m_r7,random,encoder_cosine,0.7147443877551021,0.7059556213136707,0.88,1,2800,1400,0.495734,0.9992492492492493,0.0
midterm,sequential__nm_ladder_seq_h2m_r7,hard_2hop,encoder_cosine,0.7056372448979592,0.6914898528821326,0.92,-1,2800,1400,0.496554,0.9994993742177722,0.0
midterm,sequential__nm_ladder_seq_h2m_r8,degree_matched,encoder_cosine,0.6090989795918368,0.5564534161670542,0.44,1,2800,1400,0.493321375,0.999498997995992,0.0
midterm,sequential__nm_ladder_seq_h2m_r8,random,encoder_cosine,0.5673984693877551,0.5214649567301054,0.36,1,2800,1400,0.4865015,0.9992492492492493,0.0
midterm,sequential__nm_ladder_seq_h2m_r8,hard_2hop,encoder_cosine,0.8121068877551021,0.7872262254928013,0.94,-1,2800,1400,0.498425875,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r1,degree_matched,encoder_cosine,0.7102275510204081,0.6577481269530427,0.72,1,2800,1400,0.494411125,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r1,random,encoder_cosine,0.7735801020408163,0.7389467529446538,0.84,1,2800,1400,0.492525,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r1,hard_2hop,encoder_cosine,0.6746757653061225,0.6368742073160061,0.8,-1,2800,1400,0.49813675,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r2,degree_matched,encoder_cosine,0.7084295918367347,0.6347755320366083,0.66,1,2800,1400,0.490999125,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r2,random,encoder_cosine,0.7618209183673469,0.6976270417050262,0.8,1,2800,1400,0.4920875,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r2,hard_2hop,encoder_cosine,0.7430392857142857,0.6593231106147781,0.46,-1,2800,1400,0.496185,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r3,degree_matched,encoder_cosine,0.7277030612244898,0.6884030499190184,0.8,1,2800,1400,0.491530375,0.999498997995992,0.0
midterm,split__nm_ladder_tts_h2m_r3,random,encoder_cosine,0.7691244897959184,0.7332724776337662,0.82,1,2800,1400,0.49045775,0.9992492492492493,0.0
midterm,split__nm_ladder_tts_h2m_r3,hard_2hop,encoder_cosine,0.6835168367346939,0.6368537035066743,0.68,-1,2800,1400,0.495441,0.9994993742177722,0.0
midterm,split__nm_ladder_tts_h2m_r4,degree_matched,encoder_cosine,0.7289525510204081,0.6799825198584005,0.78,1,2800,1400,0.490256125,0.999498997995992,0.0
