node_id,anchor_count,support_count,query_count,total_count
38677,10,1,2,13
38678,9,0,0,9
38679,0,1,1,2
38680,0,0,0,0
38681,0,0,0,0
38682,0,0,0,0
38683,15,1,2,18
38684,0,0,0,0
38685,0,0,0,0
38686,0,6,5,11
38687,0,0,2,2
38688,0,0,0,0
38689,0,5,4,9
38690,0,0,0,0
38691,0,0,0,0
38692,0,0,0,0
38693,0,0,0,0
38694,0,0,0,0
38695,0,9,4,13
38696,0,1,8,9
38697,0,0,0,0
38698,0,0,0,0
38699,0,4,7,11
38700,14,5,4,23
38701,0,2,4,6
38702,0,3,6,9
38703,0,1,0,1
38704,0,3,14,17
38705,0,0,0,0
38706,14,0,0,14
38707,10,0,0,10
38708,0,1,1,2
38709,0,1,0,1
38710,0,1,4,5
38711,0,0,0,0
38712,0,0,0,0
38713,0,0,0,0
38714,0,2,1,3
38715,0,0,0,0
38716,0,0,1,1
38717,0,0,0,0
38718,0,0,0,0
38719,0,0,0,0
38720,0,3,3,6
38721,0,0,0,0
38722,0,0,1,1
38723,0,10,14,24
38724,0,0,0,0
38725,0,2,2,4
38726,0,0,0,0
38727,0,0,0,0
38728,0,0,0,0
38729,0,0,0,0
38730,0,0,2,2
38731,0,4,4,8
38732,0,1,1,2
38733,0,0,0,0
38734,5,63,96,164
38735,0,1,1,2
38736,0,2,4,6
38737,0,0,5,5
38738,0,1,0,1
38739,0,0,0,0
38740,0,0,0,0
38741,0,3,2,5
38742,0,0,0,0
38743,7,3,1,11
38744,0,0,0,0
38745,0,1,1,2
38746,0,0,0,0
38747,0,0,0,0
38748,0,3,4,7
38749,0,4,0,4
38750,0,0,0,0
38751,0,1,0,1
38752,0,0,0,0
38753,0,0,2,2
38754,0,0,0,0
38755,6,12,24,42
38756,0,0,0,0
38757,0,4,2,6
38758,0,0,0,0
38759,0,1,2,3
38760,0,0,0,0
38761,0,0,0,0
38762,0,0,3,3
38763,0,1,1,2
38764,0,1,0,1
38765,0,1,0,1
38766,0,0,0,0
38767,0,0,0,0
38768,0,0,0,0
38769,0,3,6,9
38770,0,1,2,3
38771,0,5,13,18
38772,0,1,1,2
38773,0,0,0,0
38774,0,3,8,11
38775,0,0,0,0
38776,0,3,6,9
38777,0,0,1,1
38778,0,1,5,6
38779,0,0,4,4
38780,0,1,1,2
38781,0,0,0,0
38782,0,0,1,1
38783,10,10,16,36
38784,9,43,58,110
38785,0,0,0,0
38786,0,1,2,3
38787,0,0,0,0
38788,0,6,5,11
38789,0,0,0,0
38790,13,10,9,32
38791,0,3,4,7
38792,0,0,0,0
38793,0,0,0,0
38794,0,0,0,0
38795,0,1,1,2
38796,0,0,0,0
38797,0,0,1,1
38798,0,0,0,0
38799,0,0,0,0
38800,0,0,1,1
38801,0,2,0,2
38802,0,0,0,0
38803,0,3,4,7
38804,0,0,0,0
38805,0,0,0,0
38806,0,0,0,0
38807,7,9,9,25
38808,0,1,1,2
38809,0,0,0,0
38810,0,1,1,2
38811,0,4,1,5
38812,0,0,0,0
38813,0,2,4,6
38814,0,0,0,0
38815,0,1,2,3
38816,0,0,5,5
38817,0,3,8,11
38818,0,0,0,0
38819,0,3,1,4
38820,14,10,13,37
38821,0,2,4,6
38822,0,0,0,0
38823,0,0,2,2
38824,0,0,0,0
38825,0,8,6,14
38826,0,1,0,1
38827,0,0,0,0
38828,19,11,10,40
38829,0,1,1,2
38830,0,0,0,0
38831,0,1,0,1
38832,0,2,4,6
38833,0,0,0,0
38834,0,0,0,0
38835,0,2,1,3
38836,0,0,1,1
38837,0,0,0,0
38838,0,0,0,0
38839,0,0,0,0
38840,0,0,0,0
38841,0,0,0,0
38842,0,0,0,0
38843,0,1,3,4
38844,6,3,5,14
38845,0,13,2,15
38846,0,0,0,0
38847,0,0,0,0
38848,0,0,0,0
38849,0,0,0,0
38850,0,2,4,6
38851,0,4,6,10
38852,0,0,0,0
38853,0,0,0,0
38854,0,4,8,12
38855,0,2,2,4
38856,0,0,1,1
38857,0,0,0,0
38858,0,2,3,5
38859,0,5,8,13
38860,0,0,0,0
38861,0,0,2,2
38862,0,0,0,0
38863,0,0,0,0
38864,0,1,1,2
38865,0,0,0,0
38866,0,0,4,4
38867,0,0,0,0
38868,0,0,5,5
38869,0,0,0,0
38870,0,0,0,0
38871,0,7,10,17
38872,0,0,0,0
38873,0,0,0,0
38874,0,0,0,0
38875,0,2,5,7
38876,0,0,0,0
38877,0,0,0,0
38878,0,0,0,0
38879,0,0,0,0
38880,0,0,0,0
38881,0,0,0,0
38882,0,0,0,0
38883,0,0,0,0
38884,0,0,0,0
38885,0,2,1,3
38886,0,0,0,0
38887,0,4,8,12
38888,0,0,0,0
38889,0,0,0,0
38890,0,7,6,13
38891,0,2,4,6
38892,0,0,0,0
38893,0,2,6,8
38894,0,0,3,3
38895,0,3,11,14
38896,0,0,0,0
38897,0,0,0,0
38898,0,0,0,0
38899,0,0,0,0
38900,0,4,3,7
38901,0,0,0,0
38902,0,0,0,0
38903,0,1,1,2
38904,12,5,8,25
38905,0,0,0,0
38906,0,0,0,0
38907,0,6,10,16
38908,0,0,0,0
38909,0,0,0,0
38910,0,0,0,0
38911,0,3,2,5
38912,0,0,0,0
38913,0,0,0,0
38914,0,4,4,8
38915,0,0,0,0
38916,0,0,0,0
38917,0,0,0,0
38918,0,0,0,0
38919,0,0,0,0
38920,5,7,8,20
38921,0,5,6,11
38922,0,0,2,2
38923,0,1,1,2
38924,0,0,3,3
38925,0,12,14,26
38926,0,0,2,2
38927,0,0,0,0
38928,0,0,0,0
38929,0,1,2,3
38930,0,0,0,0
38931,0,1,1,2
38932,0,0,0,0
38933,0,0,0,0
38934,0,0,0,0
38935,0,0,0,0
38936,0,0,0,0
38937,11,19,14,44
38938,0,0,0,0
38939,0,0,0,0
38940,9,39,51,99
38941,0,1,0,1
38942,0,6,4,10
38943,0,0,0,0
38944,0,0,0,0
38945,12,6,5,23
38946,0,0,0,0
38947,0,0,0,0
38948,0,0,0,0
38949,0,0,0,0
38950,0,0,0,0
38951,0,1,0,1
38952,0,0,0,0
38953,12,15,22,49
38954,0,0,0,0
38955,0,0,0,0
38956,0,3,5,8
38957,0,0,1,1
38958,0,0,0,0
38959,0,1,5,6
38960,0,0,0,0
38961,0,0,0,0
38962,0,0,0,0
38963,0,0,2,2
38964,8,9,13,30
38965,0,0,0,0
38966,0,0,0,0
38967,0,0,0,0
38968,0,0,0,0
38969,0,0,0,0
38970,10,5,5,20
38971,0,0,3,3
38972,0,2,4,6
38973,0,0,0,0
38974,0,0,0,0
38975,0,2,1,3
38976,0,1,2,3
38977,0,0,0,0
38978,0,0,0,0
38979,0,5,4,9
38980,0,3,3,6
38981,0,1,2,3
38982,12,7,8,27
38983,0,0,0,0
38984,0,0,0,0
38985,0,0,0,0
38986,0,0,0,0
38987,0,4,7,11
38988,0,0,0,0
38989,0,0,0,0
38990,0,0,0,0
38991,0,0,0,0
38992,0,0,0,0
38993,0,1,6,7
38994,0,3,0,3
38995,0,0,0,0
38996,0,0,0,0
38997,0,0,0,0
38998,0,0,0,0
38999,0,0,0,0
39000,0,0,0,0
39001,0,0,0,0
39002,0,6,8,14
39003,0,0,3,3
39004,0,0,0,0
39005,0,0,0,0
39006,0,0,0,0
39007,0,0,0,0
39008,0,5,7,12
39009,0,6,5,11
39010,0,0,0,0
39011,0,0,0,0
39012,11,7,16,34
39013,0,0,0,0
39014,0,0,2,2
39015,0,1,0,1
39016,0,0,0,0
39017,0,0,0,0
39018,0,0,0,0
39019,0,0,0,0
39020,0,3,0,3
39021,0,0,0,0
39022,0,0,2,2
39023,0,1,4,5
39024,0,5,2,7
39025,0,0,0,0
39026,0,0,0,0
39027,0,0,0,0
39028,0,0,0,0
39029,0,0,2,2
39030,0,0,0,0
39031,0,10,15,25
39032,0,0,2,2
39033,0,2,7,9
39034,0,16,17,33
39035,0,2,5,7
39036,0,0,0,0
39037,6,7,5,18
39038,0,0,0,0
39039,0,6,8,14
39040,10,31,38,79
39041,0,0,0,0
39042,0,0,0,0
39043,0,2,1,3
39044,0,0,0,0
39045,0,8,5,13
39046,0,0,0,0
39047,0,1,5,6
39048,0,0,0,0
39049,8,141,167,316
39050,0,0,0,0
39051,0,0,0,0
39052,0,3,1,4
39053,0,1,2,3
39054,0,0,0,0
39055,0,0,0,0
39056,0,0,0,0
39057,0,0,0,0
39058,0,0,0,0
39059,12,14,14,40
39060,0,0,0,0
39061,0,0,0,0
39062,0,0,0,0
39063,0,0,0,0
39064,0,0,0,0
39065,8,29,22,59
39066,0,0,0,0
39067,0,5,11,16
39068,0,0,0,0
39069,4,3,3,10
39070,0,0,0,0
39071,0,0,0,0
39072,0,0,0,0
39073,0,0,0,0
39074,0,0,0,0
39075,0,0,0,0
39076,0,0,0,0
39077,0,0,0,0
39078,0,0,0,0
39079,0,0,0,0
39080,0,0,0,0
39081,0,7,4,11
39082,0,1,2,3
39083,0,0,0,0
39084,0,0,0,0
39085,0,0,0,0
39086,0,0,1,1
39087,0,0,0,0
39088,0,4,4,8
39089,0,0,0,0
39090,0,4,2,6
39091,0,0,0,0
39092,0,0,0,0
39093,0,2,2,4
39094,0,0,0,0
39095,0,2,2,4
39096,0,0,0,0
39097,0,2,1,3
39098,9,1,15,25
39099,0,0,0,0
39100,0,4,5,9
39101,0,2,2,4
39102,0,0,0,0
39103,0,4,0,4
39104,0,0,0,0
39105,0,0,0,0
39106,0,0,0,0
39107,0,3,2,5
39108,0,0,1,1
39109,0,0,0,0
39110,0,0,0,0
39111,0,5,6,11
39112,0,3,3,6
39113,0,3,8,11
39114,0,5,4,9
39115,0,0,0,0
39116,0,5,5,10
39117,0,2,9,11
39118,0,7,3,10
39119,0,0,0,0
39120,0,1,3,4
39121,0,7,15,22
39122,0,0,0,0
39123,0,0,0,0
39124,0,0,0,0
39125,7,17,21,45
39126,0,0,0,0
39127,0,6,19,25
39128,0,4,4,8
39129,0,0,0,0
39130,0,0,0,0
39131,0,8,9,17
39132,0,3,4,7
39133,0,0,0,0
39134,0,0,0,0
39135,0,1,2,3
39136,0,0,0,0
39137,0,0,0,0
39138,0,0,0,0
39139,0,1,1,2
39140,0,0,2,2
39141,14,5,7,26
39142,0,0,2,2
39143,0,0,0,0
39144,0,0,0,0
39145,0,0,0,0
39146,0,2,5,7
39147,0,0,0,0
39148,0,1,7,8
39149,0,0,0,0
39150,0,0,0,0
39151,0,0,0,0
39152,0,0,0,0
39153,9,9,13,31
39154,0,0,0,0
39155,0,0,0,0
39156,0,1,0,1
39157,0,0,0,0
39158,8,9,11,28
39159,0,4,3,7
39160,0,0,0,0
39161,0,0,0,0
39162,0,0,0,0
39163,0,1,2,3
39164,0,0,0,0
39165,0,0,0,0
39166,0,2,2,4
39167,0,0,0,0
39168,0,0,0,0
39169,0,0,0,0
39170,0,0,0,0
39171,0,0,0,0
39172,0,0,0,0
39173,0,0,0,0
39174,0,0,0,0
39175,0,0,0,0
39176,0,1,3,4
39177,0,4,6,10
39178,0,0,0,0
39179,15,6,9,30
39180,0,0,1,1
39181,0,1,2,3
39182,0,0,0,0
39183,0,0,0,0
39184,0,0,0,0
39185,9,3,6,18
39186,0,2,0,2
39187,6,29,48,83
39188,0,0,0,0
39189,3,3,8,14
39190,0,0,1,1
39191,0,0,0,0
39192,0,0,0,0
39193,0,0,0,0
39194,0,5,9,14
39195,0,0,0,0
39196,0,0,0,0
39197,0,0,0,0
39198,4,0,0,4
39199,0,0,0,0
39200,0,0,0,0
39201,0,0,0,0
39202,0,0,0,0
39203,0,6,2,8
39204,0,0,0,0
39205,0,0,0,0
39206,0,2,2,4
39207,0,8,11,19
39208,13,28,35,76
39209,0,2,4,6
39210,0,0,3,3
39211,0,0,0,0
39212,0,1,7,8
39213,0,0,0,0
39214,0,0,0,0
39215,0,6,4,10
39216,0,0,0,0
39217,0,0,0,0
39218,0,0,0,0
39219,7,7,13,27
39220,0,0,0,0
39221,0,0,0,0
39222,0,7,12,19
39223,0,0,0,0
39224,0,0,0,0
39225,0,0,3,3
39226,0,1,2,3
39227,0,0,0,0
39228,0,0,0,0
39229,0,0,0,0
39230,0,0,0,0
39231,0,3,3,6
39232,0,0,0,0
39233,0,6,4,10
39234,5,28,39,72
39235,0,0,1,1
39236,0,0,0,0
39237,20,10,23,53
39238,0,0,0,0
39239,0,0,0,0
39240,0,0,0,0
39241,0,2,5,7
39242,0,5,6,11
39243,7,0,0,7
39244,0,0,0,0
39245,0,0,0,0
39246,0,2,3,5
39247,0,0,0,0
39248,10,25,24,59
39249,0,2,2,4
39250,0,7,5,12
39251,0,0,2,2
39252,0,0,0,0
39253,0,0,0,0
39254,0,5,1,6
39255,0,0,0,0
39256,0,0,0,0
39257,0,0,0,0
39258,0,0,0,0
39259,0,3,0,3
39260,0,0,0,0
39261,5,0,0,5
39262,0,0,0,0
39263,0,0,0,0
39264,0,0,0,0
39265,0,3,5,8
39266,0,0,0,0
39267,0,4,3,7
39268,0,0,0,0
39269,0,1,1,2
39270,0,0,1,1
39271,0,0,0,0
39272,0,7,5,12
39273,0,1,4,5
39274,0,0,0,0
39275,0,0,0,0
39276,0,0,0,0
39277,0,4,7,11
39278,0,4,1,5
39279,0,0,0,0
39280,0,0,0,0
39281,0,0,0,0
39282,0,2,2,4
39283,0,0,0,0
39284,0,0,0,0
39285,0,0,0,0
39286,0,0,0,0
39287,0,0,0,0
39288,0,0,0,0
39289,0,2,7,9
39290,0,1,1,2
39291,0,0,2,2
39292,0,0,0,0
39293,0,0,0,0
39294,0,2,1,3
39295,0,0,0,0
39296,0,0,0,0
39297,9,1,2,12
39298,0,10,14,24
39299,0,1,3,4
39300,0,0,0,0
39301,20,2,3,25
39302,7,8,12,27
39303,0,0,0,0
39304,0,0,0,0
39305,10,14,20,44
39306,0,0,0,0
39307,0,0,0,0
39308,0,8,15,23
39309,0,0,0,0
39310,0,0,0,0
39311,0,0,0,0
39312,0,0,0,0
39313,0,0,0,0
39314,0,2,6,8
39315,0,0,0,0
39316,0,0,0,0
39317,0,1,0,1
39318,0,0,0,0
39319,0,0,0,0
39320,0,0,0,0
39321,0,0,0,0
39322,0,1,5,6
39323,0,0,0,0
39324,0,1,1,2
39325,0,0,0,0
39326,0,0,0,0
39327,0,0,0,0
39328,0,0,0,0
39329,0,0,0,0
39330,0,0,1,1
39331,0,0,0,0
39332,0,2,5,7
39333,0,0,0,0
39334,0,0,0,0
39335,7,3,3,13
39336,0,0,0,0
39337,8,11,23,42
39338,0,13,12,25
39339,0,1,5,6
39340,0,8,2,10
39341,0,1,0,1
39342,0,0,0,0
39343,0,10,10,20
39344,0,0,0,0
39345,0,0,0,0
39346,0,0,0,0
39347,0,0,0,0
39348,7,9,11,27
39349,0,3,9,12
39350,0,0,0,0
39351,0,0,2,2
39352,0,0,0,0
39353,0,3,0,3
39354,0,0,0,0
39355,0,0,0,0
39356,0,0,2,2
39357,0,0,1,1
39358,0,0,0,0
39359,12,0,0,12
39360,0,2,2,4
39361,0,5,3,8
39362,0,0,0,0
39363,0,0,0,0
39364,0,1,0,1
39365,0,0,0,0
39366,0,2,11,13
39367,5,12,22,39
39368,0,0,0,0
39369,0,0,0,0
39370,0,0,0,0
39371,0,0,0,0
39372,0,10,8,18
39373,0,1,4,5
39374,0,0,0,0
39375,0,0,0,0
39376,0,0,0,0
39377,0,0,2,2
39378,0,0,0,0
39379,0,0,0,0
39380,0,0,0,0
39381,7,1,0,8
39382,0,0,0,0
39383,0,0,0,0
39384,0,0,0,0
39385,0,4,2,6
39386,0,0,0,0
39387,0,2,1,3
39388,0,4,3,7
39389,0,3,2,5
39390,0,3,2,5
39391,0,3,3,6
39392,0,0,0,0
39393,0,0,0,0
39394,0,6,8,14
39395,0,0,0,0
39396,0,1,4,5
39397,0,0,0,0
39398,0,0,0,0
39399,0,5,7,12
39400,0,1,1,2
39401,0,0,0,0
39402,0,0,0,0
39403,0,0,1,1
39404,0,0,0,0
39405,0,1,0,1
39406,0,1,1,2
39407,0,1,2,3
39408,0,4,1,5
39409,0,1,3,4
39410,0,0,0,0
39411,0,0,0,0
39412,10,18,15,43
39413,6,9,13,28
39414,0,0,0,0
39415,0,0,0,0
39416,0,1,3,4
39417,0,5,5,10
39418,0,0,0,0
39419,0,0,0,0
39420,0,0,1,1
39421,0,0,0,0
39422,0,6,6,12
39423,0,1,0,1
39424,0,1,1,2
39425,0,0,0,0
39426,0,0,0,0
39427,0,0,0,0
39428,0,0,0,0
39429,0,2,2,4
39430,0,0,0,0
39431,0,0,0,0
39432,0,0,0,0
39433,0,0,0,0
39434,0,0,0,0
39435,0,1,1,2
39436,0,0,0,0
39437,0,11,14,25
39438,0,9,12,21
39439,0,0,0,0
39440,0,0,0,0
39441,0,0,0,0
39442,0,0,0,0
39443,0,0,0,0
39444,0,1,2,3
39445,0,0,0,0
39446,0,0,0,0
39447,0,0,0,0
39448,0,0,0,0
39449,0,3,1,4
39450,0,1,7,8
39451,0,0,0,0
39452,0,3,4,7
39453,0,1,0,1
39454,0,0,0,0
39455,0,6,0,6
39456,0,0,0,0
39457,0,7,6,13
39458,0,0,0,0
39459,0,3,6,9
39460,0,0,0,0
39461,0,0,0,0
39462,0,1,1,2
39463,0,5,10,15
39464,0,0,0,0
39465,0,0,0,0
39466,0,0,0,0
39467,0,4,3,7
39468,0,3,1,4
39469,0,0,0,0
39470,0,0,1,1
39471,0,4,5,9
39472,0,0,0,0
39473,6,0,0,6
39474,0,0,0,0
39475,0,0,0,0
39476,0,0,0,0
39477,0,0,0,0
39478,0,8,4,12
39479,0,0,0,0
39480,0,0,0,0
39481,0,0,0,0
39482,0,2,1,3
39483,0,0,0,0
39484,0,0,0,0
39485,0,0,2,2
39486,0,0,0,0
39487,0,0,0,0
39488,0,0,0,0
39489,0,0,0,0
39490,0,0,0,0
39491,0,0,0,0
39492,0,0,0,0
39493,0,0,0,0
39494,0,1,4,5
39495,0,0,0,0
39496,0,4,7,11
39497,0,5,4,9
39498,0,0,0,0
39499,0,0,0,0
39500,0,2,1,3
39501,0,0,0,0
39502,14,9,9,32
39503,10,5,9,24
39504,0,1,4,5
39505,0,0,0,0
39506,0,0,0,0
39507,0,0,0,0
39508,6,11,18,35
39509,0,0,0,0
39510,0,0,0,0
39511,0,0,0,0
39512,0,0,0,0
39513,0,0,0,0
39514,0,6,6,12
39515,0,3,3,6
39516,0,0,0,0
39517,0,0,0,0
39518,0,0,0,0
39519,0,4,16,20
39520,0,0,0,0
39521,0,0,0,0
39522,0,0,0,0
39523,0,5,8,13
39524,10,7,16,33
39525,0,0,0,0
39526,0,3,3,6
39527,0,0,0,0
39528,0,0,0,0
39529,0,2,5,7
39530,0,0,0,0
39531,0,0,0,0
39532,0,0,0,0
39533,0,1,9,10
39534,0,0,0,0
39535,0,0,0,0
39536,11,6,10,27
39537,0,1,1,2
39538,0,2,2,4
39539,0,1,1,2
39540,0,4,2,6
39541,0,0,0,0
39542,0,0,0,0
39543,0,0,1,1
39544,0,0,0,0
39545,0,0,0,0
39546,0,4,5,9
39547,0,2,2,4
39548,0,0,0,0
39549,0,0,0,0
39550,0,9,7,16
39551,0,8,10,18
39552,0,0,0,0
39553,0,0,0,0
39554,0,0,0,0
39555,0,0,0,0
39556,0,3,8,11
39557,0,1,0,1
39558,0,1,0,1
39559,0,0,0,0
39560,0,0,0,0
39561,0,0,0,0
39562,0,2,2,4
39563,0,0,0,0
39564,0,0,0,0
39565,0,0,0,0
39566,0,0,0,0
39567,0,0,0,0
39568,0,2,6,8
39569,0,0,0,0
39570,0,0,0,0
39571,0,0,1,1
39572,0,1,1,2
39573,0,0,0,0
39574,0,1,3,4
39575,0,4,1,5
39576,0,2,3,5
39577,9,27,25,61
39578,0,3,5,8
39579,0,4,1,5
39580,0,0,0,0
39581,0,0,0,0
39582,0,0,0,0
39583,0,0,1,1
39584,0,0,0,0
39585,0,7,13,20
39586,0,8,8,16
39587,0,0,0,0
39588,0,0,0,0
39589,0,6,3,9
39590,0,4,2,6
39591,0,0,0,0
39592,0,0,2,2
39593,0,0,0,0
39594,0,0,1,1
39595,0,4,6,10
39596,0,0,0,0
39597,0,0,0,0
39598,0,1,1,2
39599,0,0,0,0
39600,0,0,0,0
39601,0,0,0,0
39602,0,1,1,2
39603,0,4,6,10
39604,0,3,1,4
39605,0,0,0,0
39606,0,3,4,7
39607,0,5,2,7
39608,0,1,5,6
39609,0,0,0,0
39610,0,0,0,0
39611,0,1,1,2
39612,0,4,1,5
39613,0,0,0,0
39614,0,0,1,1
39615,0,0,0,0
39616,0,0,0,0
39617,0,0,0,0
39618,0,2,2,4
39619,0,0,0,0
39620,0,1,5,6
39621,0,0,0,0
39622,0,0,0,0
39623,0,1,1,2
39624,0,0,0,0
39625,0,0,0,0
39626,0,7,5,12
39627,0,0,0,0
39628,0,4,11,15
39629,0,0,0,0
39630,0,1,1,2
39631,0,0,0,0
39632,0,0,0,0
39633,0,0,0,0
39634,0,0,0,0
39635,0,0,0,0
39636,0,7,9,16
39637,0,0,0,0
39638,0,0,0,0
39639,0,0,0,0
39640,0,0,0,0
39641,0,0,0,0
39642,0,0,0,0
39643,0,0,0,0
39644,0,1,0,1
39645,0,0,0,0
39646,0,0,0,0
39647,0,0,0,0
39648,0,1,0,1
39649,0,0,0,0
39650,0,2,7,9
39651,0,2,1,3
39652,0,0,0,0
39653,0,0,0,0
39654,0,0,0,0
39655,0,0,0,0
39656,0,1,0,1
39657,0,9,7,16
39658,0,0,0,0
39659,0,0,0,0
39660,0,5,5,10
39661,0,0,0,0
39662,0,9,3,12
39663,0,0,0,0
39664,0,2,0,2
39665,10,18,14,42
39666,0,0,0,0
39667,0,0,0,0
39668,0,0,0,0
39669,0,0,0,0
39670,0,0,0,0
39671,0,1,0,1
39672,0,8,2,10
39673,8,0,0,8
39674,0,1,2,3
39675,0,0,0,0
39676,0,0,0,0
39677,0,0,0,0
39678,0,0,0,0
39679,0,0,0,0
39680,0,0,0,0
39681,0,3,2,5
39682,0,0,0,0
39683,0,2,3,5
39684,0,3,3,6
39685,0,0,0,0
39686,0,5,3,8
39687,0,3,7,10
39688,0,1,0,1
39689,0,0,0,0
39690,0,0,0,0
39691,0,0,0,0
39692,0,0,0,0
39693,0,1,1,2
39694,0,0,0,0
39695,0,7,3,10
39696,0,0,0,0
39697,0,0,0,0
39698,0,0,0,0
39699,0,0,0,0
39700,0,6,7,13
39701,0,3,6,9
39702,0,0,0,0
39703,0,0,1,1
39704,0,2,2,4
39705,0,3,3,6
39706,0,0,0,0
39707,0,0,0,0
39708,0,0,0,0
39709,0,0,0,0
39710,0,0,0,0
39711,0,2,7,9
39712,0,0,0,0
39713,0,0,0,0
39714,0,0,0,0
39715,0,0,0,0
39716,0,0,0,0
39717,0,0,0,0
39718,0,1,3,4
39719,0,2,1,3
39720,0,8,11,19
39721,0,1,1,2
39722,0,1,0,1
39723,0,1,2,3
39724,0,0,0,0
39725,0,0,0,0
39726,0,1,2,3
39727,0,0,0,0
39728,0,0,0,0
39729,0,0,0,0
39730,0,0,4,4
39731,0,0,0,0
39732,0,7,5,12
39733,7,8,12,27
39734,0,10,11,21
39735,0,0,2,2
39736,0,0,0,0
39737,0,0,0,0
39738,9,15,14,38
39739,0,0,0,0
39740,0,0,0,0
39741,0,0,0,0
39742,0,1,2,3
39743,0,0,0,0
39744,0,0,0,0
39745,0,0,0,0
39746,11,7,13,31
39747,0,7,11,18
39748,0,0,0,0
39749,0,0,0,0
39750,0,0,0,0
39751,0,0,0,0
39752,0,3,2,5
39753,0,6,13,19
39754,0,3,3,6
39755,0,0,0,0
39756,0,0,0,0
39757,0,0,0,0
39758,17,3,10,30
39759,0,0,0,0
39760,0,0,0,0
39761,0,0,3,3
39762,13,0,2,15
39763,0,2,3,5
39764,0,2,4,6
39765,0,3,3,6
39766,0,0,0,0
39767,0,0,0,0
39768,0,0,0,0
39769,13,14,15,42
39770,0,1,1,2
39771,0,3,4,7
39772,0,10,11,21
39773,0,1,6,7
39774,11,6,7,24
39775,0,0,0,0
39776,0,0,0,0
39777,0,0,1,1
39778,0,0,0,0
39779,0,4,2,6
39780,0,0,0,0
39781,0,0,0,0
39782,0,0,7,7
39783,0,0,0,0
39784,0,0,0,0
39785,0,0,1,1
39786,12,11,7,30
39787,0,1,3,4
39788,0,0,0,0
39789,0,2,5,7
39790,0,6,5,11
39791,0,0,0,0
39792,0,1,5,6
39793,0,0,0,0
39794,0,0,0,0
39795,0,0,0,0
39796,0,0,0,0
39797,0,0,1,1
39798,0,0,0,0
39799,0,0,0,0
39800,0,0,0,0
39801,9,5,9,23
39802,11,21,31,63
39803,0,6,3,9
39804,0,0,0,0
39805,0,0,0,0
39806,0,4,3,7
39807,0,0,0,0
39808,0,1,1,2
39809,0,0,0,0
39810,0,0,0,0
39811,0,0,2,2
39812,0,0,0,0
39813,0,0,0,0
39814,0,0,0,0
39815,0,0,0,0
39816,0,0,0,0
39817,0,0,0,0
39818,0,0,0,0
39819,0,0,0,0
39820,0,6,7,13
39821,0,0,0,0
39822,0,3,0,3
39823,0,0,0,0
39824,0,0,0,0
39825,0,0,0,0
39826,0,4,3,7
39827,0,0,0,0
39828,0,5,5,10
39829,0,0,0,0
39830,9,9,7,25
39831,0,0,0,0
39832,0,0,0,0
39833,15,12,20,47
39834,0,0,0,0
39835,0,0,0,0
39836,0,0,0,0
39837,0,0,0,0
39838,11,21,21,53
39839,0,0,0,0
39840,0,0,0,0
39841,0,0,0,0
39842,0,4,5,9
39843,19,10,17,46
39844,0,0,1,1
39845,0,8,5,13
39846,0,0,0,0
39847,0,0,0,0
39848,0,0,3,3
39849,0,2,3,5
39850,0,1,0,1
39851,0,0,1,1
39852,0,0,0,0
39853,0,0,0,0
39854,9,40,49,98
39855,0,8,7,15
39856,0,0,0,0
39857,0,0,0,0
39858,0,0,0,0
39859,0,1,4,5
39860,0,0,0,0
39861,0,0,0,0
39862,0,0,0,0
39863,0,0,0,0
39864,0,0,0,0
39865,0,0,0,0
39866,0,3,3,6
39867,0,0,0,0
39868,0,0,0,0
39869,0,0,0,0
39870,0,2,1,3
39871,0,0,0,0
39872,0,0,0,0
39873,0,1,8,9
39874,0,0,0,0
39875,0,0,0,0
39876,0,0,2,2
39877,0,1,0,1
39878,0,0,0,0
39879,0,8,13,21
39880,0,0,0,0
39881,0,0,0,0
39882,0,0,0,0
39883,0,1,2,3
39884,0,0,0,0
39885,0,2,3,5
39886,0,0,0,0
39887,0,0,0,0
39888,0,0,0,0
39889,0,3,7,10
39890,0,0,0,0
39891,12,7,11,30
39892,0,0,0,0
39893,0,0,0,0
39894,0,1,7,8
39895,0,0,3,3
39896,0,0,0,0
39897,0,0,0,0
39898,0,1,1,2
39899,0,0,0,0
39900,0,0,0,0
39901,8,23,25,56
39902,0,1,5,6
39903,0,0,0,0
39904,0,0,0,0
39905,0,0,1,1
39906,0,0,0,0
39907,0,0,0,0
39908,0,0,0,0
39909,0,0,0,0
39910,0,4,6,10
39911,0,5,9,14
39912,0,0,0,0
39913,0,0,2,2
39914,0,1,3,4
39915,7,2,13,22
39916,0,0,0,0
39917,0,0,0,0
39918,0,0,0,0
39919,0,2,3,5
39920,0,0,0,0
39921,0,0,5,5
39922,0,3,4,7
39923,0,3,5,8
39924,0,3,8,11
39925,0,0,0,0
39926,0,1,0,1
39927,0,0,0,0
39928,0,0,0,0
39929,0,0,0,0
39930,0,0,0,0
39931,0,0,0,0
39932,0,0,0,0
39933,0,0,0,0
39934,0,0,0,0
39935,0,0,0,0
39936,0,0,0,0
39937,0,0,0,0
39938,10,4,11,25
39939,0,2,5,7
39940,0,6,4,10
39941,0,0,0,0
39942,0,5,3,8
39943,0,0,0,0
39944,0,0,0,0
39945,0,0,0,0
39946,0,0,0,0
