arm,dataset,task,target,condition,metric,intact,retained
B1_40k,midterm,reg,followers_count,rewired_edge,-0.16656931692644966,-0.19469448005929807,0.8555420619820227
B1_40k,midterm,reg,statuses_count,both,0.004792786157390597,-0.11681923032598723,-0.041027373181762944
B1_40k,midterm,reg,statuses_count,random_feat,-0.011130272522765732,-0.11681923032598723,0.09527774230070173
B1_40k,midterm,reg,statuses_count,rewired_edge,-0.10437682883051527,-0.11681923032598723,0.8934901260627116
B1_40k,twibot20,reg,account_age_days,both,-0.006109764607143258,-0.08814752350626373,0.06931294679775207
B1_40k,twibot20,reg,account_age_days,random_feat,-0.014443211987564052,-0.08814752350626373,0.1638527256700266
B1_40k,twibot20,reg,account_age_days,rewired_edge,-0.08050870461094278,-0.08814752350626373,0.9133405160863296
B1_40k,twibot20,reg,followers_count,both,-0.025755823250453537,-0.1514238829816502,0.17009089149810452
B1_40k,twibot20,reg,followers_count,random_feat,-0.06784581273401855,-0.1514238829816502,0.44805225832334666
B1_40k,twibot20,reg,followers_count,rewired_edge,-0.11209698977021493,-0.1514238829816502,0.7402860603158554
B1_40k,twibot20,reg,statuses_count,both,-0.056230490578854195,-0.18133520487911178,0.31009141670168566
B1_40k,twibot20,reg,statuses_count,random_feat,-0.041708319244543414,-0.18133520487911178,0.2300067395757405
B1_40k,twibot20,reg,statuses_count,rewired_edge,-0.1738091720934786,-0.18133520487911178,0.9584965710841948
B1_40k,ukr_rus_twitter,reg,account_age_days,both,-0.013595591769943112,-0.12563013375208001,0.10821919362732521
B1_40k,ukr_rus_twitter,reg,account_age_days,random_feat,-0.006421422263668276,-0.12563013375208001,0.05111371031682881
B1_40k,ukr_rus_twitter,reg,account_age_days,rewired_edge,-0.12074791499876097,-0.12563013375208001,0.9611381552537891
B1_40k,ukr_rus_twitter,reg,followers_count,both,-0.012700036045802507,-0.08712352500015531,0.14577045689760448
B1_40k,ukr_rus_twitter,reg,followers_count,random_feat,-0.0033142167501762055,-0.08712352500015531,0.03804043454589673
B1_40k,ukr_rus_twitter,reg,followers_count,rewired_edge,-0.06618147103416254,-0.08712352500015531,0.7596280227876978
B1_40k,ukr_rus_twitter,reg,statuses_count,both,-0.005432909497643702,-0.06938620536587412,0.078299562124718
B1_40k,ukr_rus_twitter,reg,statuses_count,random_feat,-0.0016598483235854586,-0.06938620536587412,0.023921877768542935
B1_40k,ukr_rus_twitter,reg,statuses_count,rewired_edge,-0.04740116764420185,-0.06938620536587412,0.6831497326342469
B1_40k,covid19_twitter,slp,,both,0.5419875000000001,0.34112175,1.5888388823052182
B1_40k,covid19_twitter,slp,,random_feat,0.41086662500000004,0.34112175,1.2044574261242504
B1_40k,covid19_twitter,slp,,rewired_edge,0.48205749999999997,0.34112175,1.4131538079879105
B1_40k,midterm,slp,,both,0.5587262500000001,0.378465375,1.476294231671788
B1_40k,midterm,slp,,random_feat,0.48707374999999997,0.378465375,1.2869704395018962
B1_40k,midterm,slp,,rewired_edge,0.46018099999999995,0.378465375,1.215913080555916
B1_40k,twibot20,slp,,both,0.5235512499999999,0.33887575000000003,1.5449652269305192
B1_40k,twibot20,slp,,random_feat,0.39746225,0.33887575000000003,1.1728848995538925
B1_40k,twibot20,slp,,rewired_edge,0.4272325,0.33887575000000003,1.2607349448876173
B1_40k,ukr_rus_twitter,slp,,both,0.544360625,0.30589625,1.779559654621461
B1_40k,ukr_rus_twitter,slp,,random_feat,0.32318512499999996,0.30589625,1.05651875431621
B1_40k,ukr_rus_twitter,slp,,rewired_edge,0.48060675,0.30589625,1.571142993743794
E1_40k,election2020,pl,,both,0.496096,0.9525520000000001,0.5208072630155623
E1_40k,election2020,pl,,random_feat,0.5146320000000001,0.9525520000000001,0.5402665681243649
E1_40k,election2020,pl,,rewired_edge,0.93348,0.9525520000000001,0.9799779959519269
E1_40k,twibot20,pl,,both,0.4952285972222222,0.6044131805555555,0.8193543972138817
E1_40k,twibot20,pl,,random_feat,0.5637014722222222,0.6044131805555555,0.9326425868212992
E1_40k,twibot20,pl,,rewired_edge,0.5580942499999999,0.6044131805555555,0.923365452565113
E1_40k,covid19_twitter,reg,account_age_days,both,0.020664251494117693,0.06774384339588672,0.3050351213963214
E1_40k,covid19_twitter,reg,account_age_days,random_feat,0.02924382253901843,0.06774384339588672,0.4316823651135515
E1_40k,covid19_twitter,reg,account_age_days,rewired_edge,0.06505953198471914,0.06774384339588672,0.9603755665960552
E1_40k,covid19_twitter,reg,followers_count,both,0.007184328594434302,0.14449547049558278,0.04972009551437065
E1_40k,covid19_twitter,reg,followers_count,random_feat,0.07207074372881053,0.14449547049558278,0.4987751068017992
E1_40k,covid19_twitter,reg,followers_count,rewired_edge,0.11908832849572762,0.14449547049558278,0.8241665159972481
E1_40k,covid19_twitter,reg,statuses_count,both,0.0036578542233562557,0.011936910463462088,0.30643224095151333
E1_40k,covid19_twitter,reg,statuses_count,random_feat,0.07283187656300054,0.011936910463462088,6.101400926641193
E1_40k,covid19_twitter,reg,statuses_count,rewired_edge,0.005926588300794964,0.011936910463462088,0.49649264932796205
E1_40k,midterm,reg,account_age_days,both,-0.014131296478801656,0.20735182809359182,-0.0681512992131579
E1_40k,midterm,reg,account_age_days,random_feat,-0.005882860951813613,0.20735182809359182,-0.028371396605957496
E1_40k,midterm,reg,account_age_days,rewired_edge,0.1995152830456136,0.20735182809359182,0.9622065302243632
E1_40k,midterm,reg,followers_count,both,-0.007175080608460961,0.24876945732945732,-0.02884228910367665
E1_40k,midterm,reg,followers_count,random_feat,0.030950312584870108,0.24876945732945732,0.12441363548854442
E1_40k,midterm,reg,followers_count,rewired_edge,0.22624143142029166,0.24876945732945732,0.9094421551945956
E1_40k,midterm,reg,statuses_count,both,-0.006887093167012833,0.1058724795307698,-0.06505083471678995
E1_40k,midterm,reg,statuses_count,random_feat,0.027879365377584585,0.1058724795307698,0.2633296726509743
E1_40k,midterm,reg,statuses_count,rewired_edge,0.09529067463924237,0.1058724795307698,0.9000514114864758
E1_40k,twibot20,reg,account_age_days,both,0.011061293964271189,0.15787225238296967,0.07006483911712667
E1_40k,twibot20,reg,account_age_days,random_feat,0.051790318709018464,0.15787225238296967,0.3280520669546443
E1_40k,twibot20,reg,account_age_days,rewired_edge,0.14751575170219486,0.15787225238296967,0.9343994874054764
E1_40k,twibot20,reg,followers_count,both,0.02168484619173131,0.2664960443837312,0.08137023662725369
E1_40k,twibot20,reg,followers_count,random_feat,0.11324343278853288,0.2664960443837312,0.424934760477991
E1_40k,twibot20,reg,followers_count,rewired_edge,0.2174317204614403,0.2664960443837312,0.8158909861654737
E1_40k,twibot20,reg,statuses_count,both,0.03025492689153153,0.24168931760154766,0.125181067958536
E1_40k,twibot20,reg,statuses_count,random_feat,0.1123158827652137,0.24168931760154766,0.4647118204470221
E1_40k,twibot20,reg,statuses_count,rewired_edge,0.18250399850694463,0.24168931760154766,0.7551181836171312
E1_40k,ukr_rus_twitter,reg,account_age_days,both,0.008892151777128534,0.03906111290143678,0.22764716918245959
E1_40k,ukr_rus_twitter,reg,account_age_days,random_feat,0.01975688963762385,0.03906111290143678,0.5057943353400239
E1_40k,ukr_rus_twitter,reg,account_age_days,rewired_edge,0.030504171827610043,0.03906111290143678,0.7809345295558133
E1_40k,ukr_rus_twitter,reg,followers_count,both,0.019784129980631848,0.10592538612783721,0.18677420686250937
E1_40k,ukr_rus_twitter,reg,followers_count,random_feat,0.057782774618605336,0.10592538612783721,0.545504498316103
E1_40k,ukr_rus_twitter,reg,followers_count,rewired_edge,0.08536829085498636,0.10592538612783721,0.8059285311639903
E1_40k,ukr_rus_twitter,reg,statuses_count,both,0.02274197196587236,0.021820566289826402,1.0422264786260635
E1_40k,ukr_rus_twitter,reg,statuses_count,random_feat,0.06304004123657246,0.021820566289826402,2.8890194873615256
E1_40k,ukr_rus_twitter,reg,statuses_count,rewired_edge,0.006258302093046007,0.021820566289826402,0.2868075012317105
E1_40k,covid19_twitter,slp,,both,0.509503875,0.627792625,0.8115798986966437
E1_40k,covid19_twitter,slp,,random_feat,0.693855,0.627792625,1.1052296130430013
E1_40k,covid19_twitter,slp,,rewired_edge,0.5219327500000001,0.627792625,0.8313776384359406
E1_40k,midterm,slp,,both,0.5041355,0.6345946250000001,0.7944213205398641
E1_40k,midterm,slp,,random_feat,0.630563,0.6345946250000001,0.9936469285411926
E1_40k,midterm,slp,,rewired_edge,0.547601875,0.6345946250000001,0.8629160308440998
E1_40k,twibot20,slp,,both,0.505064125,0.7135665,0.7078024612982812
E1_40k,twibot20,slp,,random_feat,0.7037389999999999,0.7135665,0.9862276326032681
E1_40k,twibot20,slp,,rewired_edge,0.5317203749999999,0.7135665,0.7451588254213166
E1_40k,ukr_rus_twitter,slp,,both,0.50024325,0.650123,0.7694593946068667
E1_40k,ukr_rus_twitter,slp,,random_feat,0.756786,0.650123,1.1640658767648582
E1_40k,ukr_rus_twitter,slp,,rewired_edge,0.5096605,0.650123,0.7839447304586977
E2_40k,election2020,pl,,both,0.512892,0.97192,0.5277100995966746
E2_40k,election2020,pl,,random_feat,0.5258039999999999,0.97192,0.5409951436332208
E2_40k,election2020,pl,,rewired_edge,0.9736199999999999,0.97192,1.0017491151535105
E2_40k,twibot20,pl,,both,0.5017988472222221,0.5891902499999999,0.8516754091267162
E2_40k,twibot20,pl,,random_feat,0.5082036805555556,0.5891902499999999,0.8625459782397209
E2_40k,twibot20,pl,,rewired_edge,0.60045075,0.5891902499999999,1.0191118233881165
E2_40k,covid19_twitter,reg,account_age_days,both,-0.024814506221205367,-0.04502619456378755,0.5511126681170277
E2_40k,covid19_twitter,reg,account_age_days,random_feat,-0.016903348806157563,-0.04502619456378755,0.375411445935343
E2_40k,covid19_twitter,reg,account_age_days,rewired_edge,-0.06963254875139845,-0.04502619456378755,1.546489758372799
E2_40k,covid19_twitter,reg,followers_count,both,-0.07507461632635466,-0.06271824413371253,1.1970140006837386
E2_40k,covid19_twitter,reg,followers_count,random_feat,-0.05415469390035331,-0.06271824413371253,0.8634599811961873
E2_40k,covid19_twitter,reg,followers_count,rewired_edge,-0.0796084906408419,-0.06271824413371253,1.2693035613548125
E2_40k,covid19_twitter,reg,statuses_count,both,-0.10786529325932386,-0.08759777534106726,1.231370235594954
E2_40k,covid19_twitter,reg,statuses_count,random_feat,-0.10521677320168044,-0.08759777534106726,1.2011352205237238
E2_40k,covid19_twitter,reg,statuses_count,rewired_edge,-0.11303360263571315,-0.08759777534106726,1.2903706994339748
E2_40k,midterm,reg,account_age_days,both,-0.012996487651276686,-0.14449620900289245,0.08994345070337817
E2_40k,midterm,reg,account_age_days,random_feat,-0.01606783140149734,-0.14449620900289245,0.11119898239804826
E2_40k,midterm,reg,account_age_days,rewired_edge,-0.15456310982632157,-0.14449620900289245,1.0696689615104547
E2_40k,midterm,reg,followers_count,both,-0.058335701762600285,-0.09731021124449565,0.5994818119963751
E2_40k,midterm,reg,followers_count,random_feat,-0.05592411398200569,-0.09731021124449565,0.5746993379913049
E2_40k,midterm,reg,followers_count,rewired_edge,-0.11565927990591708,-0.09731021124449565,1.188562622840461
E2_40k,midterm,reg,statuses_count,both,-0.057202569096303,-0.06536267394939785,0.8751565020211353
E2_40k,midterm,reg,statuses_count,random_feat,-0.06511680803025606,-0.06536267394939785,0.9962384354206174
E2_40k,midterm,reg,statuses_count,rewired_edge,-0.0776997369821786,-0.06536267394939785,1.1887478324759448
E2_40k,twibot20,reg,account_age_days,both,-0.06300623461008366,-0.013436810299250548,4.6890767382194785
E2_40k,twibot20,reg,account_age_days,random_feat,-0.02307181373956136,-0.013436810299250548,1.7170603160817277
E2_40k,twibot20,reg,account_age_days,rewired_edge,-0.013166087719590464,-0.013436810299250548,0.9798521692551405
E2_40k,twibot20,reg,followers_count,both,-0.13646204415408353,-0.018114129773602206,7.533458458101046
E2_40k,twibot20,reg,followers_count,random_feat,-0.023652353729644908,-0.018114129773602206,1.305740547586977
E2_40k,twibot20,reg,followers_count,rewired_edge,-0.059600770210464595,-0.018114129773602206,3.2902916648704283
E2_40k,twibot20,reg,statuses_count,both,-0.18484155552392528,-0.1116254690325496,1.6559084331374778
E2_40k,twibot20,reg,statuses_count,random_feat,-0.10940751680282498,-0.1116254690325496,0.98013041065854
E2_40k,twibot20,reg,statuses_count,rewired_edge,-0.15401362281186587,-0.1116254690325496,1.3797355043315072
E2_40k,ukr_rus_twitter,reg,account_age_days,both,-0.02335034507112495,-0.07173528765245855,0.3255070946986671
E2_40k,ukr_rus_twitter,reg,account_age_days,random_feat,-0.018071060840075995,-0.07173528765245855,0.2519131299455611
E2_40k,ukr_rus_twitter,reg,account_age_days,rewired_edge,-0.10337792317810285,-0.07173528765245855,1.4411027900096505
E2_40k,ukr_rus_twitter,reg,followers_count,both,-0.06323000784017353,-0.0942647704135968,0.6707702948062685
E2_40k,ukr_rus_twitter,reg,followers_count,random_feat,-0.03984440722465807,-0.0942647704135968,0.42268608993409157
E2_40k,ukr_rus_twitter,reg,followers_count,rewired_edge,-0.10091596131983702,-0.0942647704135968,1.0705586071769697
E2_40k,ukr_rus_twitter,reg,statuses_count,both,-0.08903948926844227,-0.11620355709205685,0.7662372090546667
E2_40k,ukr_rus_twitter,reg,statuses_count,random_feat,-0.07901511460479768,-0.11620355709205685,0.679971565261136
E2_40k,ukr_rus_twitter,reg,statuses_count,rewired_edge,-0.11255139000756868,-0.11620355709205685,0.968570952767006
E2_40k,covid19_twitter,slp,,both,0.50198725,0.7801182500000001,0.6434758448478803
E2_40k,covid19_twitter,slp,,random_feat,0.51996125,0.7801182500000001,0.6665159416537172
E2_40k,covid19_twitter,slp,,rewired_edge,0.7997080000000001,0.7801182500000001,1.025111257171589
E2_40k,midterm,slp,,both,0.555361625,0.7078310000000001,0.7845963584527944
E2_40k,midterm,slp,,random_feat,0.593918,0.7078310000000001,0.8390675175289015
E2_40k,midterm,slp,,rewired_edge,0.742959625,0.7078310000000001,1.0496285483399286
E2_40k,twibot20,slp,,both,0.49082600000000004,0.734622,0.6681340880071657
E2_40k,twibot20,slp,,random_feat,0.514828625,0.734622,0.7008075241416675
E2_40k,twibot20,slp,,rewired_edge,0.76882375,0.734622,1.046556936764758
E2_40k,ukr_rus_twitter,slp,,both,0.46934375,0.8229919999999998,0.5702895653906722
E2_40k,ukr_rus_twitter,slp,,random_feat,0.47911899999999996,0.8229919999999998,0.5821672628652527
E2_40k,ukr_rus_twitter,slp,,rewired_edge,0.8563089999999999,0.8229919999999998,1.040482775045201
E2b_40k,election2020,pl,,both,0.515068,0.968652,0.5317368879638921
E2b_40k,election2020,pl,,random_feat,0.521512,0.968652,0.5383894319115637
E2b_40k,election2020,pl,,rewired_edge,0.9659,0.968652,0.9971589384009943
E2b_40k,twibot20,pl,,both,0.5103286944444444,0.5988414444444445,0.8521933463003468
E2b_40k,twibot20,pl,,random_feat,0.5098534583333334,0.5988414444444445,0.8513997537467254
E2b_40k,twibot20,pl,,rewired_edge,0.5921841388888889,0.5988414444444445,0.9888830246848868
E2b_40k,covid19_twitter,reg,account_age_days,both,0.014445427542357704,0.049158032235487766,0.29385691178926765
E2b_40k,covid19_twitter,reg,account_age_days,random_feat,0.0027698515218079365,0.049158032235487766,0.05634585836428879
E2b_40k,covid19_twitter,reg,account_age_days,rewired_edge,0.04551884146644318,0.049158032235487766,0.9259695597331618
E2b_40k,covid19_twitter,reg,followers_count,both,0.028319495559063754,0.034177753504766976,0.828594411716202
E2b_40k,covid19_twitter,reg,followers_count,random_feat,0.012569560041735681,0.034177753504766976,0.3677702233993387
E2b_40k,covid19_twitter,reg,followers_count,rewired_edge,0.041182545418909075,0.034177753504766976,1.2049517945398343
E2b_40k,covid19_twitter,reg,statuses_count,both,0.02504644978486316,0.02322530213290485,1.0784122265250606
E2b_40k,covid19_twitter,reg,statuses_count,random_feat,0.014800736367084538,0.02322530213290485,0.637267764371312
E2b_40k,covid19_twitter,reg,statuses_count,rewired_edge,0.0026508557693448918,0.02322530213290485,0.11413654617604505
E2b_40k,midterm,reg,account_age_days,both,-0.018512804479755895,-0.03161746844231454,0.5855245657485876
E2b_40k,midterm,reg,account_age_days,random_feat,-0.015478858993818598,-0.03161746844231454,0.4895666780551857
E2b_40k,midterm,reg,account_age_days,rewired_edge,-0.028127834596097804,-0.03161746844231454,0.8896295618169586
E2b_40k,midterm,reg,followers_count,both,-0.03188667888539459,-0.1135901038337985,0.28071705024629773
E2b_40k,midterm,reg,followers_count,random_feat,-0.03978994765997898,-0.1135901038337985,0.35029413933980014
E2b_40k,midterm,reg,followers_count,rewired_edge,-0.08675485141364844,-0.1135901038337985,0.7637536060411164
E2b_40k,midterm,reg,statuses_count,both,-0.024081572444623178,-0.017250069809294777,1.39602753558988
E2b_40k,midterm,reg,statuses_count,random_feat,-0.025683492501529525,-0.017250069809294777,1.4888920906100105
E2b_40k,midterm,reg,statuses_count,rewired_edge,-0.01236851537053052,-0.017250069809294777,0.7170124821098434
E2b_40k,twibot20,reg,account_age_days,both,0.02441936945429085,0.11046420010655648,0.22106138849270013
E2b_40k,twibot20,reg,account_age_days,random_feat,0.021037247333661826,0.11046420010655648,0.19044402904623198
E2b_40k,twibot20,reg,account_age_days,rewired_edge,0.11719359156879368,0.11046420010655648,1.0609192069081734
E2b_40k,twibot20,reg,followers_count,both,0.04789812945929138,-0.11803539654380096,-0.405794624848125
E2b_40k,twibot20,reg,followers_count,random_feat,0.04037438168975627,-0.11803539654380096,-0.34205317109917965
E2b_40k,twibot20,reg,followers_count,rewired_edge,-0.08660001799349613,-0.11803539654380096,0.7336783755486458
E2b_40k,twibot20,reg,statuses_count,both,0.0615079600258825,-0.07406083129754834,-0.8305059361103689
E2b_40k,twibot20,reg,statuses_count,random_feat,0.053566241919266025,-0.07406083129754834,-0.7232735709386946
E2b_40k,twibot20,reg,statuses_count,rewired_edge,-0.07449612173892631,-0.07406083129754834,1.0058774717182033
E2b_40k,ukr_rus_twitter,reg,account_age_days,both,0.004806545079227979,0.0608683350410283,0.07896626507014078
E2b_40k,ukr_rus_twitter,reg,account_age_days,random_feat,0.0037448547161230785,0.0608683350410283,0.06152385659306862
E2b_40k,ukr_rus_twitter,reg,account_age_days,rewired_edge,0.07308504621913839,0.0608683350410283,1.2007071685117625
E2b_40k,ukr_rus_twitter,reg,followers_count,both,0.01484826311525431,0.03401551190433249,0.43651446895800255
E2b_40k,ukr_rus_twitter,reg,followers_count,random_feat,0.0104611765094983,0.03401551190433249,0.30754135169037045
E2b_40k,ukr_rus_twitter,reg,followers_count,rewired_edge,0.06367061939110008,0.03401551190433249,1.8718112950988834
E2b_40k,ukr_rus_twitter,reg,statuses_count,both,0.01141585538245302,0.03068129408179044,0.37207867934189937
E2b_40k,ukr_rus_twitter,reg,statuses_count,random_feat,0.00760837945679718,0.03068129408179044,0.24798104788261868
E2b_40k,ukr_rus_twitter,reg,statuses_count,rewired_edge,0.05646781533646929,0.03068129408179044,1.8404639382529606
E2b_40k,covid19_twitter,slp,,both,0.45681662500000003,0.40210437499999996,1.1360647966090895
E2b_40k,covid19_twitter,slp,,random_feat,0.52644325,0.40210437499999996,1.3092203983107622
E2b_40k,covid19_twitter,slp,,rewired_edge,0.456885375,0.40210437499999996,1.136235772117625
E2b_40k,midterm,slp,,both,0.488904,0.361028,1.354199674263492
E2b_40k,midterm,slp,,random_feat,0.510907375,0.361028,1.4151461244003236
E2b_40k,midterm,slp,,rewired_edge,0.40434675000000003,0.361028,1.119987230907298
E2b_40k,twibot20,slp,,both,0.44774787499999996,0.51665725,0.8666245852545377
E2b_40k,twibot20,slp,,random_feat,0.44391525000000004,0.51665725,0.8592064661823676
E2b_40k,twibot20,slp,,rewired_edge,0.55495025,0.51665725,1.074116834710052
E2b_40k,ukr_rus_twitter,slp,,both,0.475117,0.323462,1.4688495093704979
E2b_40k,ukr_rus_twitter,slp,,random_feat,0.607445125,0.323462,1.877948955364154
E2b_40k,ukr_rus_twitter,slp,,rewired_edge,0.38893875,0.323462,1.2024248597980596
