view	objective	source	target	checkpoint_step	metric	value	replicate_std
node_neighborhood	fp	ukr_rus_suspended	midterm	6500	scaled_cosine_error	0.2147375287667445	1.5351885050159333e-05
node_neighborhood	fp	ukr_rus_suspended	covid_political	6500	scaled_cosine_error	0.021962365294698465	3.817289727572406e-05
node_neighborhood	fp	ukr_rus_suspended	election2020	6500	scaled_cosine_error	0.016752418440741462	2.7224959731384844e-05
node_neighborhood	fp	ukr_rus_suspended	ukr_rus_suspended	6500	scaled_cosine_error	0.1808889420538844	4.5643165734418976e-05
node_neighborhood	fp	ukr_rus_suspended	twibot20	6500	scaled_cosine_error	0.1391082624958448	1.6398681136388643e-05
node_neighborhood	fp	ukr_rus_suspended	cp_hk_twitter	6500	scaled_cosine_error	0.2524115663892451	1.4144896484397871e-05
node_neighborhood	fp	ukr_rus_suspended	facebook_page_reference	6500	scaled_cosine_error	0.037593251888884446	2.7462286197593293e-05
node_neighborhood	fp	twibot20	ukr_rus_twitter	6750	scaled_cosine_error	0.2516008125355224	2.046008137390458e-06
node_neighborhood	fp	twibot20	covid19_twitter	6750	scaled_cosine_error	0.21546155658729949	2.0055863706872777e-06
node_neighborhood	fp	twibot20	midterm	6750	scaled_cosine_error	0.21393375901460826	1.2914114055888527e-05
node_neighborhood	fp	twibot20	covid_political	6750	scaled_cosine_error	0.01972516585028093	3.340823859236603e-05
node_neighborhood	fp	twibot20	election2020	6750	scaled_cosine_error	0.016132515301374165	2.4064388492339364e-05
node_neighborhood	fp	twibot20	ukr_rus_suspended	6750	scaled_cosine_error	0.18540380401327267	5.8006372920212194e-05
node_neighborhood	fp	twibot20	twibot20	6750	scaled_cosine_error	0.13553896499553902	1.40149224223944e-05
node_neighborhood	fp	twibot20	cp_hk_twitter	6750	scaled_cosine_error	0.25226147604025556	1.5167657405859113e-05
node_neighborhood	fp	twibot20	facebook_page_reference	6750	scaled_cosine_error	0.033684141666425596	2.881197348230131e-05
node_neighborhood	fp	cp_hk_twitter	ukr_rus_twitter	5750	scaled_cosine_error	0.252141322872745	2.0752529889941837e-06
node_neighborhood	fp	cp_hk_twitter	covid19_twitter	5750	scaled_cosine_error	0.21586590559143132	1.8680566813209465e-06
node_neighborhood	fp	cp_hk_twitter	midterm	5750	scaled_cosine_error	0.21472674204621395	1.491736040451473e-05
node_neighborhood	fp	cp_hk_twitter	covid_political	5750	scaled_cosine_error	0.024436076601267835	4.123894879679818e-05
node_neighborhood	fp	cp_hk_twitter	election2020	5750	scaled_cosine_error	0.020534869994263388	3.26554998689027e-05
node_neighborhood	fp	cp_hk_twitter	ukr_rus_suspended	5750	scaled_cosine_error	0.18673433309351548	5.966903947740021e-05
node_neighborhood	fp	cp_hk_twitter	twibot20	5750	scaled_cosine_error	0.14018442945174522	1.4836121452866112e-05
node_neighborhood	fp	cp_hk_twitter	cp_hk_twitter	5750	scaled_cosine_error	0.24764237264006445	1.4638408854207586e-05
node_neighborhood	fp	cp_hk_twitter	facebook_page_reference	5750	scaled_cosine_error	0.0408740026043521	3.522740960298751e-05
node_neighborhood	fp	facebook_page_reference	ukr_rus_twitter	10000	scaled_cosine_error	0.2564050232941647	2.4040891649139884e-06
node_neighborhood	fp	facebook_page_reference	covid19_twitter	10000	scaled_cosine_error	0.22109279777167892	2.4579615614366224e-06
node_neighborhood	fp	facebook_page_reference	midterm	10000	scaled_cosine_error	0.21937170573020834	1.354818815205768e-05
node_neighborhood	fp	facebook_page_reference	covid_political	10000	scaled_cosine_error	0.02654109125172912	4.710858375238535e-05
node_neighborhood	fp	facebook_page_reference	election2020	10000	scaled_cosine_error	0.02334241140130404	4.903085934223269e-05
node_neighborhood	fp	facebook_page_reference	ukr_rus_suspended	10000	scaled_cosine_error	0.18954734054769548	6.8048203159445e-05
node_neighborhood	fp	facebook_page_reference	twibot20	10000	scaled_cosine_error	0.14130644054781077	2.845509522951534e-05
node_neighborhood	fp	facebook_page_reference	cp_hk_twitter	10000	scaled_cosine_error	0.2571758257675509	1.8526457972624642e-05
node_neighborhood	fp	facebook_page_reference	facebook_page_reference	10000	scaled_cosine_error	0.025580645425948827	3.0451816590199838e-05
