model,dataset,shots,target,task,split,run,spearman,rmse,mae,r2,mse
nm_ss_covid_political,ukr_rus_twitter,10,account_age_days,regression,test,eval_nm_ss_covid_political_to_ukr_rus_twitter_reg_10shot_account_age_days_30_07_2026_02_07_10,-0.0030736274752065935,7.227348985918544,7.09731912612915,-27.44859504699707,52.23457336425781
nm_ss_covid_political,ukr_rus_twitter,10,statuses_count,regression,test,eval_nm_ss_covid_political_to_ukr_rus_twitter_reg_10shot_statuses_count_30_07_2026_02_07_10,-0.0028053967069760987,7.938782115325333,7.528494358062744,-8.985827445983887,63.024261474609375
nm_ss_election2020,ukr_rus_twitter,10,followers_count,regression,test,eval_nm_ss_election2020_to_ukr_rus_twitter_reg_10shot_followers_count_30_07_2026_02_08_15,-0.02296240842364873,5.406808813243607,4.910743713378906,-4.748202800750732,29.23358154296875
nm_ss_election2020,ukr_rus_twitter,10,statuses_count,regression,test,eval_nm_ss_election2020_to_ukr_rus_twitter_reg_10shot_statuses_count_30_07_2026_02_08_20,-0.0016415441135184568,8.150227043874251,7.752152919769287,-9.5248441696167,66.42620086669922
nm_ss_election2020,ukr_rus_twitter,10,account_age_days,regression,test,eval_nm_ss_election2020_to_ukr_rus_twitter_reg_10shot_account_age_days_30_07_2026_02_08_44,0.033326846715095344,7.447326067647457,7.322874546051025,-29.206716537475586,55.46266555786133
nm_ss_ukr_rus_suspended,ukr_rus_twitter,10,followers_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_ukr_rus_twitter_reg_10shot_followers_count_30_07_2026_02_08_46,0.017466595913629257,5.256240768515228,4.749763488769531,-4.4325103759765625,27.628067016601562
nm_ss_ukr_rus_suspended,ukr_rus_twitter,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_ukr_rus_twitter_reg_10shot_statuses_count_30_07_2026_02_09_53,-0.000976783488931912,7.999023377888078,7.593027114868164,-9.137951850891113,63.984375
nm_ss_ukr_rus_suspended,ukr_rus_twitter,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_suspended_to_ukr_rus_twitter_reg_10shot_account_age_days_30_07_2026_02_09_55,0.044162547657511576,7.288868859633139,7.161649227142334,-27.934968948364258,53.12760925292969
nm_ss_twibot20,ukr_rus_twitter,10,followers_count,regression,test,eval_nm_ss_twibot20_to_ukr_rus_twitter_reg_10shot_followers_count_30_07_2026_02_10_22,-0.09141010901636445,5.413210054475262,4.913181781768799,-4.761821746826172,29.30284309387207
nm_ss_twibot20,ukr_rus_twitter,10,statuses_count,regression,test,eval_nm_ss_twibot20_to_ukr_rus_twitter_reg_10shot_statuses_count_30_07_2026_02_10_27,-0.12255800035243257,8.148079356792609,7.744181156158447,-9.519298553466797,66.39119720458984
nm_ss_twibot20,ukr_rus_twitter,10,account_age_days,regression,test,eval_nm_ss_twibot20_to_ukr_rus_twitter_reg_10shot_account_age_days_30_07_2026_02_11_33,-0.03256221613622554,7.443994331353605,7.31719970703125,-29.1796932220459,55.41305160522461
nm_ss_cp_hk_twitter,ukr_rus_twitter,10,followers_count,regression,test,eval_nm_ss_cp_hk_twitter_to_ukr_rus_twitter_reg_10shot_followers_count_30_07_2026_02_11_34,-0.0019249877491437852,5.236477648753364,4.726876258850098,-4.391735076904297,27.420698165893555
nm_ss_cp_hk_twitter,ukr_rus_twitter,10,statuses_count,regression,test,eval_nm_ss_cp_hk_twitter_to_ukr_rus_twitter_reg_10shot_statuses_count_30_07_2026_02_12_09,0.03398969998361165,7.976155269737601,7.5703606605529785,-9.080068588256836,63.61905288696289
nm_ss_cp_hk_twitter,ukr_rus_twitter,10,account_age_days,regression,test,eval_nm_ss_cp_hk_twitter_to_ukr_rus_twitter_reg_10shot_account_age_days_30_07_2026_02_12_13,-0.135968982038796,7.267989891502896,7.136175632476807,-27.769439697265625,52.82367706298828
nm_ss_ukr_rus_twitter,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_13_09,0.05828387934910242,5.391686730246773,5.006383419036865,-6.220959663391113,29.07028579711914
nm_ss_ukr_rus_twitter,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_13_12,0.08845343219788826,8.02764407893174,7.725222587585449,-12.452094078063965,64.44306945800781
nm_ss_covid19_twitter,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_covid19_twitter_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_13_45,-0.07322617138883167,5.586230290348897,5.2067437171936035,-6.751455783843994,31.205968856811523
nm_ss_ukr_rus_twitter,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_twitter_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_13_45,-0.10518018824475747,7.30100383388626,7.2124152183532715,-42.22010040283203,53.304656982421875
nm_ss_covid19_twitter,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_covid19_twitter_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_16_26,-0.05150310415050203,8.232088933436508,7.9318461418151855,-13.146003723144531,67.76728820800781
nm_ss_covid19_twitter,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_covid19_twitter_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_16_30,-0.08931623330020758,7.504337582361872,7.418106555938721,-44.66099166870117,56.31508255004883
nm_ss_midterm,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_midterm_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_17_03,0.07784682714011006,5.304493514321744,4.916680812835693,-5.9892964363098145,28.137651443481445
nm_ss_midterm,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_midterm_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_17_13,0.06047278959410802,7.942178383746366,7.635920524597168,-12.167184829711914,63.07819747924805
nm_ss_midterm,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_midterm_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_20_00,-0.08642671074727938,7.209686799038803,7.120857238769531,-41.145713806152344,51.979583740234375
nm_ss_covid_political,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_covid_political_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_20_10,-0.025729233451936916,5.36848391849411,4.977886199951172,-6.158943176269531,28.820619583129883
nm_ss_covid_political,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_covid_political_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_20_27,-0.0094407749711868,8.003160329291651,7.695582866668701,-12.370163917541504,64.05057525634766
nm_ss_covid_political,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_covid_political_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_20_46,0.0015895619333083138,7.269771844571131,7.182597637176514,-41.85111999511719,52.84958267211914
nm_ss_election2020,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_election2020_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_23_24,-0.020559844830914976,5.567574061983275,5.190064907073975,-6.699767589569092,30.997880935668945
nm_ss_election2020,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_election2020_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_23_30,0.022751667537097623,8.207083308378444,7.909287929534912,-13.060194969177246,67.35621643066406
nm_ss_election2020,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_election2020_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_23_49,0.002012013195169369,7.481956138843252,7.398077964782715,-44.389034271240234,55.97966766357422
nm_ss_ukr_rus_suspended,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_24_10,0.018359706054482162,5.405039039774308,5.019099712371826,-6.256769180297852,29.214447021484375
nm_ss_ukr_rus_suspended,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_suspended_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_27_01,0.031270329012286546,7.313800141914539,7.22816801071167,-42.371734619140625,53.49167251586914
nm_ss_ukr_rus_suspended,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_27_01,0.00022883442892538162,8.045699246627821,7.740820407867432,-12.512672424316406,64.7332763671875
nm_ss_twibot20,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_twibot20_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_27_07,-0.09444430893815277,5.573256475718718,5.192351341247559,-6.7154927253723145,31.061187744140625
nm_ss_twibot20,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_twibot20_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_27_40,-0.10660237708449212,8.20733476428892,7.904179573059082,-13.061057090759277,67.36034393310547
nm_ss_twibot20,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_twibot20_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_30_16,0.008039518641438209,7.479707604471493,7.395102024078369,-44.36175537109375,55.94602584838867
nm_ss_cp_hk_twitter,covid19_twitter,10,followers_count,regression,test,eval_nm_ss_cp_hk_twitter_to_covid19_twitter_reg_10shot_followers_count_30_07_2026_02_30_20,-0.0029335897486462846,5.393911051196771,5.005453586578369,-6.226918697357178,29.094276428222656
nm_ss_cp_hk_twitter,covid19_twitter,10,statuses_count,regression,test,eval_nm_ss_cp_hk_twitter_to_covid19_twitter_reg_10shot_statuses_count_30_07_2026_02_30_27,0.04959760559555932,8.03322615598145,7.729226589202881,-12.470808982849121,64.53272247314453
nm_ss_cp_hk_twitter,covid19_twitter,10,account_age_days,regression,test,eval_nm_ss_cp_hk_twitter_to_covid19_twitter_reg_10shot_account_age_days_30_07_2026_02_31_02,-0.15240205189767958,7.302556507345133,7.212910175323486,-42.238487243652344,53.32733154296875
nm_ss_ukr_rus_twitter,midterm,10,followers_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_midterm_reg_10shot_followers_count_30_07_2026_02_33_43,0.022499593523606882,6.2177386971161175,5.841908931732178,-7.520003318786621,38.660274505615234
nm_ss_ukr_rus_twitter,midterm,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_midterm_reg_10shot_statuses_count_30_07_2026_02_33_43,0.01031111240228648,9.452812656255164,9.2537202835083,-23.095426559448242,89.35566711425781
nm_ss_ukr_rus_twitter,midterm,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_twitter_to_midterm_reg_10shot_account_age_days_30_07_2026_02_33_46,-0.16334788948902917,7.3192811481646824,7.197125434875488,-30.74712371826172,53.571876525878906
nm_ss_covid19_twitter,midterm,10,account_age_days,regression,test,eval_nm_ss_covid19_twitter_to_midterm_reg_10shot_account_age_days_30_07_2026_02_34_29,-0.11459951468859558,7.503774837393692,7.386265754699707,-32.36776351928711,56.306636810302734
nm_ss_covid19_twitter,midterm,10,followers_count,regression,test,eval_nm_ss_covid19_twitter_to_midterm_reg_10shot_followers_count_30_07_2026_02_34_29,-0.16322902789823257,6.40167132250911,6.026513576507568,-8.031535148620605,40.98139572143555
nm_ss_covid19_twitter,midterm,10,statuses_count,regression,test,eval_nm_ss_covid19_twitter_to_midterm_reg_10shot_statuses_count_30_07_2026_02_34_29,-0.08539077500229292,9.642152637399501,9.443868637084961,-24.070356369018555,92.97110748291016
nm_ss_midterm,midterm,10,followers_count,regression,test,eval_nm_ss_midterm_to_midterm_reg_10shot_followers_count_30_07_2026_02_34_29,0.03032402842640267,6.137911519784806,5.758054733276367,-7.302637100219727,37.67395782470703
nm_ss_midterm,midterm,10,statuses_count,regression,test,eval_nm_ss_midterm_to_midterm_reg_10shot_statuses_count_30_07_2026_02_34_41,0.00496124809543101,9.371261054545508,9.170066833496094,-22.68146514892578,87.8205337524414
nm_ss_covid_political,midterm,10,followers_count,regression,test,eval_nm_ss_covid_political_to_midterm_reg_10shot_followers_count_30_07_2026_02_34_43,-0.059427512539913366,6.1765282967486765,5.794280529022217,-7.407438278198242,38.14950180053711
nm_ss_covid_political,midterm,10,statuses_count,regression,test,eval_nm_ss_covid_political_to_midterm_reg_10shot_statuses_count_30_07_2026_02_34_43,-0.046686566561069634,9.4088435352025,9.207158088684082,-22.871789932250977,88.52633666992188
nm_ss_midterm,midterm,10,account_age_days,regression,test,eval_nm_ss_midterm_to_midterm_reg_10shot_account_age_days_30_07_2026_02_34_43,-0.1734015385669936,7.235005361558975,7.11216926574707,-30.020246505737305,52.34530258178711
nm_ss_covid_political,midterm,10,account_age_days,regression,test,eval_nm_ss_covid_political_to_midterm_reg_10shot_account_age_days_30_07_2026_02_34_54,-0.03572061783551973,7.270275047168065,7.1504902839660645,-30.323423385620117,52.85689926147461
nm_ss_election2020,midterm,10,account_age_days,regression,test,eval_nm_ss_election2020_to_midterm_reg_10shot_account_age_days_30_07_2026_02_34_57,0.005280816502026083,7.481868443625218,7.367512226104736,-32.173221588134766,55.978355407714844
nm_ss_election2020,midterm,10,followers_count,regression,test,eval_nm_ss_election2020_to_midterm_reg_10shot_followers_count_30_07_2026_02_34_57,-0.09283913182155333,6.382888401285245,6.010660171508789,-7.978614807128906,40.74126434326172
nm_ss_election2020,midterm,10,statuses_count,regression,test,eval_nm_ss_election2020_to_midterm_reg_10shot_statuses_count_30_07_2026_02_34_57,-0.004810235699832557,9.617110945445711,9.420833587646484,-23.940305709838867,92.48882293701172
nm_ss_ukr_rus_suspended,midterm,10,followers_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_midterm_reg_10shot_followers_count_30_07_2026_02_35_07,-0.07051319286428477,6.232892541378605,5.853024959564209,-7.561583518981934,38.84894943237305
nm_ss_ukr_rus_suspended,midterm,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_suspended_to_midterm_reg_10shot_account_age_days_30_07_2026_02_35_10,0.016733181506057192,7.327796261699592,7.210682392120361,-30.821035385131836,53.696598052978516
nm_ss_ukr_rus_suspended,midterm,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_midterm_reg_10shot_statuses_count_30_07_2026_02_35_10,-0.04102184584926169,9.467564675447909,9.267351150512695,-23.170690536499023,89.63478088378906
nm_ss_twibot20,midterm,10,followers_count,regression,test,eval_nm_ss_twibot20_to_midterm_reg_10shot_followers_count_30_07_2026_02_35_12,-0.10098035778867273,6.405492523815499,6.03427267074585,-8.042320251464844,41.03033447265625
nm_ss_twibot20,midterm,10,statuses_count,regression,test,eval_nm_ss_twibot20_to_midterm_reg_10shot_statuses_count_30_07_2026_02_35_21,-0.02953182904904701,9.630548636553144,9.43395709991455,-24.01004981994629,92.74746704101562
nm_ss_twibot20,midterm,10,account_age_days,regression,test,eval_nm_ss_twibot20_to_midterm_reg_10shot_account_age_days_30_07_2026_02_35_23,0.03397060308611567,7.501727350319085,7.387714385986328,-32.34955596923828,56.27591323852539
nm_ss_cp_hk_twitter,midterm,10,followers_count,regression,test,eval_nm_ss_cp_hk_twitter_to_midterm_reg_10shot_followers_count_30_07_2026_02_35_24,0.016913177906999942,6.222641843694089,5.845821380615234,-7.533445358276367,38.72127151489258
nm_ss_cp_hk_twitter,midterm,10,statuses_count,regression,test,eval_nm_ss_cp_hk_twitter_to_midterm_reg_10shot_statuses_count_30_07_2026_02_35_25,0.04314037898799298,9.460302834048921,9.262279510498047,-23.13362693786621,89.49732971191406
nm_ss_cp_hk_twitter,midterm,10,account_age_days,regression,test,eval_nm_ss_cp_hk_twitter_to_midterm_reg_10shot_account_age_days_30_07_2026_02_35_34,-0.15435799207620074,7.322789704337759,7.201984405517578,-30.777568817138672,53.62324905395508
nm_ss_ukr_rus_twitter,twibot20,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_35_37,0.11505048557890776,8.306903991901198,7.9589080810546875,-11.069748878479004,69.00465393066406
nm_ss_ukr_rus_twitter,twibot20,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_twitter_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_35_38,-0.06227788744346688,7.627926374363159,7.54023551940918,-44.17457580566406,58.18526077270508
nm_ss_ukr_rus_twitter,twibot20,10,followers_count,regression,test,eval_nm_ss_ukr_rus_twitter_to_twibot20_reg_10shot_followers_count_30_07_2026_02_35_38,0.10868724243320928,8.182340670770134,7.606485843658447,-6.291142463684082,66.95069885253906
nm_ss_covid19_twitter,twibot20,10,followers_count,regression,test,eval_nm_ss_covid19_twitter_to_twibot20_reg_10shot_followers_count_30_07_2026_02_35_47,-0.17483406279999245,8.37783401137597,7.798592567443848,-6.64370584487915,70.18810272216797
nm_ss_covid19_twitter,twibot20,10,statuses_count,regression,test,eval_nm_ss_covid19_twitter_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_35_50,-0.1251781478979141,8.502139551496729,8.152605056762695,-11.64376163482666,72.286376953125
nm_ss_covid19_twitter,twibot20,10,account_age_days,regression,test,eval_nm_ss_covid19_twitter_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_35_52,-0.06259060595548982,7.823342573726329,7.738175868988037,-46.518836975097656,61.204689025878906
nm_ss_midterm,twibot20,10,followers_count,regression,test,eval_nm_ss_midterm_to_twibot20_reg_10shot_followers_count_30_07_2026_02_35_52,0.05728539434356805,8.078534409203417,7.4925007820129395,-6.107316493988037,65.2627182006836
nm_ss_midterm,twibot20,10,statuses_count,regression,test,eval_nm_ss_midterm_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_35_59,-0.015967644731668326,8.202419519515026,7.8457794189453125,-10.768031120300293,67.2796859741211
nm_ss_midterm,twibot20,10,account_age_days,regression,test,eval_nm_ss_midterm_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_03,-0.007129750448738878,7.517108223655063,7.4300994873046875,-42.871524810791016,56.50691604614258
nm_ss_covid_political,twibot20,10,statuses_count,regression,test,eval_nm_ss_covid_political_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_36_05,-0.03403673686233588,8.26544408474032,7.909757137298584,-10.949567794799805,68.31756591796875
nm_ss_covid_political,twibot20,10,followers_count,regression,test,eval_nm_ss_covid_political_to_twibot20_reg_10shot_followers_count_30_07_2026_02_36_06,-0.021389597769306188,8.144426333257092,7.557551860809326,-6.223729133605957,66.33168029785156
nm_ss_covid_political,twibot20,10,account_age_days,regression,test,eval_nm_ss_covid_political_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_12,0.020424543061808704,7.5800059078465285,7.493770599365234,-43.6087646484375,57.45648956298828
nm_ss_election2020,twibot20,10,followers_count,regression,test,eval_nm_ss_election2020_to_twibot20_reg_10shot_followers_count_30_07_2026_02_36_15,-0.10794046631502682,8.35353457627322,7.777612209320068,-6.599430561065674,69.78153991699219
nm_ss_election2020,twibot20,10,account_age_days,regression,test,eval_nm_ss_election2020_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_18,0.058846562198534895,7.801161205224664,7.7177605628967285,-46.249759674072266,60.858116149902344
nm_ss_election2020,twibot20,10,statuses_count,regression,test,eval_nm_ss_election2020_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_36_18,-0.07428091876078947,8.480407574053874,8.131831169128418,-11.579207420349121,71.91731262207031
nm_ss_ukr_rus_suspended,twibot20,10,followers_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_twibot20_reg_10shot_followers_count_30_07_2026_02_36_25,0.0418028800801357,8.192834877803955,7.613851547241211,-6.30985689163208,67.12254333496094
nm_ss_twibot20,twibot20,10,followers_count,regression,test,eval_nm_ss_twibot20_to_twibot20_reg_10shot_followers_count_30_07_2026_02_36_31,-0.22345709255763574,8.365833333171205,7.780118942260742,-6.621823787689209,69.98716735839844
nm_ss_ukr_rus_suspended,twibot20,10,statuses_count,regression,test,eval_nm_ss_ukr_rus_suspended_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_36_31,0.019764833441635786,8.316837412496318,7.966347694396973,-11.098631858825684,69.16978454589844
nm_ss_ukr_rus_suspended,twibot20,10,account_age_days,regression,test,eval_nm_ss_ukr_rus_suspended_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_32,0.0890136075232772,7.6345954928760795,7.5504608154296875,-44.253604888916016,58.28704833984375
nm_ss_twibot20,twibot20,10,statuses_count,regression,test,eval_nm_ss_twibot20_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_36_38,-0.19368592553154398,8.489205181538365,8.13408374786377,-11.605320930480957,72.06660461425781
nm_ss_twibot20,twibot20,10,account_age_days,regression,test,eval_nm_ss_twibot20_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_43,-0.05854746325485953,7.806822644159612,7.720293045043945,-46.31836700439453,60.94647979736328
nm_ss_cp_hk_twitter,twibot20,10,followers_count,regression,test,eval_nm_ss_cp_hk_twitter_to_twibot20_reg_10shot_followers_count_30_07_2026_02_36_44,-0.1483544344605176,8.183416148878331,7.593419075012207,-6.293059825897217,66.96829986572266
nm_ss_cp_hk_twitter,twibot20,10,statuses_count,regression,test,eval_nm_ss_cp_hk_twitter_to_twibot20_reg_10shot_statuses_count_30_07_2026_02_36_44,-0.11473669409437061,8.304915330835334,7.947926998138428,-11.063970565795898,68.97161865234375
nm_ss_cp_hk_twitter,twibot20,10,account_age_days,regression,test,eval_nm_ss_cp_hk_twitter_to_twibot20_reg_10shot_account_age_days_30_07_2026_02_36_52,-0.14764541065490855,7.618353776900856,7.529977321624756,-44.06126403808594,58.03931427001953
